publication_number,patent_citation,publication_date,assignee,title
EP3917960A1,EA201692039A1,2017-05-31,Стихтинг Вюмк,"IMMUNOGLOBULINS, BINDING HUMAN Vγ9Vδ2 T-CELL RECEPTORS"
EP3917990A1,US5106938A,1992-04-21,General Electric Company,Melt crystalline polyetherimides
EP3917990A1,US7495113B2,2009-02-24,Sabic Innovative Plastics,Method of purifying dianhydrides
EP3917990A1,US20060293528A1,2006-12-28,General Electric Company,Method of purifying dianhydrides
EP3917990A1,EP3408310A1,2018-12-05,SABIC Global Technologies B.V.,"Thermoplastic polyimides, method for the manufacture thereof, and articles prepared therefrom"
EP3917990A1,WO2017172593A1,2017-10-05,Sabic Global Technologies B.V.,Methods of manufacture of bis(ether anhydride)s and polyetherimides
EP3917991A1,US5106938A,1992-04-21,General Electric Company,Melt crystalline polyetherimides
EP3917991A1,EP3408310A1,2018-12-05,SABIC Global Technologies B.V.,"Thermoplastic polyimides, method for the manufacture thereof, and articles prepared therefrom"
EP3918039A1,AU2844801A,2001-07-09,Shell Internationale Research Maatschappij B.V.,Fuel compositions
EP3918039A1,AU2009228775B2,2012-06-14,Shell Internationale Research Maatschappij B.V.,Automotive fuel compositions
EP3918039A1,EP2649165B1,2017-11-22,Shell Internationale Research Maatschappij B.V.,Use of additives for improvements relating to fuel economy
EP3918039A1,MY169744A,2019-05-14,Shell Int Research,Use of a viscosity improver
EP3918067A1,US5952221A,1999-09-14,"Avigen, Inc.",Adeno-associated virus vectors comprising a first and second nucleic acid sequence
EP3918067A1,US9353371B2,2016-05-31,"Ionis Pharmaceuticals, Inc.",Antisense compounds targeting genes associated with usher syndrome
EP3918067A1,WO2012168435A1,2012-12-13,INSERM (Institut National de la Santé et de la Recherche Médicale),Methods for the treatment of leber congenital amaurosis
EP3918067A1,PL2753694T3,2018-01-31,Stichting Katholieke Univ,Antisense oligonucleotides for the treatment of leber congenital amaurosis
EP3918067A1,EP3019610B1,2020-05-06,INSERM (Institut National de la Santé et de la Recherche Médicale),Methods for performing antisense oligonucleotide-mediated exon skipping in the retina of a subject in need thereof
EP3918067A1,AU2015286663B2,2021-09-23,Stichting Radboud Universitair Medisch Centrum,Antisense oligonucleotides for the treatment of usher syndrome type 2
EP3918067A1,WO2016034680A1,2016-03-10,Stichting Katholieke Universiteit,Antisense oligonucleotides for the treatment of leber congenital amaurosis
EP3918067A1,EP3712269A1,2020-09-23,ProQR Therapeutics II B.V.,Targeted rna editing
EP3918067A1,CA2977965C,2021-12-21,"Ionis Pharmaceuticals, Inc.",Allele specific modulators of p23h rhodopsin
EP3918067A1,GB201503408D0,2015-04-15,Proqr Therapeutics N V,Oligonucleotides
EP3918067A1,AU2016335032A1,2018-05-10,Proqr Therapeutics Ii B.V.,Use of single-stranded antisense oligonucleotide in prevention or treatment of genetic diseases involving a trinucleotide repeat expansion
EP3918067A1,MX2018013003A,2019-01-28,Proqr Therapeutics Ii Bv,Oligonucleotides to treat eye disease.
EP3918067A1,WO2017220751A1,2017-12-28,Proqr Therapeutics Ii B.V.,Single-stranded rna-editing oligonucleotides
EP3918067A1,AU2017320901A1,2019-04-04,Proqr Therapeutics Ii B.V.,Chemically modified single-stranded RNA-editing oligonucleotides
EP3918067A1,GB201616202D0,2016-11-09,Proqr Therapeutics Ii Bv,Antisense oligonucleotides for the treatment of eye deisease
EP3918067A1,WO2018109011A1,2018-06-21,Stichting Katholieke Universiteit,Antisense oligonucleotides for the treatment of stargardt disease
EP3918067A1,GB201706009D0,2017-05-31,Proqr Therapeutics Ii Bv,Antisense oligonucleotides for the treatment of stargardt disease
EP3918067A1,US20210093667A1,2021-04-01,"The Broad Institute, Inc.","Crispr/cas-adenine deaminase based compositions, systems, and methods for targeted nucleic acid editing"
EP3918142A1,US9057183B2,2015-06-16,Chung-Chia Chen,Touch free automatic faucet
EP3918142A1,NL2008698C2,2013-10-28,Henri Peteri Beheer Bv,DELIVERY DEVICE FOR WATER.
EP3918142A1,NL2009081C2,2013-12-31,Inventum B V,"TAP DEVICE FOR COLD, HOT AND HOT WATER."
EP3918142A1,DE102013000773A1,2014-07-24,Grohe Ag,plumbing fixture
EP3918142A1,GB2523569B,2018-03-21,Norcros Group Holdings Ltd,Water delivery apparatus
EP3918142A1,WO2018087536A1,2018-05-17,CASSELLlE LTD,Water tap or valve assembly and method of use thereof
EP3918575A1,GB2525170A,2015-10-21,Nokia Technologies Oy,Stereo viewing
EP3918575A1,US9588598B2,2017-03-07,"Ariadne's Thread (Usa), Inc.","Efficient orientation estimation system using magnetic, angular rate, and gravity sensors"
EP3918949A1,US6306148B1,2001-10-23,Braun Gmbh,Epilation device
EP3918949A1,WO2016096581A1,2016-06-23,Koninklijke Philips N.V.,Hair removal apparatus
EP3918949A1,EP3262971A1,2018-01-03,Braun GmbH,Epilation device measuring contact force and comprising a feedback unit
EP3919468A1,US4020114A,1977-04-26,Snam Progetti S.P.A.,Process for separating butadiene from C4 hydrocarbons streams obtained by stream-cracking
EP3919468A1,GB1506312A,1978-04-05,Snam Progetti,Production of tertiary alkyl ethers
EP3919468A1,JPS6277342A,1987-04-09,Mitsui Petrochem Ind Ltd,Method of etherifying isobutylene
EP3919468A1,WO2018022766A1,2018-02-01,"Lyondell Chemical Technology, L.P.",Paraffin removal from c4 containing streams
EP3919468A1,WO2019116202A1,2019-06-20,Sabic Global Technologies B.V.,Mtbe process with improved specific c4 consumption
EP3919545A1,US3018290A,1962-01-23,Union Carbide Corp,Preparation of maleimides
EP3919545A1,US3553244A,1971-01-05,Bayer Ag,Esters of cyanic acid
EP3919545A1,US3562223A,1971-02-09,Rhone Poulenc Sa,Cross-linked resins
EP3919545A1,US4211861A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from amino acid hydrazide
EP3919545A1,US4211860A,1980-07-08,Technochemie Gmbh Verfahrenstechnik,Thermosetting imide resins from dihydrazide of dicarboxylic acid
EP3919545A1,US4304705A,1981-12-08,Minnesota Mining And Manufacturing Company,Radiation-curable polymers containing pendant unsaturated peptide groups derived from azlactone polymers
EP3919545A1,US4540763A,1985-09-10,The Dow Chemical Company,Polymers derived from poly(arylcyclobutenes)
EP3919545A1,US4642329A,1987-02-10,The Dow Chemical Company,Prepolymer processing of arylcyclobutene monomeric compositions
EP3919545A1,US4661193A,1987-04-28,The Dow Chemical Company,Adhesive compositions for arylcyclobutene monomeric compositions
EP3919545A1,US4724260A,1988-02-09,The Dow Chemical Company,Unsaturated alkyl monoarylcyclobutane monomers
EP3919545A1,US4743399A,1988-05-10,The Dow Chemical Company,Adhesive compositions from arylcyclobutene monomeric compositions
EP3919545A1,US5391650A,1995-02-21,The Dow Chemical Company,Bisbenzocyclobutene thermosetting compounds and process for preparing the same
EP3919545A1,JPH0753497A,1995-02-28,Sumitomo Chem Co Ltd,Production of cyanate compound
EP3919545A1,US6627704B2,2003-09-30,General Electric Company,"Poly(arylene ether)-containing thermoset composition, method for the preparation thereof, and articles derived therefrom"
EP3919545A1,US7192651B2,2007-03-20,"Mitsubishi Gas Chemical Company, Inc.",Resin composition and prepreg for laminate and metal-clad laminate
EP3919545A1,US20070082987A1,2007-04-12,Peters Edward N,"Poly(arylene ether) composition, method, and article"
EP3919545A1,US7276563B2,2007-10-02,"Mitsubishi Gas Chemical Company, Inc.","Polyphenylene ether oligomer compound, derivatives thereof and use thereof"
EP3919545A1,US7388057B2,2008-06-17,"Mitsubishi Gas Chemical Company, Inc.",Di(meth)acrylate of epoxy-terminated polyphenylene ether
EP3919545A1,WO2018194798A1,2018-10-25,Sabic Global Technologies B.V.,Poly(phenylene ether) copolymer process and compositions
EP3919545A1,EP3514195A1,2019-07-24,SABIC Global Technologies B.V.,Dual functional poly(arylene ether) compounds
EP3919572A1,WO1994011446A1,1994-05-26,Courtaulds Coatings (Holdings) Limited,Powder coating compositions and their use
EP3919572A1,US6121408A,2000-09-19,Kao Corporation,Powder coating
EP3919572A1,WO2001059018A1,2001-08-16,International Coatings Limited,Powder coating compositions
EP3919572A1,US20020169234A1,2002-11-14,International Coatings Limited,Powder coating compositions
EP3919572A1,EP1477534A2,2004-11-17,Rohm And Haas Company,Multiple-part fast cure powder coatings
EP3919572A1,EP1837380A1,2007-09-26,Toyo Aluminium Kabushiki Kaisha,Metallic pigment and coating material containing same
EP3919572A1,CN110252632A,2019-09-20,佛山宜可居新材料有限公司,A kind of inorganic mineral plate and its coating process
EP3919573A1,WO2000001774A1,2000-01-13,International Coatings Limited,Powder coating compositions
EP3919573A1,US20010005735A1,2001-06-28,John Ring,Powder coating compositions
EP3919573A1,US20060057390A1,2006-03-16,Kittle Kevin J,Powder coating apparatus and process
EP3919573A1,US20060062929A1,2006-03-23,Akzo Nobel Coatings International B.V.,Powder coating process
EP3919574A1,WO1994011446A1,1994-05-26,Courtaulds Coatings (Holdings) Limited,Powder coating compositions and their use
EP3919574A1,GB2311527A,1997-10-01,Nippon Paint Co Ltd,Easily sievable powder coating composition
EP3919574A1,WO2000001774A1,2000-01-13,International Coatings Limited,Powder coating compositions
EP3919574A1,WO2000001775A1,2000-01-13,International Coatings Limited,Powder coating compositions
EP3919574A1,WO2001059018A1,2001-08-16,International Coatings Limited,Powder coating compositions
EP3919574A1,GB0229004D0,2003-01-15,Int Coatings Ltd,Powder coating apparatus and process
EP3920398A1,US20070170902A1,2007-07-26,"Semiconductor Components Industries, Llc",Power supply controller and method therefor
EP3920398A1,US20090174440A1,2009-07-09,The Hong Kong University Of Science And Technology,Frequency-hopping pulse-width modulator for switching regulators
EP3920398A1,US9312765B2,2016-04-12,"Qualcomm, Incorporated",Switch mode power supply including binary pulse skipping
EP3920398A1,US20180123440A1,2018-05-03,Korea Advanced Institute Of Science And Technology,Current Mode Hysteretic Buck Converter With Auto-Selectable Frequency Locking Circuit
EP3920398A1,US20180337601A1,2018-11-22,Cirrus Logic International Semiconductor Ltd.,Dc-dc converter
EP3920645A1,WO2020142666A1,2020-07-09,Apple Inc.,Accessing a communication channel using disparate communication systems
EP3920688A1,MX2019007055A,2020-02-05,Herdx Inc,Livestock management.
EP3920707A1,US5306513A,1994-04-26,Joyce Colucci,Cones formed from roll dough
EP3920707A1,JPH02308750A,1990-12-21,Sadami Ito,Production of edible container
EP3920707A1,CN103999910B,2016-03-23,新疆生命核力高科股份有限公司,A kind of snow chrysanthemum shortbread type biscuit and production method thereof
EP3920711A2,US5976004A,1999-11-02,"Systemate Holland, B.V.",Partially deboned poultry product and process
EP3920711A2,NL1012703C2,2000-10-09,Stork Pmt,Method and device for processing a poultry leg.
EP3920711A2,US8961274B1,2015-02-24,Foodmate Bv,Selective tendon cutter and method
EP3920711A2,KR101915017B1,2018-11-06,주식회사 태진,Cutting Assembly for Whole Leg of Chicken
EP3920711A2,JP2020505953A,2020-02-27,フードメイト ベーフェー,Method and apparatus for continuously collecting surrounding meat from a plurality of successive animal legs
EP3920711A2,CN109090194A,2018-12-28,青岛雷尼机械科技有限公司,Chicken leg deboner
EP3920839A1,FI20085488A0,2008-05-23,Pump & Brush Finland Oy,Intelligent toothbrush monitor
EP3920839A1,FI20105846A0,2010-08-11,Vti Technologies Oy,Brushing Monitoring Device
EP3920839A1,JP2019508183A,2019-03-28,コリブリー,Oral hygiene system with visual recognition for compliance monitoring
EP3920839A1,EP3279737A1,2018-02-07,ASML Netherlands B.V.,Diagnostic system for an industrial process
EP3920839A1,CN110213980A,2019-09-06,科利布里有限公司,Oral hygiene system and long-range-dental system for compliance monitoring
EP3920839A1,KR20180116859A,2018-10-26,김성수,System and method for inducing customized brushing
EP3920839A1,CN107832719B,2020-09-04,西藏班公湖藏药材开发有限责任公司,Tooth brushing analysis method and device and tooth brushing system
EP3921315A1,US2769841A,1956-11-06,Dow Chemical Co,Production of ethylene polyamines
EP3921315A1,US2787619A,1957-04-02,Rohm & Haas,"Method of producing nu-vinyl-nu, nu'-ethyleneurea"
EP3921315A1,DE3214909A1,1983-10-27,"Bayer Ag, 5090 Leverkusen",Cationic compounds and their use as dyeing auxiliaries
EP3921315A1,JP2012504610A,2012-02-23,ユニオン  カーバイド  ケミカルズ  アンド  プラスティックス  テクノロジー  エルエルシー,Method for producing ethyleneamine
EP3921315A1,WO2012035421A2,2012-03-22,Purdue Pharma L.P.,Pyridine compounds and the uses thereof
EP3921315A1,EP3414223B1,2021-04-07,Nouryon Chemicals International B.V.,Process to convert cyclic alkylene ureas into their corresponding alkylene amines
EP3921315A1,EP3596039B1,2021-05-05,Nouryon Chemicals International B.V.,"Process for manufacturing chain-extended hydroxyethylethyleneamines, ethyleneamines, or mixtures thereof"
EP3921315A1,EP3665151B1,2021-10-06,Nouryon Chemicals International B.V.,Process for converting cyclic alkylene ureas into their corresponding alkylene amines
EP3921315A1,CN110997640A,2020-04-10,诺力昂化学品国际有限公司,Process for converting cyclic monoureas of ethylene amine compounds to ethylene amine compounds
EP3921315A1,TW201920114A,2019-06-01,荷蘭商安科智諾貝爾化學國際公司,Process for manufacturing a cyclic urea adduct of an ethyleneamine compound
EP3921315A1,CA3071927A1,2019-02-14,Nouryon Chemicals International B.V.,Process for preparing cyclic alkylene ureas
EP3921393A1,GB9301119D0,1993-03-10,Exxon Chemical Patents Inc,Fuel composition
EP3921393A1,US6835217B1,2004-12-28,"Texaco, Inc.",Fuel composition containing friction modifier
EP3921393A1,US6866690B2,2005-03-15,Ethyl Corporation,Friction modifier additives for fuel compositions and methods of use thereof
EP3921393A1,US9011556B2,2015-04-21,Afton Chemical Corporation,Fuel composition containing a hydrocarbyl-substituted succinimide
EP3921393A1,US7989408B2,2011-08-02,Exxonmobil Research And Engineering Company,Fuel economy lubricant compositions
EP3921393A1,NZ600693A,2014-03-28,Bp Corp North America Inc,Composition and method for reducing friction in internal combustion engines
EP3921393A1,US9321976B1,2016-04-26,Afton Chemical Corporation,Hydroxyalkyl substituted succinimides and fuels containing them
EP3921393A1,CN106190371A,2016-12-07,广西东奇能源技术有限公司,High-efficiency and energy-saving type fuel oil additive
EP3921394A1,GB2358192A,2001-07-18,Exxonmobil Res & Eng Co,Fatty acids or derivatives thereof as lubricity enhancers in low sulphur fuels
EP3921394A1,US6835217B1,2004-12-28,"Texaco, Inc.",Fuel composition containing friction modifier
EP3921394A1,US6866690B2,2005-03-15,Ethyl Corporation,Friction modifier additives for fuel compositions and methods of use thereof
EP3921394A1,US9011556B2,2015-04-21,Afton Chemical Corporation,Fuel composition containing a hydrocarbyl-substituted succinimide
EP3921394A1,NZ600693A,2014-03-28,Bp Corp North America Inc,Composition and method for reducing friction in internal combustion engines
EP3921394A1,CN104004551B,2015-12-09,北京达铭乔化能源科技有限公司,A kind of Vehicular methanol petrol and preparation method thereof
EP3921394A1,US10301566B2,2019-05-28,Chevron U.S.A. Inc.,Fuel composition
EP3921394A1,CN108977240A,2018-12-11,杭州中齐新材料科技有限公司,A kind of energy-saving environmental-protection petrol additive and preparation method thereof
EP3921509A1,US4191265A,1980-03-04,Schlumberger Technology Corporation,Well bore perforating apparatus
EP3921509A1,US4512418A,1985-04-23,Halliburton Company,Mechanically initiated tubing conveyed perforator system
EP3921509A1,US4519313A,1985-05-28,"Jet Research Center, Inc.",Charge holder
EP3921509A1,US4850438A,1989-07-25,Halliburton Company,Modular perforating gun
EP3921509A1,US6530326B1,2003-03-11,"Baker Hughes, Incorporated",Sintered tungsten liners for shaped charges
EP3921509A1,US7159657B2,2007-01-09,Schlumberger Technology Corporation,Shaped charge loading tube for perforating gun
EP3921509A1,US7752971B2,2010-07-13,Baker Hughes Incorporated,Adapter for shaped charge casing
EP3921509A1,US20120247771A1,2012-10-04,Francois Black,Perforating gun and arming method
EP3921509A1,RU2613648C2,2017-03-21,Шлюмбергер Текнолоджи Б.В.,Borehole perforator with integrated initiator
EP3921509A1,US20160084048A1,2016-03-24,Schlumberger Technology Corporation,Cohesively Enhanced Modular Perforating Gun
EP3921509A1,US9702680B2,2017-07-11,Dynaenergetics Gmbh & Co. Kg,Perforation gun components and system
EP3921509A1,CA3070118A1,2015-01-18,Dynaenergetics Gmbh & Co. Kg,Perforation gun components and system
EP3921509A1,WO2015028204A2,2015-03-05,Dynaenergetics Gmbh & Co. Kg,Perforating gun and detonator assembly
EP3921509A1,RU2561828C2,2015-09-10,Александр Игорьевич Тулаев,Perforation system sequential initiation device
EP3921509A1,US9903185B2,2018-02-27,Owen Oil Tools Lp,Perforating gun with eccentric rotatable charge tube
EP3921509A1,RU2677513C2,2019-01-17,Динаэнергетикс Гмбх Унд Ко. Кг,Device and method for positioning detonator within perforator assembly
EP3921509A1,CA3072405A1,2016-03-10,"Hunting Titan, Inc.",Zinc one piece link system
EP3921509A1,US9115572B1,2015-08-25,"Geodynamics, Inc.",Externally-orientated internally-corrected perforating gun system and method
EP3921509A1,CA3032008A1,2018-02-08,"Hunting Titan, Inc.",Box by pin perforating gun system
EP3921509A1,DE112016007344T5,2019-06-27,"Halliburton Energy Services, Inc.",Modular charge holder segment
EP3921509A1,US10746003B2,2020-08-18,"Geodynamics, Inc.",High density cluster based perforating system and method
EP3921509A1,CN111655967A,2020-09-11,狩猎巨人公司,Bundling gun system
EP3921509A1,US20200018139A1,2020-01-16,Dynaenergetics Gmbh & Co. Kg,Autonomous perforating drone
EP3921509A1,US10458213B1,2019-10-29,Dynaenergetics Gmbh & Co. Kg,Positioning device for shaped charges in a perforating gun module
EP3921573A1,DE102009024894A1,2010-12-16,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Projection display and its use
EP3921573A1,EP2989375B1,2019-12-11,"Seoul Semiconductor Co., Ltd.",Thin luminaire
EP3921573A1,AT514967B1,2015-08-15,Zizala Lichtsysteme Gmbh,Microprojection light module for a motor vehicle headlight
EP3921700A1,US9377696B2,2016-06-28,"Taiwan Semiconductor Manufacturing Company, Ltd.",Extreme ultraviolet lithography process and mask
EP3921700A1,US9551924B2,2017-01-24,International Business Machines Corporation,Structure and method for fixing phase effects on EUV mask
EP3921876A1,DE3485521D1,1992-04-02,Toshiba Kawasaki Kk,CURVED LINEAR ULTRASONIC CONVERTER ARRANGEMENT.
EP3921876A1,US5423220A,1995-06-13,Parallel Design,Ultrasonic transducer array and manufacturing method thereof
EP3921876A1,WO2009016843A1,2009-02-05,Panasonic Corporation,Array scanning type ultrasound probe
EP3921876A1,JP6024837B2,2016-11-16,株式会社村田製作所,Press sensor
EP3921876A1,JPWO2015137251A1,2017-04-06,積水化学工業株式会社,Piezoelectric sensor
EP3922081A1,NL2003853C2,2011-05-24,Sonder Food Systems B V,DEVICE FOR PASTEURIZING A MASS OF FOODSTUFF.
EP3922081A1,EP2604090A1,2013-06-19,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Method for uniformly heating products by means of a high-frequency electromagnetic alternating field
EP3922081A1,NL2008879C2,2013-11-26,Top B V,Apparatus and process for heat treating a packaged food product.
EP3922081A1,CN107006082B,2021-02-09,H·D·小吉姆瑞,Radio frequency heating system
EP3922169A1,US5983126A,1999-11-09,"Medtronic, Inc.",Catheter location system and method
EP3922169A1,US6002955A,1999-12-14,"Medtronic, Inc.",Stabilized electrophysiology catheter and method for use
EP3922169A1,EP1913338A1,2008-04-23,Koninklijke Philips Electronics N.V.,System and method for magnetic tracking of a sensor for interventional device localization
EP3922169A1,US20130116550A1,2013-05-09,Hideaki Ishii,Medical diagnostic imaging apparatus
EP3922169A1,US20180153437A1,2018-06-07,Navix International Limited,Systems and methods for tracking an intrabody catheter
EP3922169A1,WO2018130974A1,2018-07-19,Navix International Limited,Systems and methods for reconstruction of intra-body electrical readings to anatomical structure
EP3922169A1,US20180280658A1,2018-10-04,Biosense Webster (Israel) Ltd.,Balloon catheter with ultrasonic transducers
EP3922169A1,WO2019034944A1,2019-02-21,Navix International Limited,Reconstruction of an anatomical structure from intrabody measurements
EP3922178A1,WO2017211625A1,2017-12-14,Koninklijke Philips N.V.,Improved precision and resolution of quantitative imaging by combining spectral and non-spectral material decomposition
EP3922178A1,US20180271465A1,2018-09-27,Koninklijke Philips N.V.,Generating a lung condition map
EP3922178A1,EP3391819A1,2018-10-24,Koninklijke Philips N.V.,Beam hardening correction in x-ray dark-field imaging
EP3922178A1,EP3496109A1,2019-06-12,Koninklijke Philips N.V.,Oscillatory dark-field imaging
EP3922180A1,US20160109387A1,2016-04-21,Canon Kabushiki Kaisha,"Image processing method, system and apparatus"
EP3922180A1,US9959640B2,2018-05-01,Koninklijke Philips N.V.,Iterative image reconstruction with a sharpness driven regularization parameter
EP3922908A1,GB2262979A,1993-07-07,Tsyan Jiann Shyan,Bicycle lamp/reflector
EP3922908A1,DE202005007164U1,2005-09-01,"Huang, Kun-Lieh",Lighting device with heat dissipation function
EP3922908A1,WO2011023927A1,2011-03-03,Ocean-Led Ltd,Luminaire
EP3922908A1,KR20180092640A,2018-08-20,주식회사 송풍조명,Lighting lamp
EP3922908A1,DE102017207181A1,2018-10-31,Tridonic Gmbh & Co Kg,Luminaire assembly for a high voltage resistant LED light
EP3922908A1,DE202018106141U1,2020-01-28,Rehau Ag + Co,lighting device
EP3923014A1,US5497773A,1996-03-12,Kabushiki Kaisha Toshiba,Nuclear magnetic resonance imaging with patient protection against nerve stimulation and image quality protection against artifacts
EP3923014A1,US20010020120A1,2001-09-06,Siemens Aktiengesellschaft,Method and device for increasing the efficiency of a gradient system in a magnetic resonance tomography apparatus
EP3923014A1,AT52927T,1990-06-15,Medicompex S A,DEVICE FOR ELECTROSTIMULATING NERVES AND MUSCLES.
EP3923014A1,US20060241718A1,2006-10-26,"Wicab, Inc.",Systems and methods for altering brain and body functions and for treating conditions and diseases of the same
EP3923076A1,US6952253B2,2005-10-04,Asml Netherlands B.V.,Lithographic apparatus and device manufacturing method
EP3923076A1,US20120025109A1,2012-02-02,Reza Abhari,Extreme ultraviolet light source with a debris-mitigated and cooled collector optics
EP3923076A1,US20200146136A1,2020-05-07,"Samsung Electronics Co., Ltd.",Euv light concentrating apparatus and lithography apparatus including the same
EP3923076A1,US20060119811A1,2006-06-08,Asml Netherlands B.V.,Radiation exposure apparatus comprising a gas flushing system
EP3923076A1,US9776218B2,2017-10-03,Asml Netherlands B.V.,Controlled fluid flow for cleaning an optical element
EP3923293A1,US20100305441A1,2010-12-02,General Electric Company,System and method for automatic ultrasound image optimization
EP3923293A1,US20190164285A1,2019-05-30,General Electric Company,Systems and methods to deliver point of care alerts for radiological findings
EP3923293A1,US20190370958A1,2019-12-05,General Electric Company,Automated scanning workflow
EP3923293A1,EP3644273A1,2020-04-29,Koninklijke Philips N.V.,System for determining image quality parameters for medical images
EP3923293A1,US8270695B2,2012-09-18,"Carestream Health, Inc.",Diagnostic image processing with automatic self image quality validation
EP3923315A1,JPH0330248A,1991-02-08,Nissin Electric Co Ltd,Ion implantation device
EP3923315A1,US5245194A,1993-09-14,Fujitsu Limited,Electron beam exposure system having an electrostatic deflector wherein an electrostatic charge-up is eliminated
EP3923315A1,US20070020926A1,2007-01-25,Edvard Kalvesten,Electrical connections in substrates
EP3923315A1,EP2702595A1,2014-03-05,Mapper Lithography IP B.V.,Charged particle system comprising a manipulator device for manipulation of one or more charged particle beams
EP3923315A1,US20160064179A1,2016-03-03,"Nuflare Technology, Inc.","Blanking device for multi charged particle beams, multi charged particle beam writing apparatus, and defective beam blocking method for multi charged particle beams"
EP3923315A1,US9620329B1,2017-04-11,ICT Integrated Circuit Testing Gesellschaft für Halbleiterprüftechnik mbH,"Electrostatic multipole device, electrostatic multipole arrangement, charged particle beam device, and method of manufacturing an electrostatic multipole device"
EP3923472A1,US5949260A,1999-09-07,Kabushiki Kaisha Toshiba,Clock signal processing circuit and semiconductor device in which a clock signal is processed in improved method
EP3923472A1,US6864715B1,2005-03-08,"Xilinx, Inc.",Windowing circuit for aligning data and clock signals
EP3923472A1,EP3361637A1,2018-08-15,Nxp B.V.,"A method, and a synchronous digital circuit, for preventing propagation of set-up timing data errors"
EP3923547A1,US20120295645A1,2012-11-22,Microsoft Corporation,Delayed and time-space bound notifications
EP3923547A1,US20160248865A1,2016-08-25,"Microsoft Technology Licensing, Llc",Personalized Notifications
EP3923547A1,WO2017032547A1,2017-03-02,Koninklijke Philips N.V.,Staged advice for optimal use of a shaving device
EP3923547A1,EP3273395A1,2018-01-24,Fujitsu Limited,Smart notification scheduling and modality selection
EP3923547A1,US10051107B1,2018-08-14,"Microsoft Technology Licensing, Llc",Opportunistic timing of device notifications
EP3923734A1,GB0011676D0,2000-07-05,Unilever Plc,Ambient stable beverage
EP3923734A1,DE602006013712D1,2010-05-27,Unilever Nv,METHOD FOR PRODUCING A GREEN TEA PRODUCT
EP3923817A1,US6458083B1,2002-10-01,Koninklijke Philips Electronics N.V.,Ultrasonic harmonic imaging with adaptive image formation
EP3923817A1,US6283919B1,2001-09-04,Atl Ultrasound,Ultrasonic diagnostic imaging with blended tissue harmonic signals
EP3923817A1,US6013032A,2000-01-11,Hewlett-Packard Company,Beamforming methods and apparatus for three-dimensional ultrasound imaging using two-dimensional transducer array
EP3923817A1,US5997479A,1999-12-07,Hewlett-Packard Company,Phased array acoustic systems with intra-group processors
EP3923817A1,US6530885B1,2003-03-11,"Atl Ultrasound, Inc.",Spatially compounded three dimensional ultrasonic images
EP3923817A1,US6443896B1,2002-09-03,Koninklijke Philips Electronics N.V.,Method for creating multiplanar ultrasonic images of a three dimensional object
EP3923817A1,US6468216B1,2002-10-22,Kininklijke Philips Electronics N.V.,Ultrasonic diagnostic imaging of the coronary arteries
EP3923817A1,US9320496B2,2016-04-26,"Siemens Medical Solutions Usa, Inc.",Volumetric is quantification for ultrasound diagnostic imaging
EP3923817A1,US9033887B2,2015-05-19,Siemens Corporation,Mitral valve detection for transthoracic echocardiography
EP3923817A1,US10271817B2,2019-04-30,"Siemens Medical Solutions Usa, Inc.",Valve regurgitant detection for echocardiography
EP3924064A1,US3462890A,1969-08-26,Susquehanna Corp,Plastic article severing and insulating apparatus
EP3924064A1,US3678634A,1972-07-25,Sloane Mfg Co R & G,Fire isolation and insulating apparatus
EP3924064A1,GB2111624A,1983-07-06,Mann Mcgowan Fabrications Limi,Fire-resistant sleeve
EP3924064A1,US4951442A,1990-08-28,"Msp Products, Inc.",Method for constructing fire-stop collar assembly
EP3924064A1,US5253455A,1993-10-19,Cross Jeffery M,Fire damper
EP3924064A1,US5103609A,1992-04-14,Minnesota Mining & Manufacturing Company,Intumescable fire stop device
EP3924064A1,US5331946A,1994-07-26,Khashayar Yamini,Apparatus and method for sealing an opening in a fire partition through which a combustible conduit extends
EP3924064A1,US5421127A,1995-06-06,Stefely; Stephen F.,Fire stop closure
EP3924064A1,EP0982522A3,2001-05-16,Friatec Aktiengesellschaft,Fire stop device
EP3924064A1,AUPQ024099A0,1999-06-03,Promat Fyreguard Pty Ltd,Service shut off device
EP3924064A1,NL1020887C2,2003-12-19,Walraven J Van Bv,Cuff with intumescent material for a pipe.
EP3924064A1,GB2399497A,2004-09-22,Rivermill Construction,A fire damper
EP3924064A1,NL1029165C2,2006-12-04,Walraven Holding Bv J Van,Air installation for rooms in a building.
EP3924064A1,US7596914B2,2009-10-06,"Specified Technologies, Inc.",Universal firestopping collar assembly
EP3924064A1,NL1031228C1,2007-08-24,Walraven Holding Bv J Van,Fire resistant cuff with perforation for a pipe lead-through.
EP3924064A1,NL2004318C2,2011-09-05,Walraven Holding Bv J Van,FIRESTOP COLLAR.
EP3924064A1,NL2013206B1,2016-05-19,Walraven Holding Bv J Van,Fire stop sleeve.
EP3924779A1,JP2005116810A,2005-04-28,Nikon Corp,Exposure method and exposure device
EP3924779A1,US7889315B2,2011-02-15,Asml Netherlands B.V.,"Lithographic apparatus, lens interferometer and device manufacturing method"
EP3924779A1,DE102014209348A1,2015-11-19,Carl Zeiss Smt Gmbh,Determination of a corrected size
