publication_number,patent_citation,publication_date,assignee,title
EP3900657A1,0,0,0,"M. MIILLERB.H.W. HENDRIKS: ""Recovering intrinsic fluorescence by Monte Carlo modeling"", J. BIOMED. OPTICS, vol. 18, 2013, pages 027009-1 - 027009-13"
EP3900657A1,0,0,0,"MOBBS, R. J.SIVABALAN, P.LI, J.: ""Technique, challenges and indications for percutaneous pedicle screw fixation"", JOURNAL OF CLINICAL NEUROSCIENCE, vol. 18, 2011, pages 741 - 749, XP028206547, DOI: 10.1016/j.jocn.2010.09.019"
EP3900657A1,0,0,0,"R. NACHABEB.H.W. HENDRIKSA.E. DESJARDINSM. VAN DER VOORTM.B. VAN DER MARKH.J.C.M. STERENBORG: ""Estimation of lipid and water concentrations in scattering media with diffuse optical spectroscopy from 900 to 1600 nm''"", JOURNAL OF BIOMEDICAL OPTICS, vol. 15, May 2010 (2010-05-01), pages 037015 - 10"
EP3900657A1,0,0,0,"R. NACHABEB.H.W. HENDRIKSA.E. DESJARDINSM. VAN DER VOORTM.B. VAN DER MARKH.J.C.M. STERENBORG: ""Estimation of lipid and water concentrations in scattering media with diffuse optical spectroscopy from 900 to 1600 nm"", JOURNAL OF BIOMEDICAL OPTICS, vol. 15, May 2010 (2010-05-01), pages 037015 - 10"
EP3900657A1,0,0,0,"R. NACHABEB.H.W. HENDRIKSM.V.D. VOORT, A. EH.J.C.M. STERENBORG: ""Estimation of biological chromophores using diffuse optical spectroscopy : benefit of extending the UV-VIS wavelength range to include 1000 to 1600 nm"", OPTICS EXPRESS, vol. 18, 2010, pages 879 - 888"
EP3900657A1,0,0,0,"R. NACHABEB.H.W. HENDRIKSM.V.D. VOORT, A. EH.J.C.M. STERENBORG: ""Estimation of biological chromophores using diffuse optical spectroscopy: benefit of extending the UV-VIS wavelength range to include 1000 to 1600 nm"", OPTICS EXPRESS, vol. 18, 2010, pages 879 - 888"
EP3900657A1,0,0,0,"T.J. FARRELM.S. PATTERSONB.C. WILSON: ""A diffusion theory model of spatially resolved, steady-state diffuse reflectance for the non-invasive determination of tissue optical properties"", MED. PHYS., vol. 19, 1992, pages 879 - 888, XP055022521"
EP3901700A1,0,0,0,0
EP3902380A1,0,0,0,0
EP3904191A1,0,0,0,0
EP3904493A1,0,0,0,"ALIPOUR SAJAD ET AL: ""[beta]-carotene production from soap stock by loofa-immobilizedRhodotorula rubrain an airlift photobioreactor"", PROCESS BIOCHEMISTRY, ELSEVIER LTD, GB, vol. 54, 23 December 2016 (2016-12-23), pages 9 - 19, XP029934393, ISSN: 1359-5113, DOI: 10.1016/J.PROCBIO.2016.12.013"
EP3904493A1,0,0,0,"KILONZO P M ET AL: ""Influence of the baffle clearance design on hydrodynamics of a two riser rectangular airlift reactor with inverse internal loop and expanded gas-liquid separator"", CHEMICAL ENGENEERING JOURNAL, ELSEVIER, AMSTERDAM, NL, vol. 121, no. 1, 1 August 2006 (2006-08-01), pages 17 - 26, XP028035973, ISSN: 1385-8947, [retrieved on 20060801], DOI: 10.1016/J.CEJ.2006.05.003"
EP3904493A1,0,0,0,"KIM DAE GEUN ET AL: ""Recycling waste nutrient solution originating from the plant factory with the cultivation of newly isolated Acutodesmus species"", JOURNAL OF BIOTECHNOLOGY, ELSEVIER, AMSTERDAM, NL, vol. 289, 30 October 2018 (2018-10-30), pages 15 - 25, XP085560447, ISSN: 0168-1656, DOI: 10.1016/J.JBIOTEC.2018.10.010"
EP3904493A1,0,0,0,"ZHANG ET AL: ""Advances in airlift reactors: modified design and optimization of operation conditions"", vol. 33, no. 33, 1 January 2017 (2017-01-01), pages 163 - 182, XP009523321, ISSN: 0167-8299, Retrieved from the Internet <URL:https://www.degruyter.com/view/journals/revce/33/2/article-p163.xml> [retrieved on 20201006], DOI: 10.1515/REVCE-2016-0005"
EP3904862A1,0,0,0,0
EP3904898A1,0,0,0,"BLOOM AL: ""Nuclear induction in inhomogeneous fields"", PHYSICAL REVIEW, vol. 98, no. 4, 1955, pages 1105"
EP3904898A1,0,0,0,"GOMEZ PAMOLINA-ROMERO MBUONINCONTRI GMENZEL MIMENZE BH: ""Designing contrasts for rapid, simultaneous parameter quantification and flow visualization with quantitative transient-state imaging"", SCIENTIFIC REPORTS, vol. 9, no. 1, 2019, pages 8468"
EP3904898A1,0,0,0,"JAYNES ET: ""Matrix treatment of nuclear induction"", PHYS REV., vol. 98, no. 4, 1955, pages 1099 - 105, XP055123524, DOI: 10.1103/PhysRev.98.1099"
EP3904898A1,0,0,0,"LIANG Z-PLAUTERBUR PC: ""Principles of magnetic resonance imaging: a signal processing perspective"", 2000, SPIE OPTICAL ENGINEERING PRESS"
EP3904898A1,0,0,0,"LUSTIG MDONOHO DLSANTOS JMPAULY JM: ""Compressed sensing MRI"", IEEE SIGNAL PROCESSING MAGAZINE, vol. 25, no. 2, 2008, pages 72, XP011225666, DOI: 10.1109/MSP.2007.914728"
EP3904898A1,0,0,0,"MA DGULANI VSEIBERLICH NLIU KSUNSHINE JLDUERK JL ET AL.: ""Magnetic resonance fingerprinting"", NATURE, vol. 495, no. 7440, 2013, pages 187"
EP3904898A1,0,0,0,"SCHEFFLER K: ""On the transient phase of balanced SSFP sequences"", MAGN RESON MED., vol. 49, no. 4, 2003, pages 781 - 3, XP055555442, DOI: 10.1002/mrm.10421"
EP3904898A1,0,0,0,"SKINNER TE: ""Comprehensive solutions to the Bloch equations and dynamical models for open two-level systems"", PHYSICAL REVIEW A, vol. 97, no. 1, 2018, pages 013815"
EP3904898A1,0,0,0,"TORREY HC: ""Transient Nutations in Nuclear Magnetic Resonance"", PHYSICAL REVIEW, vol. 76, no. 8, 1949, pages 1059 - 68"
EP3904898A1,0,0,0,"WANG GUAN ET AL: ""Minimum acquisition methods for simultaneously imagingT1,T2, and proton density withB1correction and no spin-echoes"", JOURNAL OF MAGNETIC RESONANCE, ACADEMIC PRESS, ORLANDO, FL, US, vol. 242, 1 March 2014 (2014-03-01), pages 243 - 255, XP028644584, ISSN: 1090-7807, DOI: 10.1016/J.JMR.2014.02.010"
EP3905324A1,0,0,0,0
EP3906099A1,0,0,0,0
EP3906378A1,0,0,0,0
EP3906850A1,0,0,0,"BLAINE A. CHRONIK ET AL: ""Simple anatomical measurements do not correlate significantly to individual peripheral nerve stimulation thresholds as measured in MRI gradient coils"", JOURNAL OF MAGNETIC RESONANCE IMAGING, vol. 17, no. 6, 1 June 2003 (2003-06-01), US, pages 716 - 721, XP055736653, ISSN: 1053-1807, DOI: 10.1002/jmri.10300"
EP3906981A1,0,0,0,"CHEMICAL ABSTRACTS, Columbus, Ohio, US; abstract no. 1605-68-1"
EP3906981A1,0,0,0,"LUISA CRUZ-LOPESJORGE MANUEL MARTINSBRUNO ESTEVESB. LEMOS, ECOWOOD 2012 CONFERENCE 5TH INTERNATIONAL CONFERENCE ON ENVIRONMENTALLY-COMPATIBLE FOREST PRODUCTS, 5 September 2012 (2012-09-05)"
EP3906981A1,0,0,0,"MIELE ET AL., PHYTOCHEM. REV., vol. 11, 2012, pages 211 - 225"
EP3907518A1,0,0,0,"ANDREAS PORTLORIS ALBISETTIMATIJA VARGAJOSIP MARJANOVICJONAS REBERDAVID BRUNNERKLAAS PRUESSMANN, LIQUID METAL IN STRETCHABLE TUBES: A WEARABLE 4-CHANNEL KNEE ARRAY"
EP3907518A1,0,0,0,"CAO Y ET AL.: ""Poly(N-isopropylacrylamide)-chitosan as thermosensitive in situ gel-forming system for ocular drug delivery"", J OF CONTROLLED RELEASE, vol. 120, no. 3, 2007, pages 186 - 194, XP022156266, DOI: 10.1016/j.jconrel.2007.05.009"
EP3907518A1,0,0,0,"CHENITE R ET AL., RHEOLOGICAL CHARACTERIZATION OF THERMOGELLING CHITOSAN/GLYCEROL-PHOSPHATE SOLUTIONS. CARBOHYDRATE POLYMERS, vol. 46, 2001, pages 39 - 47"
EP3907518A1,0,0,0,"HOMANN HGRAESSLIN IEGGERS HNEHRKE KVEMICKEL PKATSCHER UDOSSEL OBÖMERT P.: ""Local SAR management by RF shimming: a simulation study with multiple human body models"", MAGN. RESON. MATER. PHYS., vol. 25, 2012, pages 193 - 204, XP035061495, DOI: 10.1007/s10334-011-0281-8"
EP3907518A1,0,0,0,"KOCK FVCCOLNAGO LA.: ""Rapid method for monitoring chitosan coagulation using low-field NMR relaxometry"", CARBOHYDRATE POLYMERS, vol. 50, 2016, pages 1 - 4, XP029599844, DOI: 10.1016/j.carbpol.2016.05.007"
EP3907518A1,0,0,0,"MATSUKAWA S ET AL.: ""In: Polymer Gels and Networks"", 2001, CRC PRESS, article ""Structural and Dynamic Behavior of Polymer Gels as Elucidated by Nuclear Magnetic Resonance Spectroscopy"", pages: 234"
EP3907615A1,0,0,0,"AMALINDA POSTJOCHEN HOENICKEANDREAS PODELSKI: ""Proceedings of the 14th International Conference on Fundamental Approaches to Software Engineering (FASE'11"", vol. 6603, 2011, SPRINGER, article ""Rt-inconsistency: a new property for real-time requirements"""
EP3907615A1,0,0,0,"JAN STEFFEN BECKER: ""Proceedings of the 18th International Workshop on Automated Verification of Critical Systems (AVOCS'18"", 2019, EASST, article ""Analyzing consistency of formal requirements"""
EP3907615A1,0,0,0,"JANSSEN P ET AL: ""A filtering process for general constraint-satisfaction problems: achieving pairwise-consistency using an associated binary representation"", TOOLS FOR ARTIFICIAL INTELLIGENCE, 1989. ARCHITECTURES, LANGUAGES AND ALGORITHMS, IEEE INTERNATIONAL WORKSHOP ON FAIRFAX, VA, USA 23-25 OCT. 1989, LOS ALAMITOS, CA, USA,IEEE COMPUT. SOC, US, 23 October 1989 (1989-10-23), pages 420 - 427, XP010017451, ISBN: 978-0-8186-1984-7, DOI: 10.1109/TAI.1989.65349"
EP3907615A1,0,0,0,"LANGENFELD VINCENT ET AL: ""Scalable Analysis of Real-Time Requirements"", 2019 IEEE 27TH INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE (RE), IEEE, 23 September 2019 (2019-09-23), pages 234 - 244, XP033644976, DOI: 10.1109/RE.2019.00033"
EP3907615A1,0,0,0,"POST AMALINDA ET AL: ""rt-Inconsistency: A New Property for Real-Time Requirements"", 26 March 2011, BIG DATA ANALYTICS IN THE SOCIAL AND UBIQUITOUS CONTEXT : 5TH INTERNATIONAL WORKSHOP ON MODELING SOCIAL MEDIA, MSM 2014, 5TH INTERNATIONAL WORKSHOP ON MINING UBIQUITOUS AND SOCIAL ENVIRONMENTS, MUSE 2014 AND FIRST INTERNATIONAL WORKSHOP ON MACHINE LE, ISBN: 978-3-642-17318-9, XP047432027"
EP3907615A1,0,0,0,"RAJEEV ALURDAVID L. DILL: ""Proceedings of the 17th International Colloquium on Automata, Languages and Programming (ICALP'90"", vol. 443, 1990, SPRINGER, article ""Automata for modeling real-time systems"", pages: 322 - 335"
EP3908109A1,0,0,0,0
EP3908196A1,0,0,0,0
EP3908219A1,0,0,0,0
EP3908250A1,0,0,0,0
EP3908332A1,0,0,0,0
EP3908443A1,0,0,0,0
EP3908449A1,0,0,0,0
EP3908514A1,0,0,0,0
EP3908537A1,0,0,0,0
EP3908624A1,0,0,0,0
EP3908638A1,0,0,0,0
EP3908701A1,0,0,0,0
EP3908735A1,0,0,0,0
EP3908787A1,0,0,0,0
EP3909020A1,0,0,0,0
EP3909197A1,0,0,0,0
EP3909215A1,0,0,0,0
EP3909267A1,0,0,0,0
EP3909502A1,0,0,0,0
EP3909503A1,0,0,0,"VERSEK C ET AL: ""Electric field encephalography for brain activity monitoring"", JOURNAL OF NEURAL ENGINEERING, INSTITUTE OF PHYSICS PUBLISHING, BRISTOL, GB, vol. 15, no. 4, 13 June 2018 (2018-06-13), pages 46027, XP020329291, ISSN: 1741-2552, [retrieved on 20180613], DOI: 10.1088/1741-2552/AAC3F9"
EP3909540A1,0,0,0,0
EP3909691A1,0,0,0,0
EP3909692A1,0,0,0,0
EP3909928A1,0,0,0,"KARLOWATZ ET AL., ANALYTICAL CHEMISTRY, vol. 76, no. 9, 2004, pages 2643 - 2648"
EP3909928A1,0,0,0,"PEJCIC, SENSORS, vol. 9, 2009, pages 6232 - 6253"
EP3910336A1,0,0,0,"ANNA J TÜDÖS ET AL: ""Rapid surface plasmon resonance-based inhibition assay of deoxynivalenol"", JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY, AMERICAN CHEMICAL SOCIETY, BOOKS AND JOURNALS DIVISION|, vol. 51, no. 20, 25 October 2011 (2011-10-25), pages 5843 - 5848, XP002662022, ISSN: 0021-8561, [retrieved on 20030827], DOI: 10.1021/JF030244D"
EP3910336A1,0,0,0,"CHOI S ET AL: ""Reusable biosensors via in situ electrochemical surface regeneration in microfluidic applications"", BIOSENSORS AND BIOELECTRONICS, ELSEVIER SCIENCE LTD. UK, AMSTERDAM, NL, vol. 25, no. 2, 15 October 2009 (2009-10-15), pages 527 - 531, XP026600463, ISSN: 0956-5663, [retrieved on 20090807], DOI: 10.1016/J.BIOS.2009.08.003"
EP3910336A1,0,0,0,"SEOKHEUN CHOI ET AL: ""A regenerative biosensing surface in microfluidics using electrochemical desorption of short-chain self-assembled monolayer"", MICROFLUIDICS AND NANOFLUIDICS, SPRINGER, BERLIN, DE, vol. 7, no. 6, 10 April 2009 (2009-04-10), pages 819 - 827, XP019745301, ISSN: 1613-4990, DOI: 10.1007/S10404-009-0440-7"
EP3910356A1,0,0,0,0
EP3910417A1,0,0,0,0
EP3910647A1,0,0,0,"Z. SONNER ET AL.: ""The microfluidics of the eccrine sweat gland, including biomarker partitioning, transport, and biosensing implications"", BIOMICROFLUIDICS, vol. 9, pages 031301"
EP3910653A1,0,0,0,0
EP3910814A1,0,0,0,0
EP3911163A1,0,0,0,0
EP3911219A2,0,0,0,0
EP3911236A1,0,0,0,0
EP3911268A1,0,0,0,0
EP3911431A1,0,0,0,0
EP3911445A2,0,0,0,0
EP3911519A1,0,0,0,0
EP3911565A1,0,0,0,0
EP3911692A1,0,0,0,0
EP3911704A1,0,0,0,0
EP3911706A1,0,0,0,0
EP3911835A1,0,0,0,0
EP3911896A1,0,0,0,0
EP3911976A1,0,0,0,0
EP3912126A1,0,0,0,0
EP3912139A1,0,0,0,0
EP3912156A1,0,0,0,0
EP3912169A1,0,0,0,0
EP3912253A1,0,0,0,0
EP3912284A1,0,0,0,0
EP3912435A1,0,0,0,0
EP3912608A1,0,0,0,"MOELKER A ET AL.: ""Importance of Bone-Conducted Sound Transmission on Patient Hearing in the MR Scanner"", J MAGN RESON IMAG, vol. 22, 2005, pages 163 - 169, XP055679617, DOI: 10.1002/jmri.20341"
EP3912608A1,0,0,0,"TROMPETTE NKUSY A.: ""Suitability of Commercially Available Systems for Individual Fit Tests of Hearing Protectors"", INTEMOISE, 2013"
EP3913025A1,0,0,0,0
EP3913387A1,0,0,0,"PATRICIA M JOHNSON, MARIA DRANGOVA1: ""Motion correction in MRI using deep learning"", INTERNATIONAL SOCIETY FOR MAGNETIC RESONANCE IN MEDICINE, ISMRM, 2030 ADDISON STREET, 7TH FLOOR, BERKELEY, CA 94704 USA, no. 4098, 1 June 2018 (2018-06-01), XP040703306"
EP3913429A1,0,0,0,0
EP3913820A1,0,0,0,0
EP3913906A1,0,0,0,0
EP3914045A1,0,0,0,0
EP3914062A1,0,0,0,0
EP3914161A1,0,0,0,0
EP3914180A1,0,0,0,0
EP3914303A1,0,0,0,0
EP3914428A1,0,0,0,0
EP3914429A1,0,0,0,0
EP3914435A1,0,0,0,0
EP3914452A1,0,0,0,0
EP3914687A1,0,0,0,0
EP3914737A1,0,0,0,0
EP3914853A1,0,0,0,0
EP3914881A1,0,0,0,0
EP3915004A1,0,0,0,0
EP3915249A1,0,0,0,0
EP3915250A1,0,0,0,0
EP3915337A1,0,0,0,0
EP3915338A1,0,0,0,0
EP3915340A1,0,0,0,0
EP3915433A1,0,0,0,0
EP3915435A1,0,0,0,0
EP3915437A1,0,0,0,"M.CASTELLARNAU: ""Dielectrophoresis as a Tool to Characterize and Differentiate Isogenic Mutants of Escherichia coli"", BIOPHYSICAL JOURNAL, vol. 91, 15 November 2006 (2006-11-15), pages 3937 - 3945, XP055431030, DOI: 10.1529/biophysj.106.088534"
EP3915480A1,0,0,0,0
EP3915481A1,0,0,0,0
EP3915502A1,0,0,0,0
EP3915513A1,0,0,0,0
EP3915515A1,0,0,0,0
EP3915924A1,0,0,0,0
EP3916417A1,0,0,0,"LIYAN SUN ET AL: ""A Deep Information Sharing Network for Multi-contrast Compressed Sensing MRI Reconstruction"", ARXIV.ORG, CORNELL UNIVERSITY LIBRARY, 201 OLIN LIBRARY CORNELL UNIVERSITY ITHACA, NY 14853, 10 April 2018 (2018-04-10), XP081487176, DOI: 10.1109/TIP.2019.2925288"
EP3916417A1,0,0,0,"XIANG LEI ET AL: ""Deep-Learning-Based Multi-Modal Fusion for Fast MR Reconstruction"", IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING, IEEE SERVICE CENTER, PISCATAWAY, NJ, USA, vol. 66, no. 7, 1 July 2019 (2019-07-01), pages 2105 - 2114, XP011731649, ISSN: 0018-9294, [retrieved on 20190620], DOI: 10.1109/TBME.2018.2883958"
EP3916603A1,0,0,0,"FACCIO, E.CASTIGLIONI, M.BELL, R. C.: ""Extracting information from repertory grid data: New perspectives on clinical and assessment practice"", TPM - TESTING, PSYCHOMETRICS, METHODOLOGY IN APPLIED PSYCHOLOGY, vol. 19, no. 3, 2012, pages 177 - 196"
EP3916603A1,0,0,0,"SIMAS TIAGOCHAVEZ MARIORODRIGUEZ PABLODIAZ-GUILERA ALBERT: ""An algebraic topological method for multimodal brain networks comparisons"", FRONTIERS IN PSYCHOLOGY, vol. 6, 2015, pages 904"
EP3916603A1,0,0,0,"SIMAS, T.ROCHA, L.: ""Distance closures on complex networks"", NETWORK SCIENCE, vol. 3, no. 2, 2015, pages 227 - 268"
EP3916960A1,0,0,0,0
EP3917100A1,0,0,0,"KIM GYUNHA ET AL: ""Ringing Suppression in a Controller Area Network With Flexible Data Rate Using Impedance Switching and a Limiter"", IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY, IEEE SERVICE CENTER, PISCATAWAY, NJ, US, vol. 68, no. 11, 1 November 2019 (2019-11-01), pages 10679 - 10686, XP011754932, ISSN: 0018-9545, [retrieved on 20191111], DOI: 10.1109/TVT.2019.2926763"
EP3917188A1,0,0,0,"ALEXANDER YOHAN ET AL: ""An Indoor Positioning-Based Mobile Payment System Using Bluetooth Low Energy Technology"", SENSORS, vol. 18, no. 4, 25 March 2018 (2018-03-25), pages 974, XP055735798, DOI: 10.3390/s18040974"
EP3917309A1,0,0,0,0
EP3917322A1,0,0,0,0
EP3917338A1,0,0,0,0
EP3917379A1,0,0,0,0
EP3917804A1,0,0,0,0
EP3917885A1,0,0,0,0
EP3917905A1,0,0,0,0
EP3917918A1,0,0,0,0
EP3917931A1,0,0,0,0
EP3917960A1,0,0,0,0
EP3917990A1,0,0,0,0
EP3917991A1,0,0,0,0
EP3918039A1,0,0,0,0
EP3918067A1,0,0,0,0
EP3918142A1,0,0,0,0
EP3918575A1,0,0,0,0
EP3918949A1,0,0,0,0
EP3919468A1,0,0,0,0
EP3919545A1,0,0,0,"""Engineered Materials Handbook"", vol. 1, 1987, ASM INTERNATIONAL, article ""Composites"", pages: 105 - 168,497-533"
EP3919545A1,0,0,0,"ANONYMOUS, ADVANCED FIBRE REINFORCED MATRIX PRODUCTS FOR DIRECT PROCESSES, June 2005 (2005-06-01)"
EP3919545A1,0,0,0,"ANONYMOUS, PREPREG TECHNOLOGY, March 2005 (2005-03-01)"
EP3919545A1,0,0,0,"BOB GRIFFITHS, FARNBOROUGH AIRSHOW REPORT 2006, September 2006 (2006-09-01)"
EP3919545A1,0,0,0,"C. A. MAY: ""Epoxy Resins"", 1988, MARCEL DEKKER INC."
EP3919545A1,0,0,0,"JOHAN BJORKSTENHENRY TOVEYBETTY HARKERJAMES HENNING: ""Polyesters and Their Applications"", 1956, REINHOLD PUBLISHING CORPORATION"
EP3919572A1,0,0,0,0
EP3919573A1,0,0,0,0
EP3919574A1,0,0,0,0
EP3920398A1,0,0,0,0
EP3920645A1,0,0,0,"""Intelligent Transport Systems (ITS); Access layer specification for Intelligent Transport Systems operating in the 5 GHz frequency band;ITS(13)000040r1_Draft_ETSI_EN_302_663_V1_2_0"", ETSI DRAFT; ITS(13)000040R1_DRAFT_ETSI_EN_302_663_V1_2_0, EUROPEAN TELECOMMUNICATIONS STANDARDS INSTITUTE (ETSI), 650, ROUTE DES LUCIOLES ; F-06921 SOPHIA-ANTIPOLIS ; FRANCE, vol. ITS, no. V1.2.1, 21 March 2013 (2013-03-21), pages 1 - 24, XP014153398"
EP3920645A1,0,0,0,"ETSI: ""Road ITS coexistence study"", RT(18)000024A2 ITS(18)000019A2 ERM(18)65B021A2, 10 August 2018 (2018-08-10), pages 1 - 38, XP068163586, Retrieved from the Internet <URL:http://www.ieee802.org/11/private/ETSI_documents/ITS/05-CONTRIBUTIONS/2018/ITS(18)000021_BMWi_comments_to_Draft_LS_out_on_ITS_Mandate.zip Draft LS OUT on ITS mandate for TC to RT-ITS-ERM annex2_BMWi.docx> [retrieved on 20180810]"
EP3920688A1,0,0,0,0
EP3920707A1,0,0,0,0
EP3920711A2,0,0,0,0
EP3920839A1,0,0,0,0
EP3921315A1,0,0,0,0
EP3921393A1,0,0,0,0
EP3921394A1,0,0,0,0
EP3921509A1,0,0,0,0
EP3921573A1,0,0,0,0
EP3921700A1,0,0,0,0
EP3921876A1,0,0,0,0
EP3922081A1,0,0,0,0
EP3922169A1,0,0,0,"BERGERMATTHEW ET AL.: ""A survey of surface reconstruction from point clouds"", COMPUTER GRAPHICS FORUM, vol. 36, no. 1, 2017, XP055449379, DOI: 10.1111/cgf.12802"
EP3922178A1,0,0,0,0
EP3922180A1,0,0,0,"THOMAS KOEHLER ET AL: ""Non-scatter contributions to the dark-field signal in differential phase contrast imaging"", AIP CONFERENCE PROCEEDINGS, 31 July 2012 (2012-07-31), pages 205 - 210, XP055153809, ISSN: 0094-243X, DOI: 10.1063/1.4742293"
EP3922180A1,0,0,0,"WEITKAMP ET AL., OPTICS EXPRESS, vol. 13, no. 16, 2005, pages 6296 - 6304"
EP3922908A1,0,0,0,0
EP3923014A1,0,0,0,"S C FABER: ""Stimulation peripherer Nerven durch zeitlich veränderliche Magnetfeldgradienten in der Magnetresonanztomographie"", RADIOLOGE, 1 September 1998 (1998-09-01), pages 743 - 749, XP055750033, Retrieved from the Internet <URL:https://link.springer.com/article/10.1007/s001170050419> [retrieved on 20201112]"
EP3923076A1,0,0,0,0
EP3923293A1,0,0,0,"TOM BROSCHAXEL SAALBACH: ""Foveal fully convolutional nets for multi-organ segmentation"", SPIE 10574, MEDICAL IMAGING 2018: IMAGE PROCESSING, vol. 10574, pages 105740U, XP060103071, DOI: 10.1117/12.2293528"
EP3923293A1,0,0,0,"VLADIMIR VAPNIK: ""The nature of statistical learning"", 1995, SPRINGER SCIENCE+BUSINESS MEDIA"
EP3923315A1,0,0,0,0
EP3923472A1,0,0,0,"""Energy-Efficient and Metastability-Immune Timing-Error Detection and Recovery Circuits for Dynamic Variation Tolerance"", IEEE INT. CONFERENCE ON INTEGRATED CIRCUIT DESIGN AND TECHNOLOGY, June 2008 (2008-06-01), pages 155 - 158"
EP3923472A1,0,0,0,"D. ERNST: ""Razor: Circuit-Level Correction Of Timing Errors For Low-Power Operation"", IEEE MICRO, vol. 24, no. 6, December 2004 (2004-12-01), pages 10 - 20, XP011126257"
EP3923547A1,0,0,0,0
EP3923734A1,0,0,0,0
EP3923817A1,0,0,0,0
EP3924064A1,0,0,0,0
EP3924779A1,0,0,0,0
EP3924999A1,0,0,0,0
EP3925066A1,0,0,0,0
EP3925100A1,0,0,0,0
EP3925415A1,0,0,0,0
EP3925417A1,0,0,0,0
EP3925418A1,0,0,0,0
EP3925531A1,0,0,0,"JING XIAN LI ET AL: ""The effect of load carriage on movement kinematics and respiratory parameters in children during walking"", EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY, vol. 90, no. 1-2, 29 May 2003 (2003-05-29), DE, pages 35 - 43, XP055755441, ISSN: 1439-6319, DOI: 10.1007/s00421-003-0848-9"
EP3925531A1,0,0,0,"JING XIAN LIYOULIAN HONGPAUL D. ROBINSON: ""The effect of load carriage of movement kinematics and respiratory parameters in children during walking"", EUR J APPL PHYSIOL, vol. 90, 2003, pages 35 - 43"
EP3925531A1,0,0,0,"KRISTIN S. ONDRAKROBERT G. MCMURRAY: ""Exercise-induced breathing patterns of youth are related to age and intensity"", EUR J APPL PHYSIOL, vol. 98, 2006, pages 88 - 96, XP019427215, DOI: 10.1007/s00421-006-0248-z"
EP3925531A1,0,0,0,"WEBER Z J ET AL: ""Resistance to nasal airflow related to changes in head posture"", AMERICAN JOURNAL OF ORTHODONTICS,, vol. 80, no. 5, 1 November 1981 (1981-11-01), pages 536 - 545, XP023063760, ISSN: 0002-9416, [retrieved on 19811101], DOI: 10.1016/0002-9416(81)90248-7"
EP3925539A1,0,0,0,"C. KOTTLER ET AL., REV. SCI. INSTRUM., vol. 78, 2007, pages 043710"
EP3925539A1,0,0,0,"WEITKAMP ET AL., OPTICS EXPRESS, vol. 13, no. 16, 2005, pages 6296 - 6304"
EP3925559A1,0,0,0,"BERGER, MATTHEW ET AL.: ""A survey of surface reconstruction from point clouds"", COMPUTER GRAPHICS FORUM, vol. 36, no. 1, 2017, XP055449379, DOI: 10.1111/cgf.12802"
EP3925774A1,0,0,0,0
EP3926025A1,0,0,0,0
EP3926075A1,0,0,0,"LU ET AL., NATURE CATALYSIS, vol. 1, 2018, pages 156 - 162"
EP3926075A1,0,0,0,"SCHILLE ET AL., ANGEW. CHEM. INT. ED., vol. 57, 2018, pages 422 - 426"
EP3926075A1,0,0,0,"SIAHROSTAMI ET AL., NATURE MATERIALS, vol. 12, 2013, pages 1137 - 1143"
EP3926075A1,0,0,0,"W. GROT: ""Fluorinated Ionomers"", 2011"
EP3926088A1,0,0,0,0
EP3926355A1,0,0,0,"JUNMIN LIU ET AL: ""Method of B0 mapping with magnitude-based correction for bipolar two-point Dixon cardiac MRI"", MAGNETIC RESONANCE IN MEDICINE, vol. 78, no. 5, 8 December 2016 (2016-12-08), US, pages 1862 - 1869, XP055478429, ISSN: 0740-3194, DOI: 10.1002/mrm.26569"
EP3926355A1,0,0,0,"SHI: ""Template-Based Field Map Prediction for Rapid Whole Brain Bo Shimming"", MAGNETIC RESONANCE IN MEDICINE, vol. 80, 2018, pages 171 - 180"
EP3926515A1,0,0,0,0
EP3926642A1,0,0,0,0
EP3926904A1,0,0,0,0
EP3927143A1,0,0,0,0
EP3927175A1,0,0,0,0
EP3927218A1,0,0,0,0
EP3927228A1,0,0,0,0
EP3927531A1,0,0,0,0
EP3927687A1,0,0,0,0
EP3927805A1,0,0,0,0
EP3927935A1,0,0,0,0
EP3927981A1,0,0,0,0
EP3928072A1,0,0,0,0
EP3928103A1,0,0,0,0
EP3928294A1,0,0,0,0
EP3928534A1,0,0,0,0
EP3928535A1,0,0,0,0
EP3928665A1,0,0,0,0
EP3928709A1,0,0,0,"CANNY, J.: ""A Computational Approach To Edge Detection"", IEEE TRANS. PATTERN ANALYSIS AND MACHINE INTELLIGENCE, vol. 8, no. 6, 1986, pages 679 - 698, XP000604891, DOI: 10.1109/TPAMI.1986.4767851"
EP3928709A1,0,0,0,"CHAN, T. F.VESE, L. A.: ""A Multiphase level set framework for image segmentation using the Mumford and Shah model"", INTERNATIONAL JOURNAL OF COMPUTER VISION, vol. 50, no. 3, 2002, pages 271 - 293, XP019216376, DOI: 10.1023/A:1020874308076"
