publication_number,patent_citation,publication_date,assignee,title
EP2053921B1,WO2004066730A1,2004-08-12,Plant Research International B.V.,Compositions comprising lignosulfonates for improving crop yields and quality
EP2053921B1,CN100496245C,2009-06-10,帝斯曼知识产权资产管理有限公司,Stable aqueous solution of natamycin fungicide
EP2053921B1,EA200600966A1,2006-10-27,Басф Акциенгезельшафт,FUNGICIDE MIXTURES
EP2053921B1,US8574645B2,2013-11-05,Dsm Ip Assets B.V.,Antimicrobial composition
EP2053921B1,EP1846566B1,2013-04-03,DSM IP Assets B.V.,Stable needle-shaped crystals of natamycin
EP2053921B1,BRPI0613254A2,2010-12-28,Bayer Cropscience Sa,"fungicidal composition, method for curative or preventive control of phytopathogenic fungus and treatment method"
EP2053921B1,DK2260706T3,2016-08-22,Dsm Ip Assets Bv,Enhanced antifungal composition
EP2053921B1,AT482619T,2010-10-15,Dsm Ip Assets Bv,NIGHT TREATMENT OF FRUIT WITH ANTIPIALLY COMPOSITION
EP2053921B1,AU2008225781B2,2013-09-12,Dsm Ip Assets B.V.,Stabilized micronised particles
EP2053921B1,EA016531B1,2012-05-30,ДСМ АйПи АССЕТС Б.В.,"Improved method for the treatment of food, feed and agricultural products with a polyene antifungal compound"
EP2053921B1,EP2407030A2,2012-01-18,DSM IP Assets B.V.,Packaging for foil ripening of cheese
EP2053921B1,PE20091532A1,2009-10-03,Dsm Ip Assets Bv,TREATMENT OF BANANA AND POTATO PLANTS WITH A NEW ANTIFUNGAL COMPOSITION
EP2053921B1,JP2012517982A,2012-08-09,ディーエスエム  アイピー  アセッツ  ビー．ブイ．,Polyene antifungal composition
EP2053921B1,BRPI1008689A2,2015-08-25,Dsm Ip Assets Bv,Process for ripening cheese sheet.
EP2054860A1,AU679601B2,1997-07-03,Arch Development Corporation,Automated method and system for the alignment and correlation of images from two different modalities
EP2054860A1,US6246784B1,2001-06-12,The United States Of America As Represented By The Department Of Health And Human Services,Method for segmenting medical images and detecting surface anomalies in anatomical structures
EP2054860A1,JP4421016B2,2010-02-24,東芝医用システムエンジニアリング株式会社,Medical image processing device
EP2054860A1,US7133041B2,2006-11-07,The Research Foundation Of State University Of New York,Apparatus and method for volume processing and rendering
EP2054860A1,WO2001078005A2,2001-10-18,"Cornell Research Foundation, Inc.",System and method for three-dimensional image rendering and analysis
EP2054860A1,BR0114324A,2004-01-13,Ravco Innovations Inc,Endless loop lock
EP2054860A1,JP4776834B2,2011-09-21,東芝医用システムエンジニアリング株式会社,Image processing device
EP2054860A1,US7296239B2,2007-11-13,"Siemens Corporate Research, Inc.",System GUI for identification and synchronized display of object-correspondence in CT volume image sets
EP2054860A1,EP1487333B1,2020-07-01,Netkisr Inc.,System and method for analyzing and displaying computed tomography data
EP2054860A1,US7015907B2,2006-03-21,"Siemens Corporate Research, Inc.",Segmentation of 3D medical structures using robust ray propagation
EP2054860A1,JP2004187743A,2004-07-08,Hitachi Medical Corp,Medical three-dimensional image display device
EP2054860A1,US6950544B2,2005-09-27,"Virtualscopics, Llc",Automated measurement of anatomical structures in medical imaging
EP2054860A1,JP2004275601A,2004-10-07,Fuji Photo Film Co Ltd,Image management device and image display device
EP2054860A1,US20050065424A1,2005-03-24,"Ge Medical Systems Information Technologies, Inc.",Method and system for volumemetric navigation supporting radiological reading in medical imaging systems
EP2054860A1,US7454045B2,2008-11-18,The United States Of America As Represented By The Department Of Health And Human Services,Determination of feature boundaries in a digital representation of an anatomical structure
EP2054860A1,JP2005245914A,2005-09-15,Toshiba Corp,"Image processor, diagnostic imaging system, and method for image processing of the same"
EP2054860A1,US20050285854A1,2005-12-29,"Ge Medical Systems Information Technologies, Inc.",3D display system and method
EP2054860A1,US20060033737A1,2006-02-16,Old William M,Methods and system for visualizing data sets
EP2054860A1,JP4801892B2,2011-10-26,株式会社東芝,Medical image display device
EP2054860A1,JP2006174949A,2006-07-06,Toshiba Corp,Medical image processing apparatus
EP2073515A1,US20020021278A1,2002-02-21,Hinckley Kenneth P.,Method and apparatus using multiple sensors in a device with a display
EP2073515A1,EP1398987A1,2004-03-17,Sony International (Europe) GmbH,Wireless communication system with mobile radio transceivers selection function
EP2073515A1,WO2005103862A2,2005-11-03,"Motorola Inc., A Corporation Of The State Of Delaware",Method and apparatus for determining the context of a device
EP2073515A1,EP1677512A2,2006-07-05,Sharp Kabushiki Kaisha,"Portable terminal device, in particular a mobile phone, for barcode reading and for taking photographs"
EP2073515A1,JP5334971B2,2013-11-06,ネーデルランデ  オルガニサティー  ヴール  トゥーヘパストナツールウェテンスハペライク  オンデルズーク  テーエヌオー,Method for identifying adjacent portable devices
EP2073532A1,WO2001035636A1,2001-05-17,Stmicroelectronics Asia Pacific Pte Ltd.,Spatio-temporal video noise reduction system
EP2073532A1,EP1357750A2,2003-10-29,"Trident Microsystems, Inc.",Method and system for motion and edge-adaptive frame rate up-conversion
EP2073532A1,EP1708491A2,2006-10-04,Pioneer Corporation,"Image-quality adjusting apparatus, image-quality adjusting method, and display apparatus"
EP2073532A1,US4925294A,1990-05-15,Geshwind David M,Method to convert two dimensional motion pictures for three-dimensional systems
EP2073532A1,JP2964627B2,1999-10-18,ソニー株式会社,Image switching device
EP2073532A1,US5150428A,1992-09-22,Eastman Kodak Company,Method for generating halftone image data with randomly selected threshold array
EP2073532A1,US5799111A,1998-08-25,"D.V.P. Technologies, Ltd.",Apparatus and methods for smoothing images
EP2073532A1,CA2076742A1,1993-03-01,"Aiwa Co., Ltd.",Camera apparatus and an aspect conversion circuit used in the apparatus
EP2073532A1,US5636295A,1997-06-03,"Daewoo Electronics Co., Ltd.",Apparatus for reducing quantization noise in image signals
EP2073532A1,US5329311A,1994-07-12,The University Of British Columbia,System for determining noise content of a video signal in the disclosure
EP2073532A1,US5742355A,1998-04-21,U.S. Philips Corporation,Method and apparatus for reducing noise in a video signal
EP2073532A1,JPH07162718A,1995-06-23,Nikon Corp,Cyclic noise reducing device
EP2073532A1,US5909249A,1999-06-01,General Instrument Corporation,Reduction of noise visibility in a digital video system
EP2073532A1,CN1102823C,2003-03-05,皇家菲利浦电子有限公司,Image data noise filtering
EP2073532A1,US6381364B1,2002-04-30,Intel Corporation,Content texture sensitive picture/video encoder/decoder
EP2073532A1,US6724437B2,2004-04-20,Koninklijke Philips Electronics N.V.,Method and device for adding noise to a video signal for improving a display of the video signal
EP2073532A1,US6462790B1,2002-10-08,"Fortel Dtv, Inc.",Digital comb filter for decoding composite video signals
EP2073532A1,US6933983B2,2005-08-23,Jaldi Semiconductor Corp.,System and method for reducing noise in images
EP2073532A1,DE10106071C1,2002-07-11,Harman Becker Automotive Sys,Television receiver has control signal for selective filter stage obtained from signal representing reception field strength
EP2073532A1,KR100892228B1,2009-04-09,코닌클리케 필립스 일렉트로닉스 엔.브이.,Anti motion blur display
EP2073532A1,US7065257B2,2006-06-20,Kabushiki Kaisha Toyota Chuo Kenkyusho,Image processing method and apparatus
EP2073532A1,US7375760B2,2008-05-20,Texas Instruments Incorporated,Content-dependent scan rate converter with adaptive noise reduction
EP2073532A1,JP3783645B2,2006-06-07,株式会社日立製作所,"Contrast adjustment method, contrast adjustment circuit, and video display device using the same"
EP2073532A1,CN100517383C,2009-07-22,皇家飞利浦电子股份有限公司,Edge dependent motion blur reduction
EP2073532A1,AU2003224369A1,2003-12-12,Koninklijke Philips Electronics N.V.,A unit for and method of sharpness enhancement
EP2073532A1,US7978929B2,2011-07-12,Nexvi Corporation,Device and method for outputting a private image using a public display
EP2073532A1,CN1279756C,2006-10-11,华亚微电子（上海）有限公司,Adaptive recursive noise reducing method of video signal for applied scene static detection
EP2073532A1,CN1278553C,2006-10-04,华亚微电子（上海）有限公司,Multi-window multi-threshold method for picture element static detection
EP2073532A1,US7570824B2,2009-08-04,Sharp Kabushiki Kaisha,"Image processing method, image processor, image forming apparatus and memory product"
EP2073532A1,KR20050049680A,2005-05-27,삼성전자주식회사,Noise reduction and de-interlacing apparatus
EP2073532A1,JP4966015B2,2012-07-04,コーニンクレッカ  フィリップス  エレクトロニクス  エヌ  ヴィ,Motion compensated inverse filtering using bandpass filters for motion blur reduction
EP2073532A1,WO2005089417A2,2005-09-29,Tenebreax Corporation,Color images from monochromatic electro-optical channels
EP2073532A1,KR100624421B1,2006-09-19,삼성전자주식회사,Apparatus and method for filtering digital image signal
EP2073532A1,US20060008154A1,2006-01-12,Belle Ronny V,Video compression and decompression to virtually quadruple image resolution
EP2073532A1,US20070258653A1,2007-11-08,"Koninklijke Philips Electronics, N.V.",Unit for and Method of Image Conversion
EP2073532A1,JP5044886B2,2012-10-10,パナソニック株式会社,Block noise reduction device and image display device
EP2073532A1,JP4556122B2,2010-10-06,ソニー株式会社,"Information processing apparatus and method, and collection substrate"
EP2073532A1,US8013888B2,2011-09-06,Broadcom Corporation,Method and system for implementing film grain insertion
EP2073532A1,DE602006013951D1,2010-06-10,Panasonic Corp,PROCESS FOR PROCESSING MOVING IMAGES
EP2073532A1,US7511769B2,2009-03-31,Texas Instruments Incorporated,Interframe noise reduction for video
EP2073532A1,US7639849B2,2009-12-29,Barco N.V.,"Methods, apparatus, and devices for noise reduction"
EP2073532A1,US7728909B2,2010-06-01,Seiko Epson Corporation,Method and system for estimating motion and compensating for perceived motion blur in digital video
EP2073532A1,JP4273428B2,2009-06-03,ソニー株式会社,"Image processing apparatus, image processing method, program for image processing method, and recording medium recording program for image processing method"
EP2073532A1,KR100790980B1,2008-01-02,삼성전자주식회사,Post-processing circuit according to the frequency components of the image signal
EP2073532A1,JP2007274067A,2007-10-18,Mitsubishi Electric Corp,"Noise eliminating apparatus, noise eliminating method, and video signal display"
EP2073532A1,JP2008015741A,2008-01-24,Konica Minolta Holdings Inc,"Image processor, image processing method, and image pickup device using the same"
EP2073532A1,US9031126B2,2015-05-12,Broadcom Corporation,Method and system for video encoding using noise level estimates from vertical blanking interval TV lines
EP2073532A1,US8345775B2,2013-01-01,Apple Inc.,System and method for masking visual compression artifacts in decoded video streams
EP2073532A1,JP4575500B2,2010-11-04,株式会社東芝,"Video signal processing apparatus, control method therefor, and television signal receiving apparatus"
EP2073551A1,EP0915598A2,1999-05-12,"Matsushita Electric Industrial Co., Ltd.",Distributed internet protocol-based real-time multimedia streaming architecture
EP2073551A1,EP1119120A2,2001-07-25,Alcatel Canada Inc.,Method and apparatus for distribution of multimedia data
EP2073551A1,WO2002052859A1,2002-07-04,Pa Consulting Services Limited,Feedback control from decoder
EP2073551A1,WO2002058252A2,2002-07-25,"Tut Systems, Inc.",Methods and apparatus for multimedia broadband telecommunication
EP2073551A1,US20030163528A1,2003-08-28,International Business Machines Corporation,Multicasting system and method for providing personalized content
EP2073551A1,WO2004075555A1,2004-09-02,Nokia Corporation,Picture coding method
EP2073551A1,EP1793605A1,2007-06-06,Alcatel Lucent,Method for supplying on demand interactive menus to terminals connected to a network
EP2073551A1,EP1826978A1,2007-08-29,Nagravision S.A.,Method to optimize the data stream between a router and a multimedia unit
EP2073551A1,US20080134269A1,2008-06-05,Electronics & Telecommunications Research Institute,Iptv service system and method for efficient multicast of mpeg-ts
EP2073938A1,US1953452A,1934-04-03,Louis S Wertz,Process of repairing masonry structures
EP2073938A1,NL287460A,,,
EP2073938A1,US3559234A,1971-02-02,Dow Corning,Corner tool and applicator nozzle
EP2073938A1,JPS5554758Y2,1980-12-18,,
EP2073938A1,ZA837011B,1984-05-30,Evode Ltd,Apparatus for extruding a fillet
EP2073938A1,JPS6371349U,1988-05-13,,
EP2073938A1,CA2051183C,1994-09-13,Maurice L. Despins,Applicator tip for dispensing liquid adhesive to seam adjacent layers of floorcovering sheeting
EP2073938A1,DE19646352A1,1998-05-14,Alfred Kratz Kunststoffprodukt,"Tool for handling adhesive or sealing materials, e.g. silicon"
EP2073938A1,JPH11172911A,1999-06-29,Tetsuo Matsumoto,Sealing material filling tool
EP2073938A1,CA2416763C,2007-11-13,Maurice Despins,Method and apparatus for seaming abutting layers of planar material
EP2076090A1,EP1209886A2,2002-05-29,"Alcatel USA Sourcing, L.P.","System, controller and method for alerting mobile subsribers about emergency situations"
EP2076090A1,US20070207771A1,2007-09-06,"Cisco Technology, Inc.",System and method to distribute emergency information
EP2076090A1,US6920637B2,2005-07-19,"Symbol Technologies, Inc.",Method and apparatus for implementing alerts on a browser running on a portable handheld device
EP2076090A1,US5838237A,1998-11-17,Revell; Graeme Charles,Personal alarm device
EP2076090A1,US5896382A,1999-04-20,"Scientific-Atlanta, Inc.",Method and apparatus for communicating information between a headend and subscriber over a wide area network
EP2076090A1,US6370381B1,2002-04-09,"Siemens Transportation Systems, Inc.",Multiple channel communications system
EP2076090A1,US6462665B1,2002-10-08,"Wheelock, Inc.",Method and apparatus for sending a weather condition alert
EP2076090A1,JP3529351B2,2004-05-24,日本電気通信システム株式会社,Emergency information notification system
EP2076090A1,US20020091527A1,2002-07-11,Shyue-Chin Shiau,Distributed speech recognition server system for mobile internet/intranet communication
EP2076090A1,US8489063B2,2013-07-16,"Sipco, Llc",Systems and methods for providing emergency messages to a mobile device
EP2076090A1,US6493629B1,2002-12-10,"Motorola, Inc.",Method of and system for coupling location information
EP2076090A1,CA2485661C,2013-05-21,Markport Limited,Control of plmn messaging services in ip domains
EP2076090A1,ES2721543T3,2019-08-01,Interdigital Ce Patent Holdings,Provision of multimedia content through a WLAN coverage area
EP2076090A1,US20040044600A1,2004-03-04,Chu Hao-Hua,Cost management for a distributed computing environment
EP2076090A1,JP3713489B2,2005-11-09,株式会社エヌ・ティ・ティ・ドコモ,"Wireless terminal, standby control method, and standby control program"
EP2076090A1,JP2004328294A,2004-11-18,Clarion Co Ltd,Information service system
EP2076090A1,US20050037728A1,2005-02-17,Binzel Charles P.,Emergency broadcast message in a wireless communication device
EP2076090A1,EP1673953A2,2006-06-28,"LAIRD, Mark, D.",Wireless virtual campus escort system
EP2076090A1,JP4247540B2,2009-04-02,独立行政法人科学技術振興機構,Disaster prevention network system
EP2076090A1,US7523507B2,2009-04-21,Nokia Corporation,Delivery of non-permanent media files to a mobile station
EP2076090A1,DE102004049442A1,2006-04-20,Deutsche Telekom Ag,Method and system for transmitting information about the location of a mobile station by means of a mobile network to a receiver
EP2076090A1,US9143502B2,2015-09-22,International Business Machines Corporation,Method and system for secure binding register name identifier profile
EP2076090A1,WO2006066629A1,2006-06-29,Telefonaktiebolaget Lm Ericsson (Publ),Method for informing multiple mobile terminals of an emergency event
EP2076090A1,EP1982450A2,2008-10-22,Zlango Ltd.,Communications network system and methods for using same
EP2076090A1,US8681782B2,2014-03-25,Sprint Spectrum L.P.,Method and system for routing a voice-over-packet emergency services call to an appropriate public safety answering point (PSAP)
EP2076090A1,US7529850B2,2009-05-05,International Business Machines Corporation,Method and system for rapid dissemination of public announcements
EP2076090A1,KR20060124244A,2006-12-05,삼성전자주식회사,Wireless communication system using bluetooth in manufacturing equipment
EP2076090A1,JP2007066034A,2007-03-15,Yukio Yazaki,Disaster notification system
EP2076090A1,JP2007135000A,2007-05-31,Nippon Hoso Kyokai <Nhk>,Disaster information distributing device and terminal device
EP2076090A1,US7720431B2,2010-05-18,"The Directv Group, Inc.",Method and apparatus for providing emergency information to a mobile receiving device
EP2076090A1,US20070254623A1,2007-11-01,International Business Machines Corporation,Emergency message delivery for cell phones
EP2076090A1,US20080032666A1,2008-02-07,Microsoft Corporation,Location based notification services
EP2076090A1,CN1960515A,2007-05-09,中兴通讯股份有限公司,Method for guaranteeing terminal to receive information of system instantly in multimedia broadcast
EP2076090A1,GB0622454D0,2006-12-20,Siemens Ag,Emergency alert
EP2076090A1,US20080189721A1,2008-08-07,Buchanan Warren J,Emergency notification system
EP2076090A1,US8279870B2,2012-10-02,"Silver Spring Networks, Inc.",Method and system of routing in a utility smart-grid network
EP2091319B1,US4443971A,1984-04-24,"Cornell Research Foundation, Inc.",Herbicide-tolerant plants
EP2091319B1,HU187284B,1985-12-28,Mta Koezponti Kemiai Kutato In,Herbicide compositions containing antitoxines of aldehyde- and ketone-derivatives
EP2091319B1,US4774381A,1988-09-27,E. I. Du Pont De Nemours And Company,Herbicide resistant tobacco
EP2091319B1,US4761373A,1988-08-02,"Molecular Genetics, Inc.",Herbicide resistance in plants
EP2091319B1,AT100141T,1994-01-15,Mgi Pharma Inc,HERBICIDAL RESISTANCE IN PLANTS.
EP2091319B1,US5331107A,1994-07-19,"Mgi Pharma, Inc.",Herbicide resistance in plants
EP2091319B1,US5304732A,1994-04-19,"Mgi Pharma, Inc.",Herbicide resistance in plants
EP2091319B1,US6211439B1,2001-04-03,"Mgi Pharma, Inc",Herbicide resistance in plants
EP2091319B1,US4683202B1,1990-11-27,Cetus Corp,
EP2091319B1,US5605011A,1997-02-25,E. I. Du Pont De Nemours And Company,Nucleic acid fragment encoding herbicide resistant plant acetolactate synthase
EP2091319B1,US5013659A,1991-05-07,E. I. Du Pont De Nemours And Company,Nucleic acid fragment encoding herbicide resistant plant acetolactate synthase
EP2091319B1,US5378824A,1995-01-03,E. I. Du Pont De Nemours And Company,Nucleic acid fragment encoding herbicide resistant plant acetolactate synthase
EP2091319B1,IL83348A,1995-12-08,Du Pont,Nucleic acid fragment encoding herbicide resistant plant acetolactate synthase
EP2091319B1,US5821126A,1998-10-13,The Regents Of The University Of California,Method for clonal propagation of gymnosperms by somatic polyembryogenesis
EP2091319B1,CA1335412C,1995-05-02,Eric B. Swanson,Microspore-based selection system and products thereof
EP2091319B1,PH24574A,1990-08-03,Hokko Chem Ind Co,Method of breeding rice plants of new variety having resistance to herbicides
EP2091319B1,IE61148B1,1994-10-05,Ici Plc,Method of detecting nucleotide sequences
EP2091319B1,FR2629098B1,1990-08-10,Rhone Poulenc Agrochimie,CHEMICAL GENE OF HERBICIDE RESISTANCE
EP2091319B1,US5858652A,1999-01-12,Abbott Laboratories,Detection and amplification of target nucleic acid sequences
EP2091319B1,US5084082A,1992-01-28,E. I. Du Pont De Nemours And Company,Soybean plants with dominant selectable trait for herbicide resistance
EP2091319B1,EP0360750A3,1991-01-02,Ciba-Geigy Ag,Novel herbicide tolerant plants
EP2091319B1,GB8825402D0,1988-11-30,Cambridge Advanced Tech,Sulfonamide resistance genes
EP2091319B1,EP0375875A3,1991-01-09,American Cyanamid Company,A method to improve the protection of crops from herbicidal injury
EP2091319B1,AU5632790A,1990-12-18,Zeneca Limited,Herbicide resistant maize
EP2091319B1,WO1991013159A2,1991-09-05,Biocem,Regeneration and genetic transformation of sugar beet
EP2091319B1,ES2104628T3,1997-10-16,American Cyanamid Co,METHOD TO AVOID DAMAGE TO CROPS IN THE PRESENCE OF SYNERGETIC PESTICIDE COMBINATIONS.
EP2091319B1,US5198599A,1993-03-30,"Idaho Resarch Foundation, Inc.",Sulfonylurea herbicide resistance in plants
EP2091319B1,GB9024728D0,1991-01-02,Ici Plc,Herbicide resistant plants
EP2091319B1,DE4038430A1,1992-06-04,Basf Ag,"HERBICIDES N - ((1,3,5-TRIAZIN-2-YL) -AMINOCARBONYL) BENZOLSULFONAMIDE"
EP2091319B1,US5767366A,1998-06-16,"Louisiana State University Board Of Supervisors, A Governing Body Of Louisiana State University Agricultural And Mechanical College",Mutant acetolactate synthase gene from Ararbidopsis thaliana for conferring imidazolinone resistance to crop plants
EP2091319B1,DE69231015T2,2000-09-28,American Cyanamid Co,Use of wheat resistant to an AHAS-inhibiting herbicide and method for its selection
EP2091319B1,GB9114259D0,1991-08-21,Ici Plc,Plant derived enzyme and dna sequences
EP2091319B1,US5731180A,1998-03-24,American Cyanamid Company,Imidazolinone resistant AHAS mutants
EP2091319B1,DE4206146A1,1993-09-02,Basf Ag,"HERBICIDES N - ((1,3,5-TRIAZIN-2-YL) AMINOCARBONYL) BENZOLSULFONAMIDE"
EP2091319B1,US5545822A,1996-08-13,Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College,Herbicide resistant rice
EP2091319B1,FR2696190B1,1994-12-09,Agronomique Inst Nat Rech,Nucleic acid coding for an alpha-acetolactate synthase and its applications.
EP2091319B1,US5539092A,1996-07-23,Arch Development Corporation,Cyanobacterial and plant acetyl-CoA carboxylase
EP2091319B1,DE4238175A1,1994-05-19,Basf Ag,"Herbicides Sulfonylureas, process for their preparation and their use"
EP2091319B1,JP3339655B2,2002-10-28,花王株式会社,"Catalyst precursor for hydrogenation reaction, method for producing the same, and method for producing alcohol"
EP2091319B1,US5633437A,1997-05-27,Sandoz Ltd.,Gene exhibiting resistance to acetolactate synthase inhibitor herbicides
EP2091319B1,US5853973A,1998-12-29,American Cyanamid Company,Structure based designed herbicide resistant products
EP2091319B1,WO1996033270A1,1996-10-24,American Cyanamid Company,Structure-based designed herbicide resistant products
EP2091319B1,DE19518505A1,1996-11-21,Max Planck Gesellschaft,Procedure for gene expression analysis
EP2091319B1,US5773704A,1998-06-30,Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College,Herbicide resistant rice
EP2091319B1,CN1230217A,1999-09-29,密执安州大学,Imidazolinone herbicide resistant sugar beet plants
EP2091319B1,US5773702A,1998-06-30,Board Of Trustees Operating Michigan State University,Imidazolinone herbicide resistant sugar beet plants
EP2091319B1,US5859348A,1999-01-12,Board Of Trustees Operating Michigan State University,Imidazolinone and sulfonyl urea herbicide resistant sugar beet plants
EP2091319B1,US6114116A,2000-09-05,Lemieux; Bertrand,Brassica polymorphisms
EP2091319B1,US6358686B1,2002-03-19,"Affymetrix, Inc.",Brassica polymorphisms
EP2091319B1,AU6024598A,1998-08-03,"Pioneer Hi-Bred International, Inc.",Hybridization-based genetic amplification and analysis
EP2091319B1,EP0971861B1,2004-04-07,Corning S.A.,Glasses with very high refractive index
EP2091319B1,US6207425B1,2001-03-27,City Of Hope,Bidirectional PCR amplification of specific alleles
EP2091319B1,US6121512A,2000-09-19,North Carolina State University,Cytochrome P-450 constructs and method of producing herbicide-resistant transgenic plants
EP2091319B1,GB9807818D0,1998-06-10,Zeneca Ltd,Improvements in or relating to organic compounds
EP2091319B1,DK1087664T3,2003-09-22,Basf Ag,Herbicidal mixtures with synergistic effect
EP2091319B1,WO1999065292A1,1999-12-23,Konzak Calvin F,"Methods for generating and identifying mutant polyploid plants, and uses therefor"
EP2091319B1,US6696294B1,2004-02-24,Northwest Plant Breeding Co.,"Methods for generating and identifying mutant polyploid plants, and uses therefor"
EP2091319B1,US6348643B1,2002-02-19,American Cyanamid Company,DNA sequences encoding the arabidopsis acetohydroxy-acid synthase small subunit and methods of use
EP2091319B1,KR20010082290A,2001-08-29,추후기재,Herbicide resistant rice
EP2091319B1,US7019196B1,2006-03-28,Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College,Herbicide resistant rice
EP2091319B1,EP1033405A3,2001-08-01,Ceres Incorporated,Sequence-determined DNA fragments and corresponding polypeptides encoded thereby
EP2091319B1,WO2000053763A1,2000-09-14,"Pioneer Hi-Bred International, Inc.",Maize metallothionein gene and promoter
EP2091319B1,US6175065B1,2001-01-16,"Pioneer Hi-Bred International, Inc.",Inbred sunflower line PHA344
EP2091319B1,GB9917307D0,1999-09-22,Sec Dep Of The Home Department,Improvements in and relating to analysis of DNA
EP2091319B1,WO2001021821A2,2001-03-29,Aventis Cropscience N.V.,Insect-resistant rice plants
EP2091319B1,US20010044939A1,2001-11-22,Abell Lynn M.,Small subunit of plant acetolactate synthase
EP2091319B1,US6822146B2,2004-11-23,E. I. Du Pont De Nemours And Company,Sulfonylurea-tolerant sunflower line M7
EP2091319B1,US6613963B1,2003-09-02,"Pioneer Hi-Bred International, Inc.",Herbicide tolerant Brassica juncea and method of production
EP2091319B1,US6936467B2,2005-08-30,University Of Delaware,Targeted chromosomal genomic alterations with modified single stranded oligonucleotides
EP2091319B1,MX233208B,2005-12-20,Basf Ag,"Use of the maize x112 mutant ahas 2 gene and imidazolinone herbicides for selection of transgenic monocots, maize, rice and wheat plants resistant to the imidazolinone herbicides."
EP2091319B1,AU2000246809A1,2001-11-12,Aventis Cropscience N.V.,Glufosinate tolerant rice
EP2091319B1,AU6135801A,2001-11-20,Univ Louisiana State,Resistance to acetohydroxyacid synthase-inhibiting herbicides
EP2091319B1,US6475736B1,2002-11-05,"Variagenics, Inc.",Methods for genetic analysis of DNA using biased amplification of polymorphic sites
EP2091319B1,AU2001271486B2,2006-11-09,Basf Plant Science Gmbh,Cyanobacterial nucleic acid fragments encoding proteins useful for controlling plant traits via nuclear or plastome transformation
EP2091319B1,JP4852221B2,2012-01-11,ウィシス  テクノロジー  フォンデーション  インコーポレイテッド,Method and apparatus for creating electrical characteristic image using charge correlation matrix
EP2091319B1,CA2326283C,2008-04-29,"Pioneer Hi-Bred International, Inc.",Brassica napus with early maturity (early napus) and resistance to an ahas-inhibitor herbicide
EP2091319B1,CA2326285C,2008-05-06,"Pioneer Hi-Bred International, Inc.",Brassica with resistance to an ahas-inhibitor herbicide and blackleg disease
EP2091319B1,US20030097692A1,2003-05-22,Georg Jander,Plants with imidazolinone-resistant ALS
EP2091319B1,US6627401B2,2003-09-30,Council Of Scientific And Industrial Research,Method for detecting a single nucleotide polymorphism in p21waf1/cip1 gene as an indicator of risk of esophageal cancer
EP2091319B1,US6492582B2,2002-12-10,"California Cooperative Rice Research Foundation, Inc.",Rice cultivar M-205
EP2091319B1,US7232942B2,2007-06-19,University Of Saskatchewan,Lentil plants having increased resistance to imidazolinone herbicides
EP2091319B1,GB0118928D0,2001-09-26,Syngenta Participations Ag,DNA molecules conferring tolerance to herbicidal compounds
EP2091319B1,CA2456311C,2014-04-08,University Of Saskatchewan,Wheat plants having increased resistance to imidazolinone herbicides
EP2091319B1,US7528297B2,2009-05-05,Northwest Plant Breeding Company,Wheat plants having increased resistance to imidazolinone herbicides
EP2091319B1,UA87261C2,2009-07-10,Юниверсити Оф Саскачеван,Wheat plants having increased resistance to imidazolinone herbicides
EP2091319B1,US20030096277A1,2003-05-22,Xiangning Chen,Allele specific PCR for genotyping
EP2091319B1,EP1453950A4,2006-03-08,Syngenta Participations Ag,"Nucleic acid molecules from rice encoding proteins for abiotic stress tolerance, enhanced yield, disease resistance and altered nutritional quality and uses thereof"
EP2091319B1,US20040023262A1,2004-02-05,"Pioneer Hi-Bred International, Inc.",Targeted manipulation of genes in plants
EP2091319B1,WO2004016073A2,2004-02-26,"The Department Of Agriculture, Western Australia",Wheat plants having increased resistance to imidazolinone herbicides
EP2091319B1,CA2492711A1,2004-01-22,Sepro Corporation,"Herbicide-resistant plants, and polynucleotides and methods for providing same"
EP2091319B1,US7094951B2,2006-08-22,The Ohio State University,Cloning and characterization of the broad-spectrum resistance gene Pi2
EP2091319B1,AU2003275859A1,2004-05-25,Basf Plant Science Gmbh,Compositions and methods for identifying plants having increased tolerance to imidazolinone herbicides
EP2091319B1,EP1556519B1,2011-01-05,Advanta Canada Inc.,Assay for imidazolinone resistance mutations in brassica species
EP2091319B1,US6953880B2,2005-10-11,"University Of Arkansas, N.A.",Rice cultivar ‘Francis’
EP2091319B1,MXPA05012733A,2006-05-17,Basf Ag,Wheat plants having increased tolerance to imidazolinone herbicides.
EP2091319B1,ES2743420T3,2020-02-19,Instituto Nac De Tecnologia Agropecuaria,Rice plants that have increased tolerance against imidazolinone herbicides
EP2091319B1,US7432082B2,2008-10-07,Basf Ag,Methods and compositions for analyzing AHASL genes
EP2091319B1,MXPA06014761A,2007-03-26,Basf Plant Science Gmbh,Polynucleotides encoding mature ahasl proteins for creating imidazolinone-tolerant plants.
EP2091319B1,US7355098B2,2008-04-08,Saskatchewan Wheat Poo1,Brassica AHAS genes and gene alleles that provide resistance to imidazolinone herbicides
EP2091319B1,CA2576813A1,2006-03-09,Basf Agrochemical Products B.V.,"Herbicide-resistant sunflower plants, polynucleotides encoding herbicide-resistant acetohydroxy acid synthase large subunit proteins comprising a p182l and uses thereof"
