publication_number,patent_citation,publication_date,assignee,title
EP2091203A1,US7961714B1,2011-06-14,Nortel Networks Limited,Providing packet-based multimedia services via a circuit bearer
EP2091203A1,US7532890B2,2009-05-12,Rockliffe Systems,Content-based notification and user-transparent pull operation for simulated push transmission of wireless email
EP2091203A1,KR101274322B1,2013-06-13,온 모바일 글로벌 리미티드,Method and apparatus for providing interactive media during communication in channel-based media telecommunication protocols
EP2091203A1,US7792025B2,2010-09-07,Alcatel Lucent,Multi-service session admission control
EP2091203A1,WO2007117730A2,2007-10-18,Dilithium Networks Pty Ltd.,Interactive multimedia exchange architecture and services
EP2091203A1,CN101026616B,2013-01-09,华为技术有限公司,Multimedia subsystem based interactive media session establishing system and method
EP2091203A1,CN101496387B,2012-09-05,思科技术公司,System and method for access authentication in a mobile wireless network
EP2091203A1,WO2007101473A1,2007-09-13,Telefonaktiebolaget Lm Ericsson (Publ),Time-shifting and chase-play for an iptv system
EP2091203A1,CN101438256B,2011-12-21,索尼株式会社,"Information processing device, information communication system, information processing method"
EP2091203A1,DE602007004213D1,2010-02-25,Ericsson Telefon Ab L M,IMS SERVICE PROXY IN A HIGA
EP2091203A1,US8180338B1,2012-05-15,Genband Us Llc,Selective call anchoring in a multimedia subsystem
EP2091203A1,EP1890457A1,2008-02-20,"Comverse, Ltd.",Accessing interactive services over internet
EP2091203A1,WO2008028515A1,2008-03-13,Telefonaktiebolaget Lm Ericsson (Publ),Ip unicast streaming service delivery
EP2091203A1,JP4864797B2,2012-02-01,Ｋｄｄｉ株式会社,P-CSCF high-speed handoff system and P-CSCF high-speed handoff method
EP2091203A1,US20080092178A1,2008-04-17,"Cingular Wireless Ii, Llc",Streaming video
EP2091203A1,US8046479B2,2011-10-25,Telefonaktiebolaget Lm Ericsson (Publ),Media channel management
EP2091203A1,US7953867B1,2011-05-31,"Cisco Technology, Inc.",Session description protocol (SDP) capability negotiation
EP2091203A1,CN101013997B,2011-02-09,四川长虹电器股份有限公司,Method for transmitting signaling and media flow by multimedia gateway
EP2091203A1,US7804848B2,2010-09-28,"Cisco Technology, Inc.",Setting a forwarding address in an internet protocol version 6 (IPv6) routing protocol domain at a boundary with a different routing protocol domain
EP2091203A1,WO2009071132A1,2009-06-11,Telefonaktiebolaget Lm Ericsson (Publ),Ip media streaming service delivery
EP2091203A1,US7716310B2,2010-05-11,Telefonaktiebolaget L M Ericsson (Publ),Method and Internet Protocol Television (IPTV) content manager server for IPTV servicing
EP2091203A1,EP2091203A1,2009-08-19,Koninklijke KPN N.V.,Method and system for transmitting a multimedia stream
EP2091203A1,EP2141689A1,2010-01-06,Koninklijke KPN N.V.,Generating a stream comprising interactive content
EP2091203A1,US8032589B2,2011-10-04,Telefonaktiebolaget L M Ericsson (Publ),"Methods and systems for resuming, transferring or copying a multimedia session"
EP2096568A1,US20040059907A1,2004-03-25,"Rainbow Technologies, Inc.",Boot-up and hard drive protection using a USB-compliant token
EP2096568A1,US20060143432A1,2006-06-29,Rothman Michael A,Method and apparatus to enhance platform boot efficiency
EP2096568A1,US20060208066A1,2006-09-21,Dpd Patent Trust,RFID token with multiple interface controller
EP2096568A1,US20060282658A1,2006-12-14,Mediatek Incorporation,Boot systems and methods and related devices
EP2096568A1,KR101263680B1,2013-05-22,삼성전자주식회사,"Connecting apparatus, electronic apparatus and control methods thereof"
EP2096568A1,US7991989B2,2011-08-02,Dell Product L.P.,System and method for OS boot image provisioning based on user identity to enable mobile users
EP2096884A1,WO2001055861A1,2001-08-02,Vincent Hill,Method and system for controlling access to a telecommunication or internet system
EP2096884A1,US20030156700A1,2003-08-21,International Business Machines Corporation,Time based regulation of access to callees
EP2096884A1,US20070271598A1,2007-11-22,"A10 Networks, Inc.",Systems and methods for user access authentication based on network access point
EP2096884A1,US3439331A,1969-04-15,Ibm,Error detection and correction apparatus
EP2096884A1,US3925611A,1975-12-09,Bell Telephone Labor Inc,Combined scrambler-encoder for multilevel digital data
EP2096884A1,US3958081A,1976-05-18,International Business Machines Corporation,Block cipher system for data security
EP2096884A1,US4004089A,1977-01-18,Ncr Corporation,Programmable cryptic device for enciphering and deciphering data
EP2096884A1,US4255811A,1981-03-10,International Business Machines Corporation,Key controlled block cipher cryptographic system
EP2096884A1,US4434323A,1984-02-28,"Motorola, Inc.",Scrambler key code synchronizer
EP2096884A1,US4394642A,1983-07-19,Sperry Corporation,Apparatus for interleaving and de-interleaving data
EP2096884A1,US4723246A,1988-02-02,Tandem Computers Incorporated,Integrated scrambler-encoder using PN sequence generator
EP2096884A1,US4547887A,1985-10-15,The United States Of America As Represented By The Secretary Of The Army,Pseudo-random convolutional interleaving
EP2096884A1,US4596898A,1986-06-24,"Computer Security Systems, Inc.",Method and apparatus for protecting stored and transmitted data from compromise or interception
EP2096884A1,JPH0376613B2,1991-12-06,Nippon Electric Co,
EP2096884A1,GB2160392B,1987-08-19,Racal Res Ltd,Data transmission
EP2096884A1,NL8402411A,1986-03-03,Philips Nv,"DEVICE FOR CORRECTING AND MASKING ERRORS IN AN INFORMATION FLOW, AND DISPLAY FOR DISPLAYING IMAGES AND / OR SOUND PROVIDED WITH SUCH A DEVICE."
EP2096884A1,FR2611962B1,1989-06-09,Trt Telecom Radio Electr,SYSTEM AND METHOD FOR APPLIED CRYPTOGRAPHY
EP2096884A1,US4782490A,1988-11-01,Cythera Corporation,Method and a system for multiple error detection and correction
EP2096884A1,JP2867383B2,1999-03-08,キヤノン株式会社,Video signal recording method
EP2096884A1,US4916702A,1990-04-10,"Cyclotomics, Inc.",Elongated burst trapping
EP2096884A1,US5063533A,1991-11-05,"Motorola, Inc.",Reconfigurable deinterleaver/interleaver for block oriented data
EP2096884A1,US5042033A,1991-08-20,Canadian Marconi Corporation,RAM-implemented convolutional interleaver
EP2096884A1,JPH0314083A,1991-01-22,Toshiba Corp,Portable medium
EP2096884A1,US5003596A,1991-03-26,"Cryptech, Inc.",Method of cryptographically transforming electronic digital data from one form to another
EP2096884A1,JPH03141752A,1991-06-17,Hitachi Ltd,Picture signal transmitting method
EP2096884A1,US5111463A,1992-05-05,Exabyte Corporation,Error correction method and apparatus
EP2096884A1,GB2241133A,1991-08-21,Motorola Inc,Radiotelephone having removable memory means for storing radio user validation code
EP2096884A1,US5434395A,1995-07-18,Jean-Rene Storck,Method and device for effecting a transaction between a first and at least one second data carrier and carrier used for this purpose
EP2096884A1,GB2246269B,1994-06-08,Racal Vodafone Ltd,Telecommunication network
EP2096884A1,US5146324A,1992-09-08,Ampex Corporation,Data compression using a feedforward quantization estimator
EP2096884A1,US5493609A,1996-02-20,"Radish Communications Systems, Inc.",Telecommunication system for automatic switching between voice and data communications
EP2096884A1,US5267248A,1993-11-30,Eastman Kodak Company,Method and apparatus for selecting an optimum error correction routine
EP2096884A1,US5230003A,1993-07-20,"Ericsson-Ge Mobile Communications Holding, Inc.",Decoding system for distinguishing different types of convolutionally-encoded signals
EP2096884A1,US5263030A,1993-11-16,Digital Equipment Corporation,Method and apparatus for encoding data for storage on magnetic tape
EP2096884A1,JP2655547B2,1997-09-24,富士通株式会社,CRC calculation method and HEC synchronizer in ATM switching system
EP2096884A1,SE467559B,1992-08-03,Comvik Gsm Ab,PHONE SYSTEM PROCEDURES
EP2096884A1,FR2675971B1,1993-08-06,France Telecom,"CORRECTIVE ERROR CODING METHOD WITH AT LEAST TWO SYSTEMIC CONVOLUTIVE CODES IN PARALLEL, ITERATIVE DECODING METHOD, CORRESPONDING DECODING MODULE AND DECODER."
EP2096884A1,DE4118993A1,1992-12-10,Aeg Mobile Communication,Mobile subscriber telephone system - has user data card allowing access to different networks using two stored subscriber numbers and separate processors
EP2096884A1,US5410600A,1995-04-25,"Broadband Communications Products, Inc.",Pre-scramble encoding method and apparatus for digital communication
EP2096884A1,US5289501A,1994-02-22,At&T Bell Laboratories,Coded modulation with unequal error protection for fading channels
EP2096884A1,US5392299A,1995-02-21,"E-Systems, Inc.",Triple orthogonally interleaed error correction system
EP2096884A1,JP3385623B2,2003-03-10,ソニー株式会社,Transmission equipment for digital information signals
EP2096884A1,US5353352A,1994-10-04,Ericsson Ge Mobile Communications Inc.,Multiple access coding for radio communications
EP2096884A1,JPH05344211A,1993-12-24,Nec Corp,Transmission and incoming connection regulating system of moving object terminal
EP2096884A1,JP3245977B2,2002-01-15,ソニー株式会社,Digital image signal transmission equipment
EP2096884A1,US5371534A,1994-12-06,At&T Corp.,ISDN-based system for making a video call
EP2096884A1,EP0583006B2,2006-11-29,"Matsushita Electric Industrial Co., Ltd.",IC card with hierarchical file structure
EP2096884A1,WO1995024698A1,1995-09-14,Cp8 Transac,A secure memory card
EP2096884A1,US5438571A,1995-08-01,Hewlett-Packard Company,High speed data transfer over twisted pair cabling
EP2096884A1,FR2702323B1,1995-04-14,Alcatel Radiotelephone,"Method for delivering a telephone number associated with a telephone subscription, telephone sets and mobile telephone using this method."
EP2096884A1,JP3421378B2,2003-06-30,株式会社東芝,Transmission control method
EP2096884A1,US5524256A,1996-06-04,"Apple Computer, Inc.",Method and system for reordering bytes in a data stream
EP2096884A1,DE4317143C2,1999-02-18,Deutsche Telekom Mobil,Method and device for operating a mobile radio network
EP2096884A1,DE69317766T2,1998-07-30,Bull Hn Information Syst,"Error correction device for digital data for correcting single errors (sec), double errors (ded) and multiple single-byte errors (sbd) and for correcting single-byte errors of an odd number (odd sbc)"
EP2096884A1,PT704140E,2007-06-05,Celltrace Llc,Telecommunications system
EP2096884A1,JP2768621B2,1998-06-25,沖電気工業株式会社,Decoding apparatus for convolutional code transmitted in a distributed manner
EP2096884A1,GB2280085A,1995-01-18,Vodafone Ltd,Cellular telephone systems
EP2096884A1,US5463641A,1995-10-31,At&T Ipm Corp.,Tailored error protection
EP2096884A1,JP3210996B2,2001-09-25,三菱電機株式会社,High efficiency coding device and high efficiency decoding device
EP2096884A1,US5596604A,1997-01-21,Amati Communications Corporation,Multicarrier modulation transmission system with variable delay
EP2096884A1,EP0641137A3,1995-09-13,Siemens Ag,Method and apparatus for access restriction to a mobile radio system.
EP2096884A1,NL9301494A,1995-03-16,Nederland Ptt,Mobile communication system adapted to select available communication domains.
EP2096884A1,US6674897B1,2004-01-06,Sony Corporation,Picture data compression device and red data detection device
EP2096884A1,US5483541A,1996-01-09,Trw Inc.,Permuted interleaver
EP2096884A1,US5689641A,1997-11-18,"Vicor, Inc.",Multimedia collaboration system arrangement for routing compressed AV signal through a participant site without decompressing the AV signal
EP2096884A1,US5465260A,1995-11-07,"Cirrus Logic, Inc.",Dual purpose cyclic redundancy check
EP2096884A1,US5592404A,1997-01-07,"Cirrus Logic, Inc.",Versatile error correction system
EP2096884A1,JP3410186B2,2003-05-26,ソニー株式会社,"Tape-shaped recording medium device, recording device and reproducing device"
EP2096884A1,FR2713803B1,1996-01-12,Gemplus Card Int,Memory card and operating method.
EP2096884A1,US5530232A,1996-06-25,"Datamark Services, Inc.",Multi-application data card
EP2096884A1,JP3415693B2,2003-06-09,ノキア  モービル  フォーンズ  リミテッド,Interleaving process
EP2096884A1,US5511096A,1996-04-23,Gi Corporation,Quadrature amplitude modulated data for standard bandwidth television channel
EP2096884A1,US5872798A,1999-02-16,U.S. Philips Corporation,Error correctable data transmission method and device based on semi-cyclic codes
EP2096884A1,US5425103A,1995-06-13,Shaw; William Y.,Variable-key cryptography system
EP2096884A1,EP0674253B1,2003-02-19,Kabushiki Kaisha Toshiba,"Shared file editing system with file content secrecy, version management and asynchronous editing"
EP2096884A1,DE69531265T2,2004-06-03,Sony Corp.,Optical disc and method and apparatus for recording on and then reproducing information from that disc
EP2096884A1,GB2288519A,1995-10-18,Ibm,Data encryption
EP2096884A1,US5432848A,1995-07-11,International Business Machines Corporation,DES encryption and decryption unit with error checking
EP2096884A1,JPH07295893A,1995-11-10,Nec Corp,Device and method for reading in memory information of microrprocessor
EP2096884A1,JPH07312647A,1995-11-28,Ricoh Co Ltd,Video conference communication equipment
EP2096884A1,US5675628A,1997-10-07,Nokia Telecommunications Oy,"Method and apparatus for enabling roaming of subscriber among plural mobile radio systems, using mobile equipment accepting removable subscriber identity module"
EP2096884A1,US5664007A,1997-09-02,Samadi; Behrokh,Method and apparatus for providing continuation of a communication call across multiple networks
EP2096884A1,US5727004A,1998-03-10,"Adaptive Networks, Inc.",Method and apparatus for data encoding and communication over noisy media
EP2096884A1,JP3691871B2,2005-09-07,富士通株式会社,Card type storage medium
EP2096884A1,DE19511031C2,2000-06-29,Deutsche Telekom Mobil,Chip card for use in a cellular network
EP2096884A1,US5745507A,1998-04-28,International Business Machines Corporation,Systematic symbol level ECC for use in digital memory systems
EP2096884A1,GB9508367D0,1995-06-14,Aethos Communication Systems,Telecommunication systems
EP2096884A1,JP3590131B2,2004-11-17,株式会社東芝,Portable storage medium and portable storage medium issuing device
EP2096884A1,US5898710A,1999-04-27,"Globespan Technologies, Inc.","Implied interleaving, a family of systematic interleavers and deinterleavers"
EP2096884A1,FI98176C,1997-04-25,Nokia Mobile Phones Ltd,Implementation of mutual rate adaptations in data services between GSM and DECT system
EP2096884A1,EP0749211B1,2003-05-02,Siemens Aktiengesellschaft,Method and coding device for a secure transmission of data by means of a multi-component coding
EP2096884A1,US5764736A,1998-06-09,National Semiconductor Corporation,Method for switching between a data communication session and a voice communication session
EP2096884A1,US5563882A,1996-10-08,At&T,Process for converting a point-to-point multimedia call to a bridged multimedia call
EP2096884A1,DE69732054T2,2005-06-02,"Kokusai Denshin Denwa Co., Ltd.",Subscriber / mobile identification means
EP2096884A1,US20020086671A1,2002-07-04,Umesh J. Amin,Roaming authorization system
EP2096884A1,US5999811A,1999-12-07,"Ericsson, Inc.",Mobile telephone for roaming using dual mode/band equipment including SIM cards
EP2096884A1,US5721745A,1998-02-24,General Electric Company,Parallel concatenated tail-biting convolutional code and decoder therefor
EP2096884A1,KR100281526B1,2001-02-15,윤종용,Video telephone system with voice / video telephone mode switching function and switching method thereof
EP2096884A1,US5844218A,1998-12-01,"Transaction Technology, Inc.",Method and system for using an application programmable smart card for financial transactions in multiple countries
EP2096884A1,US5859838A,1999-01-12,Qualcomm Incorporated,Load monitoring and management in a CDMA wireless communication system
EP2096884A1,FR2756132B1,1998-12-11,Alsthom Cge Alcatel,"SUBSCRIBER IDENTIFICATION MODULE FOR MOBILE TELECOMMUNICATION TERMINAL, AND MOBILE TELECOMMUNICATION TERMINAL"
EP2096884A1,US5999526A,1999-12-07,Lucent Technologies Inc.,Method and apparatus for delivering data from an information provider using the public switched network
EP2096884A1,US5916302A,1999-06-29,International Business Machines Corporation,Multimedia conferencing using parallel networks
EP2096884A1,US5901303A,1999-05-04,Gemplus Card International,"Smart cards, systems using smart cards and methods of operating said cards in systems"
EP2096884A1,US6148072A,2000-11-14,"Advis, Inc",Methods and systems for initiating video communication
EP2096884A1,US6608637B1,2003-08-19,Nortel Networks Limited,Multitasking graphical user interface
EP2096884A1,US20080207178A1,2008-08-28,Steven Tischer,Apparatus and method for restricting access to data
EP2096884A1,US6230017B1,2001-05-08,Telefonaktiebolaget Lm Ericsson,Geographical restriction in cellular telecommunications network
EP2096884A1,JP3374712B2,2003-02-10,三菱電機株式会社,Wireless communication terminal
EP2096884A1,US6112101A,2000-08-29,Ericsson Inc.,Load based priority for the mobile subscriber
EP2096884A1,JP3132441B2,2001-02-05,ブラザー工業株式会社,Communications system
EP2096884A1,US7123936B1,2006-10-17,Ericsson Inc.,Cellular phone with expansion memory for audio and video storage
EP2096884A1,GB9809685D0,1998-07-01,Sony Uk Ltd,Ncam AV/C CTS subunit proposal
EP2096884A1,US6163692A,2000-12-19,"Lucent Technologies, Inc.",Telecommunication network with mobile voice conferencing system and method
EP2096884A1,FI106512B,2001-02-15,Nokia Networks Oy,Handling of packet switching connections in a mobile communication network
EP2096884A1,US6275695B1,2001-08-14,Nortel Networks Limited,Spectrum yield management in a wireless communication system
EP2096884A1,JP3475809B2,2003-12-10,株式会社デンソー,Portable videophone
EP2096884A1,CA2287613A1,2000-06-07,Kenneth Carl Budka,Methods and apparatus for route optimization in a communications system
EP2096884A1,EP1032236A1,2000-08-30,ICO Services Ltd.,Improved congestion control using access classes
EP2096884A1,US6438375B1,2002-08-20,Telefonaktiebolaget Lm Ericsson (Publ),Coordinating different types of messages sent to mobile radios in a mobile communications system
EP2096884A1,WO2000054237A1,2000-09-14,"Graviton, Inc.","Systems and methods for network based sensing and distributed sensor, data and memory management"
EP2096884A1,US6775247B1,2004-08-10,"Siemens Information And Communication Networks, Inc.",Reducing multipoint conferencing bandwidth
EP2096884A1,WO2001003461A1,2001-01-11,Nokia Corporation,Method and device for handling a multimedia call
EP2096884A1,JP3746917B2,2006-02-22,日本電気株式会社,"COMMUNICATION SYSTEM, MOBILE DEVICE FOR THE SYSTEM, AND COMMUNICATION METHOD"
EP2096884A1,US6898248B1,2005-05-24,Hughes Electronics Corporation,System employing threaded space-time architecture for transporting symbols and receivers for multi-user detection and decoding of symbols
EP2096884A1,GB2355885A,2001-05-02,Nokia Telecommunications Oy,Network access control
EP2096884A1,JP3636947B2,2005-04-06,株式会社日立製作所,"Information service system, service use client, and service regulation method"
EP2096884A1,US6600726B1,2003-07-29,Mobilian Corporation,Multiple wireless communication protocol methods and apparatuses
EP2096884A1,IT1313837B1,2002-09-23,Siemens Inf & Comm Networks,METHOD TO EQUALIZE THE PROPAGATION DELAYS AND OPTIMIZE THE POWER LEVEL IN A MOBILE STATION THAT ACCESSES THE SERVICES OF
EP2096884A1,US6774927B1,2004-08-10,Intel Corporation,Video conferencing method and apparatus with improved initialization through command pruning
EP2096884A1,US6865237B1,2005-03-08,Nokia Mobile Phones Limited,Method and system for digital signal transmission
EP2096884A1,AU2000233850A1,2001-09-12,Qualcomm Incorporated,Programmable mobile communications terminal with randomized off-peak transmissions
EP2096884A1,DE60036731T2,2008-07-17,Nokia Corp.,METHOD AND DEVICE FOR IMPLEMENTING POSITION REGISTRATION
EP2096884A1,JP2002016976A,2002-01-18,Matsushita Electric Ind Co Ltd,Transmission and incoming control method and transmission and incoming controller
EP2096884A1,US20020055350A1,2002-05-09,Ash Gupte,Apparatus and method of toggling between text messages and voice messages with a wireless communication device
EP2096884A1,US6501956B1,2002-12-31,Intervoice Limited Partnership,Providing blended interface for wireless information services
EP2096884A1,US7313593B1,2007-12-25,International Business Machines Corporation,Method and apparatus for providing full duplex and multipoint IP audio streaming
EP2096884A1,US7231360B2,2007-06-12,Sy Bon K,Time-based software licensing approach
EP2096884A1,US20020086679A1,2002-07-04,Bo Li,Method and apparatus for increasing cell use in a dedicated network
EP2096884A1,US6961388B2,2005-11-01,"Qualcomm, Incorporated",Coding scheme for a wireless communication system
EP2096884A1,WO2002067619A2,2002-08-29,Genista Corporation,Method and system for perceptual quality of service based call admission control and callback
EP2096884A1,US7003569B2,2006-02-21,Cypress Semiconductor Corp.,Follow-up notification of availability of requested application service and bandwidth between client(s) and server(s) over any network
EP2096884A1,US20020180614A1,2002-12-05,Gonzalez Javier Janez,Internet-ready communication modules
EP2096884A1,US6819926B2,2004-11-16,Telefonaktiebolaget Lm Ericsson (Publ),System and method for providing protection from an overload condition within the home location register
EP2096884A1,US6768905B2,2004-07-27,"M/A-Com Private Radio Systems, Inc.",Method and processor for determining loading of a telecommunications system and applications of the system-loading determination
EP2096884A1,WO2003028310A1,2003-04-03,Research In Motion Limited,Mobile device and method for handling gprs attach rejection
EP2096884A1,EP1446918B1,2007-10-03,"Matsushita Electric Industrial Co., Ltd.",Methods for ensuring medium access in a wireless network
EP2096884A1,US7301893B2,2007-11-27,Texas Instruments Incorporated,Linear space-time block code with block STTD structure
EP2096884A1,US9374451B2,2016-06-21,Nokia Technologies Oy,System and method for multimodal short-cuts to digital services
EP2096884A1,US7224744B2,2007-05-29,Regents Of The University Of Minnesota,Space-time multipath coding schemes for wireless communication systems
EP2096884A1,JP2004072367A,2004-03-04,Nippon Telegr & Teleph Corp <Ntt>,Method of authenticating wireless terminal device
EP2096884A1,US7185067B1,2007-02-27,"Cisco Technology, Inc.",Load balancing network access requests
EP2096884A1,JP2004120136A,2004-04-15,Fujitsu Ltd,Preferencial connection method in congestion time
EP2096884A1,US20080132207A1,2008-06-05,Gallagher Michael D,Service access control interface for an unlicensed wireless communication system
EP2096884A1,US7152102B2,2006-12-19,Microsoft Corporation,On-line wizard entry point management computer system and method
EP2096884A1,KR100594101B1,2006-06-30,삼성전자주식회사,System and method for supporting multimedia broadcast/multicast service in non tracking area
EP2096884A1,US20040162070A1,2004-08-19,Elliott Baral,Method and apparatus for monitoring and filtering abnormal behavior of mobile stations in a wireless network
EP2096884A1,US6999759B2,2006-02-14,"Motorola, Inc.",Method and apparatus for providing deferrable data services in a cellular communication system
EP2096884A1,KR100590863B1,2006-06-19,삼성전자주식회사,Apparatus and method for processing a terminal authentication and a call in a private wireless high-speed data system
EP2096884A1,KR100959719B1,2010-05-25,엘지전자 주식회사,Radio resource management method in mobile communication system
EP2096884A1,GB2401745B,2006-02-15,Desktop Guardian Ltd,Method of controlling computer access
EP2096884A1,JP5054377B2,2012-10-24,メッシュネットワークス  インコーポレイテッド,Systems and methods for achieving fairness and service differentiation in ad hoc networks
EP2096884A1,US7228134B2,2007-06-05,Lucent Technologies Inc.,Method of minimizing reverse channel interference caused by an abnormally high number of access attempts in a wireless communications system
EP2096884A1,FI20030943A,2004-12-26,Nokia Corp,Procedure for configuring parameters for a machine-to-machine module and a machine-to-machine module
EP2096884A1,"JP5043431B2


                      †",2012-10-10,ディズニー  エンタープライゼス  インコーポレイテッド,Parental control of mobile phones
EP2096884A1,JP4367090B2,2009-11-18,日本電気株式会社,Observation result communication terminal and information collection system
EP2096884A1,SE0303031D0,2003-11-12,Ericsson Telefon Ab L M,Inter-Frequency and inter-rat handover measurements
EP2096884A1,US7236795B2,2007-06-26,Lucent Technologies Inc.,Controlling processor load in a wireless telecommunications network node
EP2096884A1,US7328027B1,2008-02-05,Sprint Spectrum L.P.,Method for vocoder selection based on loads in coverage areas of a wireless wide area network
EP2096884A1,CN100334853C,2007-08-29,中兴通讯股份有限公司,Method for realizing radio local network negantive load uniform using radio network information
EP2096884A1,US8380528B2,2013-02-19,"At&T Intellectual Property I, L. P.",Controlling service provided by a packet switched network based on bids from consumer equipment
EP2096884A1,JP4399331B2,2010-01-13,久美子 田中,Call control method
EP2096884A1,CN100505658C,2009-06-24,北京握奇数据系统有限公司,Method for realizing wireless LAN accessing
EP2096884A1,US20060208852A1,2006-09-21,Eduard Wenzlik,Method for managing user rights for a code-protected object
EP2096884A1,EP1847144B1,2014-07-09,Telefonaktiebolaget LM Ericsson (publ),Transmission in a shared medium having different access modes
EP2096884A1,JP4567472B2,2010-10-20,株式会社エヌ・ティ・ティ・ドコモ,Data communication restriction method and data communication restriction control device for flat-rate users
EP2096884A1,US8112083B1,2012-02-07,Sprint Spectrum L.P.,Method and system for dynamic adjustment of radio frequency registration period based on load conditions
EP2096884A1,US7697896B2,2010-04-13,Sony Computer Entertainment Inc.,Communication apparatus preventing communication interference
EP2096884A1,KR100991657B1,2010-11-04,퀄컴 인코포레이티드,Method and apparatus for throttling access to a shared resource
EP2096884A1,US20060268838A1,2006-11-30,Telefonaktiebolaget Lm Ericsson (Publ),Authentication of an application layer media flow request for radio resources
EP2096884A1,KR101175813B1,2012-08-24,삼성전자주식회사,System and method of congestion control in wireless mesh networks
EP2096884A1,WO2007002118A2,2007-01-04,"Airsage, Inc.",Method and system for using cellular data for transportation planning and engineering
EP2096884A1,US7236791B2,2007-06-26,Lucent Technologies Inc.,Radio channel allocation for national security and emergency preparedness calls
EP2096884A1,DE102005037874B4,2008-07-24,Nokia Siemens Networks Gmbh & Co.Kg,Method and arrangement for controlling and charging peer-to-peer services in an IP-based communication network
EP2096884A1,EP1770918A1,2007-04-04,Evolium Sas,Data flow control on the interfaces of a radio access network
EP2096884A1,JP5080481B2,2012-11-21,テレフオンアクチーボラゲット  エル  エム  エリクソン（パブル）,Selection of radio network control station for IP-connected radio base station
EP2096884A1,FR2891931B1,2008-02-22,Wavecom Sa,"RADIO COMMUNICATION DEVICE COMPRISING AT LEAST ONE RADIOCOMMUNICATION MODULE AND A SIM CARD, RADIO COMMUNICATION MODULE AND SIM CARD THEREOF"
EP2096884A1,JP4948104B2,2012-06-06,エヌ・ティ・ティ・ソフトウェア株式会社,Access control device and wireless IP telephone system
EP2096884A1,US8180363B2,2012-05-15,Sony Computer Entertainment Inc.,Communication apparatus preventing communication interference
EP2096884A1,US7519354B2,2009-04-14,At&T Mobility Ii Llc,Dynamic authentication configuration in a network
EP2096884A1,US20070157292A1,2007-07-05,Netiq Corporation,"System, method, and computer-readable medium for just in time access through dynamic group memberships"
EP2096884A1,US8831607B2,2014-09-09,Qualcomm Incorporated,Reverse link other sector communication
EP2096884A1,US7693128B2,2010-04-06,"Freescale Semiconductor, Inc.",Managing packets for transmission in a communication system
EP2096884A1,CN1859499A,2006-11-08,华为技术有限公司,Method for transfering audible ringing tone mark to network side
EP2096884A1,US7840214B2,2010-11-23,Alcatel-Lucent Usa Inc.,Method of providing access information to an access terminal
EP2096884A1,US20070268908A1,2007-11-22,"T-Mobile Usa, Inc.",System and method for authorizing access to a UMA network based on access point identifier
EP2096884A1,EP1858210A1,2007-11-21,Whitestein Information Technology Group AG,Method and system for adaptive communication service access
EP2096884A1,JP4779827B2,2011-09-28,日本電気株式会社,"Network control system, wireless communication apparatus, and network control method"
EP2096884A1,US8817606B2,2014-08-26,Alcatel Lucent,Managing overload of an access medium for a communication system
EP2096884A1,US8064401B2,2011-11-22,Qualcomm Incorporated,Expedited handoff
EP2096884A1,US8495181B2,2013-07-23,"Citrix Systems, Inc",Systems and methods for application based interception SSI/VPN traffic
EP2096884A1,US8630885B2,2014-01-14,"Skadool, Inc.",System and method for providing temporary and limited grants of calendar access
EP2096884A1,US20080066125A1,2008-03-13,"Sbc Knowledge Ventures, L.P.",Method and system for content distribution
EP2096884A1,KR101210334B1,2012-12-10,서강대학교산학협력단,Apparatus and method for routing table management in multi-hop system
EP2096884A1,US20080075032A1,2008-03-27,Krishna Balachandran,Method of resource allocation in a wireless communication system
EP2096884A1,JP4805080B2,2011-11-02,株式会社エヌ・ティ・ティ・ドコモ,"Communication control method, radio base station, and radio control station"
EP2096884A1,EP2087610B1,2015-09-09,QUALCOMM Incorporated,"Unified design and centralized scheduling for dynamic simo, su-mimo and mu-mimo operation for rl transmissions"
EP2096884A1,GB0623842D0,2007-01-10,British Telecomm,Secure access
EP2096884A1,EP1928190A1,2008-06-04,Nokia Siemens Networks Gmbh & Co. Kg,Method for controlling transmissions between neighbouring nodes in a radio communications system and access node thereof
EP2096884A1,US8032547B2,2011-10-04,Research In Motion Limited,Methods and apparatus for use in controlling a scan rate for scanning operations in a mobile communication device
EP2096884A1,US7774008B2,2010-08-10,Cellco Partnership,MDN-less SMS messaging (network solution) for wireless M2M application
EP2096884A1,US8189460B2,2012-05-29,"Cisco Technology, Inc.",Method and system for providing congestion management within a virtual talk group
EP2096884A1,US20080162707A1,2008-07-03,Microsoft Corporation,Time Based Permissioning
EP2096884A1,AR065087A1,2009-05-13,Interdigital Tech Corp,DESTRICTION OF CELL ACCESS AND OPTIMIZATION TO THE WRTU ACCESS CLASS IN THE LTE SYSTEM INFORMATION
EP2096884A1,GB2448003A,2008-10-01,Siemens Ag,Controlling information requests in a communications network to prevent congestion
EP2096884A1,CN100490554C,2009-05-20,上海华为技术有限公司,Network optimization method and its system
EP2096884A1,US8064882B2,2011-11-22,"Cisco Technology, Inc.",Blacklisting of unlicensed mobile access (UMA) users via AAA policy database
EP2096884A1,CN101080032A,2007-11-28,华为技术有限公司,A high-speed downlink packet access capacity estimation method and device
