publication_number,patent_citation,publication_date,assignee,title
EP3451312A3,US11100794B2,2021-08-24,Here Global B.V.,Autonomous driving and slowdown patterns
EP3451312A3,US11150348B2,2021-10-19,"Cepton Technologies, Inc.",Techniques for detecting cross-talk interferences in lidar imaging sensors
EP3451519A1,WO2021104848A1,2021-06-03,Tridonic Gmbh & Co Kg,Mixed t_on - t_off modulation for a resonant converter
EP3451519A1,US10566893B2,2020-02-18,Richtek Technology Corporation,ZVS control circuit for use in a flyback power converter
EP3451619A1,0,0,0,0
EP3451699A3,0,0,0,0
EP3453588A1,NL2019522B1,2019-03-19,Maxi Miliaan Bv,"Set for transporting at least one child, a stroller and a carrying device suitable for such a set"
EP3454077B1,EP3896868A4,2021-10-20,Qualcomm Inc,Range-based transmission parameter adjustment
EP3454077B1,US10305611B1,2019-05-28,Qualcomm Incorporated,Proximity detection using a hybrid transceiver
EP3454077B1,US11002844B2,2021-05-11,Infineon Technologies Ag,Radar system with internal ramp linearity measurement capability
EP3454077B1,EP3696570A1,2020-08-19,Stichting IMEC Nederland,Radar transceiver
EP3454077B1,DE102019218344A1,2021-05-27,Vitesco Technologies GmbH,Method for operating a radar system and radar system
EP3454078B1,KR20190057678A,2019-05-29,삼성전자주식회사,Electronic device and method for providing feedback of transmitting signal in the electronic device
EP3454201A1,0,0,0,0
EP3454336B1,0,0,0,0
EP3454423A1,0,0,0,0
EP3456168B1,DE102019123496B3,2020-12-17,Stefan Wöhler,Crop harvester
EP3456425A1,0,0,0,0
EP3457085B1,US10991244B2,2021-04-27,"Beijing Voyager Technology Co., Ltd.",On-board vehicle stop cause determination system
EP3457085B1,US10990105B2,2021-04-27,"Beijing Voyager Technology Co., Ltd.",Vehicle-based virtual stop and yield line detection
EP3457085B1,US11181922B2,2021-11-23,"Zoox, Inc.",Extension of autonomous driving functionality to new regions
EP3457085B1,CN110530392B,2021-10-08,武汉中海庭数据技术有限公司,Path planning method and device based on combination of traditional map and high-precision map
EP3457085B1,CN111207769A,2020-05-29,北京小马慧行科技有限公司,"Lane level navigation method and device, storage medium and processor"
EP3457085B1,CN112254737A,2021-01-22,北京晶众智慧交通科技股份有限公司,Map data conversion method
EP3457085B1,CN112417070B,2021-12-10,汉海信息技术(上海)有限公司,"Road network topology construction method and device, electronic equipment and storage medium"
EP3457310B1,US10083306B2,2018-09-25,Intel Corporation,Establishing hardware roots of trust for internet-of-things devices
EP3457310B1,US11018871B2,2021-05-25,Intel Corporation,Key protection for computing platform
EP3457310B1,US10979232B2,2021-04-13,"Motorola Solutions, Inc.",Method for provisioning device certificates for electronic processors in untrusted environments
EP3457310B1,KR102146914B1,2020-08-21,경기대학교 산학협력단,Blockchain-based firmware management system
EP3457310B1,TWI718525B,2021-02-11,英屬維爾京群島商伊格拉斯控股有限公司,Control and management system and method applied to safety manufacturing
EP3457310B1,US11113424B2,2021-09-07,"Motorola Solutions, Inc.","Device, system and method for installing encrypted data"
EP3457435A1,0,0,0,0
EP3457619B1,US10790991B2,2020-09-29,Nxp B.V.,Deterministic digital signature method without using a hash function
EP3457619B1,US10582000B1,2020-03-03,"Cloudflare, Inc.",Using post-cache edge computing to re-populate nonce values in cached content
EP3457619B1,US10817424B1,2020-10-27,"Cloudflare, Inc.",Using post-cache edge computing to re-populate dynamic content in cached content
EP3459788A1,CN110466416A,2019-11-19,江苏长虹机械设计院有限公司,A kind of fixed device of vehicle scheduling can be avoided scraping
EP3459788A1,DE102019123336A1,2021-03-04,Bayerische Motoren Werke Aktiengesellschaft,System and method for transporting motor vehicles
EP3460422A1,0,0,0,0
EP3461002A1,US10627846B1,2020-04-21,"Vidatronic, Inc.","Method and apparatus for low-output-noise, high-power-supply-rejection and high-precision trimmable band-gap voltage reference suitable for production test"
EP3461002A1,CN111610814B,2021-08-31,广东高云半导体科技股份有限公司,"Band-gap reference circuit, band-gap reference voltage trimming method and electronic device"
EP3461008A1,US10735020B2,2020-08-04,Texas Instruments Incorporated,Voltage detector
EP3461008A1,EP3648426B1,2022-01-26,Melexis Technologies SA,Integrated circuit and method for communicating data
EP3461008A1,US10840941B1,2020-11-17,Nxp B.V.,System and method for improving matching in a signal converter
EP3461017A1,US10727892B2,2020-07-28,"Nxp Usa, Inc.",Interface circuit
EP3461017A1,US10720967B2,2020-07-21,Nxp B.V.,Method and system for operating a communications device that communicates via inductive coupling
EP3461017B1,US10727892B2,2020-07-28,"Nxp Usa, Inc.",Interface circuit
EP3461017B1,US10720967B2,2020-07-21,Nxp B.V.,Method and system for operating a communications device that communicates via inductive coupling
EP3461018A1,US10721604B2,2020-07-21,Nxp B.V.,Method and system for operating a communications device that communicates via inductive coupling
EP3461018A1,US10390200B2,2019-08-20,Nxp B.V.,Method and system for operating a communications device that communicates via inductive coupling
EP3461018A1,US10382098B2,2019-08-13,Nxp B.V.,Method and system for operating a communications device that communicates via inductive coupling
EP3461018A1,US10455392B2,2019-10-22,Apple Inc.,Adaptive matching with antenna detuning detection
EP3461018A1,US20200134270A1,2020-04-30,Nxp B.V.,Card detection for a nfc (near field communication) reader system
EP3461018A1,US11252550B1,2022-02-15,"Shenzhen GOODIX Technology Co., Ltd.",Frequency-division-coordinated automatic power control for near-field communication
EP3462201A1,WO2021005532A1,2021-01-14,Lfoundry S.R.L.,Hall integrated sensor and corresponding manufacturing process
EP3462201B1,WO2021005532A1,2021-01-14,Lfoundry S.R.L.,Hall integrated sensor and corresponding manufacturing process
EP3462360A1,0,0,0,0
EP3462669B1,0,0,0,0
EP3465274A1,CN112260765B,2022-02-22,中国核动力研究设计院,Gamma-ray communication system and communication method
EP3466328A1,RU2737652C1,2020-12-01,"федеральное государственное бюджетное образовательное учреждение высшего образования ""Приволжский исследовательский медицинский университет"" Министерства здравоохранения Российской Федерации (ФГБОУ ВО ""ПИМУ"" Минздрава России)",Method for predicting the risk of injury of functional cerebral tract when removing intracerebral tumors
EP3466702B1,WO2019192867A1,2019-10-10,OCE Holding B.V.,Duplex printing method with shrinkage compensation
EP3466703A1,WO2021050032A1,2021-03-18,"Hewlett-Packard Development Company, L.P.",Manual media sheet insertion at duplex reversal point of duplex printing path
EP3467636B1,0,0,0,0
EP3467824A1,CN110113286B,2020-06-26,厦门大学,Low-complexity underwater acoustic channel estimation algorithm based on orthogonal matching pursuit
EP3467824A1,WO2021068738A1,2021-04-15,"Huawei Technologies Co., Ltd.",Method and apparatus of adaptive adjustment of weighting prediction parameter precision
EP3468438B1,EP3932276A4,2022-01-05,Koninklijke Philips Nv,Vacuum cleaner
EP3470234A1,0,0,0,0
EP3470341A1,0,0,0,0
EP3470345A1,CH712696A1,2018-01-15,Fostag Formenbau Ag,Plastic injection-molded egg packaging.
EP3470811A1,CN112213052B,2021-05-11,青岛慧智兰智能科技有限公司,Method for detecting air tightness of disposable gloves
EP3471142A1,US10424579B2,2019-09-24,Imec Vzw,Tunable electrostatic discharge clamp
EP3471432A1,EP3668118A1,2020-06-17,GN Hearing A/S,Earmold with closing element for vent
EP3471432A1,US10805711B2,2020-10-13,Gn Hearing A/S,Earpiece for determining state of closing element for vent
EP3471432A1,EP3726855A1,2020-10-21,Sonion Nederland B.V.,A personal hearing device with a vent channel and acoustic separation
EP3471432A1,EP3799443A1,2021-03-31,Sonova AG,Hearing device comprising an active vent and method for its operation
EP3471432A1,EP3890355A1,2021-10-06,Sonova AG,"Hearing device configured for audio classification comprising an active vent, and method of its operation"
EP3471432A1,WO2022019752A1,2022-01-27,Sonion Nederland B.V.,Hearing device
EP3471437A1,EP3726855A1,2020-10-21,Sonion Nederland B.V.,A personal hearing device with a vent channel and acoustic separation
EP3471437A1,DE102018221726A1,2019-07-04,"Knowles Electronics, Llc",Audio device with acoustic valve
EP3471437A1,DE102018221725A1,2019-07-11,"Knowles Electronics, Llc",Audio device with valve state management
EP3471437A1,NL2020330B1,2019-07-31,Dynamic Ear Company B V,Acoustic filter with attenuation control
EP3471437A1,US10932069B2,2021-02-23,"Knowles Electronics, Llc",Acoustic valve for hearing device
EP3471437A1,US10917731B2,2021-02-09,"Knowles Electronics, Llc",Acoustic valve for hearing device
EP3471437A1,US11102576B2,2021-08-24,"Knowles Electronicis, LLC",Audio device with audio signal processing based on acoustic valve state
EP3471616A1,CN109661199A,2019-04-19,皇家飞利浦有限公司,Mobile x-ray system including mobile X-ray equipment
EP3471616A1,US20210077055A1,2021-03-18,Biosenstech Inc.,Method for controlling radiographic imaging system
EP3471616B1,CN109661199A,2019-04-19,皇家飞利浦有限公司,Mobile x-ray system including mobile X-ray equipment
EP3471616B1,US20210077055A1,2021-03-18,Biosenstech Inc.,Method for controlling radiographic imaging system
EP3473482A1,0,0,0,0
EP3473771A1,0,0,0,0
EP3473771B1,0,0,0,0
EP3473774B1,CN110376016B,2020-09-22,中国科学院地质与地球物理研究所,Sampling device and sampling method
EP3476247A1,0,0,0,0
EP3476247B1,0,0,0,0
EP3476260A3,0,0,0,0
EP3476438A1,GR20190100478A,2021-05-19,Γεωργιος Δημητριου Λαϊος,Beam with protective safety cladding
EP3476771A1,CN113233056A,2021-08-10,福建省计量科学研究院（福建省眼镜质量检验站）,Garbage truck weighing self-adaptive adjustment compensation bearing mechanism
EP3477039A1,TWI646253B,2019-01-01,敬祐科技股份有限公司,Ladder rope holder for exposed cordless curtains
EP3477888A1,0,0,0,0
EP3480024B1,0,0,0,0
EP3480375A3,0,0,0,0
EP3480410A1,EP3929384A1,2021-12-29,Alpha Deuren International BV,Centering unit for a door leaf within a movable door leaf
EP3480414A1,0,0,0,0
EP3482657A1,WO2021164902A1,2021-08-26,Colombo Mariano,Sheet for the assembly of a display shelving unit and the display shelving thus obtained
EP3483555A1,DE102015204169A1,2016-09-15,Bayerische Motoren Werke Aktiengesellschaft,Method for updating parking information in a navigation system and navigation system
EP3483555A1,US10871378B2,2020-12-22,Apple Inc.,Detecting changes in map data based on device location data
EP3483555A1,US11092443B2,2021-08-17,Here Global B.V.,"Method, apparatus, and system for categorizing a stay point based on probe data"
EP3483555A1,US11085791B2,2021-08-10,Here Global B.V.,"Method, apparatus, and computer program product for on-street parking localization"
EP3483555A1,US10713943B1,2020-07-14,Here Global B.V.,"Method and apparatus for detecting a vehicle parking, stopping, or standing location"
EP3483555A1,KR20210006143A,2021-01-18,현대자동차주식회사,Traffic information service system and method
EP3483555A1,EP3786585A1,2021-03-03,Ningbo Geely Automobile Research & Development Co. Ltd.,Method and system for updating of routes within parking area
EP3483555A1,CN110689804A,2020-01-14,百度在线网络技术（北京）有限公司,Method and apparatus for outputting information
EP3483732B1,US10540229B2,2020-01-21,International Business Machines Corporation,Overwriting data objects in a dispersed storage network
EP3486542A2,AT524050B1,2022-02-15,E Hawle Armaturenwerke Gmbh,Pipe connection device with a locking wedge and a braking element
EP3486542A2,AT524049A4,2022-02-15,E Hawle Armaturenwerke Gmbh,PIPE CONNECTION DEVICE WITH A SEAL CARRIER
EP3487188A1,US11012775B2,2021-05-18,Bose Corporation,Audio system with limited array signals
EP3487188B1,US11012775B2,2021-05-18,Bose Corporation,Audio system with limited array signals
EP3488778A1,US10644757B1,2020-05-05,Nxp B.V.,Near-field communications device
EP3489047A1,0,0,0,0
EP3489047B1,0,0,0,0
EP3489450A1,DE102019126898A1,2021-04-08,Novoferm Nederland B.V.,"Door leaf, gate and method for producing a door leaf"
EP3489450B1,DE102019126898A1,2021-04-08,Novoferm Nederland B.V.,"Door leaf, gate and method for producing a door leaf"
EP3490493B1,0,0,0,0
EP3491178A1,EP3565920B1,2020-11-25,SABIC Global Technologies B.V.,Apparatus for electrospinning liquid polymer into nanoscale or submicron scale fibers
EP3491178A1,EP3565921B1,2021-04-14,SHPP Global Technologies B.V.,Needleless electrospinning apparatus comprising continuous wire drive system
EP3491178A1,JP6539802B1,2019-07-03,三井化学株式会社,Cooling system and separation method
EP3491178A1,CN110746639B,2022-02-18,安徽工程大学,Preparation method and application of nanofiber/polyurethane hydrophobic sponge
EP3491178A1,CN110983455B,2020-10-02,东华大学,Multi-tube nested gradient arrangement type solvent vapor removing device and removing method thereof
EP3492362A1,0,0,0,0
EP3494235A1,US20210295952A1,2021-09-23,"Regeneron Pharmaceuticals, Inc.",Methods and systems for determining responders to treatment
EP3494235A1,WO2022006514A1,2022-01-06,Gopath Laboratories Llc,Immune profiling and methods of using same to predict responsiveness to an immunotherapy and treat cancer
EP3494235A1,CN112400806A,2021-02-26,蒋瑞兰,Construction method and application of early tumor animal model
EP3494415A1,US10295485B2,2019-05-21,"Sigray, Inc.",X-ray transmission spectrometer system
EP3494415A1,USRE48612E1,2021-06-29,"Sigray, Inc.",X-ray interferometric imaging system
EP3494415A1,US20150117599A1,2015-04-30,"Sigray, Inc.",X-ray interferometric imaging system
EP3494415A1,CA3092789A1,2019-11-21,Institut National De La Recherche Scientifique (Inrs),Method and system for sampling and denoising amplification of a signal
EP3494415A1,US10845491B2,2020-11-24,"Sigray, Inc.",Energy-resolving x-ray detection system
EP3494415A1,CN112470245A,2021-03-09,斯格瑞公司,High brightness X-ray reflection source
EP3494415A1,US10656105B2,2020-05-19,"Sigray, Inc.",Talbot-lau x-ray source and interferometric system
EP3494415A1,US10962491B2,2021-03-30,"Sigray, Inc.",System and method for x-ray fluorescence with filtering
EP3494415A1,CN112823280A,2021-05-18,斯格瑞公司,System and method for depth-selectable X-ray analysis
EP3494415A1,EP3754382A1,2020-12-23,Detection Technology Oy,Radiation detector and method for manufacturing thereof
EP3494415A1,US11143605B2,2021-10-12,"Sigray, Inc.",System and method for computed laminography x-ray fluorescence imaging
EP3494415A1,WO2021046458A1,2021-03-11,The Board Of Trustees Of The Leland Stanford Junior University,Single shot analyzer grating for differential phase contrast x-ray imaging and computed tomography
EP3494415A1,US11175243B1,2021-11-16,"Sigray, Inc.",X-ray dark-field in-line inspection for semiconductor samples
EP3494415A1,US11217357B2,2022-01-04,"Sigray, Inc.",X-ray mirror optics with multiple hyperboloidal/hyperbolic surface profiles
EP3494415A1,US20210244373A1,2021-08-12,General Electric Company,X-ray phase constrast detector
EP3494415A1,US11215572B2,2022-01-04,"Sigray, Inc.",System and method for x-ray absorption spectroscopy using a crystal analyzer and a plurality of detector elements
EP3495060A1,EP3750647A1,2020-12-16,Saeta GmbH & Co. KG,A method for forming a deep draw closure cap
EP3496255A1,0,0,0,0
EP3498482B1,0,0,0,0
EP3499661A1,0,0,0,0
EP3499789A1,CN111737352A,2020-10-02,四川长虹电器股份有限公司,Supply chain information collaborative management method based on block chain
EP3499789A1,FR3100351A1,2021-03-05,Worldline,data blockchain connection
EP3499789A1,US11139979B2,2021-10-05,Koninklijke Kpn N.V.,Primary and secondary blockchain device
EP3499789A1,AU2018248330A1,2019-10-31,BXB Digital Pty Limited,Systems and methods for tracking promotions
EP3499789A1,CN107402824B,2020-06-02,创新先进技术有限公司,Data processing method and device
EP3499789A1,BR112020003710A2,2020-09-01,BXB Digital Pty Limited,systems and methods for monitoring pallets using star architecture
EP3499789A1,MA50387A,2020-08-26,Bxb Digital Pty Ltd,FREIGHT CARRIER TRACKING SYSTEMS AND METHODS
EP3499789A1,EP3701452A1,2020-09-02,BXB Digital PTY Limited,Systems and methods for executing smart contracts using a block chain
EP3499789A1,US11249982B2,2022-02-15,Acronis International Gmbh,Blockchain-based verification of machine learning
EP3499789A1,PE20210539A1,2021-03-17,Grainchain Inc,"SYSTEM AND METHOD FOR SECURE, DISTRIBUTED COMPUTER SYSTEM"
EP3499789A1,US10630463B2,2020-04-21,"Ca, Inc.",Meta block chain
EP3499789A1,CN108537525B,2020-06-09,阿里巴巴集团控股有限公司,"Consensus verification method, device and equipment"
EP3499789A1,US10691648B2,2020-06-23,International Business Machines Corporation,Controlling volatility via blockchain
EP3499789A1,US11245576B2,2022-02-08,Dell Products L.P.,Blockchain-based configuration profile provisioning system
EP3499789A1,US10938578B2,2021-03-02,Keir Finlow-Bates,System and method for maintaining an integrity of a blockchain using digital certificates
EP3499789A1,US10816637B2,2020-10-27,Chep Technology Pty Limited,Site matching for asset tracking
EP3499789A1,US11025431B2,2021-06-01,Mastercard International Incorporated,Method and system for two factor authentication for blockchain transactions
EP3499789A1,US11195180B2,2021-12-07,International Business Machines Corporation,Virtual blockchain
EP3499789A1,CN113424237A,2021-09-21,Bxb数码私人有限公司,Intelligent physical closure in supply chain
EP3499789A1,US10924280B1,2021-02-16,Sprint Communications Company L.P.,Digital notary use in distributed ledger technology (DLT) for block construction and verification
EP3499789A1,US11115188B2,2021-09-07,"Advanced New Technologies Co., Ltd.","Blockchain-based data processing method, apparatus, and blockchain node"
EP3499789A1,US11257025B2,2022-02-22,Accenture Global Solutions Limited,High performance blockchain architecture for logistics services
EP3500146B1,US20210307581A1,2021-10-07,"Sharkninja Operating, Llc",Surface cleaning apparatus illumination system
EP3500146B1,US11206962B1,2021-12-28,Bissell Inc.,Brushroll and floor cleaner
EP3500228A1,EP3878427A1,2021-09-15,Koninklijke Philips N.V.,Partitioning component for a feeding bottle
EP3500229A1,US9517922B2,2016-12-13,"Cornerstone Cm, Inc.",Evacuated bottle system
EP3500229A1,CA2891612C,2021-06-08,"Cornerstone Cm, Inc.",Evacuated bottle system
EP3500229A1,EP3677240A1,2020-07-08,Koninklijke Philips N.V.,Baby feeding bottle
EP3500229A1,EP3677239A1,2020-07-08,Koninklijke Philips N.V.,Baby bottle device
EP3500229A1,WO2021115597A1,2021-06-17,Koninklijke Philips N.V.,Partitioning component for a feeding bottle device and feeding bottle device
EP3500229B1,US9517922B2,2016-12-13,"Cornerstone Cm, Inc.",Evacuated bottle system
EP3500229B1,CA2891612C,2021-06-08,"Cornerstone Cm, Inc.",Evacuated bottle system
EP3500229B1,EP3677240A1,2020-07-08,Koninklijke Philips N.V.,Baby feeding bottle
EP3500229B1,EP3677239A1,2020-07-08,Koninklijke Philips N.V.,Baby bottle device
EP3500229B1,WO2021115597A1,2021-06-17,Koninklijke Philips N.V.,Partitioning component for a feeding bottle device and feeding bottle device
EP3501835A1,0,0,0,0
EP3502625A1,0,0,0,0
EP3502714A1,WO2021136710A1,2021-07-08,Eaton Intelligent Power Limited,Sensor part for installation in medium-voltage cable compartments and a device for measuring a voltage in medium-voltage circuits comprising such sensor part
EP3502729A1,CN110856102A,2020-02-28,广东博智林机器人有限公司,Ultra-bandwidth positioning system and method
EP3502729A1,NL2023539B1,2021-02-08,Fnv Ip Bv,"Method of and apparatus for monitoring position, orientation and/or shape of an object"
EP3502729A1,US10459063B2,2019-10-29,Irobot Corporation,Ranging and angle of arrival antenna system for a mobile robot
EP3502729A1,KR20210030180A,2021-03-17,삼성전자주식회사,Electronic device and method for calculating position
EP3502729A1,EP3805778A1,2021-04-14,Nxp B.V.,Localization system and method
EP3502729A1,KR20220005306A,2022-01-13,삼성전자주식회사,Antenna control method for providing uwb service and electronic device supporting the same
EP3502729B1,US10459063B2,2019-10-29,Irobot Corporation,Ranging and angle of arrival antenna system for a mobile robot
EP3502729B1,NL2023539B1,2021-02-08,Fnv Ip Bv,"Method of and apparatus for monitoring position, orientation and/or shape of an object"
EP3502729B1,KR20210030180A,2021-03-17,삼성전자주식회사,Electronic device and method for calculating position
EP3502729B1,EP3805778A1,2021-04-14,Nxp B.V.,Localization system and method
EP3502729B1,CN110856102B,2021-04-20,广东博智林机器人有限公司,Ultra-wideband positioning system and method
EP3502729B1,KR20220005306A,2022-01-13,삼성전자주식회사,Antenna control method for providing uwb service and electronic device supporting the same
EP3502922A1,0,0,0,0
EP3503393A1,0,0,0,0
EP3504275B1,CN110818997A,2020-02-21,上海凯波特种电缆料厂有限公司,Flame-retardant polyethylene cable material and preparation method thereof
EP3505288A1,NL2024484B1,2021-09-02,Sif Netherlands B V,Welding torch assembly
EP3505374A1,0,0,0,0
EP3505867A3,CN111323036B,2021-09-28,中冶东方工程技术有限公司,"Method and system for intelligently optimizing path of stock yard, electronic equipment and storage medium"
EP3506279A1,WO2021167018A1,2021-08-26,富士フイルム株式会社,"Information processing device, information processing method, and information processing program"
EP3506371A1,USD936565S1,2021-11-23,Kyocera Corporation,Solar cell module
EP3506371A1,USD935993S1,2021-11-16,Kyocera Corporation,Solar cell module
EP3506739B1,0,0,0,0
EP3508128A1,CN111134710B,2021-05-07,清华大学,Multi-energy CT imaging system
EP3508130A1,KR102204515B1,2021-01-20,(주) 뉴케어,x-ray imaging method using variable imaging plane projection and x-ray imaging device applying the same
EP3508132A1,US11123139B2,2021-09-21,"Epica International, Inc.",Method for determination of surgical procedure access
EP3508132A1,US11227399B2,2022-01-18,Canon Medical Systems Corporation,"Analysis apparatus, ultrasound diagnostic apparatus, and analysis method"
EP3508252A1,0,0,0,0
EP3508880A1,WO2021091493A1,2021-05-14,Ams Sensors Asia Pte. Ltd.,"Lidar transmitter, system and method"
EP3508880A1,WO2021170802A1,2021-09-02,Rushmere Technology Limited,Optical system and lidar system with reduced cross talk
EP3508880A1,US11073618B2,2021-07-27,GM Global Technology Operations LLC,Optical amplifier in return path of coherent lidar system
EP3509170A1,EP3598591A1,2020-01-22,Koninklijke Philips N.V.,Laser arrangement with reduced building height
EP3510932A1,0,0,0,0
EP3510960A1,0,0,0,0
EP3511292A1,CN109730819B,2020-05-19,大连理工大学,Degradable drug eluting stent with hydrophobic structure on surface and manufacturing method thereof
EP3511376A1,0,0,0,0
EP3511715A1,WO2019197451A1,2019-10-17,Koninklijke Philips N.V.,"Gingivitis diagnostic methods, uses and kits"
EP3511716A1,0,0,0,0
EP3511726A1,US11041925B2,2021-06-22,Koninklijke Philips N.V.,Direct measurement of the B0-off-resonance field during magnetic resonance fingerprinting
EP3511728A1,0,0,0,0
EP3511729A1,WO2021040880A1,2021-03-04,Emory University,Systems and methods for correcting intravoxel and/or voxel inhomogeneity and/or standardizing steady-state signal
EP3511729A1,CN113040744A,2021-06-29,中国科学院精密测量科学与技术创新研究院,Quantitative method for chemical exchange saturation transfer effect of living body
EP3511729A1,CN113171076B,2022-01-04,浙江大学,"CEST data fitting method, device and medium based on extrapolation magnetization transfer signal"
EP3511866A1,US11263497B2,2022-03-01,StraxCorp Pty. Ltd.,Method and system for machine learning classification based on structure or material segmentation in an image
EP3511866A1,WO2021206157A1,2021-10-14,キヤノンメディカルシステムズ株式会社,Medical information processing device and medical information processing method
EP3511893A1,0,0,0,0
EP3512671B1,EP3459698A1,2019-03-27,Koninklijke Philips N.V.,A cutting unit
EP3512671B1,EP3461603A1,2019-04-03,Koninklijke Philips N.V.,A hair cutting device
EP3513551B1,US11087446B2,2021-08-10,Matthew Henry Ranson,Automated arthropod detection system
EP3513716A1,0,0,0,0
EP3513717A1,0,0,0,0
EP3513729A1,0,0,0,0
EP3513733A1,CN110960259A,2020-04-07,深圳开立生物医疗科技股份有限公司,Front-end hardware control method and system of ultrasonic equipment and ultrasonic equipment
EP3513733A1,US20210271309A1,2021-09-02,"Fujifilm Sonosite, Inc.",Dynamic power reduction technique for ultrasound systems
EP3514574A1,0,0,0,0
EP3514577A1,0,0,0,0
EP3514756A1,0,0,0,0
EP3515052A1,0,0,0,0
EP3516961B1,0,0,0,0
EP3517034A1,0,0,0,0
EP3517065A1,WO2021078918A1,2021-04-29,Koninklijke Philips N.V.,Apparatus and method for assisting precision ablation and the planning thereof
EP3517065A1,EP3832659A1,2021-06-09,Koninklijke Philips N.V.,Apparatus and method for assisting precision ablation and the planning thereof
EP3517148A1,EP3960217A1,2022-03-02,Koninklijke Philips N.V.,"Breast pump device and controller for the device, and a control method"
EP3517505A1,US20190388835A1,2019-12-26,Thyssenkrupp Fertilizer Technology Gmbh,Method for cleaning the exhaust air of a granulating system for producing a urea-containing granulate
EP3517505A1,WO2021173978A1,2021-09-02,Evoqua Water Technologies Llc,System and method for treatment of animal manure containing wastewater
EP3518248A1,0,0,0,0
EP3518426A1,CN110365323A,2019-10-22,上海爻火微电子有限公司,"Single-pole double-throw switch (SPDT) circuit, analog switch chip and the electronic equipment of TypeC interface"
EP3518426A1,US11177837B1,2021-11-16,Apple Inc.,Duplexer with impedance inverters
EP3520831A1,EP3653238A1,2020-05-20,Koninklijke Philips N.V.,Obtaining an indication about a fat content of milk
EP3520831A1,EP3957342A1,2022-02-23,Koninklijke Philips N.V.,Sensor arrangement for a breast pump device and breast pump device using the sensor arrangement
EP3520832A1,0,0,0,0
EP3520979A1,0,0,0,0
EP3521011A1,0,0,0,0
EP3521847A1,KR102169505B1,2020-10-23,한국표준과학연구원,Method and apparatus for measuring absolute value of magnetization in perpendicular thin film
EP3521847A1,EP3779487A1,2021-02-17,TE Connectivity Sensors Germany GmbH,Assembly and method for determining the strength of a magnetic stray field
EP3521847B1,KR102169505B1,2020-10-23,한국표준과학연구원,Method and apparatus for measuring absolute value of magnetization in perpendicular thin film
EP3521847B1,EP3779487A1,2021-02-17,TE Connectivity Sensors Germany GmbH,Assembly and method for determining the strength of a magnetic stray field
EP3521849A1,0,0,0,0
EP3521862A1,0,0,0,0
EP3521929A1,0,0,0,0
EP3521930A1,EP3521929A1,2019-08-07,ASML Netherlands B.V.,Method of determining an optimal focus height for a metrology apparatus
EP3522044B1,US11093684B2,2021-08-17,"Taiwan Semiconductor Manufacturing Company, Ltd.",Power rail with non-linear edge
EP3523570B1,KR102282199B1,2021-07-27,루미리즈 홀딩 비.브이.,Lighting device comprising LEDs and a reflective element
EP3523698A1,0,0,0,0
EP3523830B1,JP6851036B2,2021-03-31,パナソニックＩｐマネジメント株式会社,"How to use light emitting device, electronic device and light emitting device"
EP3523830B1,WO2020149368A1,2020-07-23,コニカミノルタ株式会社,"Wavelength conversion film, light-emitting member, authentication device, wristband type electronic apparatus and biometric device"
EP3523830B1,CN110257064B,2020-08-18,兰州大学,Chromium ion doped germanosilicate near-infrared long-afterglow luminescent material and preparation method thereof
EP3523830B1,CN111117618B,2021-07-13,浙江大学,Broadband near-infrared luminescent material and preparation method and application thereof
EP3523830B1,WO2022023946A1,2022-02-03,King Abdullah University Of Science And Technology,White-light illumination and near-infrared communication system and method based on multiple pathway visible-light
EP3524056B1,0,0,0,0
EP3524144A1,0,0,0,0
EP3524146B1,DE102019203052B4,2022-01-13,Technische Hochschule Lübeck,Method and device for detecting diaphragmatic contractions
EP3524582A1,0,0,0,0
EP3524635A1,CN108261350A,2018-07-10,湖南斯洛柯有机硅有限公司,A kind of emulsifier and preparation method thereof and the cosmetics containing it
EP3524794A1,0,0,0,0
EP3524870A1,WO2021069119A1,2021-04-15,Dücker conveyor systems GmbH,"Safety device for securing a hazardous area, method for controlling a safety device, computer program product, and computer-readable recording medium"
EP3524870A1,EP3910230A1,2021-11-17,Leuze electronic GmbH + Co. KG,Monitoring device
EP3524870A1,DE202020101548U1,2020-04-02,Leuze Electronic Gmbh + Co. Kg,Monitoring device for securing access to a danger zone with a safety sensor
EP3524870A1,EP3886068A1,2021-09-29,Leuze electronic GmbH + Co. KG,Monitoring device and method for operating same
EP3524870A1,EP3910228A4,2021-11-17,Leuze Electronic Gmbh Co Kg,Monitoring device and method for operating same
EP3524996A1,0,0,0,0
EP3525212B1,US10991463B2,2021-04-27,John D. Kutzko,"Computer-implemented system and methods for predicting the health and therapeutic behavior of individuals using artificial intelligence, smart contracts and blockchain"
EP3525212B1,CN109101832A,2018-12-28,安徽问法信息技术有限公司,A kind of testament electronic data management method based on block chain
EP3525212B1,US20210365584A1,2021-11-25,Visa International Service Association,Portable reputation brokering using linked blockchains and shared events
EP3525212B1,KR102118556B1,2020-06-03,(주)월드정보기술,Method for providing private blockchain based privacy information management service
EP3525212B1,KR102120330B1,2020-06-08,주식회사 싸이투코드,Contract apparatus and method of blockchain using location information
EP3525212B1,KR102258700B1,2021-05-31,(주)코리아트리즈,method and system of smart electronic contracting based on block chain
EP3525212B1,CN109729074B,2021-10-01,深圳市汇星数字技术有限公司,Audio data encryption and peer-to-peer storage method and system
