publication_number,patent_citation,publication_date,assignee,title
EP3503458A1,0,0,0,"MOHASSEL PAYMAN ED - WALTER DIDIMO ET AL: ""Fast Computation on Encrypted Polynomials and Applications"", 10 December 2011, MEDICAL IMAGE COMPUTING AND COMPUTER-ASSISTED INTERVENTION - MICCAI 2015 : 18TH INTERNATIONAL CONFERENCE, MUNICH, GERMANY, OCTOBER 5-9, 2015; PROCEEDINGS; [LECTURE NOTES IN COMPUTER SCIENCE; LECT.NOTES COMPUTER], SPRINGER INTERNATIONAL PUBLISHING, CH, ISBN: 978-3-642-38287-1, ISSN: 0302-9743, XP047436727"
EP3503458A1,0,0,0,"TONICELLI RAFAEL ET AL: ""Information-theoretically secure oblivious polynomial evaluation in the commodity-based model"", INTERNATIONAL JOURNAL OF INFORMATION SECURITY (IJIS), SPRINGER, HEIDELBERG, DE, vol. 14, no. 1, 15 June 2014 (2014-06-15), pages 73 - 84, XP035424875, ISSN: 1615-5262, [retrieved on 20140615], DOI: 10.1007/S10207-014-0247-8"
EP3503731B1,0,0,0,"DATABASE WPI Week 200438, Derwent World Patents Index; AN 2004-405637"
EP3503731B1,0,0,0,"DATABASE WPI Week 200703, Derwent World Patents Index; AN 2007-022044"
EP3503732A1,0,0,0,0
EP3503736A1,0,0,0,0
EP3503737A1,0,0,0,0
EP3503738B1,0,0,0,None
EP3503977A1,0,0,0,0
EP3504000A1,0,0,0,0
EP3504058A1,0,0,0,0
EP3504101A1,0,0,0,0
EP3504115A1,0,0,0,0
EP3504172A1,0,0,0,0
EP3504271A1,0,0,0,0
EP3504274A1,0,0,0,0
EP3504274B1,0,0,0,0
EP3504301B1,0,0,0,None
EP3504312A1,0,0,0,0
EP3504312B1,0,0,0,None
EP3504337A1,0,0,0,0
EP3504377A1,0,0,0,0
EP3504519A1,0,0,0,0
EP3504646A1,0,0,0,0
EP3504651B1,0,0,0,None
EP3504662A1,0,0,0,0
EP3504674A1,0,0,0,0
EP3504720A1,0,0,0,0
EP3504902A1,0,0,0,0
EP3504936B1,0,0,0,None
EP3504937B1,0,0,0,None
EP3504939B1,0,0,0,None
EP3505022A1,0,0,0,None
EP3505045A1,0,0,0,"C GABRIEL ET AL: ""The dielectric properties of biological tissues: III Parametric models for the dielectric spectrum oftissues"", PHYSICS IN MEDICINE AND BIOLOGY, vol. 41, no. 11, 1 November 1996 (1996-11-01), pages 2271 - 2293, XP055052010, ISSN: 0031-9155, DOI: 10.1088/0031-9155/41/11/003"
EP3505045A1,0,0,0,"GABRIEL C ET AL: ""Electrical conductivity of tissue at frequencies below 1 MHz"", PHYSICS IN MEDICINE AND BIOLOGY, INSTITUTE OF PHYSICS PUBLISHING, BRISTOL GB, vol. 54, no. 16, 21 August 2009 (2009-08-21), pages 4863 - 4878, XP020158937, ISSN: 0031-9155"
EP3505045A1,0,0,0,None
EP3505047A1,0,0,0,"DIMITRIOS KAPSOKALYVAS A, NICOLA BRUSCINO B, DOMENICO ALFIERI C, VINCENZO DE GIORGI B, GIOVANNI CANNAROZZO B: ""Imaging of human skin lesions with the Multispectral Dermoscope"", SPIE, PO BOX 10 BELLINGHAM WA 98227-0010 USA, vol. 7548, 2010, XP040516411"
EP3505839A1,0,0,0,None
EP3506011A1,0,0,0,0
EP3506041A1,0,0,0,"ACIKMESE, B.; PLOEN, S. R.: ""Convex programming approach to powered descent guidance for mars landing"", JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS, vol. 30, no. 5, 2007, pages 1353 - 1366"
EP3506041A1,0,0,0,"BETTS, J. T.: ""Practical Methods for Optimal Control and Estimation Using Nonlinear Programming"", 2010, SIAM"
EP3506041A1,0,0,0,"BLACKMORE, L.; ACIKMESE, B.; SCHARF, D. P.: ""Minimum-Landing-Error Powered-Descent Guidance for Mars Landing Using Convex Optimization"", JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS, vol. 33, no. 4, July 2010 (2010-07-01), pages 1161 - 1171"
EP3506041A1,0,0,0,"BOLLINO, K. P.; ROSS, I. M.; DOMAN, D.: ""Optimal Nonlinear Feedback Guidance for Reentry Vehicles"", AIAA GUIDANCE NAVIGATION, AND CONTROL CONFERENCE AND EXHIBIT, KEYSTONE, 2006"
EP3506041A1,0,0,0,"BOYD, S.; VANDENBERGHE, L., CONVEX OPTIMIZATION, 2004"
EP3506041A1,0,0,0,"GILL, P. E.; MURRAY, W.; SAUNDERS, M. A.: ""User's Guide for SNOPT Version 7: Software for Large-Scale Nonlinear Programming"", 2008, UNIVERSITY OF CALIFORNIA"
EP3506041A1,0,0,0,"HARPOLD, J. D.; GRAVES, C. A.: ""Shuttle Entry Guidance"", JOURNAL OF ASTRONAUTICAL SCIENCES, vol. 27, no. 3, May 1979 (1979-05-01), pages 239 - 268"
EP3506041A1,0,0,0,"LARS BLACKMORE ET AL: ""Lossless convexification of control constraints for a class of nonlinear optimal control problems"", SYSTEMS AND CONTROL LETTERS, NORTH-HOLLAND PUBLISHING CO., AMSTERDAM, NL, vol. 61, no. 8, 23 April 2012 (2012-04-23), pages 863 - 870, XP028448910, ISSN: 0167-6911, [retrieved on 20120503], DOI: 10.1016/J.SYSCONLE.2012.04.010"
EP3506041A1,0,0,0,"LIU, X.; SHEN, Z.; LU, P.: ""Entry Trajectory Optimization by Second-Order Cone Programming"", JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS, vol. 39, no. 2, 2016, pages 227 - 241"
EP3506041A1,0,0,0,"LU, P.: ""Entry Guidance and Control for Reusable Launch Vehicles"", AIAA GUIDANCE, NAVIGATION, AND CONTROL CONFERENCE, 1996"
EP3506041A1,0,0,0,"LU, P.: ""Entry Guidance: A Unified Method"", JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS, vol. 37, no. 3, May 2014 (2014-05-01)"
EP3506041A1,0,0,0,"MARWAHA, M.; SINGH, B.; VALASEK, J.; BHATTACHARYA, R.: ""AIAA Guidance, Navigation, and Control Conference"", vol. 2009, 2009, article ""Integrated Guidance and Fault Tolerant Adaptive Control for Mars Entry Vehicle"""
EP3506041A1,0,0,0,"MEASE, K. D.; CHEN, D. T.; TEUFEL, P.; SCHONEBERGER, H.: ""Reduced-Order Entry Trajectory Planning for Acceleration Guidance"", JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS, vol. 25, no. 2, March 2002 (2002-03-01)"
EP3506041A1,0,0,0,"MOOIJ, E.: ""Adaptive Heat-Flux Tracking for Re-entry Guidance"", AIAA/AAS ASTRODYNAMICS SPECIALIST CONFERENCE, 2014"
EP3506041A1,0,0,0,"MOOIJ, E.: ""Memorandum M-682"", 1995, DELFT UNIVERSITY OF TECHNOLOGY, article ""The HORUS-2B Reference Vehicle"""
EP3506041A1,0,0,0,"ROENNEKE A J ET AL: ""RE-ENTRY CONTROL TO A DRAG-VS-ENERGY PROFILE"", JOURNAL OF GUIDANCE AND CONTROL AND DYNAMICS, AIAA, RESTON, VA, US, vol. 17, no. 5, 1 September 1994 (1994-09-01), pages 916 - 920, XP000493379, ISSN: 0731-5090"
EP3506041A1,0,0,0,"SAGLIANO, M.: ""Development of a Novel Algorithm for High Performance Reentry Guidance"", PH.D. THESIS, 2016"
EP3506041A1,0,0,0,"SAGLIANO, M.; MOOIJ, E.; THEIL, S.: ""Onboard Trajectory Generation for Entry Vehicles via Adaptive Multivariate Pseudospectral Interpolation"", JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS, vol. 40, no. 2, September 2016 (2016-09-01), pages 466 - 476"
EP3506041A1,0,0,0,"SAGLIANO, M.; THEIL, S.; BERGSMA, M.; D'ONOFRIO, V.; WHITTLE, L.; G., V.: ""On the Radau Pseudospectral Method: theoretical and implementation advances"", CEAS SPACE JOURNAL, 2017"
EP3506041A1,0,0,0,"SARAF, A.; LEAVITT, J. A.; CHEN, D. T.; MEASE, K. D.: ""Desing and Evaluation of an Acceleration Guidance Algorithm for Entry"", JOURNAL OF SPACECRAFT AND ROCKETS, vol. 41, no. 6, November 2004 (2004-11-01), XP001223164"
EP3506041A1,0,0,0,"SCHIERMAN, J.; HULL, J.: ""Guidance, Navigation, and Control and Co-located Conferences"", August 2005, AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS, article ""In-Flight Entry Trajectory Optimization for Reusable Launch Vehicles"""
EP3506041A1,0,0,0,"SINGH, B.; BHATTACHARYA, R.: ""Optimal Guidance of Hypersonic Vehicles Using B-Splines and Galerkin Projection"", AIAA GUIDANCE, NAVIGATION AND CONTROL CONFERENCE AND EXHIBIT, 2008"
EP3506041A1,0,0,0,"TU, K. Y.; MUNIR, M. S.; MEASE, K. D.: ""Drag-Based Predictive Tracking Guidance for Mars Precision Landing"", JOURNAL OF GUIDANCE, CONTROL AND DYNAMICS, vol. 23, no. 4, July 2000 (2000-07-01), pages 620 - 628"
EP3506041A1,0,0,0,"WACHTER, A.; BIEGLER, L. T.: ""Math. Program."", vol. 106, 2006, SPRINGER-VERLAG, article ""On the implementation of an interior- point filter linesearch algorithm for large-scale nonlinear programming"""
EP3506041A1,0,0,0,"WANG, Z.; GRANT, M. J., CONSTRAINED TRAJECTORY OPTIMIZATION FOR PLANETARY ENTRY VIA SEQUENTIAL CONVEX PROGRAMMING"
EP3506041A1,0,0,0,"ZHENBO WANG ET AL: ""Constrained Trajectory Optimization for Planetary Entry via Sequential Convex Programming"", AIAA ATMOSPHERIC FLIGHT MECHANICS CONFERENCE, 10 June 2016 (2016-06-10), Reston, Virginia, XP055465510, ISBN: 978-1-62410-430-5, DOI: 10.2514/6.2016-3241"
EP3506268A1,0,0,0,0
EP3506814B1,0,0,0,None
EP3506822A1,0,0,0,0
EP3506825A1,0,0,0,0
EP3506833A2,0,0,0,0
EP3506874A1,0,0,0,0
EP3507003A1,0,0,0,0
EP3507008A1,0,0,0,0
EP3507008B1,0,0,0,"COSKUNER FILIZ BILGE ET AL: ""Highly Selective Hydrogenation of Levulinic Acid to [gamma]-Valerolactone Over Ru/ZrO2Catalysts"", CATALYSIS LETTERS, J.C. BALTZER, NEW YORK, vol. 147, no. 7, 24 May 2017 (2017-05-24), pages 1744 - 1753, XP036253234, ISSN: 1011-372X, [retrieved on 20170524], DOI: 10.1007/S10562-017-2049-X"
EP3507008B1,0,0,0,"KIRILL V. KOVTUNOV ET AL: ""Heterogeneous addition of H2 to double and triple bonds over supported Pd catalysts: a parahydrogen-induced polarization technique study"", PHYSICAL CHEMISTRY CHEMICAL PHYSICS, vol. 14, no. 31, 1 January 2012 (2012-01-01), pages 11008, XP055226901, ISSN: 1463-9076, DOI: 10.1039/c2cp40690j"
EP3507008B1,0,0,0,"KUNDAKOVIC L ET AL: ""Deep oxidation of methane over zirconia supported Ag catalysts"", APPLIED CATALYSIS A: GENERAL, ELSEVIER, AMSTERDAM, NL, vol. 183, no. 1, 5 July 1999 (1999-07-05), pages 35 - 51, XP004271828, ISSN: 0926-860X, DOI: 10.1016/S0926-860X(99)00043-5"
EP3507008B1,0,0,0,"LU-CUN WANG ET AL: ""Structural Evolution and Catalytic Properties of Nanostructured Cu/ZrO 2 Catalysts Prepared by Oxalate Gel-Coprecipitation Technique"", JOURNAL OF PHYSICAL CHEMISTRY C, vol. 111, no. 44, 1 November 2007 (2007-11-01), US, pages 16549 - 16557, XP055328349, ISSN: 1932-7447, DOI: 10.1021/jp075930k"
EP3507009B1,0,0,0,0
EP3507184A1,0,0,0,0
EP3507250A1,0,0,0,0
EP3507250B1,0,0,0,None
EP3507279A1,0,0,0,0
EP3507279B1,0,0,0,None
EP3507366B1,0,0,0,None
EP3507531A1,0,0,0,0
EP3507538A1,0,0,0,0
EP3507547A2,0,0,0,0
EP3507616B1,0,0,0,None
EP3507626A1,0,0,0,0
EP3507776A1,0,0,0,0
EP3507776B1,0,0,0,0
EP3507921A1,0,0,0,0
EP3508033A1,0,0,0,0
EP3509476A1,0,0,0,0
EP3509479B1,0,0,0,None
EP3509497A1,0,0,0,0
EP3509500B1,0,0,0,None
EP3509536B1,0,0,0,0
EP3509537A1,0,0,0,0
EP3509753A1,0,0,0,0
EP3509817A1,0,0,0,0
EP3509985A1,0,0,0,0
EP3510056A1,0,0,0,0
EP3510056B1,0,0,0,None
EP3510119A1,0,0,0,0
EP3510121A1,0,0,0,0
EP3510131A1,0,0,0,0
EP3510238A1,0,0,0,0
EP3510244A1,0,0,0,0
EP3510446A1,0,0,0,0
EP3510505A1,0,0,0,0
EP3510522A1,0,0,0,0
EP3510786B1,0,0,0,None
EP3510838A1,0,0,0,0
EP3512330A2,0,0,0,0
EP3512386A1,0,0,0,0
EP3512446B1,0,0,0,None
EP3512453A1,0,0,0,0
EP3512530A1,0,0,0,0
EP3512530B1,0,0,0,"DORA DEDINSZKI ET AL: ""Oral administration of pyrophosphate inhibits connective tissue calcification"", EMBO MOLECULAR MEDICINE (ONLINE), vol. 9, no. 11, 12 July 2017 (2017-07-12), DE, pages 1463 - 1470, XP055436617, ISSN: 1757-4684, DOI: 10.15252/emmm.201707532"
EP3512603B1,0,0,0,"""COSTER CATALOGUE"", DESIGN & GRAPHICS: AT-SHOPNET S.R.L."
EP3512603B1,0,0,0,"""Hair care products"", COSMETIC AND TOILETRY FORMULATIONS, 2001, XP055755716"
EP3512603B1,0,0,0,"CHARLES D. CALNAN: ""hair setting"", THE SCIENCE HAIR CARE, 1986, pages 152 - 162, XP055755707"
EP3512603B1,0,0,0,"ED WALLS ET AL: ""Low VOC Hairsprays Formulation Challenges for a Changing industry"", COSMETICS AND TOILETRIES, vol. 108, March 1993 (1993-03-01), pages 111 - 117, XP009146671"
EP3512603B1,0,0,0,None
EP3512613A1,0,0,0,0
EP3512619A1,0,0,0,0
EP3512672A1,0,0,0,0
EP3512703B1,0,0,0,0
EP3512717A1,0,0,0,0
EP3512717B1,0,0,0,None
EP3512867A1,0,0,0,0
EP3512897B1,0,0,0,None
EP3512931A1,0,0,0,0
EP3513005A1,0,0,0,0
EP3513103A1,0,0,0,0
EP3513123B1,0,0,0,None
EP3513150B1,0,0,0,None
EP3513151A1,0,0,0,0
EP3513220A1,0,0,0,0
EP3513228B1,0,0,0,None
EP3513562A1,0,0,0,0
EP3513630A1,0,0,0,0
EP3513630B1,0,0,0,None
EP3515177B1,0,0,0,None
EP3515211A1,0,0,0,0
EP3515286A1,0,0,0,0
EP3515286B1,0,0,0,None
EP3515300A1,0,0,0,0
EP3515317B1,0,0,0,None
EP3515376A1,0,0,0,0
EP3515540A1,0,0,0,0
EP3515543A1,0,0,0,0
EP3515648A1,0,0,0,0
EP3515694A1,0,0,0,0
EP3515798A2,0,0,0,0
EP3515820A1,0,0,0,0
EP3515977A1,0,0,0,0
EP3515980A1,0,0,0,0
EP3516008A1,0,0,0,0
EP3516085B1,0,0,0,None
EP3516286A2,0,0,0,0
EP3516286B1,0,0,0,None
EP3516292A1,0,0,0,0
EP3516325A1,0,0,0,0
EP3516354A1,0,0,0,0
EP3516354B1,0,0,0,None
EP3516488B1,0,0,0,None
EP3516558B1,0,0,0,None
EP3516703B1,0,0,0,None
EP3516845B1,0,0,0,None
EP3516888A1,0,0,0,0
EP3516931A1,0,0,0,0
EP3516932A1,0,0,0,0
EP3516932B1,0,0,0,None
EP3518658A1,0,0,0,0
EP3518661A1,0,0,0,0
EP3518677A1,0,0,0,0
EP3518677B1,0,0,0,0
EP3518681A1,0,0,0,0
EP3518682A1,0,0,0,0
EP3518737A1,0,0,0,0
EP3518769A1,0,0,0,0
EP3518769B1,0,0,0,None
EP3518770A1,0,0,0,0
EP3518773A1,0,0,0,0
EP3518774A1,0,0,0,0
EP3518776A1,0,0,0,0
EP3518778A1,0,0,0,0
EP3518779A1,0,0,0,0
EP3518779B1,0,0,0,0
EP3518804A1,0,0,0,0
EP3518865A1,0,0,0,0
EP3518867A1,0,0,0,0
EP3519027B1,0,0,0,None
EP3519045A1,0,0,0,0
EP3519093A1,0,0,0,0
EP3519094A1,0,0,0,0
EP3519108A1,0,0,0,0
EP3519109A1,0,0,0,0
EP3519285B1,0,0,0,None
EP3519363A1,0,0,0,0
EP3519363B1,0,0,0,None
EP3519380A1,0,0,0,0
EP3519384A1,0,0,0,0
EP3519457A1,0,0,0,0
EP3519458A1,0,0,0,0
EP3519501B1,0,0,0,None
EP3519502A1,0,0,0,0
EP3519511B1,0,0,0,None
EP3519542A1,0,0,0,0
EP3519546A1,0,0,0,0
EP3519546B1,0,0,0,None
EP3519625A1,0,0,0,0
EP3519666A1,0,0,0,0
EP3519770A1,0,0,0,0
EP3519779A1,0,0,0,0
EP3519866A1,0,0,0,0
EP3520079A1,0,0,0,0
EP3520113A1,0,0,0,0
EP3520430A1,0,0,0,0
EP3520572A1,0,0,0,0
EP3520573A1,0,0,0,0
EP3522752A1,0,0,0,0
EP3522860B1,0,0,0,None
EP3522861A1,0,0,0,0
EP3523058A1,0,0,0,0
EP3523194A1,0,0,0,0
EP3523194B1,0,0,0,None
EP3523219A1,0,0,0,0
EP3523269B1,0,0,0,None
EP3523316B1,0,0,0,0
EP3523349A1,0,0,0,0
EP3523395A1,0,0,0,0
EP3523397A1,0,0,0,0
EP3523571A1,0,0,0,0
EP3523670A1,0,0,0,0
EP3523670B1,0,0,0,None
EP3523863A1,0,0,0,0
EP3525597A1,0,0,0,0
EP3525632B1,0,0,0,None
EP3525673A1,0,0,0,0
EP3525673B1,0,0,0,None
EP3525694A1,0,0,0,0
EP3525708A1,0,0,0,0
EP3525750A1,0,0,0,0
EP3525755B1,0,0,0,"BERND HERZOG, ARMIN KATZENSTEIN; KATJA QUASS; ALBERT STEHLIN; HELMUT LUTHER: ""Physical properties of organic particulate UV-absorbers used in sunscreens I. Determination of particle size with fiber-optic quasi-elastic light scattering (FOQELS), disc centrifugation, and laser diffractometry"", JOURNAL OF COLLOID AND INTERFACE SCIENCE, vol. 271, 2004, pages 136 - 144, XP055247699, DOI: 10.1016/j.jcis.2003.09.055"
EP3525755B1,0,0,0,None
EP3525826B1,0,0,0,None
EP3525878A1,0,0,0,0
EP3526012B1,0,0,0,None
EP3526107B1,0,0,0,None
EP3526265A1,0,0,0,0
EP3526311A1,0,0,0,0
EP3526317A1,0,0,0,0
EP3526515A1,0,0,0,0
EP3526517A1,0,0,0,0
EP3526545A1,0,0,0,0
EP3526567B1,0,0,0,None
EP3526632A1,0,0,0,0
EP3526700A1,0,0,0,0
EP3526821A1,0,0,0,0
EP3526974A1,0,0,0,0
EP3526974B1,0,0,0,None
EP3527045B1,0,0,0,0
EP3528619A2,0,0,0,0
EP3528669A1,0,0,0,0
EP3528733A1,0,0,0,0
EP3528900A1,0,0,0,0
EP3529165B1,0,0,0,None
EP3529201A1,0,0,0,0
EP3529207A1,0,0,0,0
EP3529238A1,0,0,0,0
EP3529298B1,0,0,0,None
EP3529330A1,0,0,0,0
EP3529342A1,0,0,0,0
EP3529418A1,0,0,0,0
EP3529627A1,0,0,0,0
EP3529665A1,0,0,0,0
EP3529666A1,0,0,0,0
EP3529717A1,0,0,0,0
EP3529788A1,0,0,0,0
EP3529788B1,0,0,0,None
EP3530079B1,0,0,0,None
EP3531862A1,0,0,0,0
EP3531880B1,0,0,0,None
EP3531920A1,0,0,0,0
EP3531921A1,0,0,0,0
EP3531922A1,0,0,0,0
EP3532025B1,0,0,0,None
EP3532165B1,0,0,0,None
EP3532166A1,0,0,0,0
EP3532166B1,0,0,0,None
EP3532169A1,0,0,0,0
EP3532273A1,0,0,0,0
EP3532518A1,0,0,0,0
EP3532567A1,0,0,0,0
EP3532580A1,0,0,0,0
EP3532581A1,0,0,0,0
EP3532589A1,0,0,0,0
EP3532590B1,0,0,0,None
EP3532611B1,0,0,0,0
EP3532726A1,0,0,0,0
EP3533217A1,0,0,0,0
EP3533296A1,0,0,0,0
EP3534693A1,0,0,0,0
EP3534696A1,0,0,0,0
EP3534697A1,0,0,0,0
EP3534775A1,0,0,0,0
EP3534781A1,0,0,0,0
EP3535001A1,0,0,0,0
EP3535001B1,0,0,0,0
EP3535233A1,0,0,0,0
EP3535246A1,0,0,0,0
EP3535248A1,0,0,0,0
EP3535249A1,0,0,0,0
EP3535335A1,0,0,0,0
EP3535449A1,0,0,0,0
EP3535477A1,0,0,0,0
EP3535556B1,0,0,0,None
EP3535925A1,0,0,0,0
EP3536039B1,0,0,0,None
EP3536126A1,0,0,0,0
EP3537884A1,0,0,0,0
EP3537892A1,0,0,0,0
EP3537892B1,0,0,0,"ANONYMOUS: ""How to make caramel /syrup /honey with one ingredient (Sugar free, vegan)"", 16 November 2012 (2012-11-16), XP055324336, Retrieved from the Internet <URL:http://www.greenthickies.com/how-to-make-caramel-syrup-honey-sugar-free-vegan/> [retrieved on 20161129]"
EP3537927A1,0,0,0,0
EP3537929A1,0,0,0,0
EP3537953A1,0,0,0,0
EP3537974A1,0,0,0,0
EP3538019B1,0,0,0,None
EP3538060A1,0,0,0,0
EP3538060B1,0,0,0,None
EP3538200A1,0,0,0,0
EP3538346A1,0,0,0,0
EP3538364B1,0,0,0,None
EP3538414A1,0,0,0,0
EP3538428A1,0,0,0,0
EP3538461A1,0,0,0,0
EP3538472A1,0,0,0,0
EP3538610A1,0,0,0,0
EP3538635A1,0,0,0,0
EP3538688A1,0,0,0,0
EP3538733B1,0,0,0,0
EP3538879A1,0,0,0,0
EP3538880A2,0,0,0,0
EP3538880B1,0,0,0,"ROGER PYNN: ""Introduction & Neutron Scattering ""Theory"""", 21 December 1997 (1997-12-21), XP055673806, Retrieved from the Internet <URL:https://neutrons.ornl.gov/sites/default/files/intro_to_neutron_scattering.pdf> [retrieved on 20200304]"
EP3538932B1,0,0,0,None
EP3538989B1,0,0,0,None
EP3539057A1,0,0,0,0
EP3539079A1,0,0,0,0
EP3539134A1,0,0,0,0
EP3539181A1,0,0,0,0
EP3539219B1,0,0,0,None
EP3539226A1,0,0,0,0
EP3539355B1,0,0,0,None
EP3541191A2,0,0,0,0
EP3541194A1,0,0,0,0
EP3541253A1,0,0,0,0
EP3541261A1,0,0,0,0
EP3541289B1,0,0,0,None
EP3541291B1,0,0,0,0
EP3541494A1,0,0,0,0
EP3541610A1,0,0,0,0
EP3541696A1,0,0,0,0
EP3541774A1,0,0,0,0
EP3541775A1,0,0,0,0
EP3541776A1,0,0,0,0
EP3541879A1,0,0,0,0
EP3541880A1,0,0,0,0
EP3541909A1,0,0,0,0
EP3541909B1,0,0,0,None
EP3542011A1,0,0,0,0
EP3542170A1,0,0,0,0
EP3542170B1,0,0,0,None
EP3542176A1,0,0,0,0
EP3542222B1,0,0,0,None
EP3542343A1,0,0,0,0
EP3542346A1,0,0,0,0
EP3542346B1,0,0,0,None
EP3542353B1,0,0,0,None
EP3542400B1,0,0,0,0
EP3542472B1,0,0,0,None
EP3542597B1,0,0,0,None
EP3544445A2,0,0,0,0
EP3544445B1,0,0,0,None
EP3544449A1,0,0,0,0
EP3544485A1,0,0,0,0
EP3544502A1,0,0,0,0
EP3544512A1,0,0,0,0
EP3544515A1,0,0,0,0
EP3544785A1,0,0,0,0
EP3544787A1,0,0,0,0
EP3544802A1,0,0,0,0
EP3544813A1,0,0,0,0
EP3544917A2,0,0,0,0
EP3544917B1,0,0,0,None
EP3544945A1,0,0,0,0
EP3544993A1,0,0,0,0
EP3545100A1,0,0,0,0
EP3545120A1,0,0,0,0
EP3545227A1,0,0,0,0
EP3545231A1,0,0,0,0
EP3545305A1,0,0,0,0
EP3545523A1,0,0,0,0
EP3545558A1,0,0,0,0
EP3545658A1,0,0,0,0
EP3545727A1,0,0,0,0
EP3545728A1,0,0,0,0
EP3545728B1,0,0,0,None
EP3546824A1,0,0,0,0
EP3546824B1,0,0,0,0
EP3547820A1,0,0,0,0
EP3547822A2,0,0,0,0
EP3547901B1,0,0,0,None
EP3547946A1,0,0,0,0
EP3547955B1,0,0,0,None
EP3547956A1,0,0,0,0
EP3548046A2,0,0,0,0
EP3548104A1,0,0,0,0
EP3548183A1,0,0,0,0
EP3548217A1,0,0,0,0
EP3548231A1,0,0,0,0
EP3548232A1,0,0,0,0
EP3548271A1,0,0,0,0
EP3548271B1,0,0,0,None
EP3548407A1,0,0,0,0
EP3548407B1,0,0,0,0
EP3548454A1,0,0,0,0
EP3548552A1,0,0,0,0
EP3548566A1,0,0,0,0
EP3548566B1,0,0,0,0
EP3548631B1,0,0,0,0
EP3548641A1,0,0,0,0
EP3548657A1,0,0,0,0
EP3548668B1,0,0,0,None
EP3548803B1,0,0,0,None
EP3548848A1,0,0,0,0
EP3548865A1,0,0,0,0
EP3548865B1,0,0,0,None
EP3548920B1,0,0,0,None
EP3548933A1,0,0,0,0
EP3548937A2,0,0,0,0
EP3549057A1,0,0,0,0
EP3549059A1,0,0,0,0
EP3549097A1,0,0,0,0
EP3549098B1,0,0,0,0
EP3549104A1,0,0,0,0
EP3549119A1,0,0,0,0
EP3549152A1,0,0,0,0
EP3549261A1,0,0,0,0
EP3549279A1,0,0,0,0
EP3550990A1,0,0,0,0
EP3551017A1,0,0,0,0
EP3551018A1,0,0,0,0
EP3551043A1,0,0,0,0
EP3551045A1,0,0,0,0
EP3551060A1,0,0,0,0
EP3551068A1,0,0,0,0
EP3551078A1,0,0,0,0
EP3551082A1,0,0,0,0
EP3551082B1,0,0,0,None
EP3551117A1,0,0,0,0
EP3551143A1,0,0,0,0
EP3551266A1,0,0,0,0
EP3551266B1,0,0,0,0
EP3551288A1,0,0,0,0
EP3551322A2,0,0,0,0
EP3551328A1,0,0,0,0
EP3551329A1,0,0,0,0
EP3551436A1,0,0,0,0
EP3551567A1,0,0,0,0
EP3551600A1,0,0,0,0
EP3551600B1,0,0,0,None
EP3551671A1,0,0,0,0
EP3551677B1,0,0,0,None
EP3551686A1,0,0,0,0
EP3551695A1,0,0,0,0
EP3551696A1,0,0,0,0
EP3551727A1,0,0,0,0
EP3551738A1,0,0,0,0
EP3551738B1,0,0,0,None
EP3551741A1,0,0,0,0
EP3551763A1,0,0,0,0
EP3551825A1,0,0,0,0
EP3551835A1,0,0,0,0
EP3551933A1,0,0,0,0
EP3551933B1,0,0,0,None
EP3551954B1,0,0,0,None
EP3551967A2,0,0,0,0
EP3551993A1,0,0,0,0
EP3552037A1,0,0,0,0
EP3552048A1,0,0,0,0
EP3552151A1,0,0,0,0
EP3552177A1,0,0,0,0
EP3552193A1,0,0,0,0
EP3552196A2,0,0,0,0
EP3552247A1,0,0,0,0
EP3552247B1,0,0,0,None
EP3552248A1,0,0,0,0
EP3552248B1,0,0,0,None
EP3552249A1,0,0,0,0
EP3552249B1,0,0,0,None
EP3554211A1,0,0,0,0
EP3554219A1,0,0,0,0
EP3554223A1,0,0,0,0
EP3554223B1,0,0,0,0
EP3554225B1,0,0,0,None
EP3554274A1,0,0,0,0
EP3554280A1,0,0,0,0
EP3554288B1,0,0,0,None
EP3554325A1,0,0,0,0
EP3554341A1,0,0,0,0
EP3554378A1,0,0,0,0
EP3554378B1,0,0,0,None
EP3554379A1,0,0,0,0
EP3554382A1,0,0,0,0
EP3554408B1,0,0,0,None
EP3554574A1,0,0,0,0
EP3554600A1,0,0,0,0
EP3554696A1,0,0,0,0
EP3554704A1,0,0,0,0
EP3554807A1,0,0,0,0
EP3554944A1,0,0,0,0
EP3554944B1,0,0,0,0
EP3554994A1,0,0,0,0
EP3555036A1,0,0,0,0
EP3555041A1,0,0,0,0
EP3555043B1,0,0,0,None
EP3555233A1,0,0,0,0
EP3555236A1,0,0,0,0
EP3555291A1,0,0,0,0
EP3555371A1,0,0,0,0
EP3555414A1,0,0,0,0
EP3555416A1,0,0,0,0
EP3555593A1,0,0,0,0
EP3555650A1,0,0,0,0
EP3555651A1,0,0,0,0
EP3555669A1,0,0,0,0
EP3555679A1,0,0,0,0
EP3555804A1,0,0,0,0
EP3555846B1,0,0,0,None
EP3555853A1,0,0,0,0
