publication_number,patent_citation,publication_date,assignee,title
EP3412635B1,CN111606455A,2020-09-01,王大祥,A inorganic waste liquid stage treatment device for laboratory
EP3413071A1,CN109696647A,2019-04-30,奥泰医疗系统有限责任公司,The K space acquisition method and method for reconstructing of three-dimensional repeatedly excitation Diffusion-Weighted MR Imaging
EP3413074A1,US11255941B2,2022-02-22,Canon Medical Systems Corporation,Apparatus and method using time shifts in magnetic resonance imaging (MRI) to implement controlled aliasing in parallel imaging (CAIPI)
EP3413762A1,CN107202058B,2020-05-19,新加坡机械电子（私人）有限公司,Trophy assembling system and method
EP3413768B1,USD927256S1,2021-08-10,Sharkninja Operating Llc,Blender
EP3413768B1,USD940500S1,2022-01-11,Sharkninja Operating Llc,Lid
EP3413768B1,USD925270S1,2021-07-20,Sharkninja Operating Llc,Blender
EP3413768B1,USD924007S1,2021-07-06,Sharkninja Operating Llc,Strainer blender accessory
EP3413801A1,0,0,0,0
EP3413883A1,US20200339551A1,2020-10-29,Ligand Pharmaceuticals Incorporated,Acetal compounds and therapeutic uses thereof
EP3413920A1,ES2740907T3,2020-02-07,Synaffix Bv,"Sulfamide linker, conjugates thereof and preparation methods"
EP3413920A1,HUE054689T2,2021-09-28,Adc Therapeutics Sa,Pyrrolobenzodiazepine-antibody conjugates
EP3413920A1,JP2020517652A,2020-06-18,アーデーセー セラピューティクス ソシエテ アノニム,Combination therapy
EP3413920A1,WO2019110725A1,2019-06-13,Synaffix B.V.,Enediyne conjugates
EP3414076A1,0,0,0,0
EP3414083A1,CN110709784A,2020-01-17,唯景公司,Colorable window system computing platform
EP3414083A1,WO2022005890A1,2022-01-06,Corning Incorporated,Functional laminated glass articles and methods of making the same
EP3414222A1,MX2018009318A,2018-11-09,Akzo Nobel Chemicals Int Bv,Process to prepare higher ethylene amines and ethylene amine derivatives.
EP3414222A1,MX2018009659A,2018-09-11,Akzo Nobel Chemicals Int Bv,Process to prepare higher ethylene amines and ethylene amine derivatives.
EP3414222A1,CN110072838A,2019-07-30,阿克苏诺贝尔化学品国际有限公司,The method for preparing ethylene amines
EP3414222A1,WO2018108888A1,2018-06-21,Akzo Nobel Chemicals International B.V.,Process for manufacturing hydroxyethyl ethylene amines
EP3414222A1,TW201908283A,2019-03-01,荷蘭商安科智諾貝爾化學國際公司,Method for preparing ethylamine and ethylamine derivatives
EP3414222A1,CN110944980A,2020-03-31,诺力昂化学品国际有限公司,Process for preparing higher ethyleneamines or urea derivatives thereof
EP3414222A1,EP3652144A1,2020-05-20,Nouryon Chemicals International B.V.,Process for making higher ethylene amines
EP3414222A1,CN110997621A,2020-04-10,诺力昂化学品国际有限公司,Process for converting cyclic alkylene ureas to their corresponding alkyleneamines
EP3414222A1,CN110997640A,2020-04-10,诺力昂化学品国际有限公司,Process for converting cyclic monoureas of ethylene amine compounds to ethylene amine compounds
EP3414222A1,TW201920114A,2019-06-01,荷蘭商安科智諾貝爾化學國際公司,Process for manufacturing a cyclic urea adduct of an ethyleneamine compound
EP3414279A1,0,0,0,0
EP3414328A1,DK2991683T3,2019-11-04,Glykos Finland Oy,CONJUGATES OF A GLYCOPROTEIN OR A GLYCAN WITH A TOXIC CHARGE
EP3414328A1,CA3143262A1,2021-02-11,"Cho Pharma, Inc.",Fusion protein for remodeling antibody glycoform
EP3414328A1,WO2021142199A1,2021-07-15,"Mersana Therapeutics, Inc.",Site specific antibody-drug conjugates with peptide-containing linkers
EP3414528A1,0,0,0,0
EP3414528B1,0,0,0,0
EP3414584A1,US10705168B2,2020-07-07,Case Western Reserve University,System and method for low rank approximation of high resolution MRF through dictionary fitting
EP3414821A1,JP6911677B2,2021-07-28,富士電機株式会社,AC-DC converter
EP3414821A1,DK3599794T3,2020-12-07,Silicon Hill Bv,LED LAMP ARRANGEMENT
EP3414821A1,US11005356B2,2021-05-11,"Rohm Co., Ltd.",Power supply control device and LLC resonant converter
EP3414821A1,US10945320B1,2021-03-09,"Universal Lighting Technologies, Inc.",Output voltage control method to avoid LED turn-on flash
EP3414821A1,US11051377B1,2021-06-29,"Universal Lighting Technologies, Inc.",Dynamic overload protection method
EP3414821A1,US11005379B1,2021-05-11,Infineon Technologies Austria Ag,Dynamic regulation resonant power converter
EP3414842A1,0,0,0,0
EP3415079A1,0,0,0,0
EP3415093A1,US20210150704A1,2021-05-20,GE Precision Healthcare LLC,Methods and systems for a field-of-view preview
EP3415186A1,0,0,0,0
EP3415288A1,USD914977S1,2021-03-30,"Church & Dwight Co., Inc.",Handle for hair removal apparatus
EP3415288A1,USD914978S1,2021-03-30,"Church & Dwight Co., Inc.",Hair removal apparatus
EP3415288A1,USD925830S1,2021-07-20,"Church & Dwight Co., Inc.",Head assembly for hair removal apparatus
EP3415288A1,USD936900S1,2021-11-23,"Church & Dwight Co., Inc.",Hair removal apparatus
EP3415288A1,USD940958S1,2022-01-11,"Church & Dwight Co., Inc.",Articulating blade assembly for hair removal device
EP3415288A1,USD942687S1,2022-02-01,"Church & Dwight Co., Inc.",Articulating blade assembly for hair removal device
EP3415288A1,ES2684332T3,2018-10-02,Koninklijke Philips N.V.,"Blade set, hair cutting apparatus and related manufacturing method"
EP3415288A1,EP3415288A1,2018-12-19,Koninklijke Philips N.V.,Hair cutting system and attachment
EP3415573A1,CN109836754A,2019-06-04,广州致辉精化股份有限公司,A kind of PC mirror surface resin of solvent resistant water boiling resistance and preparation method thereof
EP3415947A1,CN112357389A,2021-02-12,中环新网(浙江)科技发展有限公司,Intelligent household garbage classified throwing cabinet door opening method
EP3415947A1,CN112623537A,2021-04-09,中环新网(浙江)科技发展有限公司,Household garbage classification source tracing method
EP3415988A1,WO2020212068A1,2020-10-22,Asml Netherlands B.V.,Method for a device manufacturing process
EP3415988A1,EP3734364A1,2020-11-04,ASML Netherlands B.V.,Method for generating a control scheme and device manufacturing method
EP3416167B1,0,0,0,0
EP3416374A1,0,0,0,0
EP3416397B1,0,0,0,0
EP3416499B1,DE102020118275A1,2022-01-13,Kevin Jeffrey Hornik,Process for preparing instant curry sauce powder and its use
EP3416499B1,US11191289B2,2021-12-07,Kraft Foods Group Brands Llc,Spoonable smoothie and methods of production thereof
EP3416499B1,WO2019215126A1,2019-11-14,Societe Des Produits Nestle S.A.,Process for the production of a food composition with improved flow-ability
EP3416499B1,TR201911035A2,2019-08-21,Ilknur Alibas,A type of tomato paste production method
EP3416521A1,US9612658B2,2017-04-04,Ultrahaptics Ip Ltd,Method and apparatus for providing tactile sensations
EP3416521A1,GB2530036A,2016-03-16,Ultrahaptics Ltd,Method and apparatus for modulating haptic feedback
EP3416521A1,WO2016132144A1,2016-08-25,Ultrahaptics Ip Limited,Perceptions in a haptic system
EP3416521A1,US11189140B2,2021-11-30,Ultrahaptics Ip Ltd,Calibration and detection techniques in haptic systems
EP3416521A1,US10268275B2,2019-04-23,Ultrahaptics Ip Ltd,Three-dimensional perceptions in haptic systems
EP3416521A1,US10943578B2,2021-03-09,Ultrahaptics Ip Ltd,Driving techniques for phased-array systems
EP3416521A1,AU2019264014A1,2020-12-03,Ultrahaptics Ip Ltd,Blocking plate structure for improved acoustic transmission efficiency
EP3416521A1,US11098951B2,2021-08-24,Ultrahaptics Ip Ltd,Ultrasonic-assisted liquid manipulation
EP3416521A1,WO2021090028A1,2021-05-14,Ultraleap Limited,Tracking techniques in haptics systems
EP3416521A1,EP3935993A1,2022-01-12,Koninklijke Philips N.V.,Hair dryer
EP3416521A1,CN112325570A,2021-02-05,中国兵器科学研究院宁波分院,Clamping plate type ultrasonic drying device based on piezoelectric wafer and drying method thereof
EP3416521B1,EP3935993A1,2022-01-12,Koninklijke Philips N.V.,Hair dryer
EP3416521B1,US9612658B2,2017-04-04,Ultrahaptics Ip Ltd,Method and apparatus for providing tactile sensations
EP3416521B1,GB2530036A,2016-03-16,Ultrahaptics Ltd,Method and apparatus for modulating haptic feedback
EP3416521B1,WO2016132144A1,2016-08-25,Ultrahaptics Ip Limited,Perceptions in a haptic system
EP3416521B1,US11189140B2,2021-11-30,Ultrahaptics Ip Ltd,Calibration and detection techniques in haptic systems
EP3416521B1,US10268275B2,2019-04-23,Ultrahaptics Ip Ltd,Three-dimensional perceptions in haptic systems
EP3416521B1,US10943578B2,2021-03-09,Ultrahaptics Ip Ltd,Driving techniques for phased-array systems
EP3416521B1,AU2019264014A1,2020-12-03,Ultrahaptics Ip Ltd,Blocking plate structure for improved acoustic transmission efficiency
EP3416521B1,US11098951B2,2021-08-24,Ultrahaptics Ip Ltd,Ultrasonic-assisted liquid manipulation
EP3416521B1,WO2021090028A1,2021-05-14,Ultraleap Limited,Tracking techniques in haptics systems
EP3416521B1,CN112325570A,2021-02-05,中国兵器科学研究院宁波分院,Clamping plate type ultrasonic drying device based on piezoelectric wafer and drying method thereof
EP3416522A1,US10980328B2,2021-04-20,Rami Nikaran,Fingernail clipper safety system
EP3416539A1,WO2019209894A1,2019-10-31,"SCRRD, Inc.",Wearable device
EP3416539A1,JPWO2019225241A1,2021-07-15,パナソニックＩｐマネジメント株式会社,"Eating and swallowing function evaluation method, program, eating and swallowing function evaluation device and eating and swallowing function evaluation system"
EP3416539A1,CN110236526B,2022-01-28,李秋,Feeding behavior analysis and detection method based on chewing swallowing action and electrocardio activity
EP3416539A1,KR102263535B1,2021-06-11,포항공과대학교 산학협력단,"Method, apparatus and system for mornitoring eating"
EP3416539A1,CN110742618A,2020-02-04,南通大学,Intelligent swallowing detection system
EP3416591A1,CN109919924B,2021-11-02,江南大学,Method suitable for cell digital processing of large-batch HE staining pictures
EP3416591A1,CN110141400B,2021-06-15,温州医科大学附属第二医院、温州医科大学附属育英儿童医院,Cartilage repair support
EP3416591B1,CN109919924B,2021-11-02,江南大学,Method suitable for cell digital processing of large-batch HE staining pictures
EP3416591B1,CN110141400B,2021-06-15,温州医科大学附属第二医院、温州医科大学附属育英儿童医院,Cartilage repair support
EP3416756A1,NO345906B1,2021-10-04,Vetco Gray Scandinavia As,"Subsea biofouling formation prevention device, use of a subsea biofouling formation prevention device and a process for subsea operation of a seawater or an oil-water mixture"
EP3416756A1,EP3698892A1,2020-08-26,Koninklijke Philips N.V.,Anti-biofouling of a marine object such as a drive unit for use with a vessel
EP3416756A1,CN112823930A,2021-05-21,中国石油天然气股份有限公司,Oil well Christmas tree wellhead airtight cleaning device and application
EP3417041A1,WO2020126592A1,2020-06-25,Unilever N.V.,Liquid hand dishwash formulation comprising fatty acids and polymer
EP3417041A1,WO2020126601A1,2020-06-25,Unilever N.V.,Liquid hand dishwash formulation comprising fatty acids and polymer
EP3417041A1,EP3670639A1,2020-06-24,Unilever N.V.,Liquid hand dishwash formulation comprising hydroxy fatty acid and polymer
EP3417211A1,0,0,0,0
EP3417250B1,NL2022423B1,2020-08-18,Berkin Bv,Micro-Coriolis mass flow sensor with resistive readout.
EP3417276B1,NL2020329B1,2019-07-31,Stichting Het Nederlands Kanker Inst Antoni Van Leeuwenhoek Ziekenhuis,Surgical instrument and surgical system
EP3417276B1,WO2021099568A1,2021-05-27,Konstantinos Balas,Trace microanalysis microscope systems and methods
EP3417276B1,US10900892B1,2021-01-26,SciLogica Corp.,Validation of sensor calibration
EP3417360A1,US10985344B2,2021-04-20,"Applied Materials, Inc.",Flexible cover lens films
EP3417360A1,WO2019218270A1,2019-11-21,"Huawei Technologies Co., Ltd.",Organic light-emitting diode and electronic device
EP3417360A1,KR102358413B1,2022-02-03,도레이첨단소재 주식회사,Polyester film and manufacturing method thereof
EP3417360B1,US10985344B2,2021-04-20,"Applied Materials, Inc.",Flexible cover lens films
EP3417360B1,WO2019218270A1,2019-11-21,"Huawei Technologies Co., Ltd.",Organic light-emitting diode and electronic device
EP3417360B1,KR102358413B1,2022-02-03,도레이첨단소재 주식회사,Polyester film and manufacturing method thereof
EP3417402B1,CN108891465A,2018-11-27,柳州欧卡机器人有限公司,A kind of grinding tool transfer device with anti-wear function
EP3417431A1,US11257072B1,2022-02-22,"Square, Inc.",Detecting unauthorized devices
EP3417431A1,US11182794B1,2021-11-23,"Square, Inc.",Detecting unauthorized devices using proximity sensor(s)
EP3417431A1,US11055971B1,2021-07-06,"Diebold Nixdorf, Incorporated",Bendable anti-skimming plate for a card reader
EP3417431A1,EP3734492B1,2021-06-30,ddm hopt + schuler GmbH & Co. KG.,Card reader with shim attack detection
EP3417431A1,CN111349545B,2020-11-06,北京中科生仪科技有限公司,A portable chip clamping device for nucleic acid amplification appearance
EP3417435A1,EP3657456A1,2020-05-27,Koninklijke Philips N.V.,A method and system for monitoring a user
EP3417677B1,JP6876975B2,2021-05-26,パナソニックＩｐマネジメント株式会社,"Remote control, lighting system and lighting equipment"
EP3417677B1,CN107809823A,2018-03-16,卢耀庆,A kind of LED lamplight touch dimmer
EP3417677B1,IT201900010695A1,2021-01-02,Energicamente S R L,CONTROL SYSTEM FOR WIRELESS HOME AUTOMATION DEVICES
EP3417678A1,WO2019084392A1,2019-05-02,"Noon Home, Inc.","Intelligent lighting control system floor puck apparatuses, systems, and methods"
EP3418400B1,WO2020230177A1,2020-11-19,I.Blu S.R.L.,Process of production of a polymer product
EP3418441A1,EP3575486B1,2021-01-27,Seb S.A.,Ironing device provided with a steam control unit
EP3418720A1,0,0,0,0
EP3418975A1,0,0,0,0
EP3419426A1,0,0,0,0
EP3419435A1,CH715465A1,2020-04-30,Pure Natural Food Sa,Nut-based drink and methods for preparing and increasing the stability of the drink.
EP3419435A1,CN114072007A,2022-02-18,艾维贝皇家合作公司,Proteins from peeled tubers
EP3419435A1,NL2023197B1,2020-12-02,Cooperatie Avebe U A,Diafiltration
EP3419435A1,WO2021260041A2,2021-12-30,Duynie Holding B.V.,Method for separation of potato proteins with reduced enzymatic activity from potato fruit juice
EP3419435B1,CH715465A1,2020-04-30,Pure Natural Food Sa,Nut-based drink and methods for preparing and increasing the stability of the drink.
EP3419435B1,CN114072007A,2022-02-18,艾维贝皇家合作公司,Proteins from peeled tubers
EP3419435B1,NL2023197B1,2020-12-02,Cooperatie Avebe U A,Diafiltration
EP3419435B1,WO2021260041A2,2021-12-30,Duynie Holding B.V.,Method for separation of potato proteins with reduced enzymatic activity from potato fruit juice
EP3419439B1,GB201720119D0,2018-01-17,Howard Foundation Holdings Ltd,Prevention and/or treatment of neurodegenerative disease
EP3419439B1,NL2021411B1,2020-02-05,Newtricious Bv,Protein hydrolysate for short term renal functioning
EP3419439B1,NL2022627B1,2020-08-31,Newtricious Bv,Lysozyme hydrolysate for proactive inhibitory control and for attention
EP3419591A1,MX2018010209A,2019-01-14,Unilever Nv,Process for preparing a silicone elastomer with hydrophilic actives and a personal care composition containing the elastomer.
EP3419591A1,US11253463B2,2022-02-22,"Conopco, Inc.",Cosmetic compositions comprising silicone elastomer and emollient
EP3419592A1,US11253463B2,2022-02-22,"Conopco, Inc.",Cosmetic compositions comprising silicone elastomer and emollient
EP3419592A1,EP3908250A1,2021-11-17,Unilever IP Holdings B.V.,Cosmetic compositions comprising silicone elastomer
EP3419595A1,US20190262314A1,2019-08-29,Slayback Pharma Llc,Ready-to-use dexmedetomidine compositions
EP3419595A1,EP3860573A1,2021-08-11,InnoCore Technologies Holding B.V.,Extended release formulations of human chorionic gonadotropin (hcg)
EP3419595A1,CN112451652A,2021-03-09,苏州智核生物医药科技有限公司,Recombinant human thyrotropin injection
EP3419637A1,JP6868562B2,2021-05-19,ペンデュラム セラピューティクス， インコーポレイテッド,Methods and compositions for microbial treatment and diagnosis of disorders
EP3419637A1,CN108697742A,2018-10-23,卡勒斯制药有限公司,Composition for preventing and/or treating vitamin B12 deficiency disease and method
EP3419637A1,DK3443071T3,2022-01-31,Univ Wageningen,HIRELY UNKNOWN BACTERIAL SPECIES
EP3419798B1,0,0,0,0
EP3419829A1,EP3784495A1,2021-03-03,Canon Production Printing Holding B.V.,Method of fast nozzle failure detection
EP3419829A1,EP3670191A1,2020-06-24,Canon Production Printing Holding B.V.,A circuit and method for detecting and controlling visco-elasticity changes in an inkjet print head
EP3419836A1,US10237951B1,2019-03-19,Osram Sylvania Inc.,Solid-state luminaire for creating color gradients
EP3419836A1,WO2021083800A1,2021-05-06,Signify Holding B.V.,Lighting device for providing a sparkling appearance
EP3419954A1,WO2016180642A1,2016-11-17,BASF Agro B.V.,A process for the preparation of terpinolene epoxide
EP3419954A1,CN109311835A,2019-02-05,巴斯夫农业公司,The method of four substituted olefine of epoxidation
EP3419954A1,EP3472139B1,2021-04-07,BASF Agro B.V.,Process for the epoxidation of a tetrasubstituted alkene
EP3419954A1,EP3515918B1,2021-04-21,BASF Agro B.V.,Process for preparing 2-exo-(2-methylbenzyloxy)-1-methyl-4-isopropyl-7-oxabicyclo[2.2.1]heptane
EP3419954A1,US10961226B2,2021-03-30,Basf Se,Process for purification of pyrazolpyridazines
EP3419954A1,EP3541788B1,2020-09-02,Basf Se,Process for the purification of 1-(4-chlorophenyl)pyrazol-3-ol
EP3419954A1,WO2018149676A1,2018-08-23,BASF Agro B.V.,Process for preparing 2-exo-(2-methylbenzyloxy)-1-methyl-4-isopropyl-7-oxabicyclo[2.2.1]heptane
EP3419954A1,EP3601202A1,2020-02-05,Basf Se,Process for preparing bromotrichloromethane
EP3419957B1,EP3812361A1,2021-04-28,Nederlandse Organisatie voor toegepast- natuurwetenschappelijk Onderzoek TNO,Production of aromatic acids and phenolics
EP3419957B1,CN111036304B,2021-10-15,昆明理工大学,Preparation method and application of bipyridyl functionalized COF (chip on film) supported palladium nanoparticles
EP3420064A1,BR112021003676A2,2021-05-18,Unilever Ip Holdings B.V.,"fabric treatment composition, method of treating a fabric and use of the composition"
EP3420064A1,WO2021173366A1,2021-09-02,"Cao Group, Inc",Short and long-term surface disinfectants utilizing alcohol and zinc pyrithione compositions
EP3420118A1,US20190295880A1,2019-09-26,Veeco Instruments Inc.,Chemical vapor deposition wafer carrier with thermal cover
EP3420129A1,FR2937328B1,2010-11-12,Arkema France,HEAT TRANSFER METHOD
EP3420129A1,US20170080773A1,2017-03-23,Arkema France,Vehicle Heating and/or Air Conditioning Method
EP3420129A1,FR3033791B1,2017-04-14,Arkema France,"STABILIZATION OF 1-CHLORO-3,3,3-TRIFLUOROPROPENE"
EP3420129A1,FR3070982B1,2019-08-30,Arkema France,COMPOSITION BASED ON HYDROCHLOROFLUOROOLEFIN AND MINERAL OIL
EP3420275A1,US11027038B1,2021-06-08,"Delta T, Llc",Fan for improving air quality
EP3420629A1,EP3829071A1,2021-06-02,ElectDis AB,"Method, apparatuses and test system for transferring data during power transfer in a wireless power transfer system"
EP3420629A1,CN109687600B,2021-07-20,美的集团(上海)有限公司,"Electronic device, wireless power transmission receiving circuit, communication method and wireless power transmission system"
EP3420629A1,DE102019206836A1,2020-11-12,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Efficient communication for configuring sensor nodes
EP3420629A1,KR102261860B1,2021-06-07,엘지전자 주식회사,Multi-level power compatible wireless power receiving apparatus
EP3420713B1,WO2021246083A1,2021-12-09,日本電気株式会社,"Facility presentation device, facility presentation method, and recording medium"
EP3420713B1,US10991190B1,2021-04-27,Abbott Laboratories,Digital pass verification systems and methods
EP3420713B1,KR20220015538A,2022-02-08,삼성전자주식회사,Method for performing function using biometric signal and electronic device for supporting the same
EP3420868A1,0,0,0,0
EP3420890A1,WO2021005598A1,2021-01-14,Sensority Ltd.,Test protocol for detecting significant psychophysiological response
EP3420894A1,0,0,0,0
EP3420898A1,0,0,0,0
EP3420905A1,0,0,0,0
EP3420909A1,0,0,0,0
EP3420914A1,0,0,0,0
EP3421001A1,WO2021108270A1,2021-06-03,"Tornier, Inc.",Pre-operative planning and intra operative guidance for orthopedic surgical procedures in cases of bone fragmentation
EP3421001A1,CN112120789A,2020-12-25,杭州三坛医疗科技有限公司,Broken bone reduction simulation method and broken bone reduction simulation device
EP3421347A1,0,0,0,0
EP3421504A1,CN110105469A,2019-08-09,常州亚邦制药有限公司,The easypro more glucose sodium impurity and preparation method thereof of one kind
EP3421504A1,CN110818817A,2020-02-21,常州亚邦制药有限公司,Sugammadex sodium diphenyl phosphine oxide derivative impurity and preparation method thereof
EP3421504A1,WO2020201930A1,2020-10-08,"Hospira, Inc.",An improved process for preparation of sugammadex acid and sugammadex sodium
EP3421504A1,WO2017144734A2,2017-08-31,Synthon B.V.,Process for making sugammadex
EP3421504A1,WO2021170304A1,2021-09-02,"Medichem, S.A.",Method for drying sugammadex
EP3421629A1,CN110527908A,2019-12-03,武汉科技大学,A kind of middle carbon micro-nano structure bainitic steel and its heat treatment method
EP3421629A1,WO2020011911A1,2020-01-16,Tata Steel Nederland Technology B.V.,Process for producing a high strength cold-rolled and heat-treated steel strip and product produced thereby
EP3422037A1,0,0,0,0
EP3422102A1,WO2020141040A1,2020-07-09,Asml Netherlands B.V.,"Methods and patterning devices and apparatuses for measuring focus performance of a lithographic apparatus, device manufacturing method"
EP3422102A1,US11204557B2,2021-12-21,Asml Netherlands B.V.,"Methods and patterning devices and apparatuses for measuring focus performance of a lithographic apparatus, device manufacturing method"
EP3422102A1,EP3637187A1,2020-04-15,ASML Netherlands B.V.,Method for measuring focus performance of a lithographic apparatus
EP3422104A1,EP3495827A1,2019-06-12,Nederlandse Organisatie voor toegepast- natuurwetenschappelijk onderzoek TNO,Atomic force microscopy system
EP3422105A1,GB201609995D0,2016-07-20,Aquasium Technology Ltd,Shaped welding head
EP3422105A1,US10401738B2,2019-09-03,Kla-Tencor Corporation,Overlay metrology using multiple parameter configurations
EP3422105A1,WO2019029933A1,2019-02-14,Asml Netherlands B.V.,Computational metrology
EP3422147A1,CN111442758A,2020-07-24,云南电网有限责任公司玉溪供电局,Laser speed and distance measuring device and method with distance increasing and telescoping functions
EP3422413A1,0,0,0,0
EP3422568B1,EP3422570B1,2020-11-25,Nxp B.V.,An amplifier circuit
EP3422568B1,US10609477B1,2020-03-31,Texas Instruments Incorporated,Control system for regulation of boosted audio amplifier
EP3422569B1,US10819354B2,2020-10-27,Silicon Laboratories Inc.,Accurate and reliable digital PLL lock indicator
EP3422569B1,US10819294B1,2020-10-27,Texas Instruments Incorporated,Dynamic biasing circuit
EP3422569B1,US11018679B1,2021-05-25,Silicon Laboratories Inc.,On-chip phase-locked loop response measurement
EP3422570B1,FR3053855B1,2018-07-27,Wupa Tec,SYSTEM FOR MONITORING THE CRETE POWER OF A TELECOMMUNICATION SIGNAL AND METHOD OF CALCULATING THE CRETE VALUE AND SELECTING THE POWER SUPPLY VOLTAGE
EP3422570B1,WO2021058623A1,2021-04-01,Analog Devices International Unlimited Company,Method and apparatus for setting a stable operating point and emi control of a h-bridge output stage
EP3422570B1,WO2021065965A1,2021-04-08,ヤマハ株式会社,Class-d amplifier
EP3422570B1,CN111969963B,2021-04-09,苏州纳芯微电子股份有限公司,Pre-amplifier
EP3422739A1,WO2022019752A1,2022-01-27,Sonion Nederland B.V.,Hearing device
EP3422841B1,FR3079109B1,2020-04-24,Octopus Robots,MOBILE ASSEMBLY FOR VENTILATION OF A SELF-CONTAINED LITTER COVERING THE FLOOR OF AN ENCLOSED SPACE
EP3422841B1,NL2024993B1,2021-10-14,Joz B V,"Manure collecting device, barn cleaning device and method"
EP3422860A1,CN109911587B,2020-09-08,浙江物产临海民爆器材有限公司,Full-automatic material of emulsion explosive strip divides shifts apparatus for producing
EP3422860A1,CN110371351B,2021-04-02,赣州天橙农业科技发展有限公司,Individual packaging device for navel oranges
EP3422860A1,CN111907756A,2020-11-10,张家港市欧微自动化研发有限公司,Packaging device for packaging pressure sensor
EP3422865A1,US20210345632A1,2021-11-11,Coöperatie Koninklijke Avebe U.A.,Milk substitute
EP3422865A1,WO2021080969A1,2021-04-29,"Corn Products Development, Inc.",High protein analog cheese using pea starch and methods for making such analog cheese
EP3422865A1,WO2022005888A1,2022-01-06,"The Gardener Cheese Company, Inc.",Meltable plant-based cheese
EP3422865B1,US20210345632A1,2021-11-11,Coöperatie Koninklijke Avebe U.A.,Milk substitute
EP3422865B1,WO2021080969A1,2021-04-29,"Corn Products Development, Inc.",High protein analog cheese using pea starch and methods for making such analog cheese
EP3422865B1,WO2022005888A1,2022-01-06,"The Gardener Cheese Company, Inc.",Meltable plant-based cheese
EP3422915B1,CN110250935A,2019-09-20,沙克忍者运营有限责任公司,Cooking system
EP3422915B1,USD914436S1,2021-03-30,Sharkninja Operating Llc,Air diffuser with food preparation pot
EP3422915B1,USD903413S1,2020-12-01,Sharkninja Operating Llc,Cooking basket
EP3422915B1,USD883014S1,2020-05-05,Sharkninja Operating Llc,Food preparation device
EP3422915B1,USD883015S1,2020-05-05,Sharkninja Operating Llc,Food preparation device and parts thereof
EP3422915B1,USD934027S1,2021-10-26,Sharkninja Operating Llc,Reversible cooking rack
EP3422915B1,US20190254476A1,2019-08-22,Sharkninja Operating Llc,Cooking device and components thereof
EP3422915B1,JP1677688S,2021-01-25,,
EP3422915B1,USD918654S1,2021-05-11,Sharkninja Operating Llc,Grill plate
EP3422915B1,US20210121012A1,2021-04-29,Sharkninja Operating Llc,Cooking device and components thereof
EP3422915B1,CN113966962A,2022-01-25,即时品牌公司,Air cooking device
EP3422915B1,KR102273131B1,2021-07-05,(주)다원이앤에이,Electric Roaster Equipped Dual Air Purification and Circulation System
EP3422929B1,AU2016219018B2,2020-10-29,"Foundry Innovation & Research 1, Ltd.",Implantable devices and related methods for heart failure monitoring
EP3422929B1,US11039813B2,2021-06-22,"Foundry Innovation & Research 1, Ltd.","Devices and methods for measurement of Vena Cava dimensions, pressure and oxygen saturation"
EP3422929B1,US11206992B2,2021-12-28,"Foundry Innovation & Research 1, Ltd.",Wireless resonant circuit and variable inductance vascular monitoring implants and anchoring structures therefore
EP3422929B1,EP3725214A1,2020-10-21,"Foundry Innovation & Research 1, Ltd.",Wireless resonant circuit and variable inductance vascular implants for monitoring patient vasculature system
EP3422931A1,0,0,0,0
EP3422950A1,0,0,0,0
EP3422953A1,CN112654301A,2021-04-13,深圳迈瑞生物医疗电子股份有限公司,Imaging method of spine and ultrasonic imaging system
EP3423029A1,0,0,0,0
EP3423136B1,DE102016012824A1,2018-04-26,Drägerwerk AG & Co. KGaA,Method and apparatus for adaptively controlling positive end-expiratory pressure (PEEP)
EP3423136B1,DE102017101645A1,2018-08-02,Ventinova Technologies B.V.,Apparatus and methods for ventilating a patient
EP3423136B1,DE102017008791A1,2019-03-21,Drägerwerk AG & Co. KGaA,Method of operating a ventilator and ventilator operating on the procedure
EP3423136B1,CN109011066B,2019-07-02,宋兴荣,A kind of ventilator schema control system
EP3423136B1,DE102020114209B3,2021-07-29,Ventinova Technologies B.V.,Ventilation device and method for determining at least the tissue-related resistance in the airway
EP3423136B1,DE102020118529A1,2022-01-20,Ventinova Technologies B.V.,Ventilation device and method for determining at least one alveolar pressure or a course of an alveolar pressure in a patient's airway
EP3423184A1,0,0,0,0
EP3423201A1,CN112090778A,2020-12-18,国网安徽省电力有限公司蚌埠供电公司,Categorised vanning system of ammeter
EP3423201A1,NL2016363B1,2017-09-19,De Greef's Wagen- Carrosserie- En Machb B V,Packaging device and sorting system for the targeted packaging of products and method thereof.
EP3423201A1,JP6888775B2,2021-06-16,川崎重工業株式会社,"Conveyor device, production line using it, and method of changing production line"
EP3423201A1,CN109110188A,2019-01-01,安徽新店软件开发有限公司,A kind of commodity packaging complete set of equipments
EP3423201A1,CN109127462B,2020-09-04,深圳控石智能系统有限公司,Intelligent sausage sorting method based on visual guidance
EP3423201A1,CN109821763B,2020-05-22,山东大学,Fruit sorting system based on machine vision and image identification method thereof
EP3423201A1,FR3093506B1,2021-03-19,Maf Agrobotic,PROCESS AND DEVICE FOR DEPOSITING FRUIT OR VEGETABLES ON CURVED ALVEOLATED TRAYS
