publication_number,patent_citation,publication_date,assignee,title
EP3934116A1,US20190296439A1,2019-09-26,Nxp B.V.,Near-field communications device
EP3934116A1,EP3550731A1,2019-10-09,STMicroelectronics Austria GmbH,Nfc antenna in a mobile device
EP3934116A1,US10622729B2,2020-04-14,Nxp B.V.,Near-field antenna
EP3934116A1,US10992392B2,2021-04-27,Nxp B.V.,Near-field electromagnetic induction (NFEMI) ratio control
EP3936003A1,DE439312C,1927-01-08,Kiekert Soehne Arn,Connection device for chairs to be set up in rows
EP3936003A1,US3614157A,1971-10-19,Krueger Metal Products,Ganging attachment for folding chairs
EP3936003A1,GB2094139A,1982-09-15,Midland Repetition Co Ltd,Chairs
EP3939426A1,EP0357154A2,1990-03-07,Multinorm B.V.,A device for spraying liquids
EP3939426A1,US6085993A,2000-07-11,Beggs; Robert D.,Boom sprayer and method of spraying
EP3939426A1,EP2022329A2,2009-02-11,Leeb Mechanik GmbH,Moveable spray assembly with a spray boom and method for adjusting its spray nozzles
EP3939426A1,EP1813150B1,2012-03-28,Lemken GmbH & Co. KG,Sprayer boom for field sprayer
EP3939426A1,DE202015001067U1,2015-04-13,Sebastian Zunhammer,"Distributor device for an application vehicle, in particular a slurry application vehicle"
EP3939426A1,KR102130479B1,2020-07-06,전남대학교산학협력단,Variable apparatus for multi pest control
EP3940400A1,US20080204953A1,2008-08-28,Elster Electricity Llc.,System and method for detecting the presence of an unsafe line condition in a disconnected power meter
EP3940400A1,CN206339637U,2017-07-18,广东圣和电气工程有限公司,A kind of power detecting system
EP3940400A1,EP3214454A1,2017-09-06,"Tatsumi Ryoki Co., Ltd",Load testing device
EP3944503A1,CN104779779B,2017-05-17,厦门理工学院,Method for inhibiting temperature drift of switching power supply
EP3945012A1,DE3201143A1,1983-07-28,"Mistral Windsurfing AG, 8303 Bassersdorf",Mastfoot arrangement for a windsurfing board
EP3945012A1,DE3301813A1,1984-07-26,Thomas 7991 Eriskirch Hansmann,Device for retaining the mast of a surfboard
EP3945012A1,EP0261594A1,1988-03-30,Hannes Marker,Joint assembly for a rig to a sail board
EP3945012A1,WO1989000526A1,1989-01-26,Hannes Marker,Coupler for connecting a rig to a surfboard
EP3945012A1,US20080087211A1,2008-04-17,Scott Sutherland,Universal mounting system
EP3945012A1,WO2014207432A1,2014-12-31,Mega Products Limited,Mast holder
EP3950248A1,US3246870A,1966-04-19,Sr Mario Valdastri,Block forming mold
EP3950248A1,JPH1052810A,1998-02-24,K:Kk,Concrete block with mortar groove and formation apparatus therefor
EP3950248A1,CN108638303A,2018-10-12,姜宝辉,Riverway sludge curing molding mold
EP3950420A1,WO1998023462A1,1998-06-04,Volvo Personvagnar Ab,A device for releaseable attachments of objects to a mobile unit
EP3950420A1,WO2012146761A1,2012-11-01,Dorel France Sa,Self-pivoting child car seat to be fitted to a vehicle seat
EP3950420A1,CN213035694U,2021-04-23,广东乐美达集团有限公司,Misuse prevention type automobile child safety seat base and automobile child safety seat
EP3954576A1,CN103754137B,2016-06-01,好孩子儿童用品有限公司,Safety chair seats of car for children
EP3954576A1,DE102017203726A1,2017-09-14,Wonderland Switzerland Ag,Child seat
EP3954576A1,WO2018020017A2,2018-02-01,Cybex Gmbh,Child car seat for attaching to a motor vehicle
EP3954576A1,WO2019053102A1,2019-03-21,Cybex Gmbh,"Child seat system, comprising a seat element and a base which can be attached to an automobile seat"
EP3954576A1,CN110497826A,2019-11-26,创是实业(香港)有限公司,"Safety seat pedestal manipulation component, safety seat pedestal, external member and control method"
EP3954576A1,CN111845485A,2020-10-30,广东乐美达集团有限公司,Multifunctional automobile child safety seat
EP3954603A1,GB592009A,1947-09-04,Dowsett Engineering Constructi,Improvements in or relating to fluid-operated rams
EP3954603A1,FR2496046A1,1982-06-18,Godfrey Thomas,ROTARY MATT SAILBOAT
EP3954603A1,FR2810626A1,2001-12-28,Sochris,Retractable mast for sail boat can be moved by actuator through well in hull to predetermined submerged depth so that its foot forms keel
EP3954603A1,FR2948626A1,2011-02-04,Cmbl Distrib,MONOCOQUE SAILBOAT WITH A MATT MOUNTED ON A ROTARY RING
EP3954603A1,WO2017063679A1,2017-04-20,Webasto SE,Shading device of a vehicle
EP3955456A1,US4421943A,1983-12-20,Cities Service Company,Collapsible mobile solar energy power source
EP3955456A1,US5969501A,1999-10-19,Glidden; Steven C.,Portable solar power system
EP3955456A1,US20040124711A1,2004-07-01,Muchow David J.,Mobile power system
EP3955456A1,DE102009037333A1,2011-03-17,Udo Meerts,"Device for attaching photovoltaic or solar collector system on body, comprises roof structure, which is fastened on body, and mounting surface for attachment of photovoltaic or solar collector system"
EP3955456A1,US20120080072A1,2012-04-05,Bullivant Todd J,Renewable energy system
EP3955456A1,WO2014186345A1,2014-11-20,"Mobile Grid, Llc",Mobile solar power rack
EP3955456A1,WO2016091711A1,2016-06-16,Reiss Günther,Energy production device
EP3955456A1,WO2018050931A1,2018-03-22,"Zaisa Renova, S.L.",Shipping container that can be converted into a photovoltaic power station
EP3955456A1,US20190267929A1,2019-08-29,Scott Carrington,Portable power generator
EP3955456A1,US20200144824A1,2020-05-07,BoxPower Inc.,"Design, deployment, and operation of modular microgrid with intelligent energy management"
EP3848525A1,US20030167715A1,2003-09-11,Messenger Harold G.,Method and apparatus for a composite concrete panel with transversely oriented carbon fiber reinforcement
EP3848525A1,EP1884352A2,2008-02-06,Roxbury Limited,Building panel
EP3848525A1,WO2013020228A1,2013-02-14,Bradfield Jeffrey Rae,Prefabricated wall module and method of fabrication
EP3848525A1,NL1043075B1,2020-06-02,Rc Panels Holding Bv,Self-supporting construction panel made of foamed material with glued cover layers and a polyure coating on the transverse surfaces
EP3851790A1,US20180255431A1,2018-09-06,Google Llc,Determining position of a device in three-dimensional space and corresponding calibration techniques
EP3851790A1,US20180259212A1,2018-09-13,"Nextnav, Llc",Characterizing and using building weather profile parameters
EP3851790A1,WO2019110118A1,2019-06-13,Here Global B.V.,Method and system for determining floor heights
EP3851790A1,WO2019226225A1,2019-11-28,"Nextnav, Llc",Systems and methods for sensor calibration and location determination
EP3851791A1,US20160169670A1,2016-06-16,"Trx Systems, Inc.",Reducing  elevation error with environmental pressure anomaly compensation
EP3851791A1,US20190025062A1,2019-01-24,"Trx Systems, Inc.",Crowd sourced mapping with robust structural features
EP3851791A1,WO2019226225A1,2019-11-28,"Nextnav, Llc",Systems and methods for sensor calibration and location determination
EP3851791A1,JP5518553B2,2014-06-11,文平 馬郡,Energy saving unit and system for buildings by mutual learning
EP3851791A1,US9078102B2,2015-07-07,Qualcomm Incorporated,Techniques for generating environment and reference data reports for particular environments on behalf of mobile devices
EP3851791A1,US9188508B1,2015-11-17,Richard Rector Meyer,"Method and system using an HVAC air handler and thermostat for building energy loss testing, monitoring and cost control"
EP3851791A1,US9131347B2,2015-09-08,Qualcomm Incorporated,Utilizing a pressure profile to determine a location context identifier
EP3851791A1,US10094905B2,2018-10-09,Qualcomm Incorporated,Opportunistic calibration of a barometer in a mobile device
EP3851791A1,GB2538510B,2019-10-16,Humberto Jose Moran Cirkovic,Interoperating sensing devices and mobile devices
EP3851791A1,US9711050B2,2017-07-18,Bao Tran,Smart vehicle
EP3851791A1,WO2017040027A1,2017-03-09,"Nextnav, Llc",Systems and methods for selecting atmospheric data of reference nodes for use in computing the altitude of a receiver
EP3851791A1,US10051434B2,2018-08-14,Qualcomm Incorporated,Selective crowdsourcing for multi-level positioning
EP3851791A1,WO2017175227A1,2017-10-12,Anagog Ltd.,Three dimensional map generation based on crowdsourced ‎positioning readings
EP3851791A1,US10064017B2,2018-08-28,"Nextnav, Llc",Characterizing and using building weather profile parameters
EP3851791A1,US10694325B2,2020-06-23,Google Llc,Determining position of a device in three-dimensional space and corresponding calibration techniques
EP3851791A1,US20180206078A1,2018-07-19,Qualcomm Incorporated,Method and apparatus for handling building pressurization during indoor positioning
EP3851791A1,GB201700816D0,2017-03-01,Sensewhere Ltd,Method and computing processing apparatus
EP3851791A1,US10278048B2,2019-04-30,Johnson Controls Technology Company,Systems and methods for enhancing building management system interaction and visualization
EP3851791A1,US10704905B2,2020-07-07,"Nextnav, Llc",Systems and methods for determining a reference pressure for use in estimating an altitude of a mobile device
EP3851791A1,KR20180135527A,2018-12-21,삼성전자주식회사,Apparatus for controllig home device and operation method thereof
EP3851791A1,US10602326B2,2020-03-24,"Polaris Wireless, Inc.","Detection of the occurrence of an event, based on barometric pressure measurements"
EP3851791A1,US20210172736A1,2021-06-10,Here Global B.V.,Supporting a determination of floor heights
EP3851791A1,US20190309968A1,2019-10-10,Carrier Corporation,Thermal management system with thermographic sensing
EP3851791A1,US11009248B2,2021-05-18,Air2O Inc.,Adaptive comfort control system
EP3851791A1,US11073441B2,2021-07-27,"Nextnav, Llc",Systems and methods for determining when to calibrate a pressure sensor of a mobile device
EP3851791A1,US10477358B1,2019-11-12,"Nextnav, Llc",Systems and methods for determining whether a mobile device is inside an environment experiencing adverse pressure variation conditions
EP3851791A1,WO2019228605A1,2019-12-05,Here Global B.V.,Multilevel altitude maps
EP3851791A1,EP3693699B1,2021-12-22,HERE Global B.V.,Determining of absolute altitudes of floors of a structure
EP3851791A1,EP3708955A1,2020-09-16,HERE Global B.V.,Improving multi-level altitude map
EP3851791A1,US11248815B2,2022-02-15,Here Global B.V.,Analyzing a mobile device's movement pattern during a pressure change to detect that a state of an air-conditioning system has changed
EP3851791A1,US20210215365A1,2021-07-15,Here Global B.V.,Analyzing sets of altitude data from mobile device groups to detect that a state of an air-conditioning system has changed
EP3851791A1,US20210215364A1,2021-07-15,Here Global B.V.,Analyzing pressure data from a stationary mobile device to detect that a state of an air-conditioning system has changed
EP3852270A1,US20190229077A1,2019-07-25,Ampleon Netherlands B.V.,Packaged RF Power Amplifier Having a High Power Density
EP3854645A1,US20190279502A1,2019-09-12,Here Global B.V.,"Method, apparatus, and system for detecting a merge lane traffic jam"
EP3854645A1,US20190383626A1,2019-12-19,"HERE Global, B.V.",Spatiotemporal lane maneuver delay for road navigation
EP3854940A1,DE19849637C1,2000-10-05,Esa Elektroschaltanlagen Grimm,"Central control, monitoring and diagnosis device for railway points heating has distributor device for each track section provided with measuring module and program-controlled device connected to bus system"
EP3854940A1,WO2008136743A1,2008-11-13,Swedesafe Marketing Ab,Heating system
EP3854940A1,EP2720513A1,2014-04-16,IFF GmbH,Inductive heating device for points and/or rails
EP3859279A1,JP3468182B2,2003-11-17,日本電気株式会社,Image matching apparatus and image matching method
EP3859279A1,WO2019141992A1,2019-07-25,Oxford University Innovation Limited,Localising a vehicle
EP3859279A1,US20190311205A1,2019-10-10,Here Global B.V.,"Method, apparatus, and system for determining polyline homogeneity"
EP3859632A1,WO2006106393A2,2006-10-12,Nokia Corporation,Access management in a wireless local area network
EP3859632A1,US20120170559A1,2012-07-05,Feinberg Eugene M,Method and system for out-of-band delivery of wireless network credentials
EP3859632A1,US20170147966A1,2017-05-25,Verizon Patent And Licensing Inc.,Inventory monitoring sensor system
EP3862239A1,US10109199B2,2018-10-23,Suzuki Motor Corporation,Prevention safety device in course change of small-sized vehicle
EP3862239A1,JP2018181475A,2018-11-15,株式会社デンソー,Automatic operation control device
EP3862239A1,US10318822B2,2019-06-11,GM Global Technology Operations LLC,Object tracking
EP3862775A1,CN110058224A,2019-07-26,中国铁道科学研究院集团有限公司铁道建筑研究所,Tunnel-liner detection method based on robot automatic tracing technology and radar detection technique
EP3862775A1,DE102018113614A1,2019-12-12,Rheinmetall Air Defence Ag,Aircraft launcher with a tower and at least one search and / or follower radar
EP3862919A1,JP2017047694A,2017-03-09,日立オートモティブシステムズ株式会社,Vehicle control device and vehicle control system
EP3862919A1,JP6289284B2,2018-03-07,ルネサスエレクトロニクス株式会社,Semiconductor device and control method
EP3862919A1,WO2018225225A1,2018-12-13,三菱電機株式会社,Vehicle control device
EP3863374A1,GB2248681A,1992-04-15,Alan Keith Baker,Microwave space and water heating system
EP3863374A1,US20110049134A1,2011-03-03,Duncan Linden L,Enhanced flash chamber
EP3863374A1,DE102010052448A1,2012-02-16,Kurt Fritzsche,"Method for microwave heating of water in e.g. domestic heating system, for use in e.g. shower bath, of house, involves adjusting microwave transmitter based on kilowatt power requirement of service water system"
EP3865016A1,FR2587058A1,1987-03-13,Alcan France Cie Aluminium,Assembly and articulation device for a trunnion-mounted door
EP3865016A1,EP2907951A1,2015-08-19,REMIS Gesellschaft für Entwicklung und Vertrieb von technischen Elementen mbH Köln,Commercial refrigerated shelf
EP3865016A1,FR3063510A1,2018-09-07,Etablissements Sogal Fabrication,PIVOT DEVICE FOR A DOOR
EP3865106A1,US5571274A,1996-11-05,Ergonomiprodukter I Bodafors Ab,Arm-rest device for a chair
EP3865106A1,NL2015541B1,2017-04-20,Focal Meditech B V,Joint for a balanced arm support and arm support comprising such joint.
EP3865107A1,GB1323861A,1973-07-18,Bath Inst Of Medical Eng,Arm rest for invalid chair cularly suitable for flooring
EP3865107A1,EP2997947A1,2016-03-23,Focal Meditech B.V.,Moving aid for the (fore)arm of a person
EP3865107A1,NL2015541B1,2017-04-20,Focal Meditech B V,Joint for a balanced arm support and arm support comprising such joint.
EP3865409A1,US3106280A,1963-10-08,Baker Perkins Inc,Transfer of articles between moving conveyor means
EP3865409A1,US5088912A,1992-02-18,"Raque Food Systems, Inc.",Dough processing and conveyor system
EP3865409A1,US5123231A,1992-06-23,Fallas David M,Product grouping and packing apparatus and method
EP3865409A1,JP2018138463A,2018-09-06,ヒラヤマプロダクツ株式会社,Boxing device
EP3865409A1,DE10201182A1,2003-07-24,Cfs Gmbh Kempten,positioning
EP3865409A1,DE102017120823A1,2019-03-14,Vemag Maschinenbau Gmbh,"Method and apparatus for grouping and aligning and packaging individual food products, especially patty piles"
EP3865997A1,0,0,0,0
EP3868637A1,DE202014003119U1,2014-08-14,Eckhard Csallner,load wheel
EP3868637A1,WO2018136727A1,2018-07-26,"Juggernaut Cargo, Inc.",Two-tiered structural frame for a three-wheeled cargo bike
EP3868637A1,CN208789864U,2019-04-26,天津市路士美科技发展有限公司,A kind of turning of bicycle link mechanism
EP3868637A1,MX2017015508A,2019-06-03,Olin Augusto Perez Gomez,Cargo-type bicycle.
EP3868637A1,EP3500480A1,2019-06-26,"Hauler Cycles, LLC",Bicycle conversion kit and cargo bicycle apparatus
EP3868637A1,KR102042759B1,2019-11-08,이정우,Front suspension for vehicle
EP3868808A1,US6242499B1,2001-06-05,Goldschmidt Ag,"Polyglycerol partial esters of fatty acids and polyfunctional carboxylic acids, their preparation and use"
EP3868808A1,US6409997B1,2002-06-25,Neutrogena Corporation,Wax cosmetic stick
EP3868808A1,JP2005132729A,2005-05-26,Sakamoto Yakuhin Kogyo Co Ltd,Cosmetic
EP3868808A1,EP1857091A1,2007-11-21,"Kokyu Alcohol Kogyo Co., Ltd.",Cosmetic
EP3868808A1,EP2359803A1,2011-08-24,Evonik Goldschmidt GmbH,Cosmetic composition containing polyglycerol partial ester
EP3868808A1,US8465730B1,2013-06-18,Surfatech Corporation,Polyglycerol polyesters
EP3868808A1,US20180318193A1,2018-11-08,Bayer Healthcare Llc,Enhanced efficiency of sunscreen compositions
EP3868808A1,CN102038616B,2015-11-25,赢创德固赛有限公司,Stable water-in-oil emulsion system
EP3868808A1,JP6807939B2,2021-01-06,クアドライズ インターナショナル リミテッド,Oil-in-water emulsion
EP3868809A1,US6242499B1,2001-06-05,Goldschmidt Ag,"Polyglycerol partial esters of fatty acids and polyfunctional carboxylic acids, their preparation and use"
EP3868809A1,JP2005132729A,2005-05-26,Sakamoto Yakuhin Kogyo Co Ltd,Cosmetic
EP3868809A1,EP1857091A1,2007-11-21,"Kokyu Alcohol Kogyo Co., Ltd.",Cosmetic
EP3868809A1,US20110091397A1,2011-04-21,Evonik Goldschmidt Gmbh,Stable water-in-oil emulsion system
EP3868809A1,EP2359803A1,2011-08-24,Evonik Goldschmidt GmbH,Cosmetic composition containing polyglycerol partial ester
EP3868809A1,US8465730B1,2013-06-18,Surfatech Corporation,Polyglycerol polyesters
EP3868809A1,US6409997B1,2002-06-25,Neutrogena Corporation,Wax cosmetic stick
EP3868809A1,US20100272657A1,2010-10-28,Akzo Nobel Chemicals International B.V.,Enhanced efficiency of sunscreen compositions
EP3868809A1,JP6807939B2,2021-01-06,クアドライズ インターナショナル リミテッド,Oil-in-water emulsion
EP3869529A1,US2899511A,1959-08-11,,fraser
EP3869529A1,US4401867A,1983-08-30,Starkstrom Gummersbach Gmbh,Switching device with forced opening of the contacts
EP3869529A1,JPH0652748A,1994-02-25,Idec Izumi Corp,Switch device for safety
EP3869529A1,DE69027696T2,1997-03-06,Omron Tateisi Electronics Co,Limit switch
EP3869529A1,DE19923528A1,1999-11-25,Geze Gmbh,Automatic protective doors for machines and plants
EP3869529A1,DE10019927C1,2001-10-31,Schmersal K A Gmbh & Co,"Electric safety switch e.g. end switch, has rotary switch operator provided with crank for sliding movement of contact carrier supporting contact bridge"
EP3869529A1,JP2002367470A,2002-12-20,Omron Corp,Switch
EP3869529A1,DE10244372C1,2003-11-27,Moeller Gmbh,Position switch has sliding contact carrier provided with windows fitted with contact carriers in variable configuration
EP3869529A1,DE69827512T2,2005-12-01,Idec Izumi Corp.,"PUSHBUTTON, DEVICE FOR OPERATION AND KEYBOARD WITH THIS SWITCH"
EP3869529A1,DE202011000948U1,2011-06-28,Alpha Deuren International Bv,safety device
EP3871547A1,US5765235A,1998-06-16,Derek's Patent B.V.,Anti-condensation visor
EP3871547A1,US6922850B1,2005-08-02,Derek's Patent B.V.,Visor assembly
EP3871547A1,WO2008096178A1,2008-08-14,Hd Inspiration B.V.,Visor overlay assembly
EP3871547A1,US20080290081A1,2008-11-27,Nel Technologies Limited,Anti-Fogging Device and Anti-Fogging  Viewing Member
EP3871547A1,WO2011001278A1,2011-01-06,Raleri S.R.L.,Visor retention system
EP3871547A1,EP3469941A1,2019-04-17,Pinlock Patent B.V.,Visor assembly
EP3871547A1,US20190133238A1,2019-05-09,Cheng-Liang Tsai,Multifunctional lens assembly
EP3871940A1,US20050094729A1,2005-05-05,"Visionflow, Inc.",Software and hardware partitioning for multi-standard video compression and decompression
EP3871940A1,DE102014200101A1,2015-07-09,Bayerische Motoren Werke Aktiengesellschaft,Switch connection device for a motor vehicle communication network
EP3871940A1,JP2017047694A,2017-03-09,日立オートモティブシステムズ株式会社,Vehicle control device and vehicle control system
EP3871940A1,DE102016105876A1,2017-10-05,Connaught Electronics Ltd.,"Electronic control unit for a vehicle with separate data connection, assistance system, vehicle and method"
EP3871940A1,JP6289284B2,2018-03-07,ルネサスエレクトロニクス株式会社,Semiconductor device and control method
EP3871940A1,WO2018225225A1,2018-12-13,三菱電機株式会社,Vehicle control device
EP3871940A1,US20190050685A1,2019-02-14,Intel Corporation,Distributed object detection processing
EP3871940A1,US20190250611A1,2019-08-15,Nvidia Corporation,Sharing sensor data between multiple controllers to support vehicle operations
EP3872005A1,EP0627371A1,1994-12-07,Ferag AG,Method for order picking and device therefor
EP3872005A1,EP2213596A1,2010-08-04,SH Cogent Logistics PTE LTD.,Container depot
EP3872005A1,WO2017217820A1,2017-12-21,시에스엔지니어링 주식회사,Storehouse in which containers are to be loaded
EP3872099A1,EP0447177A2,1991-09-18,Mobil Oil Corporation,Process for the production of linear low density ethylene copolymers
EP3872099A1,GB2245273A,1992-01-02,Toyo Engineering Corp,Method for extracting impurities from a polymer dispersion
EP3872099A1,US20040092406A1,2004-05-13,"Fuji Electric Co., Ltd.",Method to refine lubricant for a magnetic recording medium
EP3872099A1,JP2005139306A,2005-06-02,Mitsubishi Chemicals Corp,Purification treatment method of polyester resin
EP3872099A1,CN101654515A,2010-02-24,中国科学院成都有机化学有限公司,Method for suspending and polymerizing p-dioxane ketone in supercritical carbon dioxide
EP3872518A1,KR100947805B1,2010-03-15,한국전자통신연구원,Method and equipment for reducing location uncertainty in asset tracking system using wireless sensor network
EP3872518A1,US9301100B1,2016-03-29,Blackberry Limited,Indoor positioning systems and wireless fingerprints
EP3872518A1,WO2018222354A1,2018-12-06,Apple Inc.,Extending a radio map
EP3872518A1,US10477609B2,2019-11-12,Apple Inc.,Healing a radio map
EP3872669A1,0,0,0,0
EP3873045A1,US6389273B1,2002-05-14,"Delphi Technologies, Inc.",Adjacent channel interference reduction in a FM receiver
EP3873045A1,US20100130152A1,2010-05-27,Whikehart J William,Automatic bandwidth control with high-deviation detection
EP3873045A1,US4969207A,1990-11-06,Nippon Telegraph And Telephone Corporation,Radio receiver with reception deterioration compensation
EP3873045A1,US5121430C2,2002-09-10,Quad Dimension Inc,Storm alert for emergencies
EP3873045A1,FR2760845B1,1999-05-14,Electricite De France,DEVICE FOR CONTROLLING THE TRANSMISSION OF CARRIER CURRENTS ON A LV NETWORK
EP3873045A1,US6839388B2,2005-01-04,Koninklijke Philips Electronics N.V.,System and method for providing frequency domain synchronization for single carrier signals
EP3873045A1,JP3711117B2,2005-10-26,株式会社東芝,Wireless receiver
EP3873045A1,WO2015133953A1,2015-09-11,Telefonaktiebolaget L M Ericsson (Publ),Method and arrangement for inter-cell interference coordination
EP3873045A1,CN107070581B,2019-10-25,上海华为技术有限公司,A kind of interference elimination method and base station
EP3876165A2,0,0,0,0
EP3876474A1,US20060233193A1,2006-10-19,Koninklijke Philips Electronics N.V.,Time-triggered communication system and method for the synchronized start of a dual-channel network
EP3876474A1,US20140050273A1,2014-02-20,"Ikanos Communications, Inc.",Robust handshake procedure in cross-talk environments
EP3878733A1,EP1270405A2,2003-01-02,The Boeing Company,Hydraulic actuation system for cargo doors with camtype latches
EP3878733A1,US20080071398A1,2008-03-20,The Boeing Company,System and method for compartment control
EP3878733A1,US20090242699A1,2009-10-01,Wentland Mark E,Knowledge based access and access hierarchy in an aircraft
EP3878733A1,US20110174170A1,2011-07-21,"B/E Aerospace, Inc.",Integrated vehicle galley trash compactor
EP3878733A1,DE102014114915A1,2016-04-14,Airbus Operations Gmbh,Overhead luggage storage compartment with shape memory actuator
EP3878733A1,US20180051502A1,2018-02-22,Magna Closures Inc.,Power door presenter with latching feature
EP3878733A1,EP3372502A1,2018-09-12,The Boeing Company,Vehicles including electronic stowage bin control systems
EP3878733A1,DE102018200141A1,2019-07-11,Airbus Operations Gmbh,PORCH COOKING MONUMENT WITH ELECTRIC LOCK FOR AN AIR-OR SPACE VEHICLE
EP3878743A1,EP0717470A2,1996-06-19,Molex Incorporated,Floating panel mount system for electrical connectors
EP3878743A1,EP2495828A1,2012-09-05,EADS Deutschland GmbH,Bearing for a connector on a casing
EP3878743A1,US20150266580A1,2015-09-24,"Mag Aerospace Industries, Llc",Dispensing architecture for a hybrid fountain beverage consumable cart and galley dispensing system
EP3878743A1,EP3514889A1,2019-07-24,TE Connectivity Corporation,Communication system having coaxial connector assembly
EP3878743A1,US20190308744A1,2019-10-10,Airbus Operations Gmbh,"Monitoring System For The Cabin Of An Aircraft, Data Distribution Apparatus And Aircraft"
EP3878746A1,US20080120187A1,2008-05-22,"B/E Aerospace, Inc.",Mobile serving cart and system incorporating same
EP3878746A1,US20110220527A1,2011-09-15,Airbus Operations Gmbh,Sealable apparatus with data- and energy transmission through electromagnetic induction
EP3878746A1,EP2419329A2,2012-02-22,The Boeing Company,Customizable service space
EP3878746A1,US20190210730A1,2019-07-11,Airbus Operations Gmbh,Galley monument with electrical locking for an aircraft or spacecraft
EP3878746A1,US8543259B2,2013-09-24,The Boeing Company,System and method for virtual information
EP3878746A1,US8378825B2,2013-02-19,Airbus Operations Gmbh,System and method for stockkeeping in an aircraft galley
EP3878746A1,JP5543770B2,2014-07-09,株式会社ジャムコ,Aircraft galley control system
EP3878746A1,US20150294227A1,2015-10-15,"E-Gatematrix, Llc",Dynamic rule based aircraft catering logistics system
EP3878746A1,WO2017027406A1,2017-02-16,"B/E Aerospace, Inc.",Vehicle refrigeration system utilizing individually controllable galley cart fans
EP3878746A1,DE102015016317A1,2017-06-22,Uwe Dieter Weigele,"Table for a cabin of a vehicle, temperature control device for meals, food temperature control system and method for tempering food in a cabin of a vehicle"
EP3878746A1,DE102016012692A1,2018-04-26,Uwe Dieter Weigele,"Tempering system and oven for controlling the temperature of food in a vehicle, rack for holding food containers and method for controlling the temperature of food in a vehicle"
EP3878746A1,US20200108932A1,2020-04-09,The Boeing Company,Galley cart with selectable meal preparation
EP3878747A1,GB191310118A,1914-03-12,John Buckingham Ltd,"Improved Fastening Means for Pair or Double Doors, particularly applicable to Vehicles."
EP3878747A1,GB398941A,1933-09-28,William Guy Wood,"Improvements in fastenings for doors, windows or the like"
EP3878747A1,EP0659965A2,1995-06-28,Wilhelmus Antonius Stephanus Lokkerbol,"Device for securing doors against unauthorized opening thereof, in particular for the doors of a motor vehicle"
EP3878747A1,US20070200368A1,2007-08-30,Oshkosh Truck Corporation,Compartment door latch mechanism
EP3878747A1,EP1983131A2,2008-10-22,Sell Gmbh,Device for sealing a door of a heating device in aircraft kitchens
EP3878747A1,US20110126598A1,2011-06-02,Bacon Bruce C,Remotely operated locking paddle handle latch assembly for closures and the like
EP3878747A1,EP2796647A1,2014-10-29,Steinbach & Vollmann GmbH & Co. KG,Espagnolette lock
EP3878747A1,CA2865344A1,2016-03-26,Rousseau Metal Inc.,"Door locking system, door handle mechanism, door featuring such a system or mechanism, kit to assemble them and corresponding assembly and operation methods"
EP3878747A1,WO2019129437A1,2019-07-04,Arcelik Anonim Sirketi,An appliance suitable to be used in aircrafts
EP3878926A1,US3771729A,1973-11-13,Air Prod & Chem,Cryogenic comminution system
EP3878926A1,US3885744A,1975-05-27,Air Prod & Chem,Method and apparatus for crushing and separating scrap material
EP3878926A1,US4175396A,1979-11-27,"Air Products And Chemicals, Inc.",Cryogenic embrittlement freezer with gas lock
EP3878926A1,US4406411A,1983-09-27,Ford Motor Company,Reclamation and rejuvenation of plastic and metal from metallized plastic
EP3878926A1,US4483488A,1984-11-20,"Air Products And Chemicals, Inc.",Method and apparatus for recovering thermoplastic from coated fabric scrap
EP3878926A1,US5137558A,1992-08-11,"Air Products And Chemicals, Inc.",Liquefied natural gas refrigeration transfer to a cryogenics air separation unit using high presure nitrogen stream
EP3878926A1,US5139547A,1992-08-18,"Air Products And Chemicals, Inc.",Production of liquid nitrogen using liquefied natural gas as sole refrigerant
EP3878926A1,US5141543A,1992-08-25,"Air Products And Chemicals, Inc.",Use of liquefied natural gas (LNG) coupled with a cold expander to produce liquid nitrogen
EP3878926A1,US5203511A,1993-04-20,"Air Products And Chemicals, Inc.",Method for fine grinding
EP3878926A1,JP2002294251A,2002-10-09,Idemitsu Kosan Co Ltd,Cracking method for hydrocarbon polymer
EP3878926A1,WO2003041931A1,2003-05-22,"Kolon Construction Co., Ltd.",Freeze-grinding method of the waste materials using the cooled air.
EP3878926A1,WO2005068920A1,2005-07-28,Supercool Llc,System and method for cryogenic cooling using liquefied natural gas
EP3878926A1,US20080000266A1,2008-01-03,Dee Douglas P,System to increase capacity of LNG-based liquefier in air separation process
EP3878926A1,US20080216512A1,2008-09-11,Donn Michael Herron,Air separation process utilizing refrigeration extracted from LNG for production of liquid oxygen
EP3878926A1,US20090100863A1,2009-04-23,"Air Products And Chemicals, Inc.",System to Cold Compress an Air Stream Using Natural Gas Refrigeration
EP3878926A1,EP2669613A1,2013-12-04,Linde Aktiengesellschaft,Method and device for liquefying nitrogen
EP3878926A1,RU2522615C2,2014-07-20,Федеральное государственное бюджетное учреждение науки Ордена Трудового Красного Знамени Институт нефтехимического синтеза им. А.В. Топчиева Российской академии наук (ИНХС РАН),Method of combined refinery of oil fractions and polymer wastes
EP3878926A1,US20140228204A1,2014-08-14,Saudi Basic Industries Corporation,Conversion of plastics to olefin and aromatic products
EP3878926A1,US20180371326A1,2018-12-27,Solvay Sa,Use of a catalyst composition for the catalytic depolymerization of plastics waste
