publication_number,patent_citation,publication_date,assignee,title
EP3536384A1,NL1004153C2,1998-03-31,Cooperatie Cosun U A,New fructan derivatives.
EP3536384A1,US6395692B1,2002-05-28,The Dial Corporation,Mild cleansing bar compositions
EP3536384A1,US7528100B2,2009-05-05,Rhodia Inc.,Derivatized polysaccharide polymer
EP3536384A1,DK3315593T3,2020-03-16,Cooeperatie Koninklijke Cosun U A,Detergent composition comprising a cationic derivative of a polysaccharide
EP3540141B1,KR101012010B1,2011-01-31,서울시립대학교 산학협력단,Built-up Beam having Profiled Steel Web
EP3540141B1,DE102010025042A1,2011-12-22,Deltastaal B.V.,Steel beam for precast ceilings
EP3540141B1,CN105019595A,2015-11-04,东南大学,Corrugated steel web with steel-concrete composite structure
EP3540141B1,DE202015104628U1,2016-12-05,Pfeifer Holding Gmbh & Co. Kg,Support beam for ceiling systems and ceiling system
EP3542664A1,US1779621A,1930-10-28,Hal E Moore,Key holder
EP3542664A1,US1943844A,1934-01-16,Slotnick Lco,Key container
EP3542664A1,GB461719A,1937-02-23,William Kinnell Petrie,Improvements in or relating to key holders
EP3542664A1,GB508859A,1939-07-06,William Kinnell Petrie,Improvements in or relating to key holders
EP3542664A1,US2473758A,1949-06-21,Maitlen & Benson Inc,Tip cleaner holder
EP3542664A1,US548065A,1895-10-15,,Key-case
EP3542664A1,US2627743A,1953-02-10,Carl A Ribbing,Key case
EP3542664A1,US2593030A,1952-04-15,Ragnar W Holmgren,Key case
EP3542664A1,US3618346A,1971-11-09,David H Humphrey,Key holder and key
EP3542664A1,US3765201A,1973-10-16,D Humphrey,Key holder
EP3542664A1,US3832874A,1974-09-03,R Willis,Key holder
EP3542664A1,US4660397A,1987-04-28,Girimont John V,Key holder with key ejecting means
EP3542664A1,US5720211A,1998-02-24,Cahan; Leslie L.,Key blanking apparatus
EP3542664A1,US20060086163A1,2006-04-27,Josh Downes,Modified key enclosure
EP3542664A1,US20090241622A1,2009-10-01,Daniel Luo,Handle-less key assembly
EP3542664A1,US8485007B2,2013-07-16,"Keypoint, Inc.",Key organizing device
EP3542664A1,WO2011040967A1,2011-04-07,Palmer David H,Oblong object holder
EP3542664A1,US8322523B2,2012-12-04,Palmer David H,Oblong object holder
EP3542664A1,WO2011040962A1,2011-04-07,Palmer David H,Oblong object holder
EP3542664A1,US20170055662A1,2017-03-02,Michael Taylor,"System, apparatus, and method of holding keys"
EP3543277B1,US2130948A,1938-09-20,Du Pont,Synthetic fiber
EP3543277B1,NL295748A,,,
EP3543277B1,GB1219335A,1971-01-13,Gen Electric,Purification of aryl substituted polyphenylene ethers
EP3543277B1,DE3342178A1,1985-05-30,"Basf Ag, 6700 Ludwigshafen",Process for the removal of the catalyst from polyphenylene ethers
EP3543277B1,US5102591A,1992-04-07,General Electric Company,Method for removing volatile substances from polyphenylene ether resin blends
EP3543277B1,ZA904304B,1992-02-26,Du Pont,A method for removing odorous impurities from dimethyl ether
EP3543277B1,US5057642A,1991-10-15,Phillips Petroleum Company,Removal of basic impurities from olefin streams
EP3543277B1,JP3389553B2,2003-03-24,大塚化学株式会社,"Method for modifying phenoxyphosphazene-based compound, flame-retardant resin composition, and flame-retardant resin molded article"
EP3543277B1,US6962967B2,2005-11-08,Basf Corporation,Method of purifying polyether polyols of non-volatile impurities
EP3543277B1,US7557179B2,2009-07-07,Sabic Innovative Plastics Ip B.V.,Poly(arylene ether) fractionation method
EP3543277B1,US7595367B2,2009-09-29,Sabic Innovative Plastics Ip B.V.,Poly(arylene ether) preparation method
EP3543277B1,US8025158B2,2011-09-27,Sabic Innovative Plastics Ip B.V.,"High molecular weight poly(2,6-dimethyl-1,4-phenylene ether) and process therefor"
EP3543277B1,WO2009154440A1,2009-12-23,Bender Analytical Holding B.V.,Method for removing impurities from biopolymer material
EP3543277B1,US8017697B2,2011-09-13,Sabic Innovative Plastics Ip B.V.,Poly(arylene ether)-polysiloxane composition and method
EP3543277B1,CN102190792B,2012-12-05,苏州大学,Functionalized hyperbranched polyphenylene ether and method for preparing same
EP3543277B1,US8859646B2,2014-10-14,Sabic Global Technologies B.V.,Poly(phenylene ether) process
EP3543277B1,US8466253B1,2013-06-18,Sabic Innovative Plastics Ip B.V.,Poly(phenylene ether) process
EP3543277B1,WO2016181194A1,2016-11-17,Sabic Global Technologies B.V.,"Reinforced poly(phenylene ether) compositions, and articles prepared therefrom"
EP3543906A1,US9275136B1,2016-03-01,Google Inc.,Method for siren detection based on audio samples
EP3543906A1,US20160073229A1,2016-03-10,Here Global B.V.,Method and apparatus for providing point-of-interest detection via feature analysis and mobile device position information
EP3543906A1,WO2018015811A1,2018-01-25,Mobileye Vision Technologies Ltd.,"Crowdsourcing and distributing a sparse map, and lane measurements for autonomous vehicle navigation"
EP3543906A1,US20180053102A1,2018-02-22,Toyota Jidosha Kabushiki Kaisha,Individualized Adaptation of Driver Action Prediction Models
EP3543906A1,US20050288827A1,2005-12-29,General Motors Corporation,Method and system for providing customer configuration of upload data sets in telematics systems
EP3543906A1,JP4840069B2,2011-12-21,アイシン・エィ・ダブリュ株式会社,Navigation system
EP3543906A1,US9111146B2,2015-08-18,Tivo Inc.,Systems and methods for semantically classifying and normalizing shots in video
EP3543906A1,AU2011305154B2,2015-02-05,Irobot Corporation,Systems and methods for VSLAM optimization
EP3543906A1,DE102012107886A1,2014-02-27,Continental Teves Ag & Co. Ohg,Method for the electronic detection of traffic signs
EP3543906A1,US9489635B1,2016-11-08,Google Inc.,Methods and systems for vehicle perception feedback to classify data representative of types of objects and to request feedback regarding such classifications
EP3543906A1,US9563199B1,2017-02-07,Google Inc.,Assisted perception for autonomous vehicles
EP3543906A1,US9384402B1,2016-07-05,Google Inc.,Image and video compression for remote vehicle assistance
EP3543906A1,US9690290B2,2017-06-27,"Toyota Motor Engineering & Manufacturing North America, Inc.",Situation-based transfer of vehicle sensor data during remote operation of autonomous vehicles
EP3543906A1,DE102016003969B4,2019-02-21,Audi Ag,Method for acquiring environmental data by means of several motor vehicles
EP3543906A1,WO2018009552A1,2018-01-11,Nauto Global Limited,System and method for image analysis
EP3543906A1,US20180224284A1,2018-08-09,Robert Bosch Gmbh,Distributed autonomous mapping
EP3543906A1,US10884409B2,2021-01-05,Mentor Graphics (Deutschland) Gmbh,Training of machine learning sensor data classification system
EP3543906A1,DE102017209496B4,2020-10-01,Robert Bosch Gmbh,Method and device for classifying an object for a vehicle
EP3543906A1,US11106927B2,2021-08-31,Direct Current Capital LLC,Method for monitoring an interior state of an autonomous vehicle
EP3543969A1,EP1640546A1,2006-03-29,Brink's France,Transport and storage container for valuable items
EP3543969A1,WO2014022868A1,2014-02-06,Robson Michael Donald,Bank note protection
EP3543969B1,FR2875527A1,2006-03-24,Brink S France Sa,"Valuables e.g. banknote, storage and transport container for use as e.g. bag, has grid with openings for chemical product whose speed and dispersion is controlled by decomposition of propellant and number, disposition and size of openings"
EP3543969B1,WO2014022868A1,2014-02-06,Robson Michael Donald,Bank note protection
EP3544239A1,US20130290580A1,2013-10-31,Florian Hartwich,Method and device for serial data transmission at a switchable data rate
EP3544239A1,EP2660974A2,2013-11-06,Infineon Technologies AG,Transmitter circuit and method for controlling operation thereof
EP3544239A1,US20130322463A1,2013-12-05,Florian Hartwich,Device and method for serial data transmission at a high data rate
EP3544239A1,US20160254926A1,2016-09-01,Robert Bosch Gmbh,Subscriber station for a bus system and method for improving the quality of reception in a bus system
EP3544239A1,US20170063571A1,2017-03-02,Robert Bosch Gmbh,User station for a bus system and method for reducing line-conducted emissions in a bus system
EP3544239A1,US7594226B2,2009-09-22,National Instruments Corporation,Implementation of packet-based communications in a reconfigurable hardware element
EP3544239A1,US8566632B2,2013-10-22,Nxp B.V.,Multi-rate sampling for network receiving nodes using distributed clock synchronization
EP3544239A1,US9231789B2,2016-01-05,Infineon Technologies Ag,Transmitter circuit and method for operating thereof
EP3544239A1,US9471528B2,2016-10-18,Nxp B.V.,Controller area network (CAN) transceiver and method for operating a CAN transceiver
EP3544239A1,US9330045B2,2016-05-03,Nxp B.V.,Controller area network (CAN) device and method for controlling CAN traffic
EP3544239A1,US10452504B2,2019-10-22,Nxp B.V.,Controller area network (CAN) device and method for emulating classic CAN error management
EP3544239A1,EP2800316A1,2014-11-05,Renesas Electronics Europe GmbH,Can fd
EP3544239A1,DE102014204050A1,2015-09-10,Robert Bosch Gmbh,Subscriber station for a bus system and method for improving the transmission quality in a bus system
EP3544239A1,DE102014210505A1,2015-12-03,Robert Bosch Gmbh,Transmission unit with test function
EP3544239A1,US9825918B2,2017-11-21,Nxp B.V.,Controller area network (CAN) device and method for operating a CAN device
EP3544239A1,US10095634B2,2018-10-09,Nxp B.V.,In-vehicle network (IVN) device and method for operating an IVN device
EP3544239A1,US10614016B2,2020-04-07,Nxp B.V.,Controller area network (CAN) device and method for operating a CAN device
EP3544239A1,EP3349372B1,2019-12-04,Volkswagen Aktiengesellschaft,Method for adjusting the interference level for a wireless communication from a first mobile station to a second mobile station and adapted mobile station for the use in the method and adapted vehicle
EP3547362A2,US7247932B1,2007-07-24,Megica Corporation,Chip package with capacitor
EP3547362A2,US6951769B2,2005-10-04,Texas Instruments Incorporated,Method for stripping sacrificial layer in MEMS assembly
EP3547362A2,US7615856B2,2009-11-10,"Sanyo Electric Co., Ltd.",Integrated antenna type circuit apparatus
EP3547362A2,US7169649B2,2007-01-30,"Palo Alto Research Center, Inc.","Wafer scale integration of electroplated 3D structures using successive lithography, electroplated sacrificial layers, and flip-chip bonding"
EP3547362A2,DE102006023123B4,2011-01-13,Infineon Technologies Ag,Distance detection radar for vehicles with a semiconductor module with components for high frequency technology in plastic housing and method for producing a semiconductor module with components for a distance detection radar for vehicles in a plastic housing
EP3547362A2,US7696841B2,2010-04-13,Avago Technologies Wireless Ip (Singapore) Pte. Ltd.,"Power amplifier utilizing quadrature hybrid for power dividing, combining and impedance matching"
EP3547362A2,US7397121B2,2008-07-08,Megica Corporation,Semiconductor chip with post-passivation scheme formed over passivation layer
EP3547362A2,US7932615B2,2011-04-26,"Amkor Technology, Inc.",Electronic devices including solder bumps on compliant dielectric layers
EP3547362A2,WO2007125752A1,2007-11-08,"Murata Manufacturing Co., Ltd.",Article provided with feed circuit board
EP3547362A2,US7518229B2,2009-04-14,International Business Machines Corporation,Versatile Si-based packaging with integrated passive components for mmWave applications
EP3547362A2,US7768457B2,2010-08-03,"Vubiq, Inc.",Integrated antenna and chip package and method of manufacturing thereof
EP3547362A2,US7675466B2,2010-03-09,International Business Machines Corporation,Antenna array feed line structures for millimeter wave applications
EP3547362A2,US8368519B2,2013-02-05,International Business Machines Corporation,Packaging a semiconductor wafer
EP3547362A2,TWI370530B,2012-08-11,Advanced Semiconductor Eng,Semiconductor package having an antenna
EP3547362A2,US8278749B2,2012-10-02,Infineon Technologies Ag,Integrated antennas in wafer level package
EP3547362A2,US8187920B2,2012-05-29,Texas Instruments Incorporated,Integrated circuit micro-module
EP3547362A2,US9543262B1,2017-01-10,Cypress Semiconductor Corporation,Self aligned bump passivation
EP3547362A2,CN201629397U,2010-11-10,鸿富锦精密工业（深圳）有限公司,Integrated circuit combination
EP3547362A2,KR101658492B1,2016-09-21,삼성전자주식회사,Method for forming fine patterns and method for manufacturing a semiconductor device by using the same
EP3547362A2,EP2759067B1,2019-11-06,"Keyssa, Inc.",Wireless communication with dielectric medium
EP3547362A2,EP2570803B1,2018-03-21,Nxp B.V.,pH sensor and manufacturing method
EP3547362A2,US8580672B2,2013-11-12,Globalfoundries Inc.,Methods of forming bump structures that include a protection layer
EP3547362A2,US9190979B2,2015-11-17,"Rf Micro Devices, Inc.",Hybrid coupler
EP3547362A2,US9711465B2,2017-07-18,"Taiwan Semiconductor Manufacturing Co., Ltd.",Antenna cavity structure for integrated patch antenna in integrated fan-out packaging
EP3547362A2,US9153542B2,2015-10-06,"Advanced Semiconductor Engineering, Inc.",Semiconductor package having an antenna and manufacturing method thereof
EP3547362A2,US9324020B2,2016-04-26,Nxp B.V.,Antenna structures and methods for omni directional radiation patterns
EP3547362A2,US8952521B2,2015-02-10,Infineon Technologies Ag,Semiconductor packages with integrated antenna and method of forming thereof
EP3547362A2,DE102013111569B4,2021-05-06,Infineon Technologies Ag,Semiconductor packages with integrated antennas and processes for their production
EP3547362A2,US9431369B2,2016-08-30,"Taiwan Semiconductor Manufacturing Company, Ltd.",Antenna apparatus and method
EP3547362A2,US8916038B2,2014-12-23,Gtat Corporation,Free-standing metallic article for semiconductors
EP3547362A2,US9129981B2,2015-09-08,Freescale Semiconductor Inc.,Methods for the production of microelectronic packages having radiofrequency stand-off layers
EP3547362A2,US9910145B2,2018-03-06,Infineon Technologies Ag,"Wireless communication system, a radar system and a method for determining a position information of an object"
EP3547362A2,US9608334B2,2017-03-28,Nxp B.V.,Radar antenna system
EP3547362A2,US9630834B2,2017-04-25,"InSense, Inc.",Wafer scale monolithic CMOS-integration of free- and non-free-standing Metal- and Metal alloy-based MEMS structures in a sealed cavity
EP3547362A2,US10317512B2,2019-06-11,Infineon Technologies Ag,RF system with an RFIC and antenna system
EP3547362A2,US20180240762A1,2018-08-23,Intel Corporation,Microelectronic devices designed with compound semiconductor devices and integrated on an inter die fabric
EP3547362A2,US10770795B2,2020-09-08,"Taiwan Semiconductor Manufacturing Co., Ltd.",Antenna device and method for manufacturing antenna device
EP3547362A2,US10594019B2,2020-03-17,International Business Machines Corporation,Wireless communications package with integrated antenna array
EP3547362A2,DE102017200124A1,2018-07-05,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Wafer Level Packages with integrated or embedded antenna
EP3547362A2,DE102017200122B4,2020-07-23,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,"Wafer level package with integrated antennas and means for shielding, system for this and method for its production"
EP3547362A2,US10096558B1,2018-10-09,National Chung Shan Institute Of Science And Technology,"Multi-band antenna package structure, manufacturing method thereof and communication device"
EP3547362A3,US20060290444A1,2006-12-28,Chen Pin-Fan,"Power amplifier utilizing quadrature hybrid for power dividing, combining and impedance matching"
EP3547362A3,US20080029886A1,2008-02-07,International Business Machines Corporation,Versatile Si-based packaging with integrated passive components for mmWave applications
EP3547362A3,US20090096589A1,2009-04-16,International Business Machines Corporation,Packaging a semiconductor wafer
EP3547362A3,US20110127665A1,2011-06-02,"Hon Hai Precision Industry Co., Ltd.",Integrated circuit module
EP3547362A3,US20130285763A1,2013-10-31,"Rf Micro Devices, Inc.",Hybrid coupler
EP3547362A3,DE102013111569A1,2014-04-24,Infineon Technologies Ag,"Semiconductor package of semiconductor system, has chip that is provided with several contact pads on first major surface, and substrate that is located in first Vias tab that is provided with first antenna structure"
EP3547362A3,US20150348920A1,2015-12-03,Freescale Semiconductor Inc.,Microelectronic packages having radiofrequency stand-off layers and methods for the production thereof
EP3547362A3,US7247932B1,2007-07-24,Megica Corporation,Chip package with capacitor
EP3547362A3,US6951769B2,2005-10-04,Texas Instruments Incorporated,Method for stripping sacrificial layer in MEMS assembly
EP3547362A3,US7615856B2,2009-11-10,"Sanyo Electric Co., Ltd.",Integrated antenna type circuit apparatus
EP3547362A3,US7169649B2,2007-01-30,"Palo Alto Research Center, Inc.","Wafer scale integration of electroplated 3D structures using successive lithography, electroplated sacrificial layers, and flip-chip bonding"
EP3547362A3,DE102006023123B4,2011-01-13,Infineon Technologies Ag,Distance detection radar for vehicles with a semiconductor module with components for high frequency technology in plastic housing and method for producing a semiconductor module with components for a distance detection radar for vehicles in a plastic housing
EP3547362A3,US7397121B2,2008-07-08,Megica Corporation,Semiconductor chip with post-passivation scheme formed over passivation layer
EP3547362A3,US7932615B2,2011-04-26,"Amkor Technology, Inc.",Electronic devices including solder bumps on compliant dielectric layers
EP3547362A3,WO2007125752A1,2007-11-08,"Murata Manufacturing Co., Ltd.",Article provided with feed circuit board
EP3547362A3,US7768457B2,2010-08-03,"Vubiq, Inc.",Integrated antenna and chip package and method of manufacturing thereof
EP3547362A3,US7675466B2,2010-03-09,International Business Machines Corporation,Antenna array feed line structures for millimeter wave applications
EP3547362A3,TWI370530B,2012-08-11,Advanced Semiconductor Eng,Semiconductor package having an antenna
EP3547362A3,US8278749B2,2012-10-02,Infineon Technologies Ag,Integrated antennas in wafer level package
EP3547362A3,US8187920B2,2012-05-29,Texas Instruments Incorporated,Integrated circuit micro-module
EP3547362A3,US9543262B1,2017-01-10,Cypress Semiconductor Corporation,Self aligned bump passivation
EP3547362A3,KR101658492B1,2016-09-21,삼성전자주식회사,Method for forming fine patterns and method for manufacturing a semiconductor device by using the same
EP3547362A3,EP2759067B1,2019-11-06,"Keyssa, Inc.",Wireless communication with dielectric medium
EP3547362A3,EP2570803B1,2018-03-21,Nxp B.V.,pH sensor and manufacturing method
EP3547362A3,US8580672B2,2013-11-12,Globalfoundries Inc.,Methods of forming bump structures that include a protection layer
EP3547362A3,US9711465B2,2017-07-18,"Taiwan Semiconductor Manufacturing Co., Ltd.",Antenna cavity structure for integrated patch antenna in integrated fan-out packaging
EP3547362A3,US9153542B2,2015-10-06,"Advanced Semiconductor Engineering, Inc.",Semiconductor package having an antenna and manufacturing method thereof
EP3547362A3,US9324020B2,2016-04-26,Nxp B.V.,Antenna structures and methods for omni directional radiation patterns
EP3547362A3,US8952521B2,2015-02-10,Infineon Technologies Ag,Semiconductor packages with integrated antenna and method of forming thereof
EP3547362A3,US9431369B2,2016-08-30,"Taiwan Semiconductor Manufacturing Company, Ltd.",Antenna apparatus and method
EP3547362A3,US8916038B2,2014-12-23,Gtat Corporation,Free-standing metallic article for semiconductors
EP3547362A3,US9910145B2,2018-03-06,Infineon Technologies Ag,"Wireless communication system, a radar system and a method for determining a position information of an object"
EP3547362A3,US9608334B2,2017-03-28,Nxp B.V.,Radar antenna system
EP3547362A3,US9630834B2,2017-04-25,"InSense, Inc.",Wafer scale monolithic CMOS-integration of free- and non-free-standing Metal- and Metal alloy-based MEMS structures in a sealed cavity
EP3547362A3,US10317512B2,2019-06-11,Infineon Technologies Ag,RF system with an RFIC and antenna system
EP3547362A3,US20180240762A1,2018-08-23,Intel Corporation,Microelectronic devices designed with compound semiconductor devices and integrated on an inter die fabric
EP3547362A3,US10770795B2,2020-09-08,"Taiwan Semiconductor Manufacturing Co., Ltd.",Antenna device and method for manufacturing antenna device
EP3547362A3,US10594019B2,2020-03-17,International Business Machines Corporation,Wireless communications package with integrated antenna array
EP3547362A3,DE102017200124A1,2018-07-05,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Wafer Level Packages with integrated or embedded antenna
EP3547362A3,DE102017200122B4,2020-07-23,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,"Wafer level package with integrated antennas and means for shielding, system for this and method for its production"
EP3547362A3,US10096558B1,2018-10-09,National Chung Shan Institute Of Science And Technology,"Multi-band antenna package structure, manufacturing method thereof and communication device"
EP3547556B1,US20060197652A1,2006-09-07,International Business Machines Corporation,Method and system for proximity tracking-based adaptive power control of radio frequency identification (RFID) interrogators
EP3547556B1,US8965461B2,2015-02-24,Qualcomm Incorporated,Reverse link signaling via receive antenna impedance modulation
EP3547556B1,US20100148965A1,2010-06-17,Sensormatic Electronics Corporation,Method and system for item level uhf rfid tag with low frequency power assist
EP3547556B1,DE102014113456B4,2019-03-14,Infineon Technologies Ag,SENSOR DEVICE AND SENSOR ARRANGEMENT
EP3547556B1,US9806771B1,2017-10-31,Nxp B.V.,Method and system for high resolution tuning of the phase for active load modulation in a NFC system
EP3547556B1,US20180247092A1,2018-08-30,"Nec Laboratories America, Inc.",Rfid checkout station using virtual shielding
EP3547556B1,US10735038B2,2020-08-04,Nxp B.V.,Adaptive NFC receiver
EP3549848A1,DE202009005185U1,2011-01-20,Al-Ko Kober Ag,auxiliary drive
EP3549848A1,WO2011108948A1,2011-09-09,Robert Malcolm Sharp,Propulsion device and method
EP3549848A1,DE202012010042U1,2012-12-12,Truma Gerätetechnik GmbH & Co. KG,Rangler drive with monitoring module
EP3549848A1,DE202016101279U1,2017-06-09,Alois Kober Gmbh,drive unit
EP3550190A1,EP2855986A1,2015-04-08,Asco Controls B.V.,Solenoid valve with manual override and sealing adapter
EP3550190A1,US3351093A,1967-11-07,White Sales Corp Graham,Manually operable solenoid valve
EP3550190A1,US4501299A,1985-02-26,Humphrey Products Company,Plunger-type valve
EP3550190A1,GB9716624D0,1997-10-15,Emhart Glass Mach Invest,Valve
EP3550190A1,US8997536B2,2015-04-07,Master Lock Company Llc,Lockout device
EP3550190B1,US3351093A,1967-11-07,White Sales Corp Graham,Manually operable solenoid valve
EP3550190B1,US4501299A,1985-02-26,Humphrey Products Company,Plunger-type valve
EP3550190B1,GB9716624D0,1997-10-15,Emhart Glass Mach Invest,Valve
EP3550190B1,NL2008884C2,2013-11-26,Asco Controls Bv,Solenoid valve with manual override and sealing adapter.
EP3550190B1,US8997536B2,2015-04-07,Master Lock Company Llc,Lockout device
EP3550428A2,US6321328B1,2001-11-20,Hewlett-Packard Company,Processor having data buffer for speculative loads
EP3550428A2,US6725338B2,2004-04-20,"Sun Microsystems, Inc.",Method and apparatus for preventing cache pollution in microprocessors with speculative address loads
EP3550428A2,US20040154010A1,2004-08-05,Pedro Marcuello,Control-quasi-independent-points guided speculative multithreading
EP3550428A2,US7225299B1,2007-05-29,Transmeta Corporation,Supporting speculative modification in a data cache
EP3550428A2,US7149851B1,2006-12-12,Transmeta Corporation,Method and system for conservatively managing store capacity available to a processor issuing stores
EP3550428A2,US7409500B2,2008-08-05,"Hewlett-Packard Development Company, L.P.",Systems and methods for employing speculative fills
EP3550428A2,DE102005001679B4,2008-11-13,Infineon Technologies Ag,"Microprocessor device, and method for branch prediction for conditional branch instructions in a microprocessor device"
EP3550428A2,US7587580B2,2009-09-08,Qualcomm Corporated,Power efficient instruction prefetch mechanism
EP3550428A2,US7836290B2,2010-11-16,"Oracle America, Inc.",Return address stack recovery in a speculative execution computing apparatus
EP3550428A2,JP2008186233A,2008-08-14,Toshiba Corp,Instruction cache pre-fetch control method and device thereof
EP3550428A2,JP4635063B2,2011-02-23,株式会社東芝,Cache memory control circuit and processor
EP3550428A2,WO2010014200A1,2010-02-04,"Advanced Micro Devices, Inc.",Virtualizable advanced synchronization facility
EP3550428A2,US8943273B1,2015-01-27,Marvell International Ltd.,Method and apparatus for improving cache efficiency
EP3550428A2,US8352688B2,2013-01-08,"Advanced Micro Devices, Inc.",Preventing unintended loss of transactional data in hardware transactional memory systems
EP3550428A2,WO2013101144A1,2013-07-04,Intel Corporation,Overlapping atomic regions in a processor
EP3550428A2,US9201796B2,2015-12-01,Apple Inc.,System cache with speculative read engine
EP3550428A2,US9645824B2,2017-05-09,Arm Limited,Branch target address cache using hashed fetch addresses
EP3550428A2,JP6016689B2,2016-10-26,ルネサスエレクトロニクス株式会社,Semiconductor device
EP3550428A2,WO2015075673A1,2015-05-28,Green Cache AB,Systems and methods for reducing first level cache energy by eliminating cache address tags
EP3550428A2,US10409763B2,2019-09-10,Intel Corporation,Apparatus and method for efficiently implementing a processor pipeline
EP3550428A2,US10324768B2,2019-06-18,Intel Corporation,Lightweight restricted transactional memory for speculative compiler optimization
EP3550428A2,US10963567B2,2021-03-30,"Microsoft Technology Licensing, Llc",Speculative side-channel attack mitigations
EP3550428A2,US10613983B2,2020-04-07,"Advanced Micro Devices, Inc.",Prefetcher based speculative dynamic random-access memory read request technique
EP3550428A2,US10949210B2,2021-03-16,"Micron Technology, Inc.",Shadow cache for securing conditional speculative instruction execution
EP3550428A3,US6321328B1,2001-11-20,Hewlett-Packard Company,Processor having data buffer for speculative loads
EP3550428A3,US20050154805A1,2005-07-14,Steely Simon C.Jr.,Systems and methods for employing speculative fills
EP3550428A3,US8943273B1,2015-01-27,Marvell International Ltd.,Method and apparatus for improving cache efficiency
EP3550428A3,US6725338B2,2004-04-20,"Sun Microsystems, Inc.",Method and apparatus for preventing cache pollution in microprocessors with speculative address loads
EP3550428A3,US20040154010A1,2004-08-05,Pedro Marcuello,Control-quasi-independent-points guided speculative multithreading
EP3550428A3,US7225299B1,2007-05-29,Transmeta Corporation,Supporting speculative modification in a data cache
EP3550428A3,US7149851B1,2006-12-12,Transmeta Corporation,Method and system for conservatively managing store capacity available to a processor issuing stores
EP3550428A3,DE102005001679B4,2008-11-13,Infineon Technologies Ag,"Microprocessor device, and method for branch prediction for conditional branch instructions in a microprocessor device"
EP3550428A3,US7587580B2,2009-09-08,Qualcomm Corporated,Power efficient instruction prefetch mechanism
EP3550428A3,US7836290B2,2010-11-16,"Oracle America, Inc.",Return address stack recovery in a speculative execution computing apparatus
EP3550428A3,JP2008186233A,2008-08-14,Toshiba Corp,Instruction cache pre-fetch control method and device thereof
EP3550428A3,JP4635063B2,2011-02-23,株式会社東芝,Cache memory control circuit and processor
EP3550428A3,WO2010014200A1,2010-02-04,"Advanced Micro Devices, Inc.",Virtualizable advanced synchronization facility
EP3550428A3,US8352688B2,2013-01-08,"Advanced Micro Devices, Inc.",Preventing unintended loss of transactional data in hardware transactional memory systems
EP3550428A3,WO2013101144A1,2013-07-04,Intel Corporation,Overlapping atomic regions in a processor
EP3550428A3,US9201796B2,2015-12-01,Apple Inc.,System cache with speculative read engine
EP3550428A3,US9645824B2,2017-05-09,Arm Limited,Branch target address cache using hashed fetch addresses
EP3550428A3,JP6016689B2,2016-10-26,ルネサスエレクトロニクス株式会社,Semiconductor device
EP3550428A3,WO2015075673A1,2015-05-28,Green Cache AB,Systems and methods for reducing first level cache energy by eliminating cache address tags
EP3550428A3,US10409763B2,2019-09-10,Intel Corporation,Apparatus and method for efficiently implementing a processor pipeline
EP3550428A3,US10324768B2,2019-06-18,Intel Corporation,Lightweight restricted transactional memory for speculative compiler optimization
EP3550428A3,US10963567B2,2021-03-30,"Microsoft Technology Licensing, Llc",Speculative side-channel attack mitigations
EP3550428A3,US10613983B2,2020-04-07,"Advanced Micro Devices, Inc.",Prefetcher based speculative dynamic random-access memory read request technique
EP3550428A3,US10949210B2,2021-03-16,"Micron Technology, Inc.",Shadow cache for securing conditional speculative instruction execution
EP3550471A1,EP3149704A1,2017-04-05,Oxford University Innovation Limited,Vehicle localisation
EP3550471A1,US7574428B2,2009-08-11,Telmap Ltd,Geometry-based search engine for navigation systems
EP3550471A1,CN101055620B,2011-04-06,富士通株式会社,Shape comparison device and method
EP3550471A1,US7873238B2,2011-01-18,Pictometry International Corporation,Mosaic oblique images and methods of making and using same
EP3550471A1,WO2008056364A2,2008-05-15,Technion Research And Development Ltd.,Efficient integration of road maps
EP3550471A1,US9189862B2,2015-11-17,"Autodesk, Inc.",Outline approximation for point cloud of building
EP3550471A1,US20130077856A1,2013-03-28,General Electric Company,Processes and systems for training machine typesets for character recognition
EP3550471A1,CN103388029B,2014-12-10,通威股份有限公司,Detection kit and detection method for vibrio bacteria
EP3550471A1,US9626593B2,2017-04-18,Google Inc.,System and method for conflating road datasets
EP3550471A1,US10380722B2,2019-08-13,Adobe Inc.,Editing a graphic object in a vector representation to improve crisp property in raster representation
EP3550471A1,WO2019168869A1,2019-09-06,Nvidia Corporation,Real-time detection of lanes and boundaries by autonomous vehicles
EP3550471A1,US10789487B2,2020-09-29,Here Global B.V.,"Method, apparatus, and system for determining polyline homogeneity"
EP3550939A1,WO2014159581A1,2014-10-02,"Nuance Communications, Inc.",Methods and apparatus for detecting a voice command
EP3550939A1,DE102015205248A1,2016-09-29,Tridonic Gmbh & Co Kg,Lighting system with voice control
EP3550939A1,US20170188437A1,2017-06-29,"Amazon Technologies, Inc.",Voice-Controlled Light Switches
EP3552479A1,NL1011346C1,1999-03-16,B & B Bulbs & Flowers B V,Floating tray for growing plants from e.g. bulbs
