publication_number,patent_citation,publication_date,assignee,title
EP3567068A1,CN109563263B,2021-11-23,高新特殊工程塑料全球技术有限公司,Phenylene ether copolymers and compositions comprising the same
EP3567068A1,CN112898561A,2021-06-04,大连理工大学,Maleimide-terminated polyphenylene ether and preparation method thereof
EP3567873A1,EP3742759A1,2020-11-25,Sivantos Pte. Ltd.,Hearing aid and method for operating same
EP3567873A1,US11102576B2,2021-08-24,"Knowles Electronicis, LLC",Audio device with audio signal processing based on acoustic valve state
EP3567873A1,US10939215B2,2021-03-02,Sonova Ag,"Avoidance of user discomfort due to pressure differences by vent valve, and associated systems and methods"
EP3567873A1,EP3799443A1,2021-03-31,Sonova AG,Hearing device comprising an active vent and method for its operation
EP3567873A1,EP3937514A1,2022-01-12,GN Hearing A/S,Hearing device with active vent click compensation
EP3569221A1,0,0,0,0
EP3569427A1,US10994782B2,2021-05-04,Western Trailer Co.,Method and apparatus for attaching crossmembers to a pair of flanged beams
EP3569433A1,0,0,0,0
EP3569915B1,CN112082035B,2021-03-26,无锡市正丰建设工程有限公司,Pipeline emergency pipe blocking air bag device and pipeline non-stop maintenance method
EP3569983A1,CN112597670A,2021-04-02,武汉理工大学,Data input method and device of rainstorm flood management model software
EP3569983A1,WO2017160276A1,2017-09-21,Ford Global Technologies Llc,"Multi-day, multi-person, and multi-modal trip planning system"
EP3569983A1,US10598499B2,2020-03-24,Kabushiki Kaisha Toshiba,Method and device for accelerated map-matching
EP3569983A1,US11153717B2,2021-10-19,Qualcomm Incorporated,Enhanced reporting of positioning-related states
EP3569983A1,US11164330B2,2021-11-02,"Applied Research Associates, Inc.",Landmark configuration matcher
EP3569984A1,CN113077643A,2021-07-06,上海振华重工(集团)股份有限公司,"Traffic control method, traffic control system and storage medium"
EP3569984A1,US11099561B1,2021-08-24,"Zoox, Inc.",Control of an autonomous vehicle in unmapped regions
EP3570202A2,EP3790201A1,2021-03-10,Nxp B.V.,Nfc device and method of operating the same
EP3570202A2,CN112532551A,2021-03-19,北京紫光青藤微系统有限公司,Clock calibration method of communication device and communication device
EP3571931A1,0,0,0,0
EP3572381B1,0,0,0,0
EP3573232A1,0,0,0,0
EP3574761B1,0,0,0,0
EP3574854A1,0,0,0,0
EP3574854B1,0,0,0,0
EP3575188A1,0,0,0,0
EP3575199B1,NL2024947B1,2021-10-06,Itrec Bv,Hands off monopile hoisting tool
EP3575199B1,EP3929070A1,2021-12-29,OSK-ShipTech A/S,A monopile fastening device
EP3575231A1,0,0,0,0
EP3575702A1,0,0,0,0
EP3576291A1,0,0,0,0
EP3577087B1,0,0,0,0
EP3578754A1,US11199643B2,2021-12-14,"Halliburton Energy Services, Inc.",Machine learning approach for identifying mud and formation parameters based on measurements made by an electromagnetic imager tool
EP3578924A2,US10890663B2,2021-01-12,"Zoox, Inc.",Loading multi-resolution maps for localization
EP3579457A1,0,0,0,0
EP3581027A1,CN112586397A,2021-04-02,赣州朝歌科技有限公司,"A jack for birds, beasts and eggs are gathered"
EP3581729A1,0,0,0,0
EP3581888A1,0,0,0,0
EP3582434A1,CN110188053B,2020-12-01,北京润科通用技术有限公司,Airborne data bus delay fault injection equipment and method
EP3582434A1,US11244046B2,2022-02-08,Nuvoton Technology Corporation,Data-sampling integrity check using gated clock
EP3582469A1,0,0,0,0
EP3583832A1,0,0,0,0
EP3583890A2,WO2021198045A1,2021-10-07,Koninklijke Philips N.V.,Controller and method for inductive sensing
EP3583896A1,WO2021198045A1,2021-10-07,Koninklijke Philips N.V.,Controller and method for inductive sensing
EP3584964B1,0,0,0,0
EP3587682A1,0,0,0,0
EP3587720A1,0,0,0,0
EP3587726A1,TWI735132B,2021-08-01,光群實業股份有限公司,Hot piece of fire and smoke prevention and rolling door with the door piece
EP3587779A2,US10795349B2,2020-10-06,Iav Gmbh Ingenieurgesellschaft Auto Und Verkehr,Method and device for testing software of an electronic control unit of a vehicle
EP3587779A3,US10795349B2,2020-10-06,Iav Gmbh Ingenieurgesellschaft Auto Und Verkehr,Method and device for testing software of an electronic control unit of a vehicle
EP3588238B1,EP3511796B1,2021-06-30,Nxp B.V.,A linear regulator with a common resistance
EP3588238B1,US11251789B1,2022-02-15,"Semiconductor Components Industries, Llc",Instability management in a signal driver circuit
EP3590324A1,0,0,0,0
EP3590324B1,0,0,0,0
EP3591035A1,EP3431582A1,2019-01-23,Koninklijke Philips N.V.,Cell culturing materials
EP3591035A1,EP3798300A1,2021-03-31,Koninklijke Philips N.V.,Cell culturing materials
EP3591035A1,EP3825004A1,2021-05-26,Koninklijke Philips N.V.,New multi-functional fluidic device for clamping biopsies
EP3591339A2,US11087469B2,2021-08-10,Here Global B.V.,"Method, apparatus, and system for constructing a polyline from line segments"
EP3591339A2,US11193776B2,2021-12-07,"TerriTool, LLC",Route optimization systems and methods
EP3591339A3,US11087469B2,2021-08-10,Here Global B.V.,"Method, apparatus, and system for constructing a polyline from line segments"
EP3591339A3,US11193776B2,2021-12-07,"TerriTool, LLC",Route optimization systems and methods
EP3591361B1,CN113945295A,2022-01-18,广东则成科技有限公司,Flexible thermopile sensor and method of making same
EP3591841A1,JP6729790B2,2020-07-22,株式会社村田製作所,High frequency module
EP3591841A1,US10845396B2,2020-11-24,Texas Instruments Incorporated,Apparatus and system for wide-range current sensing
EP3591841A1,US11018417B2,2021-05-25,Nxp B.V.,Short circuit detection apparatus for resonant antenna networks and methods therefor
EP3591842A1,0,0,0,0
EP3591842B1,0,0,0,0
EP3591889B1,0,0,0,0
EP3594440A1,0,0,0,0
EP3594711A1,EP3672185A1,2020-06-24,HERE Global B.V.,Identifying potentially manipulated radio signals and/or radio signal parameters
EP3594711A1,EP3672304A1,2020-06-24,HERE Global B.V.,Statistical analysis of mismatches for spoofing detection
EP3594711A1,EP3671252A1,2020-06-24,HERE Global B.V.,Identifying potentially manipulated radio signals and/or radio signal parameters based on a first radio map information and a second radio map information
EP3594912A1,US11037436B2,2021-06-15,Stmicroelectronics S.R.L.,Three-level motion detector using accelerometer device in key fob application
EP3595412A1,0,0,0,0
EP3596656B1,JP2020149175A,2020-09-17,トヨタ自動車株式会社,Driving control system
EP3596656B1,US11134217B1,2021-09-28,Surendra Goel,System that provides video conferencing with accent modification and multiple video overlaying
EP3597564A1,USD909627S1,2021-02-02,H. D. Duijts Holding B.V.,Holder for building panels
EP3598640A1,0,0,0,0
EP3598646A1,US10868551B1,2020-12-15,Nxp B.V.,Non-intrusive fault detection for phase-locked loop
EP3599526A1,0,0,0,0
EP3599781A1,0,0,0,0
EP3599781B1,0,0,0,0
EP3599956B1,EP3536205B1,2021-06-02,Vorwerk & Co. Interholding GmbH,Food preparation apparatus
EP3605117A1,0,0,0,0
EP3605476A1,0,0,0,0
EP3605844A1,0,0,0,0
EP3605854B1,US10893492B2,2021-01-12,"Maxim Integrated Products, Inc.",Near field communication reader with dynamic power control
EP3605854B1,KR20200102765A,2020-09-01,삼성전자주식회사,A wireless communication device for detecting card
EP3605872A1,US11170640B2,2021-11-09,"Ford Global Technologies, Llc",Method and apparatus for bridging and optimizing V2X networks
EP3605872A1,US20210235240A1,2021-07-29,"Ford Global Technologies, Llc",Method and apparatus for bridging and optimizing v2x networks in vehicles
EP3605872A1,CN111489589A,2020-08-04,中车青岛四方机车车辆股份有限公司,"Vehicle anti-collision method, device, equipment and storage medium"
EP3608662A1,US11130424B2,2021-09-28,"Ford Global Technologies, Llc",Vehicle seating assembly having capacitive proximity sensor
EP3608662A1,CN111487304B,2021-12-17,欧阳彬,Apparatus and method for monitoring gas concentration and sensor
EP3610836B1,0,0,0,0
EP3611537A2,0,0,0,0
EP3613294A3,CN112586491A,2021-04-02,李琳超,Device and method for preparing mouse intestine volume label book
EP3613557A1,0,0,0,0
EP3614046A1,0,0,0,0
EP3614046B1,0,0,0,0
EP3614227A2,US10958162B1,2021-03-23,"Vidatronic, Inc.",Dual-loop regulated switched capacitor DC-DC converter
EP3614292A1,0,0,0,0
EP3617010B1,0,0,0,0
EP3617436A1,0,0,0,0
EP3618248A1,0,0,0,0
EP3620136A1,EP3760169A1,2021-01-06,WE Design Beheer B.V.,Thumb brace
EP3620136A1,EP3838233A1,2021-06-23,Manometric Holding B.V.,Orthosis for placement on a human hand
EP3620136A1,US10888143B2,2021-01-12,Smart International Enterprises Inc.,Ergonomic wristband for a wrist wearable device such as a smartwatch
EP3620413A1,0,0,0,0
EP3620571B1,0,0,0,0
EP3620604A1,0,0,0,0
EP3620971A1,EP3895949A1,2021-10-20,Toyota Jidosha Kabushiki Kaisha,Method and device for evaluating user discomfort
EP3620971A1,JP2021508386A,2021-03-04,ベイジン ディディ インフィニティ テクノロジー アンド ディベロップメント カンパニー リミティッド,Systems and methods for detecting conflicts in the vehicle
EP3620971A1,US11142039B2,2021-10-12,International Business Machines Corporation,In-vehicle adjustment to destination environmental conditions
EP3620972A1,0,0,0,0
EP3621197A1,US10924320B2,2021-02-16,Texas Instruments Incorporated,IQ mismatch correction module
EP3623417B1,0,0,0,0
EP3623724A1,CN111486531A,2020-08-04,华信咨询设计研究院有限公司,Multi-source step heat exchange method
EP3623727A1,0,0,0,0
EP3624122A1,US11074946B2,2021-07-27,Nxp B.V.,Temperature dependent voltage differential sense-amplifier
EP3624357A1,US11211694B2,2021-12-28,Nxp B.V.,Near-field wireless device
EP3624357A1,US11115069B2,2021-09-07,Nxp B.V.,Near-field wireless device for distance measurement
EP3624357A1,US11108436B1,2021-08-31,Nxp B.V.,Near-field wireless device
EP3624357A1,US11038556B1,2021-06-15,Nxp B.V.,Near-field communications device
EP3624357A1,US11108437B1,2021-08-31,Nxp B.V.,Near-field communications device
EP3626123A3,EP3378350B1,2020-05-06,Rol Ergo AB,Telescopic column with internal cable
EP3626123A3,CN110051116A,2019-07-26,江苏捷尔特智能气动系统有限公司,Synchronous lifter and same table
EP3626123A3,USD933404S1,2021-10-19,Dedee R. Dart,Adjustable shelf
EP3626123A3,USD932818S1,2021-10-12,Dedee R. Dart,Adjustable shelf
EP3626123A3,USD898489S1,2020-10-13,Dedee Dart,Adjustable shelf
EP3627044B1,CN212390134U,2021-01-22,漳州立达信光电子科技有限公司,"Light source module, bulb lamp and lamp"
EP3627105A2,US10834523B1,2020-11-10,"Accelerate Labs, Llc","Identification of delivery zones for autonomous vehicles, rovers, and drones"
EP3627105A2,US11105921B2,2021-08-31,Honeywell International Inc.,Systems and methods for vehicle navigation
EP3627105A2,WO2020197417A1,2020-10-01,Kiwirail Limited,Rail tunnel transit system for unmanned aerial vehicles
EP3627105A3,US10834523B1,2020-11-10,"Accelerate Labs, Llc","Identification of delivery zones for autonomous vehicles, rovers, and drones"
EP3627105A3,US11105921B2,2021-08-31,Honeywell International Inc.,Systems and methods for vehicle navigation
EP3627105A3,WO2020197417A1,2020-10-01,Kiwirail Limited,Rail tunnel transit system for unmanned aerial vehicles
EP3627552A1,0,0,0,0
EP3627619A1,0,0,0,0
EP3628336A1,0,0,0,0
EP3629038A1,EP3734465B1,2021-11-03,Nxp B.V.,Data transmission code and interface
EP3629038A1,CN112882423B,2021-10-15,深圳市航顺芯片技术研发有限公司,"Singlechip, singlechip control method and device, intelligent terminal and storage medium"
EP3629249A1,US10769310B2,2020-09-08,Nxp B.V.,Method for making a machine learning model more difficult to copy
EP3629249A1,EP3910555A1,2021-11-17,Infineon Technologies AG,Neural network security
EP3629391A1,US10770539B2,2020-09-08,Nxp B.V.,Fingered capacitor with low-K and ultra-low-K dielectric layers
EP3632203B1,0,0,0,0
EP3632507B1,US10478635B1,2019-11-19,"Joovv, Inc.",Photobiomodulation therapy systems and methods
EP3632507B1,US20210290154A1,2021-09-23,Lumenis Ltd.,Method and system for determining an optimal set of operating parameters for an aesthetic skin treatment unit
EP3632507B1,GB202008034D0,2020-07-15,I Smart Marketing Svcs Ltd,Electromagnetic radiation apparatus
EP3632507B1,CN112717282A,2021-04-30,重庆翰恒医疗科技有限公司,Light diagnosis and treatment device and full-automatic light diagnosis and treatment system
EP3632507B1,CN113040712A,2021-06-29,歌尔科技有限公司,"Jaundice detection device, equipment and storage medium"
EP3632630A1,0,0,0,0
EP3633867A2,US11211694B2,2021-12-28,Nxp B.V.,Near-field wireless device
EP3633867A2,US11115069B2,2021-09-07,Nxp B.V.,Near-field wireless device for distance measurement
EP3633867A2,US20210250065A1,2021-08-12,Nxp B.V.,Near-field electromagnetic induction (nfemi) antenna
EP3634091B1,0,0,0,0
EP3634774A1,0,0,0,0
EP3634774B1,0,0,0,0
EP3636329B1,0,0,0,0
EP3640587A1,WO2022000755A1,2022-01-06,济南浪潮高新科技投资发展有限公司,"Robot, motion control method and apparatus therefor, and computer-readable storage medium"
EP3640913A1,US11004334B2,2021-05-11,Here Global B.V.,"Method, apparatus, and system for automatic verification of road closure reports"
EP3640913A1,US11049390B2,2021-06-29,Here Global B.V.,"Method, apparatus, and system for combining discontinuous road closures detected in a road network"
EP3640913A1,US11222531B2,2022-01-11,Here Global B.V.,"Method, apparatus, and system for providing dynamic window data transfer between road closure detection and road closure verification"
EP3642844A1,0,0,0,0
EP3643629A1,NL2021786B1,2020-05-14,Jbt Food & Dairy Systems B V,An aseptic packaging machine with a collector cup for a sterilizer-nozzle assembly
EP3643630A1,WO2022024155A1,2022-02-03,Universal Pack S.R.L.,"Delivery unit for an aseptic packaging machine, aseptic packaging machine and sterilization method"
EP3643630A1,WO2022024157A1,2022-02-03,Universal Pack S.R.L.,Method to sterilize a packaging machine
EP3643630A1,NL2021787B1,2020-05-14,Jbt Food & Dairy Systems B V,A sterilizer-filler nozzle assembly for an aseptic packaging machine
EP3643630A1,CN112320742A,2021-02-05,张家港市万金机械有限公司,Canned container sterilization apparatus for canning machine
EP3643630B1,NL2021787B1,2020-05-14,Jbt Food & Dairy Systems B V,A sterilizer-filler nozzle assembly for an aseptic packaging machine
EP3643630B1,WO2022024155A1,2022-02-03,Universal Pack S.R.L.,"Delivery unit for an aseptic packaging machine, aseptic packaging machine and sterilization method"
EP3643630B1,WO2022024157A1,2022-02-03,Universal Pack S.R.L.,Method to sterilize a packaging machine
EP3643630B1,CN112320742A,2021-02-05,张家港市万金机械有限公司,Canned container sterilization apparatus for canning machine
EP3643749B1,EP3730549A1,2020-10-28,SABIC Global Technologies B.V.,Scratch resistant pmma and polycarbonate-siloxane copolymer compositions
EP3645935A1,US11189770B2,2021-11-30,Andrey Zykin,LS grid core LED connector system and manufacturing method
EP3646838A2,0,0,0,0
EP3647611A1,0,0,0,0
EP3647670A1,0,0,0,0
EP3647988A1,0,0,0,0
EP3647988B1,0,0,0,0
EP3648000A1,US20210056317A1,2021-02-25,"Micron Technology, Inc.",Advanced driver-assistance system (adas) operation utilizing algorithmic skyline detection
EP3648483A2,0,0,0,0
EP3648934A1,0,0,0,0
EP3649993A1,0,0,0,0
EP3654254A1,US11122424B1,2021-09-14,"Hood Mountain, LLC","Systems, methods and apparatus for data privacy protection based on geofence networks"
EP3654265A1,WO2022025862A1,2022-02-03,"Hewlett-Packard Development Company, L.P.",Individual text determination
EP3654530B1,0,0,0,0
EP3657281A1,0,0,0,0
EP3657681A1,JP2021044732A,2021-03-18,株式会社東芝,"Semiconductor integrated circuit, a/d converter, delta sigma-type a/d converter, incremental delta sigma-type a/d converter, and switched capacitor"
EP3657907A1,US11011815B2,2021-05-18,Texas Instruments Incorporated,Circularly-polarized dielectric waveguide launch for millimeter-wave data communication
EP3659794A1,0,0,0,0
EP3660457A2,0,0,0,0
EP3660533A1,0,0,0,0
EP3660737A1,KR102206834B1,2021-01-25,네이버랩스 주식회사,Method and system for detecting changes in road-layout information
EP3660858A1,GB201801501D0,2018-03-14,Siemens Healthcare Ltd,Mechanical activation computation from fluoroscopy for guided cardiac resynchronization therapy
EP3662780A1,0,0,0,0
EP3663718A1,DE102020206356A1,2021-11-25,Robert Bosch Gesellschaft mit beschränkter Haftung,Method for determining a starting position of a vehicle
EP3663718A1,DE102016213782A1,2018-02-01,Volkswagen Aktiengesellschaft,"A method, apparatus and computer readable storage medium having instructions for determining the lateral position of a vehicle relative to the lanes of a lane"
EP3663718A1,CN112861833B,2021-08-31,禾多科技（北京）有限公司,"Vehicle lane level positioning method and device, electronic equipment and computer readable medium"
EP3663718A1,CN113362488B,2021-10-15,智联万维科技有限公司,OBD monitoring data processing system
EP3663973A1,0,0,0,0
EP3667235A1,US11199415B2,2021-12-14,"Lyft, Inc.",Systems and methods for estimating vehicle position based on contextual sensor information
EP3667235A1,CN113252049A,2021-08-13,中移智行网络科技有限公司,Vehicle distance determining method and device
EP3667891B1,CN111371443B,2020-08-28,上海南麟电子股份有限公司,Active rectifier bridge circuit and on-chip integrated system
EP3667891B1,US11239698B1,2022-02-01,"Medtronic, Inc.",Digitally timed CMOS rectifier for wireless power transfer
EP3669122A1,0,0,0,0
EP3669943B1,0,0,0,0
EP3670715A1,WO2021134481A1,2021-07-08,"Elkem Silicones Shanghai Co., Ltd.",Soluble support materials for additive manufacturing
EP3671124B1,0,0,0,0
EP3671411A2,US11082535B2,2021-08-03,Here Global B.V.,Location enabled augmented reality (AR) system and method for interoperability of AR applications
EP3671411A2,KR20200120973A,2020-10-23,현대자동차주식회사,"Infotainment apparatus of vehicle, and control method for the same"
EP3671523A2,0,0,0,0
EP3671545A1,US11023745B2,2021-06-01,"Beijing Didi Infinity Technology And Development Co., Ltd.",System for automated lane marking
EP3671545A1,US11087173B2,2021-08-10,"Beijing Didi Infinity Technology And Development Co., Ltd.",Using image pre-processing to generate a machine learning model
EP3671545A1,US10990815B2,2021-04-27,"Beijing Didi Infinity Technology And Development Co., Ltd.",Image pre-processing in a lane marking determination system
EP3671545A1,EP3690704B1,2021-02-24,Accenture Global Solutions Limited,Distributed and self-validating dense object detection in digital images
EP3671545A1,US20220036069A1,2022-02-03,GM Global Technology Operations LLC,Detecting road edges by fusing aerial image and telemetry evidences
EP3671545A1,WO2022031228A1,2022-02-10,Grabtaxi Holdings Pte. Ltd,"Method of predicting road attributes, data processing system and computer executable code"
EP3671567A1,0,0,0,0
EP3671623A1,CN113450298B,2022-03-08,国汽智控(北京)科技有限公司,"Multi-sensor-based view map processing method, device and equipment"
EP3672226A2,US11086382B2,2021-08-10,Dell Products L.P.,Compensating for low battery charge levels of a battery in an information handling system
EP3672226A3,US11086382B2,2021-08-10,Dell Products L.P.,Compensating for low battery charge levels of a battery in an information handling system
EP3674118B1,0,0,0,0
EP3674509A1,0,0,0,0
EP3674662A1,CN112649813A,2021-04-13,北京星天地信息科技有限公司,"Method for indoor safety inspection of important place, inspection equipment, robot and terminal"
EP3674662A1,CN112819753A,2021-05-18,香港理工大学深圳研究院,"Building change detection method and device, intelligent terminal and storage medium"
EP3674662A1,US20200409373A1,2020-12-31,Robert Bosch Gmbh,System and Method for Generating a Representation of an Environment
EP3674662A1,CN113963319A,2022-01-21,宝马股份公司,Positioning method and positioning device
EP3674667B1,US11035685B2,2021-06-15,Zenuity Ab,Route planning algorithm for efficiently searching through meaningful links within a defined topology
EP3675367A1,CN113078834B,2022-02-18,华中科技大学,Inverter based on digital delta-sigma and PID double-loop control and design method
EP3677185A1,0,0,0,0
EP3677240A1,0,0,0,0
EP3677388A1,0,0,0,0
EP3677393A1,0,0,0,0
EP3677646B1,0,0,0,0
EP3677651A1,0,0,0,0
EP3678136A1,0,0,0,0
EP3679778A1,0,0,0,0
EP3679841A1,0,0,0,0
EP3679862A1,0,0,0,0
EP3680387A1,0,0,0,0
EP3680445A1,0,0,0,0
EP3680532A3,0,0,0,0
EP3680533A1,CN112942677A,2021-06-11,上海绿地建设(集团)有限公司,Assembled double-side-plate all-bolt steel connecting beam
EP3680561A1,CN112493836A,2021-03-16,九阳股份有限公司,Method for processing soup food material of air fryer
EP3680562A1,0,0,0,0
EP3680640A1,0,0,0,0
EP3680768A1,0,0,0,0
EP3681046A1,US11178591B2,2021-11-16,"Samsung Electronics Co., Ltd.",Ranging-specific MAC service and PIB attributes for IEEE 802.15.4Z
EP3681046A1,US11190990B2,2021-11-30,"Samsung Electronics Co., Ltd.",Framework and method for dynamic channel selection for IEEE 802.15.4z
EP3681046A1,KR102354119B1,2022-01-21,현대모비스 주식회사,Uwb system
EP3681103B1,US11037435B2,2021-06-15,Nxp B.V.,Radio frequency communication device
EP3682785A1,0,0,0,0
EP3683064A1,0,0,0,0
EP3683273A1,0,0,0,0
EP3683539A1,0,0,0,0
EP3683927A1,0,0,0,0
EP3685739A1,0,0,0,0
EP3685746A1,0,0,0,0
EP3685786A1,0,0,0,0
EP3685871A1,0,0,0,0
EP3686503A1,0,0,0,0
EP3686623A1,0,0,0,0
EP3686673A1,0,0,0,0
EP3687010A1,0,0,0,0
EP3687032A1,0,0,0,0
EP3689145A1,0,0,0,0
EP3689157A1,0,0,0,0
EP3689231A1,0,0,0,0
EP3689965A1,0,0,0,0
EP3690449A1,0,0,0,0
EP3690470A1,0,0,0,0
EP3690471A1,0,0,0,0
EP3690476A1,0,0,0,0
EP3691197A1,US11038714B2,2021-06-15,Nxp B.V.,Controller area network transceiver
EP3691197A1,EP3681107A4,2020-08-19,Mitsubishi Electric Corporation,"On-vehicle apparatus, signal output device, on-vehicle apparatus setting system, and signal value information acquisition method"
EP3691198A1,EP3965375A1,2022-03-09,Nxp B.V.,Can transceiver
EP3691198A1,EP3373526B1,2020-01-08,Nxp B.V.,Transmitter with independently adjustable voltage and impedance
EP3691198A1,EP3866403A1,2021-08-18,Nxp B.V.,Differential bus network
EP3691198B1,EP3373526B1,2020-01-08,Nxp B.V.,Transmitter with independently adjustable voltage and impedance
EP3691198B1,EP3866403A1,2021-08-18,Nxp B.V.,Differential bus network
EP3691198B1,US20220070022A1,2022-03-03,Nxp B.V.,Can transceiver
EP3691537B1,CN112689067A,2021-04-20,泰州国安医疗用品有限公司,Adaptive mirror opening amplitude adjusting system and method
EP3692382A1,0,0,0,0
EP3692803A1,0,0,0,0
EP3692804A1,0,0,0,0
EP3692805A1,0,0,0,0
EP3692888A1,0,0,0,0
EP3692908A1,0,0,0,0
EP3692908B1,0,0,0,0
EP3692925A1,0,0,0,0
EP3693163A1,0,0,0,0
EP3693699A1,US11248815B2,2022-02-15,Here Global B.V.,Analyzing a mobile device's movement pattern during a pressure change to detect that a state of an air-conditioning system has changed
EP3693699A1,CN112229411B,2021-12-07,广州小鹏自动驾驶科技有限公司,Data processing method and device
EP3693699B1,US11248815B2,2022-02-15,Here Global B.V.,Analyzing a mobile device's movement pattern during a pressure change to detect that a state of an air-conditioning system has changed
EP3693699B1,CN112229411B,2021-12-07,广州小鹏自动驾驶科技有限公司,Data processing method and device
EP3693895A1,0,0,0,0
EP3693974A1,US11173325B2,2021-11-16,"Varian Medical Systems, Inc.",Methods of use of ultra-high dose rate radiation and therapeutic agent
EP3695757A1,0,0,0,0
EP3695779A1,0,0,0,0
EP3695784A1,CN113034438A,2021-06-25,北京安德医智科技有限公司,"CT perfusion parameter prediction method and device, electronic equipment and storage medium"
EP3696122A1,0,0,0,0
EP3696548A1,0,0,0,0
EP3696560A1,0,0,0,0
EP3696570A1,0,0,0,0
EP3696583A1,0,0,0,0
EP3696759A1,0,0,0,0
EP3696820A1,0,0,0,0
EP3696962A1,0,0,0,0
EP3698675A1,DE102020120186A1,2022-02-03,Emma Sleep Gmbh,Foam core for a mattress and mattress
EP3698698A1,0,0,0,0
EP3698715A1,0,0,0,0
EP3698891A1,0,0,0,0
EP3698933A1,0,0,0,0
EP3699570A1,0,0,0,0
EP3699624A1,0,0,0,0
EP3699644A1,0,0,0,0
EP3699925A1,0,0,0,0
EP3700234A1,0,0,0,0
EP3701794A1,0,0,0,0
EP3701876A1,0,0,0,0
EP3702410A1,0,0,0,0
EP3702423A1,0,0,0,0
EP3702800A1,0,0,0,0
EP3702839A1,0,0,0,0
EP3702969A1,0,0,0,0
EP3703073A1,0,0,0,0
EP3703114A1,0,0,0,0
EP3704143A1,PE20211417A1,2021-08-02,Sun Pharmaceutical Ind Ltd,NEW GLP-1 ANALOGS
EP3704143A1,CN110590934B,2020-12-08,北京乐普医药科技有限公司,GLP-1 compound
EP3704938A1,0,0,0,0
EP3705035A1,EP3964257A1,2022-03-09,Henkel AG & Co. KGaA,Stimulating / sensing electrode comprising a printable adhesive
EP3705035A1,EP3964258A1,2022-03-09,Henkel AG & Co. KGaA,A dry stimulation electrode
EP3705044A1,0,0,0,0
EP3705900A1,0,0,0,0
EP3705943A1,0,0,0,0
EP3705959A1,0,0,0,0
EP3706070A1,0,0,0,0
EP3706316A1,0,0,0,0
EP3708041A1,0,0,0,0
EP3708071A1,0,0,0,0
EP3708312A1,0,0,0,0
EP3708315A1,0,0,0,0
EP3708620A1,0,0,0,0
EP3709059A1,0,0,0,0
EP3709492A1,0,0,0,0
EP3711668A1,USD927699S1,2021-08-10,Masimo Corporation,Electrode pad
EP3711668A1,USD933233S1,2021-10-12,Masimo Corporation,Blood pressure device
EP3711668A1,USD933234S1,2021-10-12,Masimo Corporation,Patient monitor
EP3711673A1,0,0,0,0
EP3712432A1,0,0,0,0
EP3712636A1,0,0,0,0
EP3712811A1,CN112954399B,2021-12-17,腾讯科技（深圳）有限公司,Image processing method and device and computer equipment
EP3712811A1,CN113361537A,2021-09-07,人民网股份有限公司,Image semantic segmentation method and device based on channel attention
EP3712817A1,0,0,0,0
EP3714685A1,0,0,0,0
EP3714782A1,CN113509151A,2021-10-19,北京理工大学,Method and device for evaluating muscle tension level
EP3714937A1,0,0,0,0
EP3714984A1,0,0,0,0
EP3715289A1,0,0,0,0
EP3715438A1,0,0,0,0
EP3715443A1,0,0,0,0
EP3715560B1,0,0,0,0
EP3715895A1,0,0,0,0
EP3715901A1,CN113466824A,2021-10-01,成都锐芯盛通电子科技有限公司,Unmanned aerial vehicle identification method based on two-dimensional phased array radar
EP3715944A1,0,0,0,0
EP3715975A1,0,0,0,0
EP3716136A1,0,0,0,0
EP3716288A1,US11208257B2,2021-12-28,"Trinity Bay Equipment Holdings, LLC",Pipe coil skid with side rails and method of use
EP3716310A1,0,0,0,0
EP3716313A1,0,0,0,0
EP3716506A1,0,0,0,0
EP3716570A1,0,0,0,0
EP3718412A1,0,0,0,0
EP3719339A1,0,0,0,0
EP3719484A1,0,0,0,0
EP3719525A1,0,0,0,0
EP3719545A1,0,0,0,0
EP3719551A1,0,0,0,0
EP3719730A1,0,0,0,0
EP3719746A1,0,0,0,0
EP3719809A1,0,0,0,0
EP3719831A1,0,0,0,0
EP3721798A1,0,0,0,0
EP3721809A1,0,0,0,0
EP3722229A3,0,0,0,0
EP3722831A1,0,0,0,0
EP3722979A1,US11250168B2,2022-02-15,Nxp B.V.,Microcontroller and power supply
EP3722981A1,0,0,0,0
EP3724123B1,0,0,0,0
EP3725193A1,0,0,0,0
EP3725257A1,0,0,0,0
EP3725263A1,0,0,0,0
EP3725354A1,CN112354064A,2021-02-12,上海交通大学,Music auxiliary treatment system
EP3725354A1,US11257471B2,2022-02-22,"Samsung Electronics Company, Ltd.",Learning progression for intelligence based music generation and creation
EP3725405A1,0,0,0,0
EP3725865A1,WO2021116530A1,2021-06-17,Coolbrook Oy,Heat integration in a hydrocarbon processing facility
EP3726023A1,0,0,0,0
EP3726230A1,0,0,0,0
EP3726293A1,0,0,0,0
EP3726785A1,0,0,0,0
EP3728550A1,0,0,0,0
EP3730052A1,0,0,0,0
EP3730059A1,0,0,0,0
EP3730060A1,0,0,0,0
EP3730457A1,0,0,0,0
EP3730545A1,US11258184B2,2022-02-22,Ticona Llc,Antenna system including a polymer composition having a low dissipation factor
EP3731019A1,0,0,0,0
EP3731611A1,0,0,0,0
EP3732973A1,0,0,0,0
EP3733069A1,0,0,0,0
EP3733310A1,0,0,0,0
EP3733542A1,0,0,0,0
EP3733544A1,0,0,0,0
EP3734066A1,0,0,0,0
