publication_number,patent_citation,publication_date,assignee,title
EP2782383A2,GB0412260D0,2004-07-07,Ubisense Ltd,Tag frequency control
EP2782383A2,CN100574122C,2009-12-23,松下电器产业株式会社,Radio communication device
EP2782383A2,US7392017B2,2008-06-24,Google Inc.,Assessing wireless network quality
EP2782383A2,JP4619965B2,2011-01-26,京セラ株式会社,Base station apparatus and base station test method
EP2782383A2,US9113362B2,2015-08-18,At&T Mobility Ii Llc,Method and apparatus to separate coverage limited and co-channel limited interferences
EP2782383A2,CN101340703B,2011-04-20,鼎桥通信技术有限公司,Method for controlling user terminal to execute inter-system measurement
EP2782383A2,EP2219413A1,2010-08-18,Panasonic Corporation,"Communication system, resource management device, wireless base station and wireless communication terminal"
EP2782383A2,EP2076093A1,2009-07-01,France Telecom,Telecommunication system and method
EP2782383A2,SE531756C2,2009-07-28,Leif Anders Jilken,Device at an energy intermediary
EP2782383A2,US8514776B2,2013-08-20,"Hewlett-Packard Development Company, L.P.",Determining a metric region in a wireless network
EP2782383A2,US10610153B2,2020-04-07,Withings,System and method to monitor and assist individual's sleep
EP2993858A1,US20020089928A1,2002-07-11,Kddi R&D Laboratories Inc.,Communication system and method capable of avoiding congestion in moving image data transmission
EP2993858A1,US20030016630A1,2003-01-23,Microsoft Corporation,Method and system for providing adaptive bandwidth control for real-time communication
EP2993858A1,US7593686B1,2009-09-22,Sprint Spectrum L.P.,Method and system for selecting transmission modes for streaming media content to a wireless handset access technology
EP2993858A1,US3001A,1843-03-10,,Method of coupling straps as a substitute for a buckle
EP2993858A1,US6941380B2,2005-09-06,Nortel Networks Limited,Bandwidth allocation in ethernet networks
EP2993858A1,JP2004343462A,2004-12-02,Hitachi Ltd,Network measurement control system
EP2993858A1,JP4780963B2,2011-09-28,三菱電機株式会社,Video distribution system
EP2993858A1,CN101356828B,2011-06-08,艾利森电话股份有限公司,Media content management
EP2993858A1,US8995815B2,2015-03-31,Quickplay Media Inc.,Mobile media pause and resume
EP2993858A1,US9009589B2,2015-04-14,Google Inc.,Conversion of portable program modules for constrained displays
EP2993858A1,EP2235946A2,2010-10-06,Sezmi Corporation,System for content delivery
EP2993858A1,JP2009223533A,2009-10-01,Nippon Telegr & Teleph Corp <Ntt>,"Session control device, session control method, and program"
EP2993858B1,US3001A,1843-03-10,,Method of coupling straps as a substitute for a buckle
EP2993858B1,US6941380B2,2005-09-06,Nortel Networks Limited,Bandwidth allocation in ethernet networks
EP2993858B1,JP3726684B2,2005-12-14,株式会社Ｋｄｄｉ研究所,Communication system for avoiding congestion in moving image data transfer
EP2993858B1,US7151749B2,2006-12-19,Microsoft Corporation,Method and System for providing adaptive bandwidth control for real-time communication
EP2993858B1,US7593686B1,2009-09-22,Sprint Spectrum L.P.,Method and system for selecting transmission modes for streaming media content to a wireless handset access technology
EP2993858B1,JP2004343462A,2004-12-02,Hitachi Ltd,Network measurement control system
EP2993858B1,JP4780963B2,2011-09-28,三菱電機株式会社,Video distribution system
EP2993858B1,CN101356828B,2011-06-08,艾利森电话股份有限公司,Media content management
EP2993858B1,US8995815B2,2015-03-31,Quickplay Media Inc.,Mobile media pause and resume
EP2993858B1,US9009589B2,2015-04-14,Google Inc.,Conversion of portable program modules for constrained displays
EP2993858B1,EP2235946A2,2010-10-06,Sezmi Corporation,System for content delivery
EP2993858B1,JP2009223533A,2009-10-01,Nippon Telegr & Teleph Corp <Ntt>,"Session control device, session control method, and program"
EP3352413B1,JP3524285B2,2004-05-10,株式会社東芝,Communication device and communication method thereof
EP3352413B1,US6608832B2,2003-08-19,Telefonaktiebolaget Lm Ericsson,Common access between a mobile communications network and an external network with selectable packet-switched and circuit-switched and circuit-switched services
EP3352413B1,GB2368493B,2003-02-26,Motorola Israel Ltd,Access permissions for group calls
EP3352413B1,DE10064107A1,2002-06-27,Siemens Ag,Method for distributing a group message in a radio communication system and associated radio communication system
EP3352413B1,AU2003204003B9,2005-06-02,Qualcomm Incorporated,Apparatus and method for multimedia broadcast/multicast service in a mobile communication system
EP3352413B1,KR100860581B1,2008-09-26,엘지전자 주식회사,Method for transmitting multicast data
EP3352413B1,DE60218992T2,2007-11-29,Alcatel Lucent,Method and apparatus for data broadcasting in third generation networks
EP3352413B1,US7522548B2,2009-04-21,"Motorola, Inc.",Providing presence information in a communication network
EP3352413B1,BRPI0621438A2,2011-12-13,Nokia Siemens Networks Gmbh,"method for transmitting the identity of a multicast message, method for transmitting a multicast message, device for transmitting a multicast message, device for receiving a multicast message, and data packet"
EP3352413B1,US20070253365A1,2007-11-01,Tomas Hedberg,Service-aware quality monitoring and control in a radio access network
EP3352413B1,US8682357B2,2014-03-25,Intellectual Ventures Holding 81 Llc,Paging in a wireless network
EP3352413B1,US8489096B2,2013-07-16,Nokia Corporation,Inter-access handover with access specific policy control functions
EP3352413B1,ES2445837T3,2014-03-05,"Ntt Docomo, Inc.",Transmission of broadcast information of traffic and control channels
EP3352413B1,US8280374B2,2012-10-02,Telefonaktiebolaget Lm Ericsson (Publ),Policy management in a roaming or handover scenario in an IP network
EP3352413B1,US8131831B1,2012-03-06,At&T Mobility Ii Llc,Centralized policy management framework for telecommunication networks
EP3352413B1,US8929360B2,2015-01-06,"Cisco Technology, Inc.","Systems, methods, media, and means for hiding network topology"
EP3352413B1,EP1933520A1,2008-06-18,"Matsushita Electric Industrial Co., Ltd.",Local mobility anchor relocation and route optimization during handover of a mobile node to another network area
EP3352413B1,CN101227714B,2011-04-06,华为技术有限公司,"System, apparatus and method for sharing network resource"
EP3352413B1,US8229346B2,2012-07-24,Nvidia Corporation,Method and apparatus for providing multimedia broadcasting multicasting services
EP3352413B1,GB2452698B,2010-02-24,Ipwireless Inc,Apparatus and method for signaling in a wireless communication system
EP3352413B1,CN101919303B,2013-11-06,思达伦特网络有限责任公司,Interworking gateway for mobile nodes
EP3352413B1,US8326263B2,2012-12-04,Zte Corporation,Method for selecting policy and charging rules function
EP3352413B1,RU2450485C2,2012-05-10,Нокиа Корпорейшн,Control of bit speed of adaptive multispeed codec in wireless communications system
EP3352413B1,US20090207759A1,2009-08-20,Andreasen Flemming S,System and method for providing a converged wireline and wireless network environment
EP3352413B1,US8407769B2,2013-03-26,Telefonaktiebolaget Lm Ericsson (Publ),Methods and apparatus for wireless device registration
EP3352413B1,CA2715191C,2014-06-17,Redknee Inc.,Configurator
EP3352413B1,CA2712480C,2015-06-16,Redknee Inc.,Metering of telecommunication services
EP3352413B1,US8730828B2,2014-05-20,Nokia Corporation,Method and apparatus for providing cooperative spectrum usage among multiple radio networks
EP3352413B1,US8224367B2,2012-07-17,Industrial Technology Research Institute,Method and system for estimating station numbers in wireless communications
EP3352413B1,US8375128B2,2013-02-12,At&T Mobility Ii Llc,Methods and apparatuses for providing communications services in connection with a communications network
EP3352413B1,US8238323B2,2012-08-07,Intel Corporation,OFDMA cellular network and method for mitigating interference
EP3352413B1,EP2454858B1,2014-01-29,Koninklijke KPN N.V.,Congestion Control in a Telecommunications Network
EP3352413B1,WO2011006768A1,2011-01-20,Koninklijke Kpn N.V.,Information transmission in a machine-to-machine telecommunications network
EP3352413B1,US8718607B2,2014-05-06,"At&T Intellectual Property I, L.P.",Anonymous customer reference services enabler
EP3352413B1,US9031539B2,2015-05-12,"At&T Intellectual Property I, L.P.",Anonymous customer reference client
EP3352413B1,US9961137B2,2018-05-01,"At&T Intellectual Property I, L.P.",Long term evolution radio network application-level load balancing
EP3352413B1,US8989024B2,2015-03-24,"At&T Intellectual Property I, L.P.",Long term evolution network dynamic overload management
EP3352413B1,US9191806B2,2015-11-17,Lg Electronics Inc.,Method and apparatus for retransmitting MTC group message in wireless communication system
EP2218494B1,EP0079040A3,1984-12-27,"Hydronautics, Incorporated",Method and apparatus for increasing the cross-flow filtration fluxes of liquids containing suspended solids
EP2218494B1,JPH10324502A,1998-12-08,Dainippon Ink & Chem Inc,Device and method for adding carbon dioxide to ultrapure water
EP2218494B1,US6454871B1,2002-09-24,"Princeton Trade & Technology, Inc.",Method of cleaning passageways using a mixed phase flow of gas and a liquid
EP2218494B1,US6110374A,2000-08-29,"Aqua-Aerobic Systems, Inc.",Treatment process for removing microbial contaminants suspended in wastewater
EP2218494B1,JP4472050B2,2010-06-02,日東電工株式会社,Fresh water generator and fresh water generation method
EP2218494B1,US6702944B2,2004-03-09,Zenon Environmental Inc.,Multi-stage filtration and softening module and reduced scaling operation
EP2218494B1,US20020170863A1,2002-11-21,Manwinder Singh,Carbon dioxide recycle for immersed membrane
EP2218494B1,US20030132160A1,2003-07-17,Khudenko Boris M.,Membrane biotreatment
EP2218494B1,JP3859151B2,2006-12-20,オルガノ株式会社,"Separation membrane module, separation membrane device, and operation method of separation membrane device"
EP2218494B1,NL1030142C2,2007-04-11,Kiwa Water Res B V,Device for purifying water and method for its use.
EP2218494B1,US20080099399A1,2008-05-01,"Its Engineered Systems, Inc.",Filtration system
EP2218494B1,US20080305540A1,2008-12-11,Robert Hickey,Membrane supported bioreactor for conversion of syngas components to liquid products
EP2233655B1,US4526225A,1985-07-02,Stanton Austin N,Building element for heat storage and transfer
EP2233655B1,DE3507594C2,1987-11-05,Theo Dipl.-Ing. 8228 Freilassing De Schwarz,
EP2233655B1,US20090049763A1,2009-02-26,Joseph Timothy Blundell,C.O.R.E. - Continuous Omnidirectional Radian Energy geodesic hubs/structures
EP2272323A1,US3738212A,1973-06-12,R Goodale,Apparatus for trimming the stems of cut flowers
EP2272323A1,US4348832A,1982-09-14,Hauser Allan H,Single flower stem cutter
EP2272323A1,EP0307355A2,1989-03-15,Paul Roth,Flower stem cutter
EP2272323A1,US5261163A,1993-11-16,Shearhart Omer D,Stem cutting device
EP2272323A1,GB2305881A,1997-04-23,William George Lyne,Sliding knife pruner
EP2272323A1,EP0998846A2,2000-05-10,Udo Hermanns,Cutting device for trimming cut flowers
EP2292851A1,DE3723089A1,1989-01-26,Stiebel Eltron Gmbh & Co Kg,Service-water tapping arrangement
EP2292851A1,DE3832837A1,1990-03-29,Stiebel Eltron Gmbh & Co Kg,Line arrangement for hot-water supply
EP2292851A1,DE102004033307A1,2005-03-31,Bernhard Miller,A method for disinfecting fresh cold water supplies has the supply pipe flushed with hot water from the storage tank and reducing the flow rate
EP2292851A1,EP1820910A2,2007-08-22,Hendricus Markman,Flushing pipes
EP2316721A1,US4005672A,1977-02-01,Regal Tool & Rubber Co. Inc.,Bumper with cushion pivot at bottom
EP2316721A1,US4083072A,1978-04-11,Ryan William J,Connection system for marine structures
EP2316721A1,WO2000015489A1,2000-03-23,Ägir Konsult AB,Mooring device
EP2316721A1,WO2002020343A1,2002-03-14,P & R Systems,"A vessel, provided with a gang plank for coupling to an offshore pole structure"
EP2316721A1,WO2005097591A1,2005-10-20,Fabricom Oil & Gas B.V.,Device and method for coupling a vessel to a stationary object
EP2316721A1,EP1695902A2,2006-08-30,Windcat Workboats Limited,Method of stabilizing a boat against a stationary structure
EP2316721A1,WO2009048323A1,2009-04-16,P & R Systems,Mooring system for mooring a first vessel to a mooring cable connected to an offshore construction or to a second vessel
EP2354378A1,WO2007139560A1,2007-12-06,"Google, Inc.",Modular computing environments
EP2354378A1,US20090229194A1,2009-09-17,Advanced Shielding Technologies Europe S.I.,Portable modular data center
EP2354378A1,US20090241578A1,2009-10-01,Exaflop Llc,Warm Floor Data Center
EP2354378A1,US5586932A,1996-12-24,"Professional Supply, Inc.",Environmental control airhouse with variable output
EP2354378A1,US6986708B2,2006-01-17,Airfixture L.L.C.,Method and apparatus for delivering conditioned air using dual plenums
EP2354378A1,US7430118B1,2008-09-30,Yahoo! Inc.,Cold row encapsulation for server farm cooling system
EP2354378A1,US9480186B2,2016-10-25,International Business Machines Corporation,Apparatus and method for facilitating air cooling of an electronics rack
EP2354378A1,US20090186572A1,2009-07-23,Gerald Farrell,Air distributing apparatus for reducing energy consumption
EP2354378A1,KR101075076B1,2011-10-21,코오롱인더스트리 주식회사,Optical sheet
EP2354378A1,US9008844B2,2015-04-14,International Business Machines Corporation,System and method to route airflow using dynamically changing ducts
EP2354378A1,US8251784B2,2012-08-28,International Business Machines Corporation,System and method to route airflow through dynamically changing ducts
EP2362001A1,US20010010112A1,2001-08-02,Mitsubishi Denki Kabushiki Kaisha,"Manufacturing method of semiconductor wafer, semiconductor manufacturing apparatus, and semiconductor device"
EP2362001A1,US20020069827A1,2002-06-13,Kiyotoshi Sakamoto,Film formation apparatus
EP2362001A1,US6779935B1,2004-08-24,"Printronix, Inc.",Printer hammerbank with a magnetic shunt
EP2362001A1,US20050011752A1,2005-01-20,"Semiconductor Energy Laboratory Co., Ltd.",Manufacturing method for wiring
EP2362001A1,WO2008004858A1,2008-01-10,Technische Universiteit Eindhoven,Discrete die
EP2362001A1,KR910003742B1,1991-06-10,세미콘덕터 에너지 라보라터리 캄파니 리미티드,Cvd apparatus
EP2362001A1,JPH08222548A,1996-08-30,Hitachi Ltd,Plasma processor and plasma processing of substrate
EP2362001A1,US5997963A,1999-12-07,"Ultratech Stepper, Inc.",Microchamber
EP2362001A1,CA2435852A1,2002-05-23,"Sekisui Chemical Co., Ltd.",A method for plasma treatment under the atmospheric pressure and an equipment therefor
EP2362001A1,JP2002151494A,2002-05-24,Sekisui Chem Co Ltd,Normal pressure plasma processing method and device therefor
EP2362001A1,JP4146773B2,2008-09-10,松下電器産業株式会社,Plasma processing method and apparatus
EP2362001A1,JP4794942B2,2011-10-19,古河機械金属株式会社,Atomic layer deposition equipment
EP2362001A1,US20070218702A1,2007-09-20,Asm Japan K.K.,Semiconductor-processing apparatus with rotating susceptor
EP2362001A1,CN100517643C,2009-07-22,中芯国际集成电路制造(上海)有限公司,Method for manufacturing inlaid structure
EP2362001A1,KR101010389B1,2011-01-21,가시오게산키 가부시키가이샤,Plasma cvd apparatus and film deposition method
EP2362001A1,US20080226838A1,2008-09-18,Kochi Industrial Promotion Center,Plasma CVD apparatus and film deposition method
EP2362001A1,US8211231B2,2012-07-03,Eastman Kodak Company,Delivery device for deposition
EP2362001A1,US20090155488A1,2009-06-18,Asm Japan K.K.,Shower plate electrode for plasma cvd reactor
EP2362001A1,EP2451991B1,2019-07-03,Aixtron SE,Method for plasma processing
EP2374664A1,EP0755826A1,1997-01-29,Carlo Maurizio Pozzi,"Lowerable bicycle rack particularly for motor vehicles, recreational vehicles, vans and the like"
EP2374664A1,US6007290A,1999-12-28,Schulz; Siegfried,Liftable dual cargo platforms for a motor home
EP2374664A1,US6361264B1,2002-03-26,Shawn Allen Guthrie,Container transporter
EP2374664A1,US20030099531A1,2003-05-29,Richard Williams,Electric motorcycle lift for motor homes
EP2374664A1,US20080206030A1,2008-08-28,Reuille Bennett J,Lift apparatus mountable on a vehicle
EP2381090A2,US1314232A,1919-08-26,,Oottlob wtthb
EP2381090A2,US1083472A,1914-01-06,Orrin W Watson,Current-wheel.
EP2381090A2,US1612025A,1926-12-28,Jankowski Julijan,Water wheel
EP2381090A2,US3604942A,1971-09-14,Curtis A Nelson,Underwater generator
EP2381090A2,US3912937A,1975-10-14,Jerome M Lesser,Submarine electrical energy generating apparatus
EP2381090A2,US3922012A,1975-11-25,Harry Herz,Power generator
EP2381090A2,US4038821A,1977-08-02,Black Jerimiah B,Fluid current motor
EP2381090A2,US4368392A,1983-01-11,Pinson Energy Corporation,Water turbine
EP2381090A2,US4545729A,1985-10-08,Joe Storm,Wind turbine apparatus
EP2381090A2,US5844323A,1998-12-01,Hung; Ming-Tung,Rotatable wheel for developing fluid kinetic energy by accepting action forces from multiple directions
EP2381090A2,EP1205661A1,2002-05-15,Isidro U. Ursua,Vertical axis wind turbine
EP2381090A2,CA2432458A1,2004-12-16,Henkenhaf Willi,Water wheel generator pair
EP2381090A2,EP1907693A1,2008-04-09,Cleanfield Energy Corp.,Power generating system including modular wind turbine-generator assembly
EP2381090A2,GB0812524D0,2008-08-13,Mowat Technical & Design Servi,Water turbine
EP2386149B1,US20030039226A1,2003-02-27,Kwak Joseph A.,Physical layer automatic repeat request (ARQ)
EP2386149B1,US6621369B2,2003-09-16,Nokia Corporation,Method and system for determining transmission path delay
EP2386149B1,US7131032B2,2006-10-31,"Sun Microsystems, Inc.","Method, system, and article of manufacture for fault determination"
EP2386149B1,KR100641218B1,2006-11-02,엘지전자 주식회사,Conditional access broadcasting system for terrestrial digital multimedia broadcasting and method thereof
EP2386149B1,CN1937615B,2012-01-25,株式会社Ntt都科摩,Media accessing control method and apparatus in wireless distribution type network
EP2386149B1,EP1946472B1,2017-03-01,Telefonaktiebolaget LM Ericsson (publ),Implicit signaling for link adaptation
EP2386149B1,US8111654B2,2012-02-07,"Samsung Electronics Co., Ltd.",System and method for wireless communication of uncompressed video having acknowledgement (ACK) frames
EP2386149B1,US8081641B2,2011-12-20,Massachusetts Institute Of Technology,Methods and apparatus for network coding
EP2386149B1,US20080132234A1,2008-06-05,"Motorola, Inc.",Apparatus and method for utilizing the transport layer to provide measurement opportunities for the physical layer in a multi-mode network
EP2386149B1,TWI462612B,2014-11-21,Koninkl Philips Electronics Nv,Robust coding in multi-hop networks
EP2389660A1,US6317521B1,2001-11-13,Eastman Kodak Company,Method for preserving image detail when adjusting the contrast of a digital image
EP2389660A1,EP1111909A1,2001-06-27,Philips Patentverwaltung GmbH,Device and method for displaying an image composed of a plurality of parts
EP2389660A1,US6823086B1,2004-11-23,Analogic Corporation,Adaptive spatial filter
EP2389660A1,US20030160800A1,2003-08-28,Agfa-Gevaert,Multiscale gradation processing method
EP2389660A1,US7602447B2,2009-10-13,Vestel Elecktronik Sanayi Ve,Method and apparatus for adjusting the contrast of an image
EP2389660A1,WO2008046450A1,2008-04-24,Robert Bosch Gmbh,"Image processing system, method and computer program for contrast enhancement of images"
EP2389660A1,WO2008053408A2,2008-05-08,Koninklijke Philips Electronics N.V.,Color saturation enhancement
EP2403516A1,US6485972B1,2002-11-26,President And Fellows Of Harvard College,WNT signalling in reproductive organs
EP2403516A1,CA2353804A1,2003-01-26,University Of Western Ontario,Control of myogenesis by modulation of wnt activity
EP2403516A1,US7153832B2,2006-12-26,The Board Of Trustees Of The Leland Stanford Junior University,Compositions of active Wnt protein
EP2403516A1,WO2005040347A2,2005-05-06,California Institute Of Technology,Methods and compositions for inhibiting cell growth and proliferation
EP2403516A1,WO2005070446A1,2005-08-04,Scios Inc.,Method for treating cardiac remodeling following myocardial injury
EP2403516A1,US20060134074A1,2006-06-22,Naughton Gail K,Compositions and methods for promoting hair growth
EP2403516A1,EP1838840B1,2011-03-09,"Theregen, Inc.",Use of cultured three-dimensional tissue  for treating congestive heart failure
EP2403516A1,JP4942745B2,2012-05-30,ウィントリサーチ  アーベー,Peptide ligands for reducing cancer cell metastasis
EP2403516A1,GB0613031D0,2006-08-09,Renovo Ltd,Medicaments
EP2403516A1,GB0702930D0,2007-03-28,Renovo Ltd,Medicaments and methods for inhibition of scarring
EP2403516A1,EP2226080A1,2010-09-08,Universiteit Maastricht,Antagonistic peptides for frizzled-1 and frizzled-2
EP2409432A1,US6493872B1,2002-12-10,Innovatv,Method and apparatus for synchronous presentation of video and audio transmissions and their interactive enhancement streams for TV and internet environments
EP2409432A1,US6360271B1,2002-03-19,3Com Corporation,System for dynamic jitter buffer management based on synchronized clocks
EP2409432A1,US7200857B1,2007-04-03,"Scientific-Atlanta, Inc.",Synchronized video-on-demand supplemental commentary
EP2409432A1,US6724825B1,2004-04-20,General Instrument Corporation,Regeneration of program clock reference data for MPEG transport streams
EP2409432A1,US7269338B2,2007-09-11,Koninklijke Philips Electronics N.V.,Apparatus and method for synchronizing presentation from bit streams based on their content
EP2409432A1,US7114173B2,2006-09-26,"Aol Time Warner Interactive Video Group, Inc.",Technique for synchronizing deliveries of information and entertainment in a communications network
EP2409432A1,US7084898B1,2006-08-01,"Cisco Technology, Inc.",System and method for providing video conferencing synchronization
EP2409432A1,JP2005244605A,2005-09-08,Nippon Telegr & Teleph Corp <Ntt>,"Streaming content distribution control system, program and recording medium storing the same"
EP2409432A1,US8606949B2,2013-12-10,Jupiter Systems,Interconnection mechanism for multiple data streams
EP2409432A1,DE102005039366B4,2008-10-09,Infineon Technologies Ag,"Telecommunication terminal, telecommunication system, telecommunication session server unit, method for generating and transmitting a telecommunication session message, method for managing a telecommunication session message, computer readable storage media and computer program elements"
EP2409432A1,CN100442858C,2008-12-10,华为技术有限公司,Lip synchronous method for multimedia real-time transmission in packet network and apparatus thereof
EP2409432A1,WO2008060655A2,2008-05-22,"Motionbox, Inc.","A system, method, and apparatus for visual browsing, deep tagging, and synchronized commenting"
EP2409432A1,CN101179484A,2008-05-14,华为技术有限公司,Method and system of synchronizing different media stream
EP2409432A1,US7953118B2,2011-05-31,Microsoft Corporation,Synchronizing media streams across multiple devices
EP2409432A1,US8301790B2,2012-10-30,Randy Morrison,Synchronization of audio and video signals from remote sources over the internet
EP2409432A1,US20080317439A1,2008-12-25,Microsoft Corporation,Social network based recording
EP2409432A1,US20080320545A1,2008-12-25,Schwartz Richard T,System and method for providing audio-visual programming with alternative content
EP2409432A1,US7936790B2,2011-05-03,"Silicon Image, Inc.",Synchronizing related data streams in interconnection networks
EP2409432A1,CN102067550B,2014-10-29,皇家Kpn公司,Method and system for synchronizing a group of end-terminals
EP2409432A1,WO2009105838A1,2009-09-03,Audinate Pty Ltd,"Network devices, methods and/or systems for use in a media network"
EP2409432A1,US20090257455A1,2009-10-15,"Tellabs Operations, Inc.",Method and apparatus for synchronizing timing of signal packets
EP2409432A1,US8141115B2,2012-03-20,"At&T Labs, Inc.",Systems and methods for multiple media coordination
EP2409432A1,US8606953B2,2013-12-10,Dialogic Corporation,Adjusting audio and video synchronization of 3G TDM streams
EP2409432B1,US6493872B1,2002-12-10,Innovatv,Method and apparatus for synchronous presentation of video and audio transmissions and their interactive enhancement streams for TV and internet environments
EP2409432B1,US6360271B1,2002-03-19,3Com Corporation,System for dynamic jitter buffer management based on synchronized clocks
EP2409432B1,US7200857B1,2007-04-03,"Scientific-Atlanta, Inc.",Synchronized video-on-demand supplemental commentary
EP2409432B1,US6724825B1,2004-04-20,General Instrument Corporation,Regeneration of program clock reference data for MPEG transport streams
EP2409432B1,US7269338B2,2007-09-11,Koninklijke Philips Electronics N.V.,Apparatus and method for synchronizing presentation from bit streams based on their content
EP2409432B1,US7114173B2,2006-09-26,"Aol Time Warner Interactive Video Group, Inc.",Technique for synchronizing deliveries of information and entertainment in a communications network
EP2409432B1,US7084898B1,2006-08-01,"Cisco Technology, Inc.",System and method for providing video conferencing synchronization
EP2409432B1,JP2005244605A,2005-09-08,Nippon Telegr & Teleph Corp <Ntt>,"Streaming content distribution control system, program and recording medium storing the same"
EP2409432B1,US8606949B2,2013-12-10,Jupiter Systems,Interconnection mechanism for multiple data streams
EP2409432B1,DE102005039366B4,2008-10-09,Infineon Technologies Ag,"Telecommunication terminal, telecommunication system, telecommunication session server unit, method for generating and transmitting a telecommunication session message, method for managing a telecommunication session message, computer readable storage media and computer program elements"
EP2409432B1,CN100442858C,2008-12-10,华为技术有限公司,Lip synchronous method for multimedia real-time transmission in packet network and apparatus thereof
EP2409432B1,WO2008060655A2,2008-05-22,"Motionbox, Inc.","A system, method, and apparatus for visual browsing, deep tagging, and synchronized commenting"
EP2409432B1,CN101179484A,2008-05-14,华为技术有限公司,Method and system of synchronizing different media stream
EP2409432B1,US7953118B2,2011-05-31,Microsoft Corporation,Synchronizing media streams across multiple devices
EP2409432B1,US8301790B2,2012-10-30,Randy Morrison,Synchronization of audio and video signals from remote sources over the internet
EP2409432B1,US20080317439A1,2008-12-25,Microsoft Corporation,Social network based recording
EP2409432B1,US20080320545A1,2008-12-25,Schwartz Richard T,System and method for providing audio-visual programming with alternative content
EP2409432B1,US7936790B2,2011-05-03,"Silicon Image, Inc.",Synchronizing related data streams in interconnection networks
EP2409432B1,CN102067550B,2014-10-29,皇家Kpn公司,Method and system for synchronizing a group of end-terminals
EP2409432B1,WO2009105838A1,2009-09-03,Audinate Pty Ltd,"Network devices, methods and/or systems for use in a media network"
EP2409432B1,US20090257455A1,2009-10-15,"Tellabs Operations, Inc.",Method and apparatus for synchronizing timing of signal packets
EP2409432B1,US8141115B2,2012-03-20,"At&T Labs, Inc.",Systems and methods for multiple media coordination
EP2409432B1,US8606953B2,2013-12-10,Dialogic Corporation,Adjusting audio and video synchronization of 3G TDM streams
EP2409676A1,WO1993012770A1,1993-07-08,Pfizer Inc.,Porous shaped delivery devices and method of producing thereof
EP2409676A1,US5382437A,1995-01-17,Hunter Research Corporation,"Frozen liquified gas composition and method for oral administration of drugs, biologicals, nutrients and foodstuffs"
EP2409676A1,US20030086973A1,2003-05-08,Sowden Harry S,"Systems, methods and apparatuses for manufacturing dosage forms"
EP2409676A1,US1993367A,1935-03-05,Blanche M Geyer,Filling machine
EP2409676A1,US2374246A,1945-04-24,Atlantic Coast Fisheries Co,Method of making a molded product
EP2409676A1,US2552027A,1951-05-08,American Cyanamid Co,Casting gelatin tablets
EP2409676A1,US2935449A,1960-05-03,Pfizer & Co C,Stabilized vitamin a compositions
EP2409676A1,JPS60155942A,1985-08-16,Fuji Photo Film Co Ltd,Spot deposition apparatus of liquid specimen
EP2409676A1,US4976590A,1990-12-11,Baldwin Brian E,"Fluid conduit-responsively adjustable pump arrangement and pump/conduit arrangement and method, and fluid conduits therefor"
EP2409676A1,US4971763A,1990-11-20,Eastman Kodak Company,Liquid-controlling nozzle geometry for dispensers of liquids
EP2414216A2,GB926943A,1963-05-22,Chester Julius Szychlinski,Improvements in and relating to ships
EP2414216A2,US4092754A,1978-06-06,Yost John V,Boat interior and cabin design
EP2414216A2,FI74244C,1989-12-28,Rauma Repola Oy,Fartyg.
EP2414216A2,GB2219257A,1989-12-06,Frederick Stephen Lynam,Safer vehicle-cargo deck
EP2414216A2,DE19912612A1,2000-09-28,Meidericher Schiffswerft Gmbh,"Multi-deck passenger ship with light dome and vertical light shafts,"
EP2414216A2,ITBS20070007A1,2008-07-23,Gabriele Canali,VARIABLE SET-UP PILOT SYSTEM FOR BOATS
EP2414216B1,GB926943A,1963-05-22,Chester Julius Szychlinski,Improvements in and relating to ships
EP2414216B1,US4092754A,1978-06-06,Yost John V,Boat interior and cabin design
EP2414216B1,FI74244C,1989-12-28,Rauma Repola Oy,Fartyg.
EP2414216B1,GB2219257A,1989-12-06,Frederick Stephen Lynam,Safer vehicle-cargo deck
EP2414216B1,DE19912612A1,2000-09-28,Meidericher Schiffswerft Gmbh,"Multi-deck passenger ship with light dome and vertical light shafts,"
EP2414216B1,ITBS20070007A1,2008-07-23,Gabriele Canali,VARIABLE SET-UP PILOT SYSTEM FOR BOATS
EP2415252A1,US5446490A,1995-08-29,At&T Corp.,Interactive television with tailored programming
EP2415252A1,IL111610A,1998-02-22,News Datacom Ltd,Catv transmission systems
EP2415252A1,US6340987B1,2002-01-22,Time Warner Entertainment Company L.P.,Method and apparatus for masking latency in an interactive television network
EP2415252A1,US7237251B1,2007-06-26,"Bigband Networks, Inc.",Method and apparatus for using delay time during switching events to display previously stored information elements
EP2415252A1,US6473137B1,2002-10-29,Hughes Electronics Corporation,Method and apparatus for audio-visual cues improving perceived acquisition time
EP2415252A1,US20020087973A1,2002-07-04,Hamilton Jeffrey S.,Inserting local signals during MPEG channel changes
EP2415252A1,JP4443833B2,2010-03-31,パナソニック株式会社,"Information reproducing method, transmitting apparatus and receiving apparatus"
EP2415252A1,US20040098741A1,2004-05-20,Hiroshi Hara,Method and system for providing an active display while a new channel is being acquired
EP2415252A1,EP1443624A1,2004-08-04,Viserge Limited,Fault control and restoration in a multi-feed power network
EP2415252A1,WO2004070688A1,2004-08-19,Darras Hancock,Wait symbol promotional system
EP2415252A1,US20040237102A1,2004-11-25,Richard Konig,Advertisement substitution
