publication_number,patent_citation,publication_date,assignee,title
EP2615906B1,EP2823705B1,2018-04-18,Carlos Aznar Vidal,Method and modular structure for continuously growing an aeroponic crop
EP2615906B1,EP2644025A1,2013-10-02,Olusculum Pte Ltd,Movable aeroponic growth unit for growing plants and an improved system for growing plants aeroponically
EP2615906B1,US20140137472A1,2014-05-22,"Living Greens Farm, Inc.",Controlled environment and method
EP2615906B1,US20140259919A1,2014-09-18,Nicholas Halmos,Configurable modular rooftop farming system
EP2615906B1,ES1080382Y,2013-08-26,Com J Huete S L,SUPPORT DEVICE FOR CROPS
EP2615906B1,US20150082696A1,2015-03-26,"Formflex Automation USA, Ltd.",Horticultural grow gutter
EP2615906B1,WO2015117623A1,2015-08-13,Horticoop B.V.,Device for growing one or more plants
EP2615906B1,JP6269274B2,2018-01-31,パナソニックＩｐマネジメント株式会社,Hydroponics apparatus and hydroponics method
EP2615906B1,US10264743B2,2019-04-23,Larry Smith,Aeroponic system
EP2615906B1,US20180325053A1,2018-11-15,Roto-gro Inc.,Growing Tray and Cap for Rotating Hydroponic Gardening
EP2615906B1,US11083141B2,2021-08-10,"Living Greens Farm, Inc.",Growing system
EP2615906B1,CN107072156A,2017-08-18,生活绿色农场股份有限公司,Growing system
EP2615906B1,US20170188531A1,2017-07-06,John J. Daniels,Accelerated plant growth system
EP2615906B1,CN104871979B,2017-08-04,恩施市巨鑫现代农业开发有限公司,A kind of production method of mini potato of potato detoxicating and potato atomization incubator
EP2615906B1,CA3001059A1,2017-04-13,Massivia Grow Holdings Llc,Growing systems and methods
EP2615906B1,US20170099789A1,2017-04-13,Chaz Shelton,"Systems, Methods, and Devices for Growing and Harvesting Produce"
EP2615906B1,EP3454639A4,2019-12-04,Vineland Research and Innovation Centre,Air-root pruning propagation tray
EP2615906B1,JP6975154B2,2021-12-01,公立大学法人大阪,"Seedling raising equipment, support equipment and cell plugs used for seedling raising equipment"
EP2615906B1,US20180332785A1,2018-11-22,"Hollandia Produce, L.P.",Strip channel growing apparatus and method
EP2615906B1,ES2748066B2,2020-12-17,Perez Adrian Karmi,TRUFFLE CULTIVATION SYSTEM
EP2615906B1,US10653075B1,2020-05-19,Timothy E. Joseph,Modular grow chamber constructions and related growing systems and methods
EP2615906B1,US20200178475A1,2020-06-11,Timothy E. Joseph,Modular grow chamber constructions and related growing systems and methods
EP2615906B1,FR3091144B1,2021-12-17,Combagroup Sa,ABOVE-GROUND CULTURE MODULE
EP2615906B1,FR3091145B1,2021-01-08,Combagroup Sa,Soil-less cultivation module
EP2615906B1,US11197432B1,2021-12-14,Integrated Hydro Solutions LLC,Ducting assembly for de-stratification and consolidating excess water and nutrients
EP2615906B1,US10973184B1,2021-04-13,American Standard Agricultural Products (Asap),"Planter, growth system, and growth block for aeroponic farming"
EP2703412A8,WO2013123390A1,2013-08-22,"Qd Vision, Inc.",Method for preparing semiconductor nanocrystals
EP2703412A8,CN110437325B,2021-07-06,中国科学院微生物研究所,Regulation and control of transcription factor LFC1 on needle mushroom fruiting body development and application
EP2782383A2,CN103428814A,2013-12-04,宇龙计算机通信科技(深圳)有限公司,Terminal and management method of communication modules
EP2782383A2,CN103052081B,2016-05-18,大唐移动通信设备有限公司,Network coverage planing method and the device of evolution communication systems
EP2782383A2,US9560613B1,2017-01-31,Google Inc.,Validating synchronization compliance using network measurements
EP2782383A2,CN104219687B,2018-07-13,华为终端有限公司,Detect the method and device of target network covering
EP2782383A2,EP3171650A4,2017-07-26,Fujitsu Limited,Wireless communication system
EP2782383A2,JP6458810B2,2019-01-30,日本電気株式会社,Base station and terminal device
EP2782383A2,CN107567035B,2019-11-29,华为技术有限公司,A kind of network coverage evaluation method and device
EP2782383A2,US10448401B2,2019-10-15,Qualcomm Incorporated,Coverage contour and interference thresholds for channel assignment
EP2782383A2,CN108934040A,2018-12-04,中国电信股份有限公司,"Different system covering quality acquisition methods, device and system"
EP2782383A2,JP2019103077A,2019-06-24,Kddi株式会社,"Management device, management method, management program, and communication system"
EP2993858A1,US8059559B2,2011-11-15,"Embarq Holdings Company, Llc",System and method for monitoring bandwidth utilization by a user
EP2993858A1,EP2380331B1,2019-05-15,Telefonaktiebolaget LM Ericsson (publ),Distribution of content items to user devices in a mobile environment
EP2993858A1,US10123801B2,2018-11-13,"Zipline Medical, Inc.",Means to prevent wound dressings from adhering to closure device
EP2993858A1,US10159825B2,2018-12-25,"Zipline Medical, Inc.",Rapid closing surgical closure device
EP2993858A1,CN102045131B,2015-06-10,中兴通讯股份有限公司,Service linkage control system and method
EP2993858A1,EP2579828B1,2018-06-13,Zipline Medical Inc.,Apparatus for inhibiting scar formation
EP2993858A1,CN101938634B,2013-05-08,中兴通讯股份有限公司,Method and device for bandwidth control of set top boxes in IPTV (Internet Protocol Television) system
EP2993858A1,JP2013542650A,2013-11-21,アマゾン  テクノロジーズ  インコーポレイテッド,Content selection and distribution of rights and functions
EP2993858A1,MY168733A,2018-11-29,Ericsson Telefon Ab L M,Methods and devices for media description delivery
EP2993858A1,US10754813B1,2020-08-25,"Amazon Technologies, Inc.",Methods and apparatus for block storage I/O operations in a storage gateway
EP2993858A1,US8806588B2,2014-08-12,"Amazon Technologies, Inc.",Storage gateway activation process
EP2993858A1,US9294564B2,2016-03-22,"Amazon Technologies, Inc.",Shadowing storage gateway
EP2993858A1,US9258579B1,2016-02-09,Sprint Communications Company L.P.,Temporal shift of object resolution and optimization
EP2993858A1,US8832039B1,2014-09-09,"Amazon Technologies, Inc.",Methods and apparatus for data restore and recovery from a remote data store
EP2993858A1,US10063643B2,2018-08-28,Telefonaktiebolaget Lm Ericcson (Publ),Media stream grouping in multimedia communication networks
EP2993858A1,US8793343B1,2014-07-29,"Amazon Technologies, Inc.",Redundant storage gateways
EP2993858A1,EP2575302A1,2013-04-03,British Telecommunications Public Limited Company,Method of bandwidth management for content delivery and related aspects
EP2993858A1,US8789208B1,2014-07-22,"Amazon Technologies, Inc.",Methods and apparatus for controlling snapshot exports
EP2993858A1,US9561034B2,2017-02-07,"Zipline Medical, Inc.",Surgical incision and closure apparatus
EP2993858A1,US10123800B2,2018-11-13,"Zipline Medical, Inc.",Surgical incision and closure apparatus with integrated force distribution
EP2993858A1,US9635132B1,2017-04-25,"Amazon Technologies, Inc.",Service and APIs for remote volume-based block storage
EP2993858A1,WO2013139250A1,2013-09-26,Mediatek Inc.,Method and apparatus of scalable video coding
EP2993858A1,KR101448279B1,2014-10-07,주식회사 케이티,Method and femto base station for call access control
EP2993858A1,US9276967B2,2016-03-01,Centurylink Intellectual Property Llc,System and method for determining optimal bandwidth for streaming to a client device in an adjustable bit rate video system
EP2993858A1,EP2728827A1,2014-05-07,British Telecommunications public limited company,Communications network using a tunnel to connect two network nodes
EP2993858A1,US9794130B2,2017-10-17,"Coriant Operations, Inc.","System, apparatus, procedure, and computer program product for planning and simulating an internet protocol network"
EP2993858A1,US9319458B2,2016-04-19,"Netflix, Inc.",Site-based server selection
EP2993858A1,CN105103521A,2015-11-25,汤姆逊许可公司,Device and method for adapting manifest sent by at least one server
EP2993858A1,KR102126026B1,2020-07-08,삼성전자주식회사,Apparatus and method for real-time recommendation of multimedia content in communication system
EP2993858A1,EP3047652B1,2020-05-06,Koninklijke KPN N.V.,Correlating timeline information between media streams
EP2993858A1,US10291503B2,2019-05-14,"Taiwan Semiconductor Manufacturing Co., Ltd.",File block placement in a distributed network
EP2993858A1,JP2017502762A,2017-01-26,ジップライン メディカル， インコーポレイテッドＺｉｐｌｉｎｅ Ｍｅｄｉｃａｌ， Ｉｎｃ．,Wound closure device with equipment
EP2993858A1,CN105099602A,2015-11-25,阿里巴巴集团控股有限公司,File transmission method based on network speed and system
EP2993858A1,US9825880B2,2017-11-21,Nec Corporation,Method and system for controlling messages between communicating entities
EP2993858A1,WO2016030950A1,2016-03-03,日立マクセル株式会社,Handheld information terminal
EP2993858A1,US10367689B2,2019-07-30,"Comscore, Inc.",Monitoring internet usage on home networks of panelist users
EP2993858A1,GB201504403D0,2015-04-29,Microsoft Technology Licensing Llc,Adapting encoded bandwidth
EP2993858A1,WO2016149229A1,2016-09-22,"Microsoft Technology Licensing, Llc",Adapting encoded bandwidth
EP2993858A1,CN106303611B,2020-09-08,中兴通讯股份有限公司,Method and system for realizing film source pushing
EP2993858A1,GB2540571A,2017-01-25,Univ Guangdong Technology,Digital home network multimedia share system and share method thereof
EP2993858A1,US10958695B2,2021-03-23,Google Llc,"Methods, systems, and media for recommending content based on network conditions"
EP2993858A1,JP2018011169A,2018-01-18,株式会社リコー,"Communication device, communication system, communication method, and program"
EP2993858A1,WO2018081795A1,2018-05-03,"Zipline Medical, Inc.",Systems and methods for monitoring physical therapy of the knee and other joints
EP2993858A1,JP6466489B2,2019-02-06,ソフトバンク株式会社,"Determination apparatus, determination method, and program"
EP2993858A1,WO2018185994A1,2018-10-11,住友電気工業株式会社,"Control device, transfer method, and computer program"
EP2993858A1,CN108491524A,2018-09-04,深圳创维－Rgb电子有限公司,"Video pushing method, device and computer readable storage medium"
EP2993858A1,US11122099B2,2021-09-14,"Motorola Solutions, Inc.","Device, system and method for providing audio summarization data from video"
EP2993858B1,US8059559B2,2011-11-15,"Embarq Holdings Company, Llc",System and method for monitoring bandwidth utilization by a user
EP2993858B1,EP2380331B1,2019-05-15,Telefonaktiebolaget LM Ericsson (publ),Distribution of content items to user devices in a mobile environment
EP2993858B1,US10123801B2,2018-11-13,"Zipline Medical, Inc.",Means to prevent wound dressings from adhering to closure device
EP2993858B1,US10159825B2,2018-12-25,"Zipline Medical, Inc.",Rapid closing surgical closure device
EP2993858B1,CN102045131B,2015-06-10,中兴通讯股份有限公司,Service linkage control system and method
EP2993858B1,EP2579828B1,2018-06-13,Zipline Medical Inc.,Apparatus for inhibiting scar formation
EP2993858B1,CN101938634B,2013-05-08,中兴通讯股份有限公司,Method and device for bandwidth control of set top boxes in IPTV (Internet Protocol Television) system
EP2993858B1,JP2013542650A,2013-11-21,アマゾン  テクノロジーズ  インコーポレイテッド,Content selection and distribution of rights and functions
EP2993858B1,MY168733A,2018-11-29,Ericsson Telefon Ab L M,Methods and devices for media description delivery
EP2993858B1,US10754813B1,2020-08-25,"Amazon Technologies, Inc.",Methods and apparatus for block storage I/O operations in a storage gateway
EP2993858B1,US8806588B2,2014-08-12,"Amazon Technologies, Inc.",Storage gateway activation process
EP2993858B1,US9294564B2,2016-03-22,"Amazon Technologies, Inc.",Shadowing storage gateway
EP2993858B1,US9258579B1,2016-02-09,Sprint Communications Company L.P.,Temporal shift of object resolution and optimization
EP2993858B1,US8832039B1,2014-09-09,"Amazon Technologies, Inc.",Methods and apparatus for data restore and recovery from a remote data store
EP2993858B1,US10063643B2,2018-08-28,Telefonaktiebolaget Lm Ericcson (Publ),Media stream grouping in multimedia communication networks
EP2993858B1,US8793343B1,2014-07-29,"Amazon Technologies, Inc.",Redundant storage gateways
EP2993858B1,EP2575302A1,2013-04-03,British Telecommunications Public Limited Company,Method of bandwidth management for content delivery and related aspects
EP2993858B1,US8789208B1,2014-07-22,"Amazon Technologies, Inc.",Methods and apparatus for controlling snapshot exports
EP2993858B1,US9561034B2,2017-02-07,"Zipline Medical, Inc.",Surgical incision and closure apparatus
EP2993858B1,US10123800B2,2018-11-13,"Zipline Medical, Inc.",Surgical incision and closure apparatus with integrated force distribution
EP2993858B1,US9635132B1,2017-04-25,"Amazon Technologies, Inc.",Service and APIs for remote volume-based block storage
EP2993858B1,WO2013139250A1,2013-09-26,Mediatek Inc.,Method and apparatus of scalable video coding
EP2993858B1,KR101448279B1,2014-10-07,주식회사 케이티,Method and femto base station for call access control
EP2993858B1,US9276967B2,2016-03-01,Centurylink Intellectual Property Llc,System and method for determining optimal bandwidth for streaming to a client device in an adjustable bit rate video system
EP2993858B1,EP2728827A1,2014-05-07,British Telecommunications public limited company,Communications network using a tunnel to connect two network nodes
EP2993858B1,US9794130B2,2017-10-17,"Coriant Operations, Inc.","System, apparatus, procedure, and computer program product for planning and simulating an internet protocol network"
EP2993858B1,US9319458B2,2016-04-19,"Netflix, Inc.",Site-based server selection
EP2993858B1,CN105103521A,2015-11-25,汤姆逊许可公司,Device and method for adapting manifest sent by at least one server
EP2993858B1,KR102126026B1,2020-07-08,삼성전자주식회사,Apparatus and method for real-time recommendation of multimedia content in communication system
EP2993858B1,EP3047652B1,2020-05-06,Koninklijke KPN N.V.,Correlating timeline information between media streams
EP2993858B1,US10291503B2,2019-05-14,"Taiwan Semiconductor Manufacturing Co., Ltd.",File block placement in a distributed network
EP2993858B1,JP2017502762A,2017-01-26,ジップライン メディカル， インコーポレイテッドＺｉｐｌｉｎｅ Ｍｅｄｉｃａｌ， Ｉｎｃ．,Wound closure device with equipment
EP2993858B1,CN105099602A,2015-11-25,阿里巴巴集团控股有限公司,File transmission method based on network speed and system
EP2993858B1,US9825880B2,2017-11-21,Nec Corporation,Method and system for controlling messages between communicating entities
EP2993858B1,WO2016030950A1,2016-03-03,日立マクセル株式会社,Handheld information terminal
EP2993858B1,US10367689B2,2019-07-30,"Comscore, Inc.",Monitoring internet usage on home networks of panelist users
EP2993858B1,GB201504403D0,2015-04-29,Microsoft Technology Licensing Llc,Adapting encoded bandwidth
EP2993858B1,WO2016149229A1,2016-09-22,"Microsoft Technology Licensing, Llc",Adapting encoded bandwidth
EP2993858B1,CN106303611B,2020-09-08,中兴通讯股份有限公司,Method and system for realizing film source pushing
EP2993858B1,GB2540571A,2017-01-25,Univ Guangdong Technology,Digital home network multimedia share system and share method thereof
EP2993858B1,US10958695B2,2021-03-23,Google Llc,"Methods, systems, and media for recommending content based on network conditions"
EP2993858B1,JP2018011169A,2018-01-18,株式会社リコー,"Communication device, communication system, communication method, and program"
EP2993858B1,WO2018081795A1,2018-05-03,"Zipline Medical, Inc.",Systems and methods for monitoring physical therapy of the knee and other joints
EP2993858B1,JP6466489B2,2019-02-06,ソフトバンク株式会社,"Determination apparatus, determination method, and program"
EP2993858B1,WO2018185994A1,2018-10-11,住友電気工業株式会社,"Control device, transfer method, and computer program"
EP2993858B1,CN108491524A,2018-09-04,深圳创维－Rgb电子有限公司,"Video pushing method, device and computer readable storage medium"
EP2993858B1,US11122099B2,2021-09-14,"Motorola Solutions, Inc.","Device, system and method for providing audio summarization data from video"
EP3352413B1,WO2011006768A1,2011-01-20,Koninklijke Kpn N.V.,Information transmission in a machine-to-machine telecommunications network
EP3352413B1,US20110201365A1,2011-08-18,Telefonaktiebolaget L M Ericsson (Publ),M2m group based addressing using cell broadcast service
EP3352413B1,CN102238477B,2014-02-19,华为终端有限公司,Method for triggering group of MTC (Machine Type Communication) devices to communicate with MTC server and MTC device
EP3352413B1,CN102378394B,2015-04-15,华为技术有限公司,Network connection method and system thereof
EP3352413B1,JP5682208B2,2015-03-11,ソニー株式会社,"COMMUNICATION DEVICE, COMMUNICATION CONTROL METHOD, AND COMMUNICATION SYSTEM"
EP3352413B1,EP2656653B1,2015-03-04,Telefonaktiebolaget L M Ericsson (publ),Flexible parameter cache for machine type connections
EP3352413B1,CN102625253B,2014-12-10,华为技术有限公司,"Group calling method, equipment and terminal"
EP3352413B1,US20120257556A1,2012-10-11,Electronics And Telecommunications Research Institute,Method for transmitting signal in machine to machine communication
EP3352413B1,CN102130773B,2012-12-19,华为技术有限公司,Group communication method and device
EP3352413B1,BR112013022758A2,2016-12-06,Intel Corp,"computer implemented method, machine to machine device, computer system and machine to machine system"
EP3352413B1,WO2012150797A2,2012-11-08,엘지전자 주식회사,Method and device for m2m communication
EP3352413B1,CN102790947B,2018-02-16,中兴通讯股份有限公司,"Method, system and the user equipment of Cell Broadcast CB in a kind of network share system"
EP3352413B1,GB201114079D0,2011-09-28,Neul Ltd,Mobile base station
EP3352413B1,CN102843651B,2017-03-15,中兴通讯股份有限公司,"Public warning system and key transmission, acquisition methods, secure connection method for building up"
EP3352413B1,CN102904971B,2015-11-25,华为终端有限公司,Obtain method and the device of object IP address
EP3352413B1,JP5706046B2,2015-04-22,インテル コーポレイション,Method for switching between DMS formatted content on an IMS network between MBMS download and HTTP based distribution
EP3352413B1,WO2013044387A1,2013-04-04,"Sierra Wireless, Inc.",Dynamic assignment of cell broadcast message identifiers
EP3352413B1,BR112014007959A2,2017-06-13,Intel Corp,mechanisms for device to device communication
EP3352413B1,US9241351B2,2016-01-19,Intel Corporation,Techniques and configurations for triggering a plurality of wireless devices
EP3352413B1,WO2013185240A1,2013-12-19,"Sierra Wireless, Inc.",Method and system for wireless communication with machine-to-machine devices
EP3352413B1,US9445302B2,2016-09-13,"Sierra Wireless, Inc.",Method and system for wireless communication with machine-to-machine devices
EP3352413B1,US9516449B2,2016-12-06,Openet Telecom Ltd.,System and method for controlling advanced triggering operations in a telecommunication network
EP3352413B1,US9319867B2,2016-04-19,Telefonaktiebolaget Lm Ericsson (Publ),Method and apparatuses for policy and charging control of machine-to-machine type communications
EP3352413B1,KR20140045215A,2014-04-16,삼성전자주식회사,Method and apparatus for configuring connection based on group
EP3352413B1,US9641347B2,2017-05-02,Lg Electronics Inc.,Method and device for selecting packet data network gateway in wireless communication system
EP3352413B1,US20140122695A1,2014-05-01,Rawllin International Inc.,Dynamic resource allocation for network content delivery
EP3352413B1,WO2015046961A1,2015-04-02,엘지전자 주식회사,Method for delivering notification messages in m2m system and devices for same
EP3352413B1,US9264865B2,2016-02-16,Verizon Patent And Licensing Inc.,Efficient group message delivery method for A2P and M2M
EP3352413B1,US10075516B2,2018-09-11,Intel IP Corporation,Responding to a ranging request from a peer device in a wireless network
EP3352413B1,US10072951B2,2018-09-11,International Business Machines Corporation,Sensor data segmentation and virtualization
EP3352413B1,US10051060B2,2018-08-14,International Business Machines Corporation,Sensor data segmentation and virtualization
EP3352413B1,JP2017192068A,2017-10-19,富士通株式会社,Terminal device and communication method
EP3352413B1,US10924893B2,2021-02-16,Verizon Patent And Licensing Inc.,Group message delivery using multicast
EP2218494B1,US20130146540A1,2013-06-13,General Electric Company,System and process for treating water and spiral wound membrane element
EP2233655B1,0,0,0,0
EP2272323A1,0,0,0,0
EP2292851A1,CN105189877B,2017-03-29,I.V.A.R.股份公司,"For device, component and method of the mixing water for sanitary equipment and for implementing anti-Legionella sterilization"
EP2316721A1,GB2485556A,2012-05-23,Robin Barnaby Mottram Stowell,"Toothed fender for offshore transfers at sea, eg to/from a wind turbine"
EP2316721A1,WO2012066349A1,2012-05-24,Ronald Stephen Mattey,Jaw apparatus for stabilising a floating craft against a stationary structure
EP2316721A1,GB2490252A,2012-10-24,Bmt Nigel Gee Ltd,A waterborne vessel with a carriage assembly for docking
EP2316721A1,NL2006710C2,2012-11-06,Presign Holding B V,A system and method for designating a floating vessel against a stationary object.
EP2316721A1,WO2013174886A1,2013-11-28,Otso Limited,Vessel gangway system
EP2316721A1,GB2510418A,2014-08-06,Windcat Workboats Ltd,Vessel fender structure with anchor points and draw mechanisms
EP2316721A1,EP2818396A1,2014-12-31,Siemens Aktiengesellschaft,"Vessel, docking system and docking structure"
EP2316721A1,GB2516487A,2015-01-28,Akd Engineering Ltd,Marine transfer system
EP2316721A1,FR3040682A1,2017-03-10,Savoye,DEVICE FOR MOORING A VESSEL TO A MOORING STATION OF A PONTON AND PONTON CORRESPONDING
EP2316721A1,ES2716003A1,2019-06-07,Esteyco S A P,"MARINE CONSTRUCTION WITH CONCRETE PIERCING STRUCTURE (Machine-translation by Google Translate, not legally binding)"
EP2316721A1,NL2026010A,2021-02-01,Damen 40 B V,A system for charging a battery of an electrically driven ship
EP2316721A1,EP3915866A1,2021-12-01,Offshore Windservice A/S,System for stabilizing a vessel against a stationary object
EP2354378A1,FR2979141A1,2013-02-22,Ovh Sas,TECHNICAL INFRASTRUCTURE OF DATA CENTER
EP2354378A1,JP2013511777A,2013-04-04,タービン  エア  システムズ  リミテッド,Module data center
EP2354378A1,ES2523806A1,2014-12-01,"Ast Modular, S.L.",Modular data processing centre
EP2354378A1,NL2016901B1,2017-12-13,Switch Datacenter Group B V,Data center and method for cooling such a data center
EP2354378A1,WO2017213497A1,2017-12-14,Switch Datacenter Group B.V.,Data center and method for cooling said data center
EP2354378A1,US10078353B2,2018-09-18,Ovh,Container fitted in a technical infrastructure
EP2354378A1,EP3259534A4,2018-10-24,Vert.com Inc.,Modular high-rise data centers and methods thereof
EP2354378A1,WO2020163968A3,2020-09-24,Scot Arthur Johnson,Transportable datacenter
EP2354378A1,US11162696B2,2021-11-02,Ovh,Cooling assembly and method for installation thereof
EP2354378A1,KR20120098658A,2012-09-05,류이치 오츠카,Data center and computer storing rack therefor
EP2354378A1,KR101906648B1,2018-10-10,휴렛 팩커드 엔터프라이즈 디벨롭먼트 엘피,Heat dissipating system
EP2354378A1,CN104094682B,2017-01-18,慧与发展有限责任合伙企业,Liquid cooling system and liquid cooling method for electronic device rack
EP2354378A1,CN102650173A,2012-08-29,上海华甬智能系统有限公司,Modular data center and configuration method thereof
EP2354378A1,AU2013100359B4,2013-11-28,1Space Pty Ltd,Modular Building
EP2354378A1,US9258930B2,2016-02-09,"Amazon Technologies, Inc.",Expandable data center with side modules
EP2354378A1,US8833001B2,2014-09-16,"Amazon Technologies, Inc.",Expandable data center with movable wall
EP2354378A1,CN104254814A,2014-12-31,Gac株式会社,Air conditioning system
EP2354378A1,JP6112640B2,2017-04-12,ヒューレット パッカード エンタープライズ デベロップメント エル ピーＨｅｗｌｅｔｔ Ｐａｃｋａｒｄ Ｅｎｔｅｒｐｒｉｓｅ Ｄｅｖｅｌｏｐｍｅｎｔ ＬＰ,Cooling assembly
EP2354378A1,WO2014070176A1,2014-05-08,"Hewlett-Packard Development Company, L.P.",Modular rack system
EP2354378A1,BR112015018354A2,2017-07-18,Hewlett Packard Development Co,liquid cooling
EP2354378A1,US9255417B2,2016-02-09,Panduit Corp.,Independent aisle containment system
EP2354378A1,US9723273B2,2017-08-01,"Vivint, Inc.",Camera with a lens connector
EP2354378A1,CN105321898A,2016-02-10,住友电木株式会社,Metal-based mounting board and member provided with metal-based mounting board
EP2354378A1,US11209410B2,2021-12-28,Logan Instruments Corporation,Dissolution tester assembly with integrated imaging system
EP2354378A1,CN104238689B,2018-09-07,北京百度网讯科技有限公司,The discharge method of data center and its hot-air
EP2354378A1,WO2016053273A1,2016-04-07,Hewlett Packard Enterprise Development Lp,Modular cooling
EP2354378A1,US9380727B2,2016-06-28,"Dell Products, L.P.",Modular information technology (IT) rack and air flow system
EP2354378A1,CN104837318A,2015-08-12,亚翔系统集成科技（苏州）股份有限公司,Modular data processing center and air-conditioning method thereof
EP2354378A1,US10736231B2,2020-08-04,Dell Products L.P.,Modular data center with passively-cooled utility module
EP2354378A1,US10609326B2,2020-03-31,"TEKVOX, Inc.",Self-contained video security system
EP2354378A1,AU2018367957A1,2020-07-02,"Nortek Air Solutions Canada, Inc.",Blended operation mode for providing cooling to a heat load
EP2354378A1,CN108834363B,2020-07-10,中国移动通信集团设计院有限公司,Micro module
EP2354378A1,US10820452B2,2020-10-27,Baidu Usa Llc,Control and optimization of indirect evaporative cooling units for data center cooling
EP2362001A1,US20140199500A1,2014-07-17,International Business Machines Corporation,Method and apparatus to apply material to a surface
EP2362001A1,US20150111391A1,2015-04-23,"Jusung Engineering Co., Ltd.",Substrate treating apparatus and method
EP2362001A1,TWI617697B,2018-03-11,周星工程有限公司,Substrate processing apparatus and substrate processing method
EP2362001A1,US20130092085A1,2013-04-18,"Synos Technology, Inc.",Linear atomic layer deposition apparatus
EP2362001A1,NL2008592C2,2013-10-07,Solaytec B V,Method for producing a photocell.
EP2362001A1,DE102012111218A1,2014-05-22,Emdeoled Gmbh,"Material discharge head of material discharge device comprises material discharge surface comprising material discharge openings, and connecting channel for direct connection to the material discharge opening with material storage container"
EP2362001A1,KR101407068B1,2014-06-13,한양대학교 산학협력단,FAST REMOTE PLASMA ATOmic layer deposition apparatus
EP2362001A1,EP2762607B1,2018-07-25,"Applied Materials, Inc.",Deposition source with adjustable electrode
EP2362001A1,US20160071491A1,2016-03-10,Jeremy Berryman,Multitasking and screen sharing on portable computing devices
EP2362001A1,WO2015047832A1,2015-04-02,Veeco Ald Inc.,Printing of colored pattern using atommic layer deposition
EP2362001A1,CN103614705B,2016-03-02,华中科技大学,A kind of device and method deposited for large-scale non-smooth surface
EP2362001A1,JP6484892B2,2019-03-20,国立大学法人山形大学,Method and apparatus for forming oxide thin film
EP2362001A1,KR102244070B1,2021-04-26,삼성디스플레이 주식회사,"Vapor deposition apparatus, vapor deposition method and method for manufacturing organic light emitting display apparatus"
EP2362001A1,US11220737B2,2022-01-11,Universal Display Corporation,Systems and methods of modulating flow during vapor jet deposition of organic materials
EP2362001A1,US11267012B2,2022-03-08,Universal Display Corporation,Spatial control of vapor condensation using convection
EP2362001A1,WO2016003602A1,2016-01-07,"Applied Materials, Inc.",Method and apparatus for selective deposition
EP2362001A1,US9533278B2,2017-01-03,"Applied Materials, Inc.",Patterned deposition of liquid films for biomedical devices
EP2362001A1,JP6420706B2,2018-11-07,信越化学工業株式会社,Passivation film forming method for solar cell and passivation film forming apparatus for solar cell
EP2362001A1,CN107710889B,2021-06-29,哈钦森技术股份有限公司,Plasma treatment of flexures for hard disk drives
EP2362001A1,EP3307030B1,2020-04-29,FUJI Corporation,Plasma generating device
EP2362001A1,US10550469B2,2020-02-04,Lam Research Corporation,Plasma excitation for spatial atomic layer deposition (ALD) reactors
EP2362001A1,US10566534B2,2020-02-18,Universal Display Corporation,Apparatus and method to deliver organic material via organic vapor-jet printing (OVJP)
EP2362001A1,KR101813499B1,2018-01-02,(주)제이하라,Plasma generator apparatus
EP2362001A1,KR101816861B1,2018-01-10,(주)제이하라,Surface treatment apparatus using plasma
EP2362001A1,US11251019B2,2022-02-15,Toyota Jidosha Kabushiki Kaisha,Plasma device
EP2362001A1,US10400332B2,2019-09-03,Eastman Kodak Company,Deposition system with interlocking deposition heads
EP2362001A1,US10422038B2,2019-09-24,Eastman Kodak Company,Dual gas bearing substrate positioning system
EP2362001A1,US20180265977A1,2018-09-20,Eastman Kodak Company,Deposition system with vacuum pre-loaded deposition head
EP2362001A1,US11117161B2,2021-09-14,"Nova Engineering Films, Inc.",Producing thin films of nanoscale thickness by spraying precursor and supercritical fluid
EP2362001A1,US10981193B2,2021-04-20,"Nova Engineering Films, Inc.",Depositing of material by spraying precursor using supercritical fluid
EP2362001A1,CN111295464A,2020-06-16,深圳市柔宇科技有限公司,Thin film deposition system and thin film deposition method
EP2362001A1,WO2020245230A1,2020-12-10,Danmarks Tekniske Universitet,Atomic layer process printer
EP2374664A1,BE1021650B1,2015-12-22,"Brustor, Naamloze Vennootschap",ELEVATOR FOR A BIKE OR LUGGAGE RACK
EP2374664A1,ITUA20162842A1,2016-07-22,Ezio Barca,Porta-motorcycles
EP2374664A1,KR102184407B1,2020-11-30,김도우,Camping car capable of mounting motorcycle
EP2381090A2,CN102979657A,2013-03-20,蔡长运,Equipment utilizing flowing energy of wave and seawater to generate power
EP2381090A2,FR3008742A1,2015-01-23,Mathieu Etienne Andre Boda,HYDROLIENNE WITH MOBILE BLADES
EP2381090A2,CN105604770A,2016-05-25,徐毓艺,Running water shutter type power generator
EP2381090A2,DE202016003874U1,2016-07-26,Schiffswerft Hermann Barthel GmbH,"Device for obtaining flow energy from flowing media by means of horizontally rotating water wheels, held by floats"
EP2381090A2,TWI710707B,2020-11-21,翁振國,Impeller for power drive
EP2381090A2,US10941749B2,2021-03-09,Differential Dynamics Corporation,Speed converter-controlled river turbines
EP2381090A2,US10947956B2,2021-03-16,Differential Dynamics Corporation,"Expandable power marine hydrokinetic turbines, pumps, compressors and transmissions"
EP2381090A2,US10502178B2,2019-12-10,Regents Of The University Of Minnesota,In-bank veritcal axis hydropower system
