publication_number,patent_citation,publication_date,assignee,title
EP2354247A1,0,0,0,"SMYTH GK; SPEED T.: ""Normalization of cDNA microarray data"", METHODS, vol. 31, 2003, pages 265 - 73"
EP2354247A1,0,0,0,"STOECKMAN A K ET AL: ""A distinct inflammatory gene expression profile in patients with psoriatic arthritis"", GENES AND IMMUNITY, vol. 7, no. 7, October 2006 (2006-10-01), pages 583 - 591, XP002587249, ISSN: 1466-4879"
EP2354247A1,0,0,0,"WALKER J G ET AL: ""Expression of Jak3, STAT1, STAT4, and STAT6 in inflammatory arthritis: unique Jak3 and STAT4 expression in dendritic cells in seropositive rheumatoid arthritis"", ANNALS OF THE RHEUMATIC DISEASES, vol. 65, no. 2, February 2006 (2006-02-01), pages 149 - 156, XP008123247, ISSN: 0003-4967"
EP2354247A1,0,0,0,"YANG YH; DUDOIT S; LUU P; LIN DM; PENG V; NGAI J; SPEED TP: ""Normalization for cDNA microarray data: a robust composite method addressing single and multiple slide systematic variation"", NUCLEIC ACIDS RES, vol. 30, 2002, pages E15"
EP2354247A1,0,0,0,"ZHONGHUA YI XUE ZA ZHI 10 SEP 2001 LNKD- PUBMED:11758249, vol. 81, no. 17, 10 September 2001 (2001-09-10), pages 1030 - 1034, ISSN: 0376-2491"
EP2387844A1,0,0,0,See also references of WO2010081744A1
EP2397509A1,0,0,0,"HETTERSCHEID, D. G. H. ET AL. J. AM. CHEM. SOC. vol. 128, 2006, pages 9746 - 9752"
EP2397509A1,0,0,0,"HETTERSCHEID, G.H. ET AL.: ""Rhodium-Mediated Stereoselective Polymerization of ""Carbenes"""", JOURNAL OF THE AMERICAN CHEMICAL SOCIETY, vol. 128, no. 30, 7 July 2006 (2006-07-07) , pages 9746-9752, XP002611790, American Chemical Society, US"
EP2397509A1,0,0,0,"HETTERSCHELD, D. G. H. ET AL. J. AM. CHEM. SOC. vol. 128, 2006, pages 9746 - 9752"
EP2397509A1,0,0,0,"IHARA E ET AL:  ""Palladium-Mediated Polymerization of Bifunctional Diazocarbonyl Compounds: Preparation of Crosslinked Polymers by Copolymerization of Bi- and Monofunctional Diazocarbonyl Compounds"", POLYMER JOURNAL, SOCIETY OF POLYMER SCIENCE, TOKYO, JP, vol. 41, no. 12, 1 January 2009 (2009-01-01), pages 1117-1123, XP009141354, ISSN: 0032-3896, DOI: DOI:10.1295/POLYMJ.PJ2009065R"
EP2397509A1,0,0,0,"JELLEMA, E. ET AL. J. AM. CHEM. SOC. vol. 129, 2007, pages 11631 - 11641"
EP2397509A1,0,0,0,"JELLEMA, E.; JONGERIUS, A.L.; WALTERS, A.J.; SMITS, J.M.; REEK, J.N.; DE BRUIN, B.:  ""Ligand Design in Rh(diene)-Mediated ""Carbene"" Polymerization; Efficient Synthesis of High-Mass, Highly Stereoregular, and Fully Functionalized Carbon-Chain Polymers"", ORGANOMETALLICS, vol. 29, 24 March 2010 (2010-03-24), pages 2823-2826, XP002611789,"
EP2397509A1,0,0,0,"KRAKOVYAK M G ET AL: ""9-Anthryldiazomethane in the Synthesis of Anthracene- Containing Polymers"", JOURNAL OF MACROMOLECULAR SCIENCE A. PURE AND APPLIED CHEMISTRY, MARCEL DEKKER, US, vol. 12, no. 6, 1 January 1978 (1978-01-01), pages 789-814, XP009141348, ISSN: 1060-1325"
EP2397509A1,0,0,0,"MYHRE, P. C. ET AL. J. ORG. CHEM. vol. 55, 1990, pages 3417 - 3421"
EP2397509A1,0,0,0,"MYHRE, P. C. ET AL. ORG. CHEM. vol. 55, 1990, pages 3417 - 3421"
EP2397509A1,0,0,0,"NOELS, A.F.:  ""Carbene Chemistry: Stereoregular Polymers from Diazo Compounds"", ANGEWANDTE CHEMIE INTERNATIONAL EDITION, vol. 46, no. 8, 3 January 2007 (2007-01-03), pages 1208-1210, XP002611791,"
EP2397509A1,0,0,0,"PATEL, R. P. ET AL. J. ORG. CHEM. vol. 30, 1965, pages 3575 - 3576"
EP2397509A1,0,0,0,"R. P. ET AL. J. ORG. CHEM. 1985,"
EP2397509A1,0,0,0,"SCHRÖDER E ET AL:  ""Studien zur Verzweigung von Kettenmolekülen IV. Lösungseigenschaften von definiert kurzkettenverzweigten Polyäthylenen"", PLASTE UND KAUTSCHUK, DEUTSCHER VERLAG FUER GRUNDSTOFFINDUSTRIE GMBH, DE, vol. 21, no. 12, 1 January 1974 (1974-01-01), pages 910-915, XP009141342, ISSN: 0048-4350"
EP2399451B1,0,0,0,0
EP2404221A1,0,0,0,See references of WO2010101466A1
EP2404618A1,0,0,0,"BAKKER ET AL., INT J CANCER., vol. 70, no. 3, 27 January 1997 (1997-01-27), pages 302 - 9"
EP2404618A1,0,0,0,"BAKKER ET AL., J EXP MED., vol. 179, no. 3, 1 March 1994 (1994-03-01), pages 1005 - 9"
EP2404618A1,0,0,0,"BAKKER ET AL., PROC NATL ACAD SCI USA., vol. 105, no. 10, 2008, pages 3825 - 30"
EP2404618A1,0,0,0,"BRIGL; BRENNER, ANNU. REV. IMMUNOL., vol. 22, 2004, pages 817 - 90"
EP2404618A1,0,0,0,"CARL G FIGDOR ET AL.: ""Dendritic cell immunotherapy: mapping the way"", NATURE MEDICINE, vol. 10, 2004, pages 475 - 480"
EP2404618A1,0,0,0,"CASERTA ET AL., CANCER RESEARCH, vol. 68, no. 8, 2008, pages 3010 - 3018"
EP2404618A1,0,0,0,"CHANG ET AL., EXPERIMENTAL AND MOLECULAR MEDICINE, vol. 38, no. 6, 2006, pages 591 - 598"
EP2404618A1,0,0,0,"CHANG, EXP.MOL.MED., vol. 38, 2006, pages 591 - 598"
EP2404618A1,0,0,0,"CORNELISSEN ET AL., JOURNAL OF POLYMER SCIENCE, vol. 39, no. 24, 2001, pages 4255 - 4264"
EP2404618A1,0,0,0,"CORNELISSEN ET AL., MACROMOLECULAR CHEMISTRY AND PHYSICS, vol. 203, no. 10-11, 2002, pages 1625 - 1630"
EP2404618A1,0,0,0,"CORNELISSEN ET AL., SCIENCE, vol. 293, no. 5530, 2001, pages 676 - 680"
EP2404618A1,0,0,0,"CORNELISSEN ET AL., SCIENCE, vol. 293, no. 5530, 27 July 2001 (2001-07-27), pages 676 - 680"
EP2404618A1,0,0,0,"CRUZ ET AL., J CONTROL RELEASE, vol. 144, no. 2, 1 June 2010 (2010-06-01), pages 118 - 26"
EP2404618A1,0,0,0,"CRUZ ET AL., J CONTROL RELEASE, vol. 144, no. 2, 2010, pages 118 - 126"
EP2404618A1,0,0,0,"DE VRIES ET AL., J CLIN ONCOL., vol. 23, no. 24, 20 August 2005 (2005-08-20), pages 5779 - 87"
EP2404618A1,0,0,0,"FURUSHO; YASHIMA, J. POLYM. SCI., PART A: POLYM. CHEM., vol. 47, 2009, pages 5195"
EP2404618A1,0,0,0,"GENG ET AL., NAT.NANOTECHNOL., vol. 2, 2007, pages 249 - 255"
EP2404618A1,0,0,0,"GOLDBERG ET AL., THE JOURNAL OF IMMUNOLOGY, vol. 170, 2003, pages 228 - 235"
EP2404618A1,0,0,0,"GREEN ET AL., SCIENCE, vol. 268, no. 5219, 30 June 1995 (1995-06-30), pages 1860 - 1866"
EP2404618A1,0,0,0,"GREENSMITH, J.; AICKELIN, U.: ""Artificial Dendritic Cells: Multi-faceted Perspectives"", HUMAN-CENTRIC INFORMATION PROCESSING THROUGH GRANULAR MODELLING, 2009, pages 375 - 395"
EP2404618A1,0,0,0,"GUNZER ET AL., ADV.EXP.MED.BIOL., vol. 417, 1997, pages 97 - 103"
EP2404618A1,0,0,0,"GUNZER ET AL., IMMUNITY, vol. 13, 2000, pages 323 - 332"
EP2404618A1,0,0,0,"HASE ET AL., E. CHEM.-ASIAN J., vol. 2, 2007, pages 755 - 763"
EP2404618A1,0,0,0,"HEATHER J KITTO ET AL: ""Post-modification of helical dipeptido polyisocyanides using the 'click' reaction"", JOURNAL OF MATERIALS CHEMISTRY,, vol. 18, no. 46, 1 January 2008 (2008-01-01), pages 5615 - 5624, XP009126768"
EP2404618A1,0,0,0,"HUPPA ET AL., NATURE, vol. 463, 2010, pages 963 - 967"
EP2404618A1,0,0,0,"KITTO ET AL., J. MATER CHEM, vol. 18, 2008, pages 5615 - 5624"
EP2404618A1,0,0,0,"KUMAKI ET AL., CHEM. REV., vol. 109, no. 11, 2009, pages 6102 - 6211"
EP2404618A1,0,0,0,"LU ET AL., CANCER IMMUNOL.IMMUNOTHER, vol. 58, 2009, pages 629 - 638"
EP2404618A1,0,0,0,"LU ET AL., CANCER IMMUNOL.LMMUNOTHER., vol. 58, 2009, pages 629 - 638"
EP2404618A1,0,0,0,"MARTIN ET AL., PROC. NATL. ACAD. SCI. U.S.A., vol. 83, no. 23, 1987, pages 9154 - 8"
EP2404618A1,0,0,0,"MAUS ET AL., CLINICAL IMMUNOLOGY, vol. 106, 2003, pages 16 - 22"
EP2404618A1,0,0,0,"MEIIAN ET AL., CURR. OPIN. IMMUNOL., vol. 8, no. 1, 1996, pages 82 - 8"
EP2404618A1,0,0,0,"MESCHER, J.LMMUNOL., vol. 149, 1992, pages 2402 - 2405"
EP2404618A1,0,0,0,"METSELAAR ET AL., ANGEWANDTE CHEMIE, vol. 117, no. 13, 2005, pages 2026 - 2029"
EP2404618A1,0,0,0,"METSELAAR ET AL., CHEMISTRY, vol. 13, 2007, pages 950 - 960"
EP2404618A1,0,0,0,"METSELAAR ET AL., CHEMPHYSCHEM., vol. 8, 2007, pages 1850 - 1856"
EP2404618A1,0,0,0,"METSELAAR ET AL., J. POL. SCI., PART A: POLYM. CHEM., vol. 45, 2007, pages 981 - 988"
EP2404618A1,0,0,0,"MUSSO, ANGEWANDTE CHEMIE, vol. 22, no. 11, 2003, pages 816 - 828"
EP2404618A1,0,0,0,"NOLTE, CHEM. SOC. REV., vol. 23, no. 1, 1994, pages 11 - 19"
EP2404618A1,0,0,0,"NOVELLINO ET AL., CANCER IMMUNOL. IMMUNOTHER., vol. 54, 2005, pages 187 - 207"
EP2404618A1,0,0,0,"OELKE ET AL., NAT.MED., vol. 9, 2003, pages 619 - 624"
EP2404618A1,0,0,0,"RODENKO ET AL., NAT PROTOC., vol. 1, no. 3, 2006, pages 1120 - 32"
EP2404618A1,0,0,0,"ROKS ET AL., MACROMOLECULES, vol. 25, 1992, pages 5398 - 5407"
EP2404618A1,0,0,0,"RUDOLF ET AL., CANCER IMMUNOL.LMMUNOTHER., vol. 57, 2008, pages 175 - 183"
EP2404618A1,0,0,0,"SCHAFT ET AL., J IMMUNOL., vol. 170, no. 4, 15 February 2003 (2003-02-15), pages 2186 - 94"
EP2404618A1,0,0,0,"SCHWARTZ ET AL., J. MATER. CHEM., vol. 17, no. 19, 2007, pages 1876 - 1884"
EP2404618A1,0,0,0,"STEENBLOCK E R ET AL: ""A comprehensive platform for ex vivo T-cell expansion based on biodegradable polymeric artificial antigen-presenting cells"", MOLECULAR THERAPY, ACADEMIC PRESS, SAN DIEGO, CA, US LNKD- DOI:10.1038/MT.2008.11, vol. 16, no. 4, 1 April 2008 (2008-04-01), pages 765 - 772, XP002551496, ISSN: 1525-0016, [retrieved on 20080304]"
EP2404618A1,0,0,0,"STEENBLOCK ERIN R ET AL: ""Antigen presentation on artificial acellular substrates: modular systems for flexible, adaptable immunotherapy"", EXPERT OPINION ON BIOLOGICAL THERAPY, INFORMA HEALTHCARE, UK LNKD- DOI:10.1517/14712590902849216, vol. 9, no. 4, 1 April 2009 (2009-04-01), pages 451 - 464, XP009124553, ISSN: 1744-7682"
EP2404618A1,0,0,0,"STEENBLOCK ET AL., EXPERT.OPIN.BIOI.THER., vol. 9, 2009, pages 451 - 464"
EP2404618A1,0,0,0,"STEENBLOCK ET AL., EXPERT.OPIN.BIOL.THER., vol. 9, 2009, pages 451 - 464"
EP2404618A1,0,0,0,"STEENBLOCK ET AL., MOLECULAR THERAPY, vol. 16, no. 4, 2008, pages 765 - 772"
EP2404618A1,0,0,0,"STEENBLOCK; FAHMY, MOL.THER., vol. 16, 2008, pages 765 - 772"
EP2404618A1,0,0,0,"STEINMAN; BANCHEREAU: ""Taking dendritic cells into medicine"", NATURE, vol. 449, no. 7161, 27 September 2007 (2007-09-27), pages 419 - 26"
EP2404618A1,0,0,0,"SUGINOME; ITO Y., ADV. POLYM SCI, vol. 171, 2004, pages 77 - 136"
EP2404618A1,0,0,0,"TEL ET AL., J IMMUNOL., vol. 184, no. 8, 19 March 2010 (2010-03-19), pages 4276 - 83"
EP2404618A1,0,0,0,"TUYAERTS ET AL.: ""Current approaches in dendritic cell generation and future implications for cancer immunotherapy"", CANCER IMMUNOL IMMUNOTHER., vol. 56, 2007, pages 1513 - 1537"
EP2404618A1,0,0,0,"VAN DER BRUGGEN ET AL., IMMUNOLOGICAL REVIEWS, vol. 188, 2002, pages 51 - 64"
EP2404618A1,0,0,0,"WEZENBERG ET AL., CHEM. EUR. J., vol. 12, no. 10, 2006, pages 2778 - 2786"
EP2404618A1,0,0,0,"WITTE ET AL., CHEMISTRY : A EUROPEAN JOURNAL, vol. 9, no. 8, 2003, pages 1775 - 1781"
EP2404618A1,0,0,0,"YASHIMA ET AL., CHEM. REV., vol. 109, no. 11, 2009, pages 6102 - 6211"
EP2404618A1,0,0,0,"ZHANG ET AL., J.IMMUNO1., vol. 179, 2007, pages 4910 - 4918"
EP2404618A1,0,0,0,"ZHANG ET AL., J.LMMUNOL., vol. 179, 2007, pages 4910 - 4918"
EP2404618A1,0,0,0,"ZHANG ET AL., N.ENGL.J.MED., vol. 348, 2003, pages 203 - 213"
EP2408432A1,0,0,0,See references of WO2010106046A1
EP2414016A2,0,0,0,See references of WO2010114372A2
EP2417454A1,0,0,0,See references of WO2010115999A1
EP2417777A1,0,0,0,See references of WO2010116322A1
EP2418285A1,0,0,0,"BELL L.N. ET AL.: ""Serum proteomics and biomarker discovery across the spectrum of nonalcoholic fatty liver disease"", HEPATOLOGY, vol. 51, no. 1, January 2010 (2010-01-01), pages 111 - 120, XP002605132"
EP2418285A1,0,0,0,"BIEGHS, V. ET AL., GASTROENTEROLOGY, 2010"
EP2418285A1,0,0,0,"E. E. POWELL ET AL., HEPATOL., vol. 11, 1990, pages 74"
EP2418285A1,0,0,0,"J. R. LUDWIG ET AL., MAYO CLIN. PROC, vol. 55, 1980, pages 434"
EP2418285A1,0,0,0,"KONG BO ET AL: ""Farnesoid X receptor deficiency induces nonalcoholic steatohepatitis in low-density lipoprotein receptor-knockout mice fed a high-fat diet"", J. PHARMACOL. EXP. THERAP., vol. 328, no. 1, January 2009 (2009-01-01), pages 116 - 122, XP002605133"
EP2418285A1,0,0,0,"MOHAMED H. ET AL.: ""The road map for the diagnosis of nonalcoholic fatty liver disease"", AM. J. CLIN. PATHOL., vol. 127, 2007, pages 20 - 22, XP002605135"
EP2418285A1,0,0,0,"TARANTINO G.: ""Noninvasive investigations for non alcoholic fatty liver disease and liver fibrosis"", WORLD J. GASTROENTEROL., vol. 16, no. 38, 14 October 2010 (2010-10-14), pages 4784 - 4791, XP009139952"
EP2418285A1,0,0,0,"VIZZUTTI F. ET AL.: ""Non-invasive assessment of fibrosis in non-alcoholic fatty liver disease (NAFLD)"", ANN. HEPATOL., vol. 8, no. 2, April 2009 (2009-04-01), pages 89 - 94, XP002605134"
EP2418285A1,0,0,0,"WIECKOWSKA ET AL., HEPATOLOGY, vol. 46, 2007, pages 582 - 589"
EP2420843A1,0,0,0,"BUTKUS N E ET AL: ""Angiotensin-converting enzyme activity decreases during fasting."", HORMONE AND METABOLIC RESEARCH = HORMON- UND STOFFWECHSELFORSCHUNG = HORMONES ET MÉTABOLISME FEB 1987 LNKD- PUBMED:3030914, vol. 19, no. 2, February 1987 (1987-02-01), pages 76 - 79, XP009143197, ISSN: 0018-5043"
EP2420843A1,0,0,0,"ELFHAG ET AL., OBESITY REVIEWS, vol. 6, 2005, pages 67 - 85"
EP2420843A1,0,0,0,"GOYENECHA ET AL., BRITISH JOURNAL OF NUTRITION, vol. 96, 2006, pages 965 - 972"
EP2420843A1,0,0,0,"HARP JOYCE B ET AL: ""Dietary weight loss decreases serum angiotensin-converting enzyme activity in obese adults."", OBESITY RESEARCH OCT 2002 LNKD- PUBMED:12376578, vol. 10, no. 10, October 2002 (2002-10-01), pages 985 - 990, XP002616713, ISSN: 1071-7323"
EP2420843A1,0,0,0,"HILL ET AL., AM. J. CLIN. NUTR., vol. 90, 2009, pages 276 - 281"
EP2420843A1,0,0,0,"KOSTIS JOHN B ET AL: ""Association of angiotensin-converting enzyme DD genotype with blood pressure sensitivity to weight loss"", AMERICAN HEART JOURNAL, vol. 144, no. 4, October 2002 (2002-10-01), pages 625 - 629, XP002616712, ISSN: 0002-8703"
EP2420843A1,0,0,0,"LARSEN TM; DALSKOV S; VAN BAAK M; JEBB S; KAFATOS A; PFEIFFER A; MARTINEZ JA; HANDJIEVA-DARLENSKA T; KUNESOVA M; HOLST C: ""The Diet, Obesity and Genes (Diogenes) Dietary Study in eight European countries - a comprehensive design for long-term intervention"", OBES REV, vol. 11, 2010, pages 76 - 91"
EP2420843A1,0,0,0,"MAVRI A ET AL: ""Do baseline serum leptin levels predict weight regain after dieting in obese women?"", DIABETES, OBESITY & METABOLISM AUG 2001 LNKD- PUBMED:11520310, vol. 3, no. 4, August 2001 (2001-08-01), pages 293 - 296, XP002616714, ISSN: 1462-8902"
EP2420843A1,0,0,0,"MOORE CS; LINDROOS AK; KREUTZER M; LARSEN TM; ASTRUP A; VAN BAAK MA; HANDJIEVA-DARLENSKA T; HLAVATY P; KAFATOS A; KOHL A: ""Dietary strategy to manipulate ad libitum macronutrient intake, and glycaemic index, across eight European countries in the Diogenes Study"", OBES REV, vol. 11, 2010, pages 67 - 75"
EP2420843A1,0,0,0,"PHILLIPS CM; GOUMIDI L; BERTRAIS S; FIELD MR; PELOSO GM; SHEN J; MCMANUS R; HERCBERG S; LAIRON D; PLANELLS R: ""Dietary Saturated Fat Modulates the Association between STAT3 Polymorphisms and Abdominal Obesity in Adults"", J NUTR, vol. 139, 2009, pages 2011 - 2017"
EP2420843A1,0,0,0,"QI L; CHO YA: ""Gene-environment interaction and obesity"", NUTRITION REVIEWS, vol. 66, 2008, pages 684 - 694"
EP2420843A1,0,0,0,"RANKINEN T; ZUBERI A; CHAGNON YC; WEISNAGEL SJ; ARGYROPOULOS G; WALTS B; PERUSSE L; BOUCHARD C: ""The human obesity gene map: the 2005 update"", OBESITY, vol. 14, 2006, pages 529 - 644, XP055244370, DOI: doi:10.1038/oby.2006.71"
EP2420843A1,0,0,0,"SMYTH S; HERON A: ""Diabetes and obesity: the twin epidemics"", NAT MED, vol. 12, 2006, pages 75 - 80"
EP2420843A1,0,0,0,"VOGELS N; MARIMAN ECM; BOUWMAN FG; KESTER ADM; DIEPVENS K; WESTERTERP-PLANTENGA MS: ""Relation of weight maintenance and dietary restraint to peroxisome proliferator-activated receptor gamma 2, glucocorticoid receptor, and ciliary neurotrophic factor polymorphisms"", AMERICAN JOURNAL OF CLINICAL NUTRITION, vol. 82, 2005, pages 740 - 746"
EP2420843A1,0,0,0,"WEISINGER R S ET AL: ""Angiotensin converting enzyme inhibition lowers body weight and improves glucose tolerance in C57BL/6J mice maintained on a high fat diet"", PHYSIOLOGY AND BEHAVIOR, ELSEVIER SCIENCE LTD., OXFORD, GB, vol. 98, no. 1-2, 4 August 2009 (2009-08-04), pages 192 - 197, XP026266693, ISSN: 0031-9384, [retrieved on 20090522], DOI: 10.1016/J.PHYSBEH.2009.05.009"
EP2420843A1,0,0,0,"WING RR; PHELAN S: ""Long-term weight loss maintenance"", AMERICAN JOURNAL OF CLINICAL NUTRITION, vol. 82, 2005, pages 222 - 225"
EP2424531A2,0,0,0,See references of WO2010121834A2
EP2424984A1,0,0,0,"DATABASE EMBL [Online] 19 January 2007 (2007-01-19), ""Vitis vinifera contig VV78X118958.5, whole genome shotgun sequence."", XP002691181, retrieved from EBI accession no. EM_STD:AM444262 Database accession no. AM444262"
EP2424984A1,0,0,0,"DATABASE UniProt [Online] 24 March 2009 (2009-03-24), ""SubName: Full=Endoplasmic reticulum [ER]-type calcium ATPase;"", XP002691182, retrieved from EBI accession no. UNIPROT:B9H6P8 Database accession no. B9H6P8"
EP2424984A1,0,0,0,See also references of WO2010124344A1
EP2425647A1,0,0,0,0
EP2437693B1,0,0,0,0
EP2438387A1,0,0,0,See references of WO2010140884A1
EP2443517A1,0,0,0,See references of WO2011023470A1
EP2443517B1,0,0,0,0
EP2445028A1,0,0,0,"""Flake-filled reactive membranes"", J. OF MEMBRANE SCIENCE, vol. 209, 2002, pages 271 - 282"
EP2445028A1,0,0,0,"""Polydisperse flakes in barrier films"", J. OF MEMBRANE SCIENCE, vol. 236, 2004, pages 29 - 37"
EP2445028A1,0,0,0,"""Reactive barrier membranes: some theoretical observations regarding the time lag and breakthrough curves"", J. OF MEMBRANE SCIENCE, vol. 229, 2004, pages 33 - 41"
EP2445028A1,0,0,0,"CHIEN-SHENG WU ET AL: ""Flexible and transparent moisture getter film containing zeolite"", ADSORPTION, KLUWER ACADEMIC PUBLISHERS, BO, vol. 16, no. 1-2, 22 October 2009 (2009-10-22), pages 69 - 74, XP019811831, ISSN: 1572-8757"
EP2445028A1,0,0,0,"CUSSLER ET AL.: ""Barrier films using flakes and reactive additives"", PROGRESS IN ORG. COATINGS, vol. 46, 2003, pages 231 - 240"
EP2445028A1,0,0,0,"CUSSLER ET AL.: ""Barrier membranes made with lithographic printed flakes"", J. OF MEMBRANE SCIENCE, vol. 285, 2006, pages 56 - 67"
EP2445028A1,0,0,0,"LAPE N K ET AL: ""Flake-filled reactive membranes"", JOURNAL OF MEMBRANE SCIENCE, ELSEVIER SCIENTIFIC PUBL.COMPANY. AMSTERDAM, NL, vol. 209, no. 1, 1 November 2002 (2002-11-01), pages 271 - 282, XP004382360, ISSN: 0376-7388, DOI: 10.1016/S0376-7388(02)00354-X"
EP2445028A1,0,0,0,"LIU Q ET AL: ""Barrier membranes made with lithographically printed flakes"", JOURNAL OF MEMBRANE SCIENCE, ELSEVIER SCIENTIFIC PUBL.COMPANY. AMSTERDAM, NL, vol. 285, no. 1-2, 15 November 2006 (2006-11-15), pages 56 - 67, XP024931642, ISSN: 0376-7388, [retrieved on 20061115], DOI: 10.1016/J.MEMSCI.2006.07.018"
EP2445029A1,0,0,0,"GRAFF ET AL.: ""Mechanisms of vapor permeation through multilayer barrier films: Lag time versus equilibrium permeation"", J. OF APPLIED PHYSICS, vol. 96, no. 4, pages 1840 - 1849"
EP2454846A1,0,0,0,See references of WO2011006768A1
EP2458014A1,0,0,0,"ALCALAY M; TIACCI E; BERGOMAS R ET AL., BLOOD, vol. 106, 2005, pages 899 - 902"
EP2458014A1,0,0,0,"ALTER 0; BROWN PO; BOTSTEIN D, PROC.NATL.ACAD.SCI.U.S.A, vol. 97, 2000, pages 10101 - 10106"
EP2458014A1,0,0,0,"ANONYMOUS: ""Whole-Genome Expression Analysis Using theSentrix® Human-6 and HumanRef-8 Expression BeadChips"", 28 June 2005 (2005-06-28), XP002611850, Retrieved from the Internet <URL:http://www.illumina.com/Documents/products/techbulletins/techbulletin_whole_genome_expression.pdf>"
EP2458014A1,0,0,0,"BASSO G ET AL: ""Clinical and biological significance of CD34 expression in acute leukemia"", JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS, vol. 15, no. 1, January 2001 (2001-01-01), pages 68 - 78, XP002611603, ISSN: 0393-974X"
EP2458014A1,0,0,0,"BLAIR A; HOGGE DE; AILLES LE; LANSDORP PM; SUTHERLAND HJ, BLOOD, vol. 89, 1997, pages 3104 - 3112"
EP2458014A1,0,0,0,"BLAIR A; HOGGE DE; SUTHERLAND HJ, BLOOD, vol. 92, 1998, pages 4325 - 4335"
EP2458014A1,0,0,0,"BLAIR A; SUTHERLAND HJ, EXP.HEMATOL., vol. 28, 2000, pages 660 - 671"
EP2458014A1,0,0,0,"BOLSTAD BM; IRIZARRY RA; ASTRAND M; SPEED TP, BIOINFORMATICS, vol. 19, 2003, pages 185 - 193"
EP2458014A1,0,0,0,"BONNET D; DICK JE., NAT.MED., vol. 3, 1997, pages 730 - 737"
EP2458014A1,0,0,0,"BULLINGER L; DOHNER K; BAIR E ET AL., N.ENGL.J.MED., vol. 350, 2004, pages 1605 - 1616"
EP2458014A1,0,0,0,"CORNELISSEN JJ; VAN PUTTEN WL; VERDONCK LF ET AL., BLOOD, vol. 109, 2007, pages 3658 - 3666"
EP2458014A1,0,0,0,"CRIJNS AP; FEHRMANN RS; DE JONG S ET AL., PLOS.MED., vol. 6, 2009, pages E24"
EP2458014A1,0,0,0,"CRIJNS AP; GERBENS F; PLANTINGA AE ET AL., BMC.GENOMICS, vol. 7, 2006, pages 232"
EP2458014A1,0,0,0,"DE JONGE HJ; DE BONT ES; VALK PJ ET AL., BLOOD, vol. 114, 2009, pages 2869 - 2877"
EP2458014A1,0,0,0,"DUGGLEBY RONALD G ET AL: ""Sequence differences between human muscle and liver cDNAs for UDPglucose pyrophosphorylase and kinetic properties of the recombinant enzymes expressed in Escherichia coli"", EUROPEAN JOURNAL OF BIOCHEMISTRY, vol. 235, no. 1-2, 1996, pages 173 - 179, XP002611604, ISSN: 0014-2956"
EP2458014A1,0,0,0,"EISEN MB; SPELLMAN PT; BROWN PO; BOTSTEIN D, PROC.NATL.ACAD.SCI.U.S.A, vol. 95, 1998, pages 14863 - 14868"
EP2458014A1,0,0,0,"FALINI B; MECUCCI C; TIACCI E ET AL., N.ENGL.J.MED., vol. 352, 2005, pages 254 - 266"
EP2458014A1,0,0,0,"HOSEN N; PARK CY; TATSUMI N ET AL., PROC.NATL.ACAD.SCI.U.S.A, vol. 104, 2007, pages 11008 - 11013"
EP2458014A1,0,0,0,"IRIZARRY RA; BOLSTAD BM; COLLIN F ET AL., NUCLEIC ACIDS RES., vol. 31, 2003, pages E15"
EP2458014A1,0,0,0,"JORDAN CT; UPCHURCH D; SZILVASSY SJ ET AL., LEUKEMIA, vol. 14, 2000, pages 1777 - 1784"
EP2458014A1,0,0,0,"LANDEGRAN ET AL., SCIENCE, vol. 241, 1988, pages 23 - 1080"
EP2458014A1,0,0,0,"LAPIDOT T; SIRARD C; VORMOOR J ET AL., NATURE, vol. 367, 1994, pages 645 - 648"
EP2458014A1,0,0,0,"METZELER KH; HUMMEL M; BLOOMFIELD CD ET AL., BLOOD, vol. 112, 2008, pages 4193 - 4201"
EP2458014A1,0,0,0,"NAKAO M; YOKOTA S; IWAI T ET AL., LEUKEMIA, vol. 10, 1996, pages 1911 - 1918"
EP2458014A1,0,0,0,"NAKAZAWA ET AL., PROC. NATL. ACAD. SCI. USA, vol. 91, 1994, pages 360 - 364"
EP2458014A1,0,0,0,"OYAN ANNE MARGRETE ET AL: ""CD34 expression in native human acute myelogenous leukemia blasts: Differences in CD34 membrane molecule expression are associated with different gene expression profiles"", CYTOMETRY, vol. 64B, no. 1, March 2005 (2005-03-01), pages 18 - 27, XP002611602, ISSN: 0196-4763"
EP2458014A1,0,0,0,"PFEILSTÖCKER M ET AL: ""Expression of G alpha 16, a G-protein alpha subunit specific for hematopoiesis in acute leukemia."", LEUKEMIA : OFFICIAL JOURNAL OF THE LEUKEMIA SOCIETY OF AMERICA, LEUKEMIA RESEARCH FUND, U.K JUL 1996 LNKD- PUBMED:8683989, vol. 10, no. 7, July 1996 (1996-07-01), pages 1117 - 1121, XP008129790, ISSN: 0887-6924"
EP2458014A1,0,0,0,"RADMACHER MD; MARCUCCI G; RUPPERT AS ET AL., BLOOD, vol. 108, 2006, pages 1677 - 1683"
EP2458014A1,0,0,0,"SHERLOCK G., BRIEF.BIOINFORM., vol. 2, 2001, pages 350 - 362"
